場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷
新潟,6,自己条件,ダート,1200,良,2,マケズギライ,3歳,小林脩斗,石栗龍彦,短距離,左回り,,バンブーエール,,
新潟,6,自己条件,ダート,1200,良,3,イノセントキャット,3歳,長浜鴻緒,久保田貴,短距離,左回り,,シュヴァルグラン,休明3走,
新潟,6,自己条件,ダート,1200,良,4,グリントリッター,3歳,西塚洸二,深山雅史,短距離,左回り,,ダノンレジェンド,休明2走,
新潟,6,自己条件,ダート,1200,良,5,サンレイマリー,3歳,石田拓郎,伊藤圭三,短距離,左回り,,スズカコーズウェイ,休明3走,
新潟,6,自己条件,ダート,1200,良,6,ニシノヴィヴィ,3歳,石神深道,矢野英一,短距離,左回り,,レッドファルクス,,距離短縮
新潟,6,自己条件,ダート,1200,良,7,イロハニオエ,5歳以上,亀田温心,小野次郎,短距離,左回り,,ビッグアーサー,,
新潟,6,自己条件,ダート,1200,良,8,サンライズプルート,4歳,小沢大仁,音無秀孝,短距離,左回り,,リオンディーズ,,距離短縮
新潟,6,自己条件,ダート,1200,良,9,ダイチラファール,5歳以上,秋山稔樹,粕谷昌央,短距離,左回り,,ホッコータルマエ,,
新潟,6,自己条件,ダート,1200,良,10,クールソル,3歳,斎藤新,斎藤誠,短距離,左回り,,ドレフォン,,
新潟,6,自己条件,ダート,1200,良,11,ヴォルスパシアル,5歳以上,河原田菜,加藤和宏,短距離,左回り,,ルーラーシップ,休明初戦,距離延長
新潟,6,自己条件,ダート,1200,良,12,フェスティヴルディ,3歳,川端海翼,清水英克,短距離,左回り,,シニスターミニスター,休明初戦,距離短縮
新潟,6,自己条件,ダート,1200,良,13,ビナカントー,4歳,松本大輝,藤沢則雄,短距離,左回り,,エスポワールシチー,休明2走,距離短縮
新潟,7,自己条件,芝,1800,良,1,ミスキャサリン,3歳,川端海翼,庄野靖志,中距離,左回り,,スワーヴリチャード,休明3走,距離延長
新潟,7,自己条件,芝,1800,良,2,ミエノジュピター,3歳,丸山元気,堀宣行,中距離,左回り,,ブリックスアンドモルタル,休明2走,
新潟,7,自己条件,芝,1800,良,3,スターチョウサン,3歳,横山琉人,小島茂之,中距離,左回り,,ブリックスアンドモルタル,,距離短縮
新潟,7,自己条件,芝,1800,良,4,ウイングランブルー,4歳,菊沢一樹,深山雅史,中距離,左回り,,ゴールドシップ,,
新潟,7,自己条件,芝,1800,良,5,アームテイル,4歳,石川裕紀,和田勇介,中距離,左回り,,ダノンバラード,,
新潟,7,自己条件,芝,1800,良,6,バルミーウェザー,3歳,西塚洸二,鮫島一歩,中距離,左回り,,パイロ,休明2走,距離短縮
新潟,7,自己条件,芝,1800,良,7,スーパーバイザー,3歳,長浜鴻緒,菊沢隆徳,中距離,左回り,,ルーラーシップ,休明2走,
新潟,7,自己条件,芝,1800,良,8,ジーティームソウ,3歳,国分恭介,西村真幸,中距離,左回り,,エピファネイア,休明初戦,
新潟,7,自己条件,芝,1800,良,9,ゴールドブレス,3歳,荻野極,西園翔太,中距離,左回り,,ゴールドシップ,休明2走,距離短縮
新潟,7,自己条件,芝,1800,良,10,フルレゾン,3歳,亀田温心,池添学,中距離,左回り,,オルフェーヴル,休明2走,
新潟,7,自己条件,芝,1800,良,11,デファイ,3歳,斎藤新,斎藤誠,中距離,左回り,,ヴィクトワールピサ,,
新潟,7,自己条件,芝,1800,良,12,アイスランドポピー,5歳以上,武藤雅,中川公成,中距離,左回り,,エピファネイア,,距離短縮
新潟,7,自己条件,芝,1800,良,13,ラブカ,3歳,小沢大仁,今野貞一,中距離,左回り,,リアルスティール,,距離短縮
新潟,7,自己条件,芝,1800,良,14,ダノンタイムリー,3歳,吉田隼人,尾関知人,中距離,左回り,,Postponed,休明2走,距離短縮
新潟,7,自己条件,芝,1800,良,15,クロノネクサス,3歳,藤懸貴志,斉藤崇史,中距離,左回り,,レイデオロ,休明初戦,距離短縮
新潟,7,自己条件,芝,1800,良,16,マハナ,3歳,石橋脩,鮫島一歩,中距離,左回り,,ハービンジャー,,距離短縮
新潟,7,自己条件,芝,1800,良,17,レシプロシティ,4歳,杉原誠人,田村康仁,中距離,左回り,,キズナ,,
新潟,7,自己条件,芝,1800,良,18,ヴァンナチュール,4歳,丹内祐次,林徹,中距離,左回り,,ヴァンセンヌ,休明初戦,距離短縮
新潟,8,自己条件,ダート,1200,良,1,アフトクラーティラ,4歳,荻野極,上原佑紀,短距離,左回り,,ロードカナロア,連闘,距離短縮
新潟,8,自己条件,ダート,1200,良,2,マイネルフォーコン,4歳,丹内祐次,西園翔太,短距離,左回り,,アジアエクスプレス,,
新潟,8,自己条件,ダート,1200,良,3,エスグラシア,5歳以上,黛弘人,加藤和宏,短距離,左回り,,ストロングリターン,,
新潟,8,自己条件,ダート,1200,良,4,モネ,5歳以上,石橋脩,牧光二,短距離,左回り,,エスポワールシチー,休明初戦,距離短縮
新潟,8,自己条件,ダート,1200,良,5,ジェイエルトランス,4歳,小林凌大,小西一男,短距離,左回り,,マクフィ,休明2走,
新潟,8,自己条件,ダート,1200,良,6,キタノソワレ,3歳,西塚洸二,本間忍,短距離,左回り,,トゥザワールド,休明初戦,距離短縮
新潟,8,自己条件,ダート,1200,良,7,ゴレイジョウ,4歳,石神深道,和田雄二,短距離,左回り,,イスラボニータ,休明3走,
新潟,8,自己条件,ダート,1200,良,8,ライトニングゼウス,3歳,菊沢一樹,勢司和浩,短距離,左回り,,ダンカーク,,
新潟,8,自己条件,ダート,1200,良,9,トロピカルヒーロー,4歳,長浜鴻緒,根本康広,短距離,左回り,,ビッグアーサー,休明3走,
新潟,8,自己条件,ダート,1200,良,10,ジャーニーメモリー,4歳,小林脩斗,粕谷昌央,短距離,左回り,,ヴィクトワールピサ,休明初戦,距離短縮
新潟,8,自己条件,ダート,1200,良,11,ステラシティ,3歳,秋山稔樹,伊坂重信,短距離,左回り,,マジェスティックウォリアー,連闘,
新潟,9,自己条件,芝,2000,良,1,モズマーヴェリック,3歳,国分恭介,牧浦充徳,中距離,左回り,,リアルスティール,,
新潟,9,自己条件,芝,2000,良,2,スピーディブレイク,4歳,丹内祐次,村田一誠,中距離,左回り,,マクフィ,休明初戦,
新潟,9,自己条件,芝,2000,良,3,パシフィックハイツ,3歳,黛弘人,武井亮,中距離,左回り,,レイデオロ,休明初戦,
新潟,9,自己条件,芝,2000,良,4,モカラルビー,3歳,杉原誠人,田村康仁,中距離,左回り,,サトノダイヤモンド,,
新潟,9,自己条件,芝,2000,良,5,ダノンブリザード,5歳以上,石川裕紀,池江泰寿,中距離,左回り,,ディープインパクト,,距離短縮
新潟,9,自己条件,芝,2000,良,6,パンジャ,3歳,菊沢一樹,金成貴史,中距離,左回り,,ゴールドシップ,,距離短縮
新潟,9,自己条件,芝,2000,良,7,アンドローゼス,3歳,長浜鴻緒,加藤士津,中距離,左回り,,スワーヴリチャード,連闘,
新潟,9,自己条件,芝,2000,良,8,エイシンポリシー,3歳,石橋脩,勢司和浩,中距離,左回り,,エイシンヒカリ,,距離延長
新潟,9,自己条件,芝,2000,良,9,シャハザマーン,3歳,西塚洸二,藤原英昭,中距離,左回り,,ドゥラメンテ,,距離短縮
新潟,9,自己条件,芝,2000,良,10,クロシェットノエル,3歳,武藤雅,戸田博文,中距離,左回り,,ニューイヤーズデイ,,
新潟,9,自己条件,芝,2000,良,11,ケイツールピア,3歳,横山琉人,蛯名利弘,中距離,左回り,,アニマルキングダム,休明3走,
新潟,9,自己条件,芝,2000,良,12,マベルシュシュット,3歳,小沢大仁,今野貞一,中距離,左回り,,ドゥラメンテ,休明3走,距離短縮
新潟,9,自己条件,芝,2000,良,13,ジンセイ,3歳,荻野極,庄野靖志,中距離,左回り,,ジャスタウェイ,休明初戦,距離短縮
新潟,9,自己条件,芝,2000,良,14,フォーグッド,5歳以上,丸山元気,国枝栄,中距離,左回り,,ディープインパクト,休明3走,距離短縮
新潟,9,自己条件,芝,2000,良,15,ハートループ,4歳,斎藤新,小椋研介,中距離,左回り,,モーリス,休明2走,距離延長
新潟,9,自己条件,芝,2000,良,16,ルークスヘリオス,5歳以上,吉田隼人,中川公成,中距離,左回り,,エイシンフラッシュ,,
新潟,10,自己条件,芝,1200,良,1,スミレファースト,3歳,横山琉人,加藤征弘,短距離,左回り,,ニューイヤーズデイ,,
新潟,10,自己条件,芝,1200,良,2,ゴルトリッチ,4歳,菊沢一樹,牧浦充徳,短距離,左回り,,ビッグアーサー,,
新潟,10,自己条件,芝,1200,良,3,トーホウジュナール,5歳以上,荻野極,谷潔,短距離,左回り,,エイシンフラッシュ,休明2走,
新潟,10,自己条件,芝,1200,良,4,イグニション,4歳,石橋脩,畑端省吾,短距離,左回り,,スノードラゴン,,
新潟,10,自己条件,芝,1200,良,5,カピリナ,3歳,丸山元気,田島俊明,短距離,左回り,,ダンカーク,,
新潟,10,自己条件,芝,1200,良,6,ミズノコキュウ,5歳以上,石川裕紀,水野貴広,短距離,左回り,,ミッキーアイル,,
新潟,10,自己条件,芝,1200,良,7,テーオースパロー,5歳以上,西塚洸二,清水久詞,短距離,左回り,,ルーラーシップ,,
新潟,10,自己条件,芝,1200,良,8,ステルナティーア,5歳以上,杉原誠人,木村哲也,短距離,左回り,,ロードカナロア,休明初戦,距離延長
新潟,10,自己条件,芝,1200,良,9,テンジュイン,5歳以上,武藤雅,千田輝彦,短距離,左回り,,ジョーカプチーノ,,距離延長
新潟,10,自己条件,芝,1200,良,10,エールレヴリー,4歳,小崎綾也,武英智,短距離,左回り,,ダイワメジャー,,
新潟,10,自己条件,芝,1200,良,11,ウインバグース,5歳以上,黛弘人,西園正都,短距離,左回り,,モーリス,休明初戦,
新潟,10,自己条件,芝,1200,良,12,ディアドコス,4歳,藤懸貴志,羽月友彦,短距離,左回り,,ネロ,休明3走,
新潟,10,自己条件,芝,1200,良,13,コスモアディラート,5歳以上,丹内祐次,和田正一,短距離,左回り,,Snitzel,休明初戦,
新潟,10,自己条件,芝,1200,良,14,アサギリ,3歳,吉田隼人,尾形和幸,短距離,左回り,,マクフィ,,
新潟,10,自己条件,芝,1200,良,15,カリーシ,3歳,斎藤新,武井亮,短距離,左回り,,モーリス,,
新潟,10,自己条件,芝,1200,良,16,スイミーユニバンス,4歳,小沢大仁,平田修,短距離,左回り,,ドゥラメンテ,,
新潟,11,OP,芝,1000,良,1,マウンテンムスメ,5歳以上,秋山稔樹,天間昭一,短距離,左回り,,アドマイヤムーン,休明初戦,
新潟,11,OP,芝,1000,良,2,クールベイビー,3歳,石神深道,矢野英一,短距離,左回り,,アルアイン,,
新潟,11,OP,芝,1000,良,3,オルコス,5歳以上,小林凌大,加藤士津,短距離,左回り,,ドレフォン,休明3走,
新潟,11,OP,芝,1000,良,4,アビッグチア,5歳以上,丸山元気,水野貴広,短距離,左回り,,リオンディーズ,休明初戦,
新潟,11,OP,芝,1000,良,5,ミルトクレイモー,4歳,小沢大仁,中村直也,短距離,左回り,,バゴ,,距離短縮
新潟,11,OP,芝,1000,良,6,オリアメンディ,5歳以上,嶋田純次,石毛善彦,短距離,左回り,,ジョーカプチーノ,,
新潟,11,OP,芝,1000,良,7,クムシラコ,5歳以上,杉原誠人,石毛善彦,短距離,左回り,,ディスクリートキャット,,
新潟,11,OP,芝,1000,良,8,ロードベイリーフ,5歳以上,亀田温心,森田直行,短距離,左回り,,ヴァンセンヌ,,距離短縮
新潟,11,OP,芝,1000,良,9,リバーラ,4歳,菊沢一樹,高柳瑞樹,短距離,左回り,,キンシャサノキセキ,休明初戦,
新潟,11,OP,芝,1000,良,10,カンティーユ,5歳以上,丹内祐次,嘉藤貴行,短距離,左回り,,オルフェーヴル,休明3走,距離短縮
新潟,11,OP,芝,1000,良,11,チェイスザドリーム,5歳以上,荻野極,矢作芳人,短距離,左回り,,ロードカナロア,,距離短縮
新潟,11,OP,芝,1000,良,12,サトノファビュラス,5歳以上,丸田恭介,宗像義忠,短距離,左回り,,ロードカナロア,休明初戦,
新潟,11,OP,芝,1000,良,13,ヤクシマ,4歳,西塚洸二,寺島良,短距離,左回り,,Havana Grey,,距離短縮
新潟,11,OP,芝,1000,良,14,ファイアダンサー,5歳以上,吉田隼人,鈴木慎太,短距離,左回り,,パイロ,休明初戦,
新潟,11,OP,芝,1000,良,15,ラウラーナ,4歳,小林脩斗,宗像義忠,短距離,左回り,,バゴ,,距離短縮
新潟,11,OP,芝,1000,良,16,マイヨアポア,5歳以上,石川裕紀,和田正一,短距離,左回り,,リオンディーズ,休明初戦,
新潟,11,OP,芝,1000,良,17,カフジテトラゴン,5歳以上,小崎綾也,武英智,短距離,左回り,,キズナ,,
新潟,12,自己条件,ダート,1800,良,1,ピカレスクノベル,3歳,小沢大仁,高橋義忠,中距離,左回り,,アメリカンペイトリオット,休明3走,距離短縮
新潟,12,自己条件,ダート,1800,良,2,キタノチェロキー,4歳,小林脩斗,粕谷昌央,中距離,左回り,,タリスマニック,,距離延長
新潟,12,自己条件,ダート,1800,良,3,ナムラマイケル,4歳,亀田温心,村山明,中距離,左回り,,リアルスティール,,距離短縮
新潟,12,自己条件,ダート,1800,良,4,ブライテストドーン,4歳,荻野極,田島俊明,中距離,左回り,,マインドユアビスケッツ,,
新潟,12,自己条件,ダート,1800,良,5,アレナパラシオ,3歳,川端海翼,四位洋文,中距離,左回り,,シニスターミニスター,休明初戦,距離延長
新潟,12,自己条件,ダート,1800,良,6,シャパリュ,3歳,吉田隼人,菊沢隆徳,中距離,左回り,,スワーヴリチャード,休明初戦,
新潟,12,自己条件,ダート,1800,良,7,ドッビアーコ,3歳,斎藤新,奥村豊,中距離,左回り,,Street Boss,休明3走,距離延長
新潟,12,自己条件,ダート,1800,良,8,イエローベリル,5歳以上,菊沢一樹,林徹,中距離,左回り,,Lord Kanaloa,休明初戦,距離延長
新潟,12,自己条件,ダート,1800,良,9,サーティファイド,5歳以上,西塚洸二,鮫島一歩,中距離,左回り,,マクフィ,,
新潟,12,自己条件,ダート,1800,良,10,ジャミラヌール,3歳,丹内祐次,高柳瑞樹,中距離,左回り,,Uncle Mo,休明初戦,
東京,1,未勝利,ダート,1400,良,1,ナックオリオン,2歳,佐藤翔馬,杉浦宏昭,短距離,左回り,,ミスターメロディ,,距離延長
東京,1,未勝利,ダート,1400,良,2,クニノハッピー,2歳,Ｃ．デム,田中剛,短距離,左回り,,ヘニーヒューズ,,
東京,1,未勝利,ダート,1400,良,3,リネンドライブ,2歳,北村宏司,南田美知,短距離,左回り,,フォーウィールドライブ,,
東京,1,未勝利,ダート,1400,良,4,ジェイルブレイク,2歳,柴田大知,蛯名利弘,短距離,左回り,,ディスクリートキャット,,距離短縮
東京,1,未勝利,ダート,1400,良,5,ソレイケドンチャン,2歳,戸崎圭太,岩戸孝樹,短距離,左回り,,モズアスコット,休明2走,距離延長
東京,1,未勝利,ダート,1400,良,6,ブルーオブウインド,2歳,木幡巧也,的場均,短距離,左回り,,マジェスティックウォリアー,,
東京,1,未勝利,ダート,1400,良,7,ジョイナーテソーロ,2歳,佐々木大,小手川準,短距離,左回り,,フィエールマン,休明3走,距離延長
東京,1,未勝利,ダート,1400,良,8,マカセナハレ,2歳,横山和生,小野次郎,短距離,左回り,,マジェスティックウォリアー,,距離延長
東京,1,未勝利,ダート,1400,良,9,ユウオウマイシン,2歳,木幡育也,松永康利,短距離,左回り,,ニシケンモノノフ,,距離短縮
東京,1,未勝利,ダート,1400,良,10,レイアポポ,2歳,原優介,青木孝文,短距離,左回り,,シニスターミニスター,,距離短縮
東京,1,未勝利,ダート,1400,良,11,ショウナンタハティ,2歳,岩田康誠,大竹正博,短距離,左回り,,ドレフォン,,距離短縮
東京,1,未勝利,ダート,1400,良,12,スリーソング,2歳,横山武史,伊藤圭三,短距離,左回り,,ダノンレジェンド,,
東京,2,未勝利,芝,1600,良,1,ノースタンダード,2歳,横山和生,栗田徹,短距離,左回り,,No Nay Never,,距離短縮
東京,2,未勝利,芝,1600,良,2,オンザムーブ,2歳,坂井瑠星,矢作芳人,短距離,左回り,,モーリス,,
東京,2,未勝利,芝,1600,良,3,レオプレセア,2歳,佐藤翔馬,杉浦宏昭,短距離,左回り,,サンダースノー,連闘,距離延長
東京,2,未勝利,芝,1600,良,4,ダノンミッション,2歳,Ｃ．デム,堀宣行,短距離,左回り,,ロードカナロア,,
東京,2,未勝利,芝,1600,良,5,ナクライト,2歳,武豊,国枝栄,短距離,左回り,,アドマイヤマーズ,休明初戦,距離短縮
東京,2,未勝利,芝,1600,良,6,カーラデマドレ,2歳,ルメール,宮田敬介,短距離,左回り,,ドレフォン,,
東京,2,未勝利,芝,1600,良,7,オッフェンバック,2歳,野中悠太,小笠倫弘,短距離,左回り,,ブリックスアンドモルタル,,
東京,2,未勝利,芝,1600,良,8,リケアルフナ,2歳,原優介,蛯名利弘,短距離,左回り,,ディーマジェスティ,,
東京,3,未勝利,芝,1400,良,1,グレートシューター,2歳,松岡正海,伊藤伸一,短距離,左回り,,シルバーステート,,
東京,3,未勝利,芝,1400,良,2,ガーネットウインク,2歳,横山和生,小西一男,短距離,左回り,,エポカドーロ,,距離短縮
東京,3,未勝利,芝,1400,良,3,マリリンアスク,2歳,田辺裕信,久保田貴,短距離,左回り,,リオンディーズ,,距離短縮
東京,3,未勝利,芝,1400,良,4,グローブミッション,2歳,木幡育也,松永康利,短距離,左回り,,ノーブルミッション,,
東京,3,未勝利,芝,1400,良,5,タルバン,2歳,長岡禎仁,伊藤伸一,短距離,左回り,,ダノンバラード,,
東京,3,未勝利,芝,1400,良,6,アスゴッド,2歳,坂井瑠星,矢作芳人,短距離,左回り,,モズアスコット,,
東京,3,未勝利,芝,1400,良,7,ガジュノリホワイト,2歳,佐々木大,尾形和幸,短距離,左回り,,リアルスティール,休明初戦,距離短縮
東京,3,未勝利,芝,1400,良,8,ダンケルド,2歳,ルメール,森一誠,短距離,左回り,,ミッキーアイル,,距離短縮
東京,3,未勝利,芝,1400,良,9,ブラックティンカー,2歳,柴田大知,和田雄二,短距離,左回り,,シルバーステート,連闘,距離短縮
東京,3,未勝利,芝,1400,良,10,アテナパルテノス,2歳,津村明秀,手塚貴久,短距離,左回り,,New Approach,,
