場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
中山,1,1,エルドラド,原田和真,-917.0,-3300.0,-384.0,1371.0,-662.0,,-3892.0,10.0
中山,1,2,クイーンオブハート,今村聖奈,117.0,-1511.0,-1053.0,-913.0,-2239.0,,-5599.0,12.0
中山,1,3,エコロバロン,菊沢一樹,175.0,3343.0,2401.0,3695.0,2520.0,,12134.0,1.0
中山,1,4,ポセイドンテソーロ,木幡巧也,-820.0,715.0,298.0,-122.0,-432.0,,-361.0,6.0
中山,1,5,セイカユウヒ,横山琉人,-132.0,-1045.0,567.0,-1128.0,-563.0,,-2301.0,8.0
中山,1,6,コスモラパウィラ,丹内祐次,-784.0,665.0,-92.0,-600.0,3082.0,,2271.0,3.0
中山,1,7,エクスプレスナイト,小林脩斗,-443.0,-1210.0,-113.0,-326.0,-862.0,,-2954.0,9.0
中山,1,8,ジェム,原優介　,-315.0,-4128.0,644.0,-1704.0,-1489.0,,-6992.0,14.0
中山,1,9,タイセイガナール,横山武史,-311.0,69.0,-2911.0,-1784.0,-845.0,,-5782.0,13.0
中山,1,10,ベアアッコチャン,松岡正海,157.0,379.0,-2983.0,213.0,965.0,,-1269.0,7.0
中山,1,11,タマコロリン,荻野極　,1471.0,-421.0,250.0,1835.0,-1724.0,,1411.0,4.0
中山,1,12,ドリームガッサン,小林美駒,-341.0,-1267.0,-1549.0,-935.0,-896.0,,-4988.0,11.0
中山,1,13,ニケフェリーチェ,佐々木大,268.0,537.0,468.0,2205.0,2169.0,,5647.0,2.0
中山,1,14,キタノドンカルロ,柴田大知,-694.0,-1585.0,-2164.0,-2932.0,-1268.0,,-8643.0,15.0
中山,1,15,トップマジシャン,石橋脩　,-436.0,-366.0,1848.0,1273.0,-1116.0,,1203.0,5.0
中山,1,16,ロゼインパルス,遠藤汰月,,,,,,,,
中山,2,1,オーキッドワン,武藤雅　,-441.0,-644.0,-2112.0,-727.0,-939.0,,-4863.0,8.0
中山,2,2,ブリサマリーナ,菅原明良,-1023.0,883.0,-53.0,-762.0,-353.0,,-1308.0,4.0
中山,2,3,ユメシルベ,柴田大知,-694.0,-1585.0,-1410.0,-369.0,-1268.0,,-5326.0,9.0
中山,2,4,ムーングレイル,荻野極　,1471.0,-421.0,-679.0,-1798.0,-1724.0,,-3151.0,7.0
中山,2,5,ブルージェネシス,遠藤汰月,,,,,,,,
中山,2,6,ゴットタレント,小林美駒,-341.0,-1267.0,195.0,-339.0,-896.0,,-2648.0,6.0
中山,2,7,コスモクラシック,石川裕紀,1580.0,-560.0,-196.0,88.0,274.0,,1186.0,2.0
