場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,エルドラド,原田和真,76.0,57.0,95.0,119.0,90.0,,87.4,15.0
中山,1,2,クイーンオブハート,今村聖奈,139.0,83.0,91.0,92.0,86.0,,98.2,8.0
中山,1,3,エコロバロン,菊沢一樹,102.0,115.0,108.0,112.0,108.0,,109.0,1.0
中山,1,4,ポセイドンテソーロ,木幡巧也,96.0,103.0,101.0,100.0,98.0,,99.6,6.0
中山,1,5,セイカユウヒ,横山琉人,99.0,93.0,103.0,93.0,97.0,,97.0,9.0
中山,1,6,コスモラパウィラ,丹内祐次,97.0,102.0,100.0,98.0,104.0,,100.2,5.0
中山,1,7,エクスプレスナイト,小林脩斗,91.0,84.0,99.0,97.0,90.0,,92.2,13.0
中山,1,8,ジェム,原優介　,99.0,84.0,102.0,96.0,95.0,,95.2,11.0
中山,1,9,タイセイガナール,横山武史,99.0,100.0,92.0,95.0,98.0,,96.8,10.0
中山,1,10,ベアアッコチャン,松岡正海,101.0,102.0,88.0,101.0,104.0,,99.2,7.0
中山,1,11,タマコロリン,荻野極　,131.0,97.0,101.0,109.0,92.0,,106.0,2.0
中山,1,12,ドリームガッサン,小林美駒,92.0,90.0,90.0,94.0,96.0,,92.4,12.0
中山,1,13,ニケフェリーチェ,佐々木大,102.0,102.0,101.0,106.0,104.0,,103.0,3.0
中山,1,14,キタノドンカルロ,柴田大知,95.0,91.0,89.0,84.0,93.0,,90.4,14.0
中山,1,15,トップマジシャン,石橋脩　,97.0,98.0,107.0,105.0,95.0,,100.4,4.0
中山,1,16,ロゼインパルス,遠藤汰月,,,,,,,,
中山,2,1,オーキッドワン,武藤雅　,95.0,94.0,82.0,94.0,94.0,,91.8,9.0
中山,2,2,ブリサマリーナ,菅原明良,96.0,104.0,100.0,98.0,99.0,,99.4,4.0
中山,2,3,ユメシルベ,柴田大知,95.0,91.0,92.0,98.0,93.0,,93.8,8.0
中山,2,4,ムーングレイル,荻野極　,131.0,97.0,97.0,92.0,92.0,,101.8,2.0
中山,2,5,ブルージェネシス,遠藤汰月,,,,,,,,
中山,2,6,ゴットタレント,小林美駒,92.0,90.0,102.0,97.0,96.0,,95.4,7.0
中山,2,7,コスモクラシック,石川裕紀,108.0,97.0,99.0,100.0,101.0,,101.0,3.0
中山,2,8,アイムスティルミー,嶋田純次,93.0,99.0,108.0,97.0,97.0,,98.8,5.0
中山,2,9,ホッカイダイオー,野中悠太,103.0,103.0,99.0,92.0,97.0,,98.8,5.0
中山,2,10,ファインブライト,杉原誠人,103.0,95.0,107.0,103.0,103.0,,102.2,1.0
中山,3,1,アリーワーク,吉田豊　,97.0,95.0,101.0,97.0,93.0,,96.6,9.0
中山,3,2,スターライトナイト,石神深道,94.0,97.0,75.0,53.0,81.0,,80.0,13.0
中山,3,3,アイアンオバーカム,柴田大知,95.0,91.0,89.0,98.0,93.0,,93.2,12.0
中山,3,4,ビスケットマリー,森田誠也,,,,,,,,
中山,3,5,エイシンパルサー,江田照男,100.0,111.0,89.0,86.0,95.0,,96.2,10.0
中山,3,6,トーアケルキラ,ルメール,96.0,95.0,98.0,99.0,96.0,,96.8,7.0
中山,3,7,レヴァントリ,木幡巧也,96.0,103.0,101.0,101.0,98.0,,99.8,4.0
中山,3,8,ルリモンハナバチ,佐藤翔馬,142.0,107.0,98.0,60.0,105.0,,102.4,2.0
中山,3,9,ディーズゴールド,三浦皇成,103.0,108.0,104.0,102.0,104.0,,104.2,1.0
中山,3,10,ソルデマジョ,丸山元気,102.0,98.0,95.0,96.0,94.0,,97.0,6.0
中山,3,11,カフェヘニーハイ,上里直汰,,,,,,,,
中山,3,12,ボストンクーラー,小林凌大,108.0,87.0,99.0,93.0,97.0,,96.8,7.0
中山,3,13,ヤサカエトワール,武藤雅　,95.0,94.0,99.0,94.0,94.0,,95.2,11.0
中山,3,14,バックパック,丹内祐次,97.0,102.0,100.0,107.0,104.0,,102.0,3.0
中山,3,15,ブルームワルツ,横山琉人,99.0,93.0,103.0,106.0,97.0,,99.6,5.0
中山,3,16,ジュンビクトワール,モレイラ,,,,,,,,
中山,4,1,チャンキーバングル,佐々木大,102.0,102.0,103.0,106.0,104.0,,103.4,4.0
中山,4,2,フィーユチャン,横山和生,106.0,96.0,102.0,100.0,106.0,,102.0,5.0
中山,4,3,ノーブルライナー,菅原明良,96.0,104.0,100.0,104.0,99.0,,100.6,6.0
中山,4,4,ピースワンジョケル,ルメール,96.0,95.0,100.0,97.0,96.0,,96.8,10.0
中山,4,5,グレゴリオ,戸崎圭太,98.0,101.0,100.0,98.0,101.0,,99.6,7.0
中山,4,6,チリーゴールド,石神深道,94.0,97.0,79.0,86.0,81.0,,87.4,14.0
中山,4,7,セイウンユズカ,遠藤汰月,,,,,,,,
中山,4,8,シリウスライト,石橋脩　,97.0,98.0,88.0,105.0,95.0,,96.6,11.0
中山,4,9,リケアキャンディ,横山琉人,99.0,93.0,93.0,93.0,97.0,,95.0,12.0
中山,4,10,ストラスモアローズ,モレイラ,,,,,,,,
