場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,エルドラド,蛯名利弘,89.0,86.0,93.0,38.0,89.0,90.0,,,80.833,14.0
中山,1,2,クイーンオブハート,根本康広,109.0,116.0,108.0,97.0,97.0,105.0,,,105.333,3.0
中山,1,3,エコロバロン,菊沢隆徳,88.0,104.0,100.0,94.0,109.0,95.0,,,98.333,7.0
中山,1,4,ポセイドンテソーロ,牧光二　,96.0,110.0,104.0,110.0,103.0,104.0,,,104.5,4.0
中山,1,5,セイカユウヒ,南田美知,89.0,79.0,77.0,61.0,67.0,88.0,,,76.833,15.0
中山,1,6,コスモラパウィラ,相沢郁　,107.0,89.0,95.0,105.0,88.0,100.0,,,97.333,8.0
中山,1,7,エクスプレスナイト,青木孝文,107.0,102.0,96.0,96.0,93.0,109.0,,,100.5,6.0
中山,1,8,ジェム,杉山佳明,92.0,112.0,111.0,118.0,108.0,106.0,,,107.833,1.0
中山,1,9,タイセイガナール,伊藤圭三,86.0,95.0,103.0,90.0,101.0,101.0,,,96.0,11.0
中山,1,10,ベアアッコチャン,杉浦宏昭,91.0,105.0,102.0,100.0,105.0,105.0,130.0,,105.429,2.0
中山,1,11,タマコロリン,村田一誠,62.0,75.0,69.0,61.0,76.0,79.0,,,70.333,16.0
中山,1,12,ドリームガッサン,鈴木伸尋,96.0,103.0,91.0,99.0,96.0,99.0,,,97.333,8.0
中山,1,13,ニケフェリーチェ,菊川正達,82.0,101.0,90.0,84.0,90.0,95.0,75.0,,88.143,13.0
中山,1,14,キタノドンカルロ,粕谷昌央,107.0,98.0,93.0,92.0,104.0,88.0,,,97.0,10.0
中山,1,15,トップマジシャン,石栗龍彦,90.0,98.0,106.0,105.0,111.0,97.0,,,101.167,5.0
中山,1,16,ロゼインパルス,伊藤伸一,112.0,84.0,82.0,98.0,94.0,94.0,,,94.0,12.0
中山,2,1,オーキッドワン,水野貴広,109.0,100.0,84.0,89.0,108.0,106.0,,,99.333,5.0
