場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,キョウエイハル,97.0,8.0,102.714,4.0,87.333,15.0,287.047,95.682,7.0
中山,1,2,コウソクユノ,98.4,7.0,99.333,8.0,99.0,5.0,296.733,98.911,5.0
中山,1,3,ジャメビュ,,,110.667,2.0,93.0,11.0,,,
中山,1,4,ルージュノヴァ,78.8,13.0,99.429,7.0,98.571,6.0,276.79999999999995,92.267,9.0
中山,1,5,フラゲルムデイ,,,95.333,9.0,99.571,4.0,,,
中山,1,6,ヴィビーム,109.0,1.0,94.857,12.0,89.857,14.0,293.714,97.905,6.0
中山,1,7,チャーミングアイ,92.2,11.0,,,92.333,13.0,,,
中山,1,8,カンレイスター,98.8,6.0,150.667,1.0,93.0,11.0,342.467,114.156,1.0
中山,1,9,ローズライズ,,,99.857,6.0,98.167,7.0,,,
中山,1,10,フェルアフリーゼ,100.2,3.0,105.143,3.0,107.833,1.0,313.17600000000004,104.392,2.0
中山,1,11,ライヴレッドアイ,99.6,4.0,95.333,9.0,102.429,2.0,297.36199999999997,99.121,4.0
中山,1,12,ルクスアンジュ,99.0,5.0,100.143,5.0,101.714,3.0,300.85699999999997,100.286,3.0
中山,1,13,オレンジキャンパス,94.0,10.0,,,96.571,9.0,,,
中山,1,14,ミッキーパラソル,103.0,2.0,,,97.429,8.0,,,
中山,1,15,ジョリュウジャンシ,86.6,12.0,,,82.667,16.0,,,
中山,1,16,オレンジリバー,95.2,9.0,95.333,9.0,94.857,10.0,285.39,95.13,8.0
中山,2,1,フーディエラン,99.6,10.0,,,112.167,1.0,,,
中山,2,2,ベルウッドピース,102.0,8.0,101.333,2.0,99.333,9.0,302.666,100.889,3.0
中山,2,3,ティラーノ,101.4,9.0,99.286,5.0,97.5,11.0,298.18600000000004,99.395,7.0
中山,2,4,レーヴドクロンヌ,,,95.143,11.0,102.714,6.0,,,
中山,2,5,ホッカイダイオー,102.4,7.0,,,101.167,8.0,,,
中山,2,6,ビリージェイ,98.6,12.0,97.333,6.0,94.667,13.0,290.6,96.867,9.0
中山,2,7,メイプルインパクト,106.6,2.0,96.833,8.0,86.5,15.0,289.933,96.644,10.0
中山,2,8,コパノエイダン,95.8,14.0,97.286,7.0,98.857,10.0,291.943,97.314,8.0
中山,2,9,ジーティームーチョ,93.4,15.0,100.667,3.0,107.833,3.0,301.9,100.633,5.0
中山,2,10,スターゲイザー,102.8,5.0,88.333,12.0,107.857,2.0,298.99,99.663,6.0
中山,2,11,ウインデイブレイク,107.8,1.0,,,102.667,7.0,,,
