場所,R,馬番,馬名,騎手妙味度,騎手妙味度順位,種牡馬妙味度,種牡馬妙味度順位,調教師妙味度,調教師妙味度順位,妙味度合計,総合妙味度,総合妙味度順位
中山,1,1,ジーナグレイス,99.5,6.0,,,,,,,
中山,1,2,フロリスタン,92.667,13.0,,,87.333,14.0,,,
中山,1,3,ファストワーカー,110.167,1.0,99.875,1.0,92.5,10.0,302.54200000000003,100.847,1.0
中山,1,4,マメーアップル,103.0,3.0,,,88.833,13.0,,,
中山,1,5,メインテーマ,95.167,10.0,98.4,3.0,98.5,5.0,292.067,97.356,3.0
中山,1,6,バーヴァンシー,,,,,73.875,15.0,,,
中山,1,7,ラストシャイニー,,,,,107.75,2.0,,,
中山,1,8,トウシンラヴ,102.333,4.0,93.0,5.0,94.667,9.0,290.0,96.667,4.0
中山,1,9,タマモシルエット,99.667,5.0,98.667,2.0,98.167,7.0,296.501,98.834,2.0
中山,1,10,ウィザードオブマリ,80.667,14.0,,,90.125,12.0,,,
中山,1,11,マリノレーヴェ,97.667,8.0,,,109.833,1.0,,,
中山,1,12,レースクイーン,93.5,11.0,,,91.375,11.0,,,
中山,1,13,ミルトメロディー,93.5,11.0,,,101.333,4.0,,,
中山,1,14,フュルスティン,96.0,9.0,,,101.375,3.0,,,
中山,1,15,プラチナムディスク,106.833,2.0,80.8,6.0,96.667,8.0,284.29999999999995,94.767,6.0
中山,1,16,アクロスメモリア,98.167,7.0,93.5,4.0,98.333,6.0,290.0,96.667,4.0
中山,2,1,クリュメノス,82.833,12.0,101.333,4.0,95.667,9.0,279.83299999999997,93.278,7.0
中山,2,2,オルブライト,98.5,7.0,102.167,2.0,101.167,4.0,301.834,100.611,3.0
中山,2,3,インスウィング,94.0,9.0,101.667,3.0,102.667,2.0,298.334,99.445,5.0
中山,2,4,フィンガー,98.333,8.0,114.375,1.0,100.167,6.0,312.875,104.292,1.0
中山,2,5,ブルージェネシス,100.167,5.0,,,92.667,11.0,,,
中山,2,6,タイガーゲイト,101.167,4.0,98.667,6.0,99.667,7.0,299.501,99.834,4.0
中山,2,7,ゴーフォアブローク,109.0,2.0,,,102.333,3.0,,,
中山,2,8,ニシノモリミチ,101.333,3.0,,,106.5,1.0,,,
中山,2,9,タニセンローマ,99.0,6.0,97.5,7.0,100.667,5.0,297.16700000000003,99.056,6.0
中山,2,10,モリインビクタス,,,,,89.5,12.0,,,
中山,2,11,クラウンプレゼンタ,92.5,10.0,,,94.25,10.0,,,
中山,2,12,トーセンシーギリヤ,86.667,11.0,,,77.5,13.0,,,
中山,2,13,シンエンドーツダ,109.167,1.0,100.0,5.0,99.625,8.0,308.79200000000003,102.931,2.0
中山,3,1,ボビネット,99.167,5.0,103.5,2.0,102.667,6.0,305.334,101.778,4.0
中山,3,2,イセッセイ,,,111.333,1.0,91.167,15.0,,,
中山,3,3,マイニオサラスタス,96.0,8.0,100.833,5.0,109.167,1.0,306.0,102.0,2.0
中山,3,4,アスクホープマン,62.833,14.0,100.833,5.0,98.333,10.0,261.999,87.333,10.0
中山,3,5,ディルガーム,95.333,11.0,94.5,10.0,97.833,11.0,287.666,95.889,7.0
中山,3,6,エールオンマインド,98.167,7.0,94.5,10.0,103.667,2.0,296.334,98.778,6.0
中山,3,7,デザートイーグル,103.667,4.0,,,103.667,2.0,,,
中山,3,8,ファイナルフォーム,78.5,13.0,98.0,8.0,91.667,14.0,268.16700000000003,89.389,9.0
中山,3,9,ブロッコロ,95.833,9.0,85.0,13.0,103.667,2.0,284.5,94.833,8.0
中山,3,10,ティスマイル,95.833,9.0,103.2,3.0,97.833,11.0,296.866,98.955,5.0
中山,3,11,ニシノラン,98.667,6.0,88.0,12.0,,,,,
