場所,R,馬番,馬名,種牡馬名,種牡馬妙味度_1,種牡馬妙味度_2,種牡馬妙味度_3,種牡馬妙味度_4,種牡馬妙味度_5,種牡馬妙味度_6,種牡馬妙味度_7,種牡馬妙味度_8,種牡馬妙味度,種牡馬妙味度順位
福島,1,1,ロココ,ミスターメロディ,93.0,96.0,56.0,95.0,59.0,91.0,89.0,,82.714,10.0
福島,1,2,プレザントトーン,ルヴァンスレーヴ,174.0,90.0,106.0,114.0,114.0,133.0,77.0,,115.429,1.0
福島,1,3,クリソプテロン,クリソベリル,,,,,,,,,,
福島,1,4,グロリアス,マジェスティックウォリアー,95.0,91.0,103.0,91.0,104.0,105.0,95.0,,97.714,7.0
福島,1,5,エルヴ,ミスチヴィアスアレックス,,,,,,,,,,
福島,1,6,クレマチス,ラニ,149.0,101.0,115.0,112.0,112.0,119.0,96.0,,114.857,3.0
福島,1,7,ライブリピュア,クリエイター2,,,,,,,,,,
福島,1,8,ウィングブルー,アドマイヤマーズ,114.0,95.0,169.0,105.0,108.0,116.0,85.0,,113.143,4.0
福島,1,9,ウォータースパウト,ルヴァンスレーヴ,174.0,90.0,106.0,114.0,114.0,133.0,77.0,,115.429,1.0
福島,1,10,セレーノ,モーリス,88.0,100.0,93.0,98.0,99.0,98.0,101.0,,96.714,8.0
福島,1,11,ジルコンテソーロ,ヴァンゴッホ,,,,,,,,,,
福島,1,12,ティナンヴァランタ,ニューイヤーズデイ,68.0,98.0,100.0,103.0,101.0,97.0,100.0,,95.286,9.0
福島,1,13,アーティラリー,ホッコータルマエ,74.0,105.0,102.0,108.0,100.0,98.0,,,97.833,6.0
福島,1,14,ジェネチェン,サトノダイヤモンド,106.0,108.0,100.0,102.0,99.0,98.0,,,102.167,5.0
福島,2,1,ラインパシオン,シルバーステート,97.0,96.0,77.0,98.0,97.0,99.0,96.0,,94.286,10.0
福島,2,2,タルトポワール,モーニン,64.0,66.0,88.0,80.0,85.0,92.0,,,79.167,15.0
福島,2,3,キャリーグレイス,カリフォルニアクローム,133.0,106.0,105.0,104.0,107.0,105.0,123.0,,111.857,1.0
福島,2,4,アルヘンティニータ,Constitution,,,,,,,,,,
福島,2,5,ビーアイフォルテ,シルバーステート,97.0,96.0,77.0,98.0,97.0,99.0,95.0,,94.143,11.0
福島,2,6,ハッピーパンニャ,エピファネイア,90.0,88.0,88.0,81.0,92.0,93.0,88.0,,88.571,14.0
福島,2,7,アイドル,ルーラーシップ,96.0,96.0,99.0,102.0,107.0,100.0,,,100.0,7.0
福島,2,8,カツノテンス,シルバーステート,97.0,96.0,77.0,100.0,97.0,99.0,95.0,,94.429,9.0
福島,2,9,グルーヴィーオン,ダノンレジェンド,97.0,110.0,116.0,110.0,111.0,114.0,113.0,,110.143,2.0
福島,2,10,アースミューズ,フリオーソ,59.0,101.0,101.0,97.0,107.0,99.0,93.0,,93.857,12.0
福島,2,11,チャコール,シルバーステート,97.0,96.0,77.0,94.0,97.0,99.0,95.0,,93.571,13.0
福島,2,12,メードス,ダイワメジャー,91.0,97.0,92.0,97.0,97.0,96.0,99.0,,95.571,8.0
福島,2,13,エベリンテソーロ,レッドファルクス,110.0,111.0,113.0,100.0,99.0,98.0,81.0,,101.714,6.0
福島,2,14,シャーンゴッセ,イスラボニータ,103.0,100.0,92.0,111.0,107.0,102.0,,,102.5,5.0
福島,2,15,タマモブラウンタイ,ディスクリートキャット,99.0,103.0,101.0,106.0,109.0,106.0,127.0,,107.286,3.0
福島,2,16,ネイルンノ,ファインニードル,88.0,104.0,95.0,127.0,101.0,100.0,105.0,,102.857,4.0
福島,3,1,ボールドタワー,タワーオブロンドン,88.0,107.0,81.0,103.0,121.0,98.0,,,99.667,8.0
福島,3,2,セイウンバジリスク,フィレンツェファイア,,,,,,,,,,
福島,3,3,ショウナンタヅナ,ドレフォン,98.0,107.0,107.0,99.0,105.0,104.0,110.0,,104.286,2.0
福島,3,4,デルマバンダイサン,レイデオロ,105.0,100.0,98.0,109.0,95.0,91.0,100.0,,99.714,6.0
福島,3,5,ロードアマルフィ,ルヴァンスレーヴ,174.0,90.0,106.0,114.0,114.0,133.0,68.0,,114.143,1.0
福島,3,6,メイショウタイザン,ミッキーアイル,99.0,103.0,97.0,103.0,100.0,103.0,114.0,,102.714,5.0
福島,3,7,モズタイシソウシ,モズアスコット,21.0,109.0,117.0,117.0,146.0,117.0,98.0,,103.571,3.0
福島,3,8,モンサンヴェロニカ,ヴァンゴッホ,,,,,,,,,,
福島,3,9,ニシノガウェイン,マジェスティックウォリアー,95.0,91.0,103.0,91.0,104.0,105.0,102.0,,98.714,10.0
福島,3,10,ブリッジエフェクト,マインドユアビスケッツ,84.0,99.0,93.0,103.0,93.0,93.0,,,94.167,11.0
福島,3,11,ソルプレーザ,エイシンフラッシュ,105.0,94.0,87.0,75.0,90.0,86.0,86.0,,89.0,12.0
福島,3,12,ルビーブロンド,モズアスコット,21.0,109.0,117.0,117.0,146.0,117.0,98.0,,103.571,3.0
福島,3,13,パノラマステージ,レイデオロ,105.0,100.0,98.0,109.0,95.0,91.0,100.0,,99.714,6.0
福島,3,14,ヘルメスギャング,ブリックスアンドモルタル,100.0,98.0,94.0,99.0,104.0,97.0,103.0,,99.286,9.0
福島,3,15,ホッカイダイオー,キセキ,,,,,,,,,,
福島,4,1,カレンマックナイト,カレンブラックヒル,100.0,102.0,97.0,82.0,90.0,102.0,105.0,,96.857,6.0
福島,4,2,コパノヴィンセント,コパノリッキー,104.0,98.0,21.0,91.0,122.0,96.0,99.0,,90.143,9.0
福島,4,3,ビリオネアボーイ,American Pharoah,116.0,113.0,21.0,104.0,21.0,103.0,104.0,,83.143,12.0
福島,4,4,ボルタドマール,ストロングリターン,125.0,100.0,78.0,104.0,89.0,100.0,104.0,,100.0,4.0
福島,4,5,マルベリーシチー,サトノアラジン,77.0,94.0,69.0,84.0,63.0,97.0,92.0,,82.286,14.0
福島,4,6,トラストエムシー,ブラックタイド,126.0,103.0,89.0,102.0,92.0,102.0,94.0,,101.143,2.0
福島,4,7,ビジューブリランテ,ディープブリランテ,86.0,88.0,88.0,82.0,107.0,96.0,96.0,,91.857,8.0
福島,4,8,マイネルトラオム,ノヴェリスト,103.0,80.0,102.0,94.0,121.0,102.0,104.0,,100.857,3.0
福島,4,9,ストームバンガード,ホッコータルマエ,74.0,105.0,53.0,93.0,94.0,98.0,101.0,,88.286,10.0
福島,4,10,アルカンサス,シルバーステート,97.0,92.0,33.0,100.0,97.0,99.0,96.0,,87.714,11.0
福島,4,11,モンツァフレイバー,エピファネイア,90.0,96.0,105.0,94.0,93.0,93.0,95.0,,95.143,7.0
福島,4,12,フォルガイル,レイデオロ,105.0,100.0,21.0,88.0,91.0,92.0,,,82.833,13.0
福島,4,13,テーオービースト,ディーマジェスティ,95.0,102.0,108.0,87.0,105.0,113.0,,,101.667,1.0
福島,4,14,ツリートップムーン,アドマイヤムーン,82.0,91.0,117.0,93.0,109.0,92.0,100.0,,97.714,5.0
福島,5,1,サルサロッサ,エスケンデレヤ,151.0,89.0,108.0,91.0,118.0,118.0,114.0,,112.714,2.0
福島,5,2,マイネルヴァッサー,ステイゴールド,,,,,,,,,,
福島,5,3,ジーティーオウジャ,ルーラーシップ,96.0,99.0,102.0,99.0,99.0,100.0,97.0,,98.857,6.0
福島,5,4,エンデュミオン,ヴィクトワールピサ,72.0,94.0,106.0,97.0,103.0,88.0,103.0,,94.714,7.0
福島,5,5,スコラーリ,トゥザワールド,105.0,89.0,105.0,99.0,116.0,102.0,106.0,,103.143,3.0
福島,5,6,ネロコルヴィーノ,スワーヴリチャード,77.0,96.0,304.0,110.0,92.0,98.0,,,129.5,1.0
福島,5,7,メイショウウネビ,メイショウサムソン,,,,,,,,,,
福島,5,8,シホノスペランツァ,ブラックタイド,126.0,97.0,89.0,102.0,92.0,102.0,,,101.333,4.0
福島,5,9,ローンウルフ,リアルインパクト,73.0,97.0,77.0,92.0,58.0,99.0,98.0,,84.857,10.0
福島,5,10,パープルアドミラル,シビルウォー,,,,,,,,,,
福島,5,11,テイエムエメラルド,ロードカナロア,87.0,113.0,114.0,102.0,99.0,96.0,96.0,,101.0,5.0
福島,5,12,メイショウカズサ,カジノドライヴ,,,,,,,,,,
福島,5,13,ワールドスケール,ワールドエース,58.0,81.0,84.0,101.0,105.0,86.0,95.0,,87.143,8.0
福島,5,14,アメリカンピース,Tapit,123.0,28.0,109.0,97.0,84.0,83.0,81.0,,86.429,9.0
福島,6,1,ナムライリス,マクフィ,97.0,100.0,99.0,106.0,102.0,100.0,95.0,,99.857,7.0
福島,6,2,グランエシェゾー,Sharp Azteca,,,,,,,,,,
福島,6,3,ルシャルムール,ルヴァンスレーヴ,174.0,21.0,106.0,114.0,133.0,68.0,,,102.667,2.0
福島,6,4,カイトヴィント,ルヴァンスレーヴ,174.0,21.0,106.0,114.0,133.0,68.0,,,102.667,2.0
福島,6,5,ロードヴォイジャー,サトノアラジン,77.0,101.0,95.0,95.0,93.0,97.0,,,93.0,13.0
福島,6,6,シークレットイスラ,イスラボニータ,103.0,100.0,92.0,96.0,94.0,102.0,115.0,,100.286,6.0
福島,6,7,マテンロウブレイブ,ナダル,54.0,103.0,112.0,108.0,101.0,104.0,,,97.0,10.0
福島,6,8,モリノアミーゴ,モーニン,64.0,66.0,88.0,80.0,89.0,92.0,85.0,,80.571,14.0
福島,6,9,ベネスピラ,レイデオロ,105.0,99.0,98.0,89.0,95.0,91.0,,,96.167,11.0
福島,6,10,マーベリックシチー,パイロ,107.0,102.0,105.0,101.0,108.0,106.0,,,104.833,1.0
福島,6,11,スマートクラビ,マジェスティックウォリアー,95.0,111.0,103.0,105.0,104.0,105.0,95.0,,102.571,4.0
福島,6,12,カルフ,カリフォルニアクローム,133.0,106.0,105.0,21.0,100.0,105.0,123.0,,99.0,8.0
福島,6,13,スターエンブレム,ロードカナロア,87.0,99.0,100.0,97.0,93.0,96.0,112.0,,97.714,9.0
福島,6,14,オロパタジン,ノヴェリスト,103.0,114.0,88.0,94.0,101.0,102.0,,,100.333,5.0
福島,6,15,コッレヴェッキオ,モーリス,88.0,95.0,93.0,94.0,99.0,98.0,96.0,,94.714,12.0
福島,7,1,グレーヌドジョワ,ロードカナロア,87.0,98.0,98.0,88.0,93.0,96.0,96.0,,93.714,7.0
福島,7,2,シンデレラガール,サングレーザー,,,,,,,,,,
福島,7,3,アロンソア,インディチャンプ,,,,,,,,,,
福島,7,4,ローズプリンセス,ロジャーバローズ,82.0,89.0,96.0,93.0,89.0,81.0,,,88.333,9.0
福島,7,5,マイネルディザイア,イスラボニータ,103.0,103.0,113.0,109.0,94.0,102.0,,,104.0,3.0
福島,7,6,マイトビーウォン,ノーブルミッション,,,,,,,,,,
福島,7,7,ノリマル,ブリックスアンドモルタル,100.0,98.0,104.0,99.0,104.0,97.0,103.0,,100.714,4.0
福島,7,8,アンデルストープ,インディチャンプ,,,,,,,,,,
福島,7,9,セイウンヤオヨロズ,セイウンコウセイ,,,,,,,,,,
福島,7,10,アクティングエリア,シルバーステート,97.0,92.0,104.0,96.0,97.0,99.0,,,97.5,5.0
福島,7,11,アルカマル,アルアイン,95.0,82.0,88.0,92.0,84.0,88.0,,,88.167,10.0
福島,7,12,トーセンライティア,ロードカナロア,87.0,98.0,98.0,88.0,93.0,96.0,,,93.333,8.0
福島,7,13,アイドクレース,ダノンバラード,116.0,100.0,107.0,120.0,104.0,103.0,,,108.333,1.0
福島,7,14,マイネルシュラハト,ベンバトル,,,,,,,,,,
福島,7,15,コスモクラシック,ダノンバラード,116.0,100.0,107.0,120.0,104.0,103.0,,,108.333,1.0
福島,7,16,ファイタージェット,デクラレーションオブウォー,71.0,99.0,103.0,104.0,95.0,100.0,105.0,,96.714,6.0
福島,8,1,オプレントジュエル,ブリックスアンドモルタル,100.0,116.0,104.0,103.0,104.0,97.0,,,104.0,2.0
福島,8,2,ノンスタンダルド,ナダル,54.0,103.0,56.0,108.0,101.0,78.0,,,83.333,15.0
福島,8,3,シェーンシュティア,ブリックスアンドモルタル,100.0,116.0,104.0,103.0,104.0,97.0,91.0,,102.143,5.0
福島,8,4,エコテーラー,スワーヴリチャード,77.0,103.0,97.0,105.0,92.0,,,,94.8,12.0
福島,8,5,ヨヒーン,キズナ,106.0,105.0,105.0,104.0,105.0,104.0,,,104.833,1.0
福島,8,6,ロパシック,エピファネイア,90.0,88.0,97.0,94.0,97.0,93.0,,,93.167,13.0
福島,8,7,ノクターナル,キタサンブラック,96.0,103.0,99.0,105.0,101.0,103.0,109.0,,102.286,4.0
福島,8,8,トーセンリバーブ,マクマホン,,,,,,,,,,
福島,8,9,エリカリーシャン,エピファネイア,90.0,88.0,97.0,91.0,97.0,93.0,,,92.667,14.0
福島,8,10,コスモイシュタル,ゴールドシップ,112.0,98.0,101.0,102.0,102.0,103.0,96.0,,102.0,7.0
福島,8,11,ルナルーチェット,ブリックスアンドモルタル,100.0,116.0,104.0,103.0,104.0,97.0,91.0,,102.143,5.0
福島,8,12,ホウオウペトリュス,スワーヴリチャード,77.0,103.0,97.0,105.0,92.0,98.0,,,95.333,11.0
福島,8,13,エレガンシア,ルーラーシップ,96.0,96.0,101.0,102.0,96.0,100.0,97.0,,98.286,8.0
福島,8,14,シャンソンドール,レイデオロ,105.0,99.0,96.0,89.0,95.0,91.0,,,95.833,10.0
福島,8,15,ディバイングレース,キタサンブラック,96.0,103.0,99.0,114.0,101.0,103.0,,,102.667,3.0
福島,8,16,ティティナ,モーリス,88.0,95.0,99.0,99.0,99.0,98.0,,,96.333,9.0
福島,9,1,インターポーザー,エピファネイア,90.0,88.0,97.0,94.0,97.0,93.0,,,93.167,11.0
福島,9,2,ゼットエイト,シルバーステート,97.0,96.0,104.0,98.0,97.0,99.0,,,98.5,7.0
福島,9,3,スナークピカソ,アジアエクスプレス,116.0,117.0,113.0,97.0,103.0,106.0,,,108.667,1.0
福島,9,4,ポタリング,ノーブルミッション,,,,,,,,,,
福島,9,5,デイジー,デクラレーションオブウォー,71.0,97.0,103.0,73.0,95.0,100.0,,,89.833,14.0
福島,9,6,バルナバ,ハービンジャー,98.0,97.0,101.0,100.0,98.0,104.0,87.0,,97.857,8.0
福島,9,7,ルクスマーベリック,エピファネイア,90.0,88.0,97.0,91.0,97.0,93.0,95.0,,93.0,12.0
福島,9,8,キタノクニカラ,ダノンバラード,116.0,97.0,107.0,98.0,104.0,103.0,105.0,,104.286,2.0
福島,9,9,レッドアーバイン,Kingman,21.0,71.0,86.0,80.0,91.0,83.0,,,72.0,15.0
福島,9,10,キューティリップ,リアルスティール,96.0,102.0,105.0,110.0,103.0,104.0,106.0,,103.714,4.0
福島,9,11,ルールーリマ,キズナ,106.0,105.0,105.0,104.0,105.0,104.0,100.0,,104.143,3.0
福島,9,12,コスモバラタ,ダノンバラード,116.0,97.0,107.0,93.0,104.0,103.0,,,103.333,5.0
福島,9,13,ルージュクレセント,ドゥラメンテ,101.0,96.0,99.0,89.0,98.0,99.0,,,97.0,9.0
福島,9,14,クリフハンガー,ルーラーシップ,96.0,96.0,101.0,99.0,96.0,100.0,107.0,,99.286,6.0
福島,9,15,ルージュミレネール,スワーヴリチャード,77.0,103.0,97.0,94.0,105.0,92.0,98.0,,95.143,10.0
福島,9,16,ジャスティンガルフ,エピファネイア,90.0,88.0,97.0,91.0,97.0,93.0,,,92.667,13.0
福島,10,1,パールフロント,デクラレーションオブウォー,71.0,97.0,96.0,102.0,105.0,100.0,105.0,,96.571,11.0
福島,10,2,ロッカバイベイビー,ルヴァンスレーヴ,174.0,21.0,106.0,115.0,133.0,68.0,,,102.833,5.0
福島,10,3,オトメナシャチョウ,Speightstown,91.0,118.0,109.0,75.0,110.0,108.0,96.0,,101.0,6.0
福島,10,4,マイレーヌ,ロゴタイプ,120.0,108.0,98.0,81.0,87.0,99.0,97.0,,98.571,10.0
福島,10,5,パルプフィクション,ミッキーアイル,99.0,104.0,97.0,111.0,102.0,103.0,114.0,,104.286,4.0
福島,10,6,ルージュアズライト,リオンディーズ,111.0,101.0,99.0,95.0,97.0,102.0,,,100.833,7.0
福島,10,7,シックザイン,マジェスティックウォリアー,95.0,111.0,103.0,96.0,100.0,105.0,95.0,,100.714,8.0
福島,10,8,フェデルミエール,ゴールドアクター,119.0,125.0,96.0,113.0,95.0,114.0,113.0,,110.714,1.0
福島,10,9,ケープアグラス,エスポワールシチー,95.0,100.0,108.0,105.0,108.0,110.0,116.0,,106.0,2.0
福島,10,10,サダージ,シュヴァルグラン,95.0,90.0,89.0,91.0,94.0,80.0,,,89.833,14.0
福島,10,11,アネモス,ビッグアーサー,103.0,103.0,87.0,119.0,96.0,96.0,93.0,,99.571,9.0
福島,10,12,ビーマックス,サトノアラジン,77.0,101.0,95.0,95.0,99.0,97.0,102.0,,95.143,12.0
福島,10,13,シュヴァルボヌール,Ulysses,,,,,,,,,,
福島,10,14,ゼンダンタカ,アジアエクスプレス,116.0,117.0,102.0,97.0,103.0,106.0,93.0,,104.857,3.0
福島,10,15,ニシノクラウン,リーチザクラウン,102.0,89.0,95.0,92.0,93.0,95.0,96.0,,94.571,13.0
福島,10,16,サードウインド,Dandy Man,,,,,,,,,,
福島,11,1,クリスマスパレード,キタサンブラック,96.0,96.0,99.0,105.0,101.0,103.0,109.0,,101.286,8.0
福島,11,2,タイムトゥヘヴン,ロードカナロア,87.0,113.0,98.0,102.0,93.0,96.0,96.0,,97.857,11.0
福島,11,3,クリノメイ,オルフェーヴル,127.0,101.0,105.0,104.0,103.0,103.0,,,107.167,2.0
福島,11,4,イングランドアイズ,Kingman,21.0,88.0,86.0,80.0,91.0,83.0,,,74.833,14.0
福島,11,5,シリウスコルト,マクフィ,97.0,120.0,102.0,106.0,102.0,100.0,95.0,,103.143,5.0
福島,11,6,コガネノソラ,ゴールドシップ,112.0,100.0,101.0,104.0,102.0,103.0,,,103.667,4.0
福島,11,7,パレハ,サトノクラウン,97.0,81.0,94.0,115.0,88.0,95.0,93.0,,94.714,13.0
福島,11,8,エコロヴァルツ,ブラックタイド,126.0,97.0,93.0,92.0,103.0,102.0,,,102.167,7.0
福島,11,9,アンリーロード,リアルスティール,96.0,83.0,105.0,103.0,104.0,95.0,,,97.667,12.0
福島,11,10,ニシノティアモ,ドゥラメンテ,101.0,93.0,99.0,99.0,98.0,99.0,98.0,,98.143,10.0
福島,11,11,リフレーミング,キングヘイロー,96.0,75.0,137.0,126.0,146.0,157.0,,,122.833,1.0
福島,11,12,バビット,ナカヤマフェスタ,,,,,,,,,,
福島,11,13,アラタ,キングカメハメハ,102.0,105.0,102.0,100.0,104.0,101.0,,,102.333,6.0
福島,11,14,キタウイング,ダノンバラード,116.0,112.0,107.0,93.0,104.0,103.0,105.0,,105.714,3.0
福島,11,15,ダンディズム,マンハッタンカフェ,,,,,,,,,,
福島,11,16,リカンカブール,シルバーステート,97.0,105.0,104.0,100.0,97.0,99.0,95.0,,99.571,9.0
福島,12,1,ヴィヴァクラウン,サトノクラウン,97.0,115.0,94.0,115.0,99.0,95.0,,,102.5,7.0
福島,12,2,ハーフェン,オルフェーヴル,127.0,107.0,105.0,104.0,101.0,103.0,,,107.833,1.0
福島,12,3,タイキオーベロン,ダノンレジェンド,97.0,110.0,81.0,110.0,111.0,114.0,,,103.833,3.0
福島,12,4,ダガーリング,タワーオブロンドン,88.0,72.0,108.0,102.0,98.0,,,,93.6,12.0
福島,12,5,スネーフリンガ,サンダースノー,92.0,117.0,85.0,115.0,114.0,114.0,,,106.167,2.0
福島,12,6,ナムラトロム,アドミラブル,,,,,,,,,,
福島,12,7,ナリノエンブレム,パドトロワ,,,,,,,,,,
福島,12,8,アルヴィエンヌ,ダイワメジャー,91.0,97.0,98.0,94.0,97.0,96.0,86.0,,94.143,11.0
福島,12,9,ナンナンプー,フィエールマン,64.0,21.0,111.0,107.0,103.0,,,,81.2,13.0
福島,12,10,ハッピーサプライズ,レッドファルクス,110.0,111.0,86.0,98.0,99.0,98.0,,,100.333,9.0
福島,12,11,ガットネロ,アメリカンペイトリオット,116.0,100.0,107.0,92.0,100.0,106.0,,,103.5,5.0
福島,12,12,レイユール,キズナ,106.0,105.0,105.0,104.0,99.0,104.0,,,103.833,3.0
福島,12,13,ルシェロアズーリ,ノーブルミッション,,,,,,,,,,
福島,12,14,ダニエルバローズ,American Pharoah,116.0,96.0,92.0,104.0,109.0,103.0,,,103.333,6.0
福島,12,15,ミエノブラボー,リオンディーズ,111.0,101.0,98.0,104.0,97.0,102.0,103.0,,102.286,8.0
福島,12,16,セイプリーズ,ダイワメジャー,91.0,97.0,98.0,96.0,97.0,96.0,,,95.833,10.0
京都,1,1,コウユーネロガ,ネロ,99.0,113.0,94.0,101.0,115.0,110.0,130.0,,108.857,3.0
京都,1,2,リリーサンライズ,ニューイヤーズデイ,96.0,98.0,100.0,103.0,101.0,97.0,100.0,,99.286,6.0
京都,1,3,アロハマウロア,エスポワールシチー,99.0,115.0,108.0,126.0,108.0,110.0,116.0,,111.714,1.0
京都,1,4,テーオーナタリー,テーオーヘリオス,,,,,,,,,,
京都,1,5,クリスプレミアム,ダノンプレミアム,,,,,,,,,,
京都,1,6,スノーガーネット,フィレンツェファイア,,,,,,,,,,
京都,1,7,アスターエポワス,カフジテイク,,,,,,,,,,
京都,1,8,フェンネル,ディスクリートキャット,130.0,106.0,101.0,97.0,109.0,106.0,127.0,,110.857,2.0
京都,1,9,マリノムーンリーフ,タワーオブロンドン,144.0,107.0,81.0,103.0,102.0,98.0,,,105.833,5.0
京都,1,10,モノノケ,マテラスカイ,,,,,,,,,,
京都,1,11,ガーネットフレア,ニューイヤーズデイ,96.0,98.0,100.0,103.0,101.0,97.0,100.0,,99.286,6.0
京都,1,12,マユナイト,ミスチヴィアスアレックス,,,,,,,,,,
京都,1,13,エボニードール,キタサンブラック,116.0,106.0,105.0,105.0,104.0,103.0,112.0,,107.286,4.0
京都,1,14,ライクシュガー,クリソベリル,,,,,,,,,,
京都,2,1,ワルトシュタイン,マジェスティックウォリアー,99.0,91.0,103.0,91.0,104.0,105.0,102.0,,99.286,8.0
京都,2,2,テンレッドサン,ヘニーヒューズ,94.0,108.0,103.0,111.0,108.0,102.0,101.0,,103.857,3.0
京都,2,3,オッハッピー,ハッピースプリント,,,,,,,,,,
京都,2,4,セルシャーム,ロジャーバローズ,101.0,89.0,96.0,93.0,89.0,81.0,93.0,,91.714,11.0
京都,2,5,ビアリッツ,ダノンスマッシュ,,,,,,,,,,
京都,2,6,クリコバロー,ロジャーバローズ,101.0,89.0,96.0,93.0,89.0,81.0,,,91.5,12.0
京都,2,7,ジャスティンダラス,Gun Runner,72.0,119.0,106.0,77.0,100.0,104.0,,,96.333,9.0
京都,2,8,ダテオトコ,オルフェーヴル,93.0,103.0,99.0,95.0,103.0,103.0,112.0,,101.143,7.0
京都,2,9,クボウサマ,ダイワメジャー,97.0,94.0,92.0,96.0,95.0,96.0,,,95.0,10.0
京都,2,10,ニホンピロエール,ミッキーアイル,107.0,103.0,97.0,103.0,100.0,103.0,99.0,,101.714,5.0
京都,2,11,ダノンシーホーク,ダノンスマッシュ,,,,,,,,,,
京都,2,12,ゴールデンテティス,リアルスティール,92.0,113.0,108.0,109.0,103.0,104.0,95.0,,103.429,4.0
京都,2,13,ローゾフィア,シニスターミニスター,126.0,123.0,115.0,126.0,118.0,119.0,,,121.167,1.0
京都,2,14,ブラックコーラル,キタサンブラック,116.0,106.0,105.0,105.0,101.0,103.0,,,106.0,2.0
京都,2,15,メイショウナナシロ,カリフォルニアクローム,105.0,108.0,105.0,95.0,100.0,105.0,94.0,,101.714,5.0
京都,3,1,ハナイロマヒナ,ロゴタイプ,111.0,85.0,94.0,82.0,87.0,99.0,,,93.0,15.0
京都,3,2,ルージュルガーノ,キタサンブラック,116.0,106.0,99.0,105.0,104.0,103.0,112.0,,106.429,3.0
京都,3,3,ノヴァレジーナ,アメリカンペイトリオット,88.0,99.0,107.0,103.0,100.0,106.0,88.0,,98.714,10.0
京都,3,4,メイショウピュルテ,ミスチヴィアスアレックス,,,,,,,,,,
京都,3,5,トップアタック,サトノダイヤモンド,97.0,108.0,97.0,102.0,102.0,98.0,,,100.667,8.0
京都,3,6,マーゴットミスト,ビッグアーサー,105.0,88.0,100.0,98.0,96.0,96.0,,,97.167,11.0
京都,3,7,ルビーエクリプス,キタサンブラック,116.0,106.0,99.0,105.0,104.0,103.0,112.0,,106.429,3.0
京都,3,8,ダイメイプリンス,シルバーステート,96.0,92.0,104.0,96.0,97.0,99.0,95.0,,97.0,13.0
京都,3,9,ウイッチボニータ,イスラボニータ,109.0,103.0,113.0,109.0,107.0,102.0,103.0,,106.571,2.0
京都,3,10,パッションマーレ,タワーオブロンドン,144.0,107.0,108.0,103.0,102.0,98.0,,,110.333,1.0
京都,3,11,シンギュラーレディ,ミスターメロディ,116.0,96.0,121.0,95.0,98.0,91.0,,,102.833,7.0
京都,3,12,トーアアグネス,ノーブルミッション,,,,,,,,,,
京都,3,13,ヒッグスボソン,ファインニードル,103.0,97.0,104.0,94.0,101.0,100.0,,,99.833,9.0
京都,3,14,ゲレーロアスール,ビッグアーサー,105.0,88.0,100.0,98.0,96.0,96.0,,,97.167,11.0
京都,3,15,ムーンリットアイル,ミッキーアイル,107.0,103.0,107.0,103.0,102.0,103.0,,,104.167,6.0
京都,3,16,メルメラーダ,St Mark's Basilica,,,,,,,,,,
