場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
福島,1,1,ロココ,丸山元気,94.0,98.0,95.0,96.0,94.0,,95.4,11.0
福島,1,2,プレザントトーン,今村聖奈,209.0,83.0,91.0,88.0,86.0,,111.4,1.0
福島,1,3,クリソプテロン,富田暁　,103.0,97.0,96.0,96.0,93.0,,97.0,10.0
福島,1,4,グロリアス,松本大輝,100.0,102.0,103.0,93.0,106.0,,100.8,7.0
福島,1,5,エルヴ,藤懸貴志,97.0,105.0,105.0,102.0,107.0,,103.2,4.0
福島,1,6,クレマチス,鮫島克駿,108.0,107.0,105.0,107.0,106.0,,106.6,3.0
福島,1,7,ライブリピュア,遠藤汰月,,,,,,,,
福島,1,8,ウィングブルー,斎藤新　,98.0,102.0,102.0,97.0,102.0,,100.2,8.0
福島,1,9,ウォータースパウト,佐々木大,89.0,102.0,101.0,98.0,104.0,,98.8,9.0
福島,1,10,セレーノ,永島まな,91.0,90.0,86.0,83.0,90.0,,88.0,12.0
福島,1,11,ジルコンテソーロ,木幡巧也,106.0,103.0,101.0,101.0,98.0,,101.8,5.0
福島,1,12,ティナンヴァランタ,石神深道,71.0,97.0,75.0,53.0,81.0,,75.4,13.0
福島,1,13,アーティラリー,菊沢一樹,115.0,115.0,108.0,106.0,108.0,,110.4,2.0
福島,1,14,ジェネチェン,丹内祐次,94.0,102.0,100.0,107.0,104.0,,101.4,6.0
福島,2,1,ラインパシオン,舟山瑠泉,,,,,,,,
福島,2,2,タルトポワール,丹内祐次,94.0,108.0,100.0,98.0,104.0,,100.8,5.0
福島,2,3,キャリーグレイス,菊沢一樹,115.0,101.0,108.0,112.0,108.0,,108.8,2.0
福島,2,4,アルヘンティニータ,杉原誠人,95.0,103.0,93.0,98.0,103.0,,98.4,8.0
福島,2,5,ビーアイフォルテ,鮫島克駿,108.0,99.0,105.0,102.0,106.0,,104.0,4.0
福島,2,6,ハッピーパンニャ,津村明秀,98.0,95.0,100.0,106.0,99.0,,99.6,6.0
福島,2,7,アイドル,荻野極　,87.0,100.0,101.0,109.0,92.0,,97.8,9.0
福島,2,8,カツノテンス,遠藤汰月,,,,,,,,
福島,2,9,グルーヴィーオン,永島まな,91.0,88.0,86.0,91.0,90.0,,89.2,13.0
福島,2,10,アースミューズ,松岡正海,100.0,88.0,88.0,101.0,104.0,,96.2,10.0
福島,2,11,チャコール,横山武史,94.0,93.0,92.0,95.0,98.0,,94.4,12.0
福島,2,12,メードス,原優介　,92.0,108.0,102.0,96.0,95.0,,98.6,7.0
福島,2,13,エベリンテソーロ,上里直汰,,,,,,,,
福島,2,14,シャーンゴッセ,鷲頭虎太,121.0,104.0,107.0,113.0,108.0,,110.6,1.0
福島,2,15,タマモブラウンタイ,角田大和,105.0,117.0,107.0,110.0,104.0,,108.6,3.0
福島,2,16,ネイルンノ,嶋田純次,101.0,87.0,95.0,101.0,97.0,,96.2,10.0
