場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
福島,1,自己条件,ダート,1700,良,1,カンバーランド,3歳,ドイル,高橋義忠,逃げ,,60.0,中距離,右回り,,Lv2 ,546,休明初戦,
福島,1,自己条件,ダート,1700,良,2,トウロウノオノ,4歳,小林美駒,竹内正洋,先行,50.0,33.33333333333333,中距離,右回り,,Lv2 ,440,休明初戦,
福島,1,自己条件,ダート,1700,良,3,ケープウィッカム,3歳,丸山元気,中舘英二,先行,100.0,33.33333333333333,中距離,右回り,,Lv2 ,444,休明初戦,
福島,1,自己条件,ダート,1700,良,4,デイズオブドリーム,4歳,丹内祐次,加藤征弘,追込,0.0,0.0,中距離,右回り,,Lv2 ,430,休明3走,距離短縮
福島,1,自己条件,ダート,1700,良,5,ミランカ,3歳,菊沢一樹,岩戸孝樹,差し,,0.0,中距離,右回り,,Lv2 ,470,休明初戦,距離延長
福島,1,自己条件,ダート,1700,良,6,アルムエアフォルク,4歳,永島まな,平田修,差し,100.0,45.0,中距離,右回り,,Lv2 ,478,,距離短縮
福島,1,自己条件,ダート,1700,良,7,ベルダイナフェロー,3歳,三浦皇成,須貝尚介,先行,,0.0,中距離,右回り,,Lv2 ,478,休明2走,距離延長
福島,1,自己条件,ダート,1700,良,8,ミレニアムヒロイン,3歳,幸英明,池上昌和,先行,100.0,33.33333333333333,中距離,右回り,,Lv2 ,434,,距離短縮
福島,1,自己条件,ダート,1700,良,9,サンセットブライト,3歳,横山琉人,相沢郁,先行,50.0,66.66666666666666,中距離,右回り,,Lv2 ,492,休明2走,距離短縮
福島,1,自己条件,ダート,1700,良,10,パルクリチュード,4歳,西村淳也,松永幹夫,先行,100.0,66.66666666666666,中距離,右回り,,Lv2 ,448,休明初戦,
福島,1,自己条件,ダート,1700,良,11,ブエナディオサ,5歳以上,荻野極,奥平雅士,差し,0.0,0.0,中距離,右回り,,Lv2 ,450,,距離延長
福島,1,自己条件,ダート,1700,良,12,レオキー,4歳,小沢大仁,牧田和弥,差し,0.0,16.666666666666664,中距離,右回り,,Lv2 ,496,休明初戦,距離延長
福島,1,自己条件,ダート,1700,良,13,レーヴドレフォン,3歳,津村明秀,矢作芳人,先行,0.0,50.0,中距離,右回り,,Lv2 ,466,,距離短縮
