日付,場所,レース名,クラス名,馬番,馬名,種牡馬,年齢,騎手,距離,馬場状態,前距離,複勝オッズ下限,複勝オッズ上限,複勝配当,コース区分,距離区分,道悪判定,距離変遷,回り,馬齢,補正配当_0.94-1.65,補正配当_0.94-1.7,補正配当_0.94-1.75,補正配当_0.945-1.65,補正配当_0.945-1.7,補正配当_0.945-1.75,補正配当_0.95-1.65,補正配当_0.95-1.7,補正配当_0.95-1.75,賭け金,補正払戻_0.94-1.65,補正払戻_0.94-1.7,補正払戻_0.94-1.75,補正払戻_0.945-1.65,補正払戻_0.945-1.7,補正払戻_0.945-1.75,補正払戻_0.95-1.65,補正払戻_0.95-1.7,補正払戻_0.95-1.75
2022-12-28,阪神,春待月賞･2勝,自己条件,3,ウラヤ,New Approach,3,岩田望来,1400,良,1600.0,3.2,5.0,0.0,ダート,短距離,,距離短縮,右回り,3歳,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-10,阪神,未勝利*,未勝利,15,ウェイオブサクセス,New Approach,2,福永祐一,1200,良,1200.0,3.0,4.9,0.0,芝,短距離,,,右回り,2歳,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-26,東京,キャピタ(L),OP,16,ダーリントンホール,New Approach,5,レーン,1600,良,1600.0,1.6,2.1,0.0,芝,短距離,,,左回り,5歳以上,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-29,阪神,未勝利*,未勝利,5,ウェイオブサクセス,New Approach,2,岩田望来,1200,良,1150.0,1.4,3.4,0.0,ダート,短距離,,距離延長,右回り,2歳,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-11,中山,オータムＨG3,重賞,8,ダーリントンホール,New Approach,5,横山武史,1600,良,1800.0,1.6,2.1,0.0,芝,短距離,,距離短縮,右回り,5歳以上,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-17,福島,未勝利*,未勝利,6,ウェイオブサクセス,New Approach,2,菅原明良,1150,重,1200.0,1.1,1.7,0.0,ダート,短距離,ダ道悪,距離短縮,右回り,2歳,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19,阪神,新馬,新馬,4,ウェイオブサクセス,New Approach,2,川田将雅,1200,良,,2.9,4.1,290.0,ダート,短距離,,,右回り,2歳,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,290.0,400.0,1160.0,1160.0,1160.0,1160.0,1160.0,1160.0,1160.0,1160.0,1160.0
2022-06-12,東京,エプソムG3,重賞,5,ダーリントンホール,New Approach,5,ルメール,1800,重,1600.0,1.4,1.7,160.0,芝,中距離,芝道悪,距離延長,左回り,5歳以上,150.4,150.4,150.4,151.2,151.2,151.2,152.0,152.0,152.0,800.0,1203.2,1203.2,1203.2,1209.6,1209.6,1209.6,1216.0,1216.0,1216.0
2022-05-15,東京,青竜Ｓ,OP,2,ウラヤ,New Approach,3,岩田望来,1600,稍,1400.0,4.3,6.1,0.0,ダート,短距離,ダ道悪,距離延長,左回り,3歳,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-04-02,中山,ダービーＨG3,重賞,10,ダーリントンホール,New Approach,5,横山武史,1600,良,1600.0,1.7,2.0,190.0,芝,短距離,,,右回り,5歳以上,178.6,178.6,178.6,179.55,179.55,179.55,180.5,180.5,180.5,600.0,1071.6,1071.6,1071.6,1077.3,1077.3,1077.3,1083.0,1083.0,1083.0
