場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
新潟,1,未勝利,芝,2000,稍重,1,オートカリテ,3歳,富田暁,牧光二,先行,,0.0,中距離,左回り,芝道悪,Lv3 ,コントレイル,休明2走,,1,B,12.8,6.0,12.8,4.0,35.6,5.0,34.9,8.0,D,B,,,
新潟,1,未勝利,芝,2000,稍重,2,トレンドラド,3歳,石田拓郎,伊藤大士,差し,,,中距離,左回り,芝道悪,Lv3 ,レイデオロ,,距離延長,14,E,13.8,11.0,13.8,9.0,37.7,,39.3,,C,C,,,
新潟,1,未勝利,芝,2000,稍重,3,サウンドファミリエ,3歳,石川裕紀,和田正一,差し,,0.0,中距離,左回り,芝道悪,Lv3 ,シルバーステート,休明初戦,,13,E,14.1,14.0,14.1,13.0,38.3,,34.8,6.0,C,B,,,
新潟,1,未勝利,芝,2000,稍重,4,フィールライクユー,3歳,舟山瑠泉,森田直行,,,,中距離,左回り,芝道悪,Lv3 ,オルフェーヴル,,,11,E,,,,,,,,,,,,,
新潟,1,未勝利,芝,2000,稍重,5,ティンブロポップ,3歳,ゴンサル,和田勇介,追込,,,中距離,左回り,芝道悪,Lv3 ,ジャスタウェイ,休明初戦,距離延長,15,E,14.0,13.0,14.2,14.0,37.5,,34.4,2.0,C,C,C,,
新潟,1,未勝利,芝,2000,稍重,6,ピアス,3歳,丸山元気,森一誠,逃げ,,0.0,中距離,左回り,芝道悪,Lv3 ,キセキ,,距離延長,2,B,12.4,2.0,12.4,1.0,35.1,2.0,34.9,8.0,D,C,B,B,E
新潟,1,未勝利,芝,2000,稍重,7,リベルタアーラ,3歳,石神深道,深山雅史,差し,,,中距離,左回り,芝道悪,Lv3 ,ブリックスアンドモルタル,休明2走,距離延長,16,E,13.8,11.0,13.9,11.0,38.2,,34.8,6.0,E,B,,,
新潟,1,未勝利,芝,2000,稍重,8,ワイドバヴァール,3歳,亀田温心,奥村豊,差し,,0.0,中距離,左回り,芝道悪,Lv3 ,ナダル,休明2走,,8,D,12.5,3.0,13.5,7.0,36.5,7.0,34.4,2.0,C,C,D,D,
新潟,1,未勝利,芝,2000,稍重,9,コスモエーヴィヒ,3歳,菊沢一樹,伊藤大士,差し,,0.0,中距離,左回り,芝道悪,Lv3 ,ゴールドシップ,休明初戦,,12,E,13.0,7.0,13.0,6.0,36.3,6.0,35.9,,D,C,C,C,B
新潟,1,未勝利,芝,2000,稍重,10,マサハヤルージュ,3歳,和田陽希,千田輝彦,先行,,,中距離,左回り,芝道悪,Lv3 ,シャンハイボビー,連闘,距離延長,10,D,12.3,1.0,12.9,5.0,34.3,1.0,35.7,,B,C,C,C,B
新潟,1,未勝利,芝,2000,稍重,11,チョコスコーン,3歳,田山旺佑,林徹,差し,,0.0,中距離,左回り,芝道悪,Lv3 ,ハービンジャー,休明2走,,9,D,13.5,9.0,13.8,9.0,37.8,,35.2,,C,B,,,
新潟,1,未勝利,芝,2000,稍重,12,キコリータ,3歳,小沢大仁,田中勝春,差し,,,中距離,左回り,芝道悪,Lv3 ,レイデオロ,休明初戦,距離延長,6,D,14.1,14.0,14.3,15.0,38.3,,33.8,1.0,B,B,,,
新潟,1,未勝利,芝,2000,稍重,13,ソフィア,3歳,丹内祐次,鹿戸雄一,差し,,0.0,中距離,左回り,芝道悪,Lv3 ,リアルスティール,休明初戦,,3,C,13.5,9.0,13.5,7.0,37.2,,35.8,,B,,,,
新潟,1,未勝利,芝,2000,稍重,14,フロンテアムーン,3歳,上里直汰,奥村武,差し,,,中距離,左回り,芝道悪,Lv3 ,コントレイル,休明初戦,距離延長,5,C,12.6,4.0,12.6,2.0,35.1,2.0,34.9,8.0,C,D,C,,
新潟,1,未勝利,芝,2000,稍重,15,ミズノミヤコ,3歳,河原田菜,青木孝文,逃げ,,50.0,中距離,左回り,芝道悪,Lv3 ,シルバーステート,,,7,D,12.6,4.0,12.6,2.0,35.1,2.0,34.5,4.0,C,D,E,,
新潟,1,未勝利,芝,2000,稍重,16,オモイヲノセテ,3歳,横山琉人,高橋義忠,差し,,0.0,中距離,左回り,芝道悪,Lv3 ,ベンバトル,,,4,C,13.0,7.0,13.9,11.0,36.5,7.0,34.5,4.0,D,C,,,
新潟,2,未勝利,ダート,1200,稍重,1,オセアフェアモント,3歳,黛弘人,菊川正達,差し,,,短距離,左回り,ダ道悪,Lv2 ,オルフェーヴル,休明初戦,距離短縮,8,D,13.1,13.0,,,37.5,,42.3,,C,C,B,,
新潟,2,未勝利,ダート,1200,稍重,2,ブレイシオン,3歳,野中悠太,青木孝文,差し,,0.0,短距離,左回り,ダ道悪,Lv2 ,セイウンコウセイ,連闘,距離延長,11,E,13.0,12.0,13.4,11.0,36.5,,39.1,,B,B,C,,
新潟,2,未勝利,ダート,1200,稍重,3,ニシノアオニヨシ,3歳,水沼元輝,加藤和宏,,,,短距離,左回り,ダ道悪,Lv2 ,リーチザクラウン,,,12,E,,,,,,,,,,,,,
新潟,2,未勝利,ダート,1200,稍重,4,クイーンオブハート,3歳,河原田菜,的場均,追込,,0.0,短距離,左回り,ダ道悪,Lv2 ,レッドベルジュール,休明初戦,距離短縮,14,E,12.5,8.0,,,,,,,,C,C,D,D
新潟,2,未勝利,ダート,1200,稍重,5,ウイングラナート,3歳,遠藤汰月,武市康男,追込,,,短距離,左回り,ダ道悪,Lv2 ,ポエティックフレア,休明初戦,距離短縮,13,E,13.9,14.0,13.9,12.0,38.6,,45.2,,C,,,,
新潟,2,未勝利,ダート,1200,稍重,6,スカット,3歳,上里直汰,堀内岳志,先行,,50.0,短距離,左回り,ダ道悪,Lv2 ,ゴールドドリーム,,,5,C,12.0,2.0,12.0,2.0,34.9,1.0,37.7,4.0,C,B,B,E,
新潟,2,未勝利,ダート,1200,稍重,7,ビスケットアソート,3歳,富田暁,武英智,先行,,100.0,短距離,左回り,ダ道悪,Lv2 ,マインドユアビスケッツ,休明初戦,,1,B,12.6,10.0,12.6,6.0,36.1,7.0,37.6,3.0,C,B,B,D,
新潟,2,未勝利,ダート,1200,稍重,8,ナムラソラン,3歳,柴田裕一,羽月友彦,差し,,0.0,短距離,左回り,ダ道悪,Lv2 ,ミスチヴィアスアレックス,休明3走,,6,D,12.3,5.0,13.1,10.0,36.2,,37.1,1.0,C,B,E,D,C
新潟,2,未勝利,ダート,1200,稍重,9,トーセンシーギリヤ,3歳,原田和真,蛯名利弘,差し,,0.0,短距離,左回り,ダ道悪,Lv2 ,Magna Grecia,休明3走,,9,E,12.4,6.0,12.4,5.0,35.5,5.0,38.5,,C,C,B,C,
