場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
新潟,1,1,ナスノソナタ,-594.0,10.0,7751.0,2.0,-2031.0,9.0,5.126,2.0
新潟,1,2,サマーアゲイン,-515.0,9.0,11158.0,1.0,-1947.0,7.0,8.696,1.0
新潟,1,3,ゲレル,1593.0,4.0,-1463.0,10.0,561.0,3.0,0.691,7.0
新潟,1,4,ジュリアスローズ,-280.0,7.0,-10967.0,13.0,-1403.0,6.0,-12.65,13.0
新潟,1,5,エポカスピーガ,-489.0,8.0,1864.0,7.0,559.0,4.0,1.934,5.0
新潟,1,6,ライツフォル,1783.0,3.0,2669.0,6.0,-2329.0,11.0,2.123,4.0
新潟,1,7,ナヴァラトゥナ,2621.0,1.0,2761.0,5.0,,,,
新潟,1,8,アヴニールドブリエ,-784.0,11.0,-10967.0,13.0,1008.0,1.0,-10.743,12.0
新潟,1,9,イモータルバード,-2112.0,13.0,7205.0,3.0,-3498.0,12.0,1.595,6.0
新潟,1,10,アンノウンウォリア,-2961.0,14.0,-4143.0,12.0,-2150.0,10.0,-9.254,11.0
新潟,1,11,トーアマリシテン,440.0,5.0,-1726.0,11.0,-1971.0,8.0,-3.257,10.0
新潟,1,12,アニージョ,-117.0,6.0,-336.0,9.0,-414.0,5.0,-0.867,9.0
新潟,1,13,フォルガイル,2077.0,2.0,7054.0,4.0,-5333.0,13.0,3.798,3.0
新潟,1,14,ホウオウスターツ,-1960.0,12.0,731.0,8.0,844.0,2.0,-0.385,8.0
新潟,2,1,ナウオアネヴァー,-3963.0,6.0,6963.0,3.0,-3733.0,7.0,-0.733,6.0
新潟,2,2,パイザナンバー,764.0,2.0,27353.0,1.0,-315.0,6.0,27.802,1.0
新潟,2,3,クロームクロス,-1299.0,4.0,-4102.0,8.0,4849.0,2.0,-0.552,5.0
新潟,2,4,カンフーヒーロー,-1351.0,5.0,-2300.0,5.0,-13439.0,9.0,-17.09,8.0
新潟,2,5,ヴァルク,-5344.0,7.0,-3867.0,7.0,-8316.0,8.0,-17.527,9.0
新潟,2,6,エタンセル,242.0,3.0,-3381.0,6.0,5209.0,1.0,2.07,4.0
