場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
札幌,1,1,ベイビーブラザー,-479.0,8.0,,,-2929.0,12.0,,
札幌,1,2,マーズエクレール,1006.0,7.0,-2493.0,8.0,7475.0,1.0,5.988,4.0
札幌,1,3,シンゼンノト,-19044.0,12.0,-2171.0,7.0,2661.0,5.0,-18.554,9.0
札幌,1,4,エコロヴァルド,2479.0,2.0,-1133.0,6.0,2447.0,6.0,3.793,6.0
札幌,1,5,シャムスクッカ,2392.0,3.0,3247.0,2.0,2411.0,7.0,8.05,3.0
札幌,1,6,イチゴワタアメ,1276.0,5.0,-516.0,5.0,-2031.0,11.0,-1.271,7.0
札幌,1,7,カナデ,-9631.0,11.0,,,4068.0,2.0,,
札幌,1,8,ヴァイタリズム,-629.0,9.0,31036.0,1.0,-1496.0,10.0,28.911,1.0
札幌,1,9,ハイビスカス,1292.0,4.0,-294.0,4.0,3497.0,4.0,4.495,5.0
札幌,1,10,テムファイア,1269.0,6.0,-2731.0,9.0,-1182.0,9.0,-2.644,8.0
札幌,1,11,モーモーワン,-6901.0,10.0,,,2023.0,8.0,,
札幌,1,12,サルトヴェローチェ,4455.0,1.0,-8.0,3.0,3605.0,3.0,8.052,2.0
札幌,2,1,メイショウマドンナ,-3155.0,8.0,-1340.0,9.0,5258.0,3.0,0.763,5.0
札幌,2,2,フジコンフィデンス,91.0,5.0,6035.0,4.0,-4095.0,10.0,2.031,4.0
札幌,2,3,ケイベエ,-5627.0,9.0,-18562.0,12.0,3657.0,4.0,-20.532,11.0
札幌,2,4,メイヨシュア,-6251.0,10.0,1902.0,6.0,1531.0,6.0,-2.818,8.0
札幌,2,5,スイーヴル,772.0,3.0,-6302.0,10.0,-7350.0,11.0,-12.88,10.0
札幌,2,6,カッサンドラ,-1200.0,7.0,2697.0,5.0,-886.0,7.0,0.611,6.0
札幌,2,7,ラブデウザ,-10456.0,11.0,8787.0,2.0,-7822.0,12.0,-9.491,9.0
札幌,2,8,ルクスドリーム,3535.0,2.0,8100.0,3.0,-2421.0,9.0,9.214,2.0
札幌,2,9,マーゴットオネイロ,392.0,4.0,-7415.0,11.0,6467.0,2.0,-0.556,7.0
札幌,2,10,ハクサンレイホウ,4617.0,1.0,1117.0,7.0,2754.0,5.0,8.488,3.0
札幌,2,11,ロングフルスペック,66.0,6.0,9005.0,1.0,6528.0,1.0,15.599,1.0
札幌,2,12,テリオスルミ,-24480.0,12.0,570.0,8.0,-1663.0,8.0,-25.573,12.0
札幌,3,1,エオアリイ,10141.0,1.0,-7754.0,8.0,,,,
札幌,3,2,グランツローゼ,-11066.0,10.0,-2588.0,6.0,-6147.0,8.0,-19.801,7.0
札幌,3,3,マテンロウゼロ,-1529.0,8.0,447.0,4.0,-1416.0,5.0,-2.498,5.0
札幌,3,4,レジェンドシップ,2156.0,4.0,-3703.0,7.0,6210.0,1.0,4.663,3.0
札幌,3,5,デルシエロ,3227.0,2.0,3561.0,2.0,142.0,4.0,6.93,2.0
札幌,3,6,サウンドサンライズ,-5286.0,9.0,-11737.0,9.0,1654.0,3.0,-15.369,6.0
札幌,3,7,ストラニエーロ,2516.0,3.0,11466.0,1.0,-4947.0,7.0,9.035,1.0
札幌,3,8,ピティロディア,1537.0,5.0,-2062.0,5.0,,,,
札幌,3,9,エイカイコバチ,-375.0,6.0,-20612.0,10.0,-2294.0,6.0,-23.281,8.0
札幌,3,10,メイショウテンク,-1450.0,7.0,713.0,3.0,3475.0,2.0,2.738,4.0
札幌,4,1,ロジクリスエス,6183.0,1.0,-460.0,10.0,-4159.0,10.0,1.564,4.0
札幌,4,2,コサージュ,-5737.0,11.0,-333.0,9.0,-4664.0,13.0,-10.734,11.0
札幌,4,3,オルビスケリー,-629.0,9.0,217.0,7.0,179.0,5.0,-0.233,5.0
札幌,4,4,マイネルトレマーズ,3730.0,3.0,1563.0,4.0,-729.0,6.0,4.564,3.0
札幌,4,5,サクセスブルー,1292.0,5.0,905.0,5.0,,,,
札幌,4,6,メイショウセンドウ,3775.0,2.0,6375.0,2.0,-1963.0,9.0,8.187,2.0
札幌,4,7,ブルーメンフェスト,1269.0,6.0,-5083.0,12.0,2179.0,4.0,-1.635,7.0
札幌,4,8,メイショウノヴァス,2392.0,4.0,-24308.0,14.0,12253.0,1.0,-9.663,10.0
札幌,4,9,ホウオウファラオ,1006.0,7.0,-1534.0,11.0,-1468.0,8.0,-1.996,8.0
札幌,4,10,バンダムソレール,-9631.0,13.0,-5843.0,13.0,3045.0,3.0,-12.429,12.0
札幌,4,11,サクセスゴールド,-479.0,8.0,34392.0,1.0,-1090.0,7.0,32.823,1.0
札幌,4,12,シーンオブドリーム,-1359.0,10.0,4221.0,3.0,-4165.0,11.0,-1.303,6.0
札幌,4,13,カプリースカラー,-6901.0,12.0,362.0,6.0,3917.0,2.0,-2.622,9.0
札幌,4,14,スナークホクサイ,-19044.0,14.0,-167.0,8.0,-4486.0,12.0,-23.697,13.0
札幌,5,1,ガザニア,-808.0,7.0,-7778.0,12.0,-7909.0,13.0,-16.495,12.0
札幌,5,2,アブリコース,50.0,6.0,1720.0,6.0,-4114.0,11.0,-2.344,7.0
札幌,5,3,アスコットペスカ,-3824.0,12.0,14174.0,1.0,5510.0,1.0,15.86,1.0
札幌,5,4,ヌーベルフィズ,4214.0,1.0,4621.0,4.0,2762.0,3.0,11.597,4.0
札幌,5,5,チェッリーニ,-3229.0,11.0,-2022.0,9.0,-5891.0,12.0,-11.142,11.0
札幌,5,6,ソーハッピー,646.0,5.0,14174.0,1.0,-597.0,7.0,14.223,3.0
札幌,5,7,ルイスイメル,1413.0,4.0,14174.0,1.0,-290.0,6.0,15.297,2.0
札幌,5,8,インサイドストーム,-2512.0,10.0,-635.0,8.0,-3274.0,10.0,-6.421,8.0
札幌,5,9,バタフライ,-1052.0,8.0,-6696.0,11.0,887.0,4.0,-6.861,10.0
札幌,5,10,アヴレディール,-4774.0,13.0,-599.0,7.0,-1367.0,8.0,-6.74,9.0
札幌,5,11,ウィエダンド,2471.0,3.0,3697.0,5.0,525.0,5.0,6.693,5.0
札幌,5,12,セイレイカ,-2034.0,9.0,,,-2763.0,9.0,,
札幌,5,13,フォルトゥナロッサ,3526.0,2.0,-2907.0,10.0,2795.0,2.0,3.414,6.0
札幌,6,1,ダイナソーコー,2416.0,4.0,-4672.0,11.0,-1502.0,11.0,-3.758,11.0
札幌,6,2,マジックファイヤー,-520.0,8.0,-5297.0,13.0,-1290.0,10.0,-7.107,13.0
札幌,6,3,エコロゼルダ,-3096.0,12.0,-805.0,8.0,2768.0,6.0,-1.133,10.0
札幌,6,4,ブリックアブラック,-4670.0,14.0,-2916.0,10.0,2306.0,7.0,-5.28,12.0
札幌,6,5,タビニュ,1037.0,6.0,-7029.0,14.0,,,,
札幌,6,6,ハバタクジユウニ,-4341.0,13.0,-42.0,7.0,3331.0,5.0,-1.052,9.0
札幌,6,7,ヘイジュード,2794.0,3.0,4410.0,4.0,262.0,9.0,7.466,4.0
札幌,6,8,ミカレオス,-1355.0,10.0,2779.0,5.0,9391.0,1.0,10.815,3.0
札幌,6,9,フォーチュンローズ,2899.0,2.0,-4672.0,11.0,1733.0,8.0,-0.04,8.0
札幌,6,10,シャンドラファール,-551.0,9.0,7153.0,2.0,4467.0,4.0,11.069,2.0
札幌,6,11,ドンテスタマスター,-2014.0,11.0,-1076.0,9.0,4645.0,3.0,1.555,6.0
札幌,6,12,ラッキーシグネチャ,4442.0,1.0,9466.0,1.0,-7651.0,13.0,6.257,5.0
札幌,6,13,テイエムプレミラン,1571.0,5.0,2740.0,6.0,8624.0,2.0,12.935,1.0
札幌,6,14,ギオンバヤシ,243.0,7.0,6033.0,3.0,-4910.0,12.0,1.366,7.0
札幌,7,1,グランフルス,3482.0,4.0,9513.0,4.0,-3160.0,12.0,9.835,5.0
札幌,7,2,オートカリテ,4475.0,2.0,-1495.0,11.0,-1839.0,10.0,1.141,9.0
札幌,7,3,デルマフジ,2990.0,6.0,5283.0,8.0,5153.0,1.0,13.426,2.0
札幌,7,4,トリニタリオ,3328.0,5.0,6426.0,6.0,-7490.0,16.0,2.264,8.0
札幌,7,5,フローレンスフーガ,4228.0,3.0,7732.0,5.0,3506.0,4.0,15.466,1.0
札幌,7,6,ショウナンアワード,1624.0,8.0,10222.0,3.0,463.0,8.0,12.309,3.0
札幌,7,7,メイショウローゼ,1958.0,7.0,-5918.0,15.0,-2343.0,11.0,-6.303,13.0
札幌,7,8,シークレットシティ,-3431.0,13.0,-1114.0,10.0,4787.0,2.0,0.242,10.0
札幌,7,9,ウインアトム,-6402.0,14.0,11091.0,1.0,-4513.0,13.0,0.176,11.0
札幌,7,10,エイシンリーガル,-1967.0,11.0,-6549.0,16.0,-6096.0,14.0,-14.612,15.0
札幌,7,11,ウインブリザード,-16738.0,16.0,-4383.0,14.0,1664.0,6.0,-19.457,16.0
札幌,7,12,ピースフルマインド,4828.0,1.0,5660.0,7.0,-6280.0,15.0,4.208,7.0
札幌,7,13,ハートチャン,-6510.0,15.0,-4339.0,13.0,1463.0,7.0,-9.386,14.0
札幌,7,14,メイショウハーブス,565.0,10.0,11091.0,1.0,-127.0,9.0,11.529,4.0
札幌,7,15,レフィノス,-1988.0,12.0,-1820.0,12.0,2582.0,5.0,-1.226,12.0
札幌,7,16,ミリオングローリー,1093.0,9.0,-395.0,9.0,4628.0,3.0,5.326,6.0
札幌,8,1,タイキフィアリーベ,-378.0,11.0,-3726.0,12.0,,,,
札幌,8,2,ファミーユウルーズ,-249.0,10.0,2070.0,6.0,-1248.0,10.0,0.573,8.0
札幌,8,3,ノリノドラゴン,-13114.0,14.0,4318.0,3.0,5463.0,4.0,-3.333,11.0
札幌,8,4,ホノボノ,6786.0,2.0,-1830.0,9.0,-4009.0,11.0,0.947,7.0
札幌,8,5,メイショウコシュウ,448.0,8.0,-598.0,7.0,129.0,9.0,-0.021,9.0
札幌,8,6,ポンピエ,-2484.0,13.0,2906.0,4.0,11866.0,1.0,12.288,2.0
札幌,8,7,ピエナオルカ,2475.0,5.0,-2561.0,11.0,-4654.0,12.0,-4.74,12.0
札幌,8,8,テイクオンミー,7951.0,1.0,-1299.0,8.0,2589.0,5.0,9.241,3.0
札幌,8,9,クラウンアールシー,-2242.0,12.0,-4621.0,13.0,2041.0,7.0,-4.822,13.0
札幌,8,10,サンデーパーティー,3938.0,3.0,5160.0,2.0,-5158.0,13.0,3.94,6.0
札幌,8,11,ディアスポラ,2099.0,6.0,2495.0,5.0,2147.0,6.0,6.741,4.0
