場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,アンジュブルー,40.0,6.0,-4962.0,13.0,4186.0,2.0,-0.736,6.0
中山,1,2,ハングローズ,-742.0,8.0,18273.0,1.0,-4930.0,9.0,12.601,1.0
中山,1,3,ブーケドリス,6566.0,1.0,-1898.0,10.0,-4078.0,8.0,0.59,4.0
中山,1,4,セントリアン,-5437.0,13.0,4612.0,4.0,2849.0,4.0,2.024,3.0
中山,1,5,シュガームーン,2611.0,5.0,4660.0,3.0,-19586.0,16.0,-12.315,11.0
中山,1,6,ルプルミエラムール,5166.0,2.0,-4902.0,12.0,-1485.0,7.0,-1.221,7.0
中山,1,7,ワルキューレクイン,-2178.0,11.0,2654.0,6.0,-8276.0,11.0,-7.8,9.0
中山,1,8,グランキンバリー,-1512.0,9.0,4174.0,5.0,-13898.0,14.0,-11.236,10.0
中山,1,9,ハミングディスト,-1667.0,10.0,910.0,7.0,178.0,6.0,-0.579,5.0
中山,1,10,ディーズメンフィス,3054.0,4.0,-2559.0,11.0,-14462.0,15.0,-13.967,13.0
中山,1,11,クインズヒマワリ,3655.0,3.0,523.0,8.0,5347.0,1.0,9.525,2.0
中山,1,12,ペイトー,-362.0,7.0,-6036.0,16.0,-10815.0,13.0,-17.213,14.0
中山,1,13,セイウンサクラサケ,-8360.0,15.0,-5405.0,14.0,960.0,5.0,-12.805,12.0
中山,1,14,タヤスロレンヌ,-7925.0,14.0,-5757.0,15.0,-9137.0,12.0,-22.819,15.0
中山,1,15,カプリースカラー,-5223.0,12.0,-1561.0,9.0,3388.0,3.0,-3.396,8.0
中山,1,16,ジャメビュ,-32816.0,16.0,14117.0,2.0,-6546.0,10.0,-25.245,16.0
中山,2,1,フォーエバーラブ,3644.0,5.0,-3274.0,11.0,4978.0,1.0,5.348,2.0
中山,2,2,オーシャンドリーム,3324.0,6.0,-2460.0,10.0,-13767.0,15.0,-12.903,12.0
中山,2,3,オダイ,-6841.0,14.0,7493.0,2.0,176.0,4.0,0.828,7.0
中山,2,4,ファーストシーン,-742.0,10.0,5349.0,4.0,-3010.0,9.0,1.597,5.0
中山,2,5,アマビエ,-27380.0,15.0,-2359.0,9.0,-8471.0,13.0,-38.21,15.0
中山,2,6,アーティキュレート,1037.0,7.0,-13527.0,15.0,-710.0,6.0,-13.2,13.0
中山,2,7,ブレイシオン,61.0,9.0,-4178.0,12.0,1040.0,2.0,-3.077,9.0
中山,2,8,スターゲイザー,7212.0,2.0,-5946.0,14.0,-259.0,5.0,1.007,6.0
中山,2,9,パラダイスフェイス,-2890.0,12.0,3659.0,5.0,-3631.0,10.0,-2.862,8.0
中山,2,10,ヴァルク,4424.0,3.0,-4390.0,13.0,-13505.0,14.0,-13.471,14.0
中山,2,11,サウジバラード,7717.0,1.0,-1899.0,8.0,-1427.0,7.0,4.391,3.0
中山,2,12,ジェイエルグリーン,4360.0,4.0,6078.0,3.0,-2715.0,8.0,7.723,1.0
中山,2,13,ドゥーニ,135.0,8.0,1153.0,6.0,-5087.0,12.0,-3.799,10.0
中山,2,14,マンモスホームラン,-1379.0,11.0,8825.0,1.0,-4270.0,11.0,3.176,4.0
中山,2,15,スカイレックス,-5077.0,13.0,-673.0,7.0,224.0,3.0,-5.526,11.0
中山,3,1,ツクバアヴァロン,715.0,4.0,-7473.0,15.0,-4247.0,13.0,-11.005,13.0
中山,3,2,キチロクゴール,-2565.0,12.0,2608.0,7.0,-2347.0,10.0,-2.304,9.0
中山,3,3,キタノローズ,-1204.0,9.0,19744.0,1.0,-2506.0,11.0,16.034,1.0
中山,3,4,メイショウオタモイ,40.0,7.0,-2784.0,12.0,-1232.0,7.0,-3.976,11.0
中山,3,5,トモロウィンアスク,6403.0,1.0,2681.0,6.0,3023.0,3.0,12.107,2.0
中山,3,6,リゾートライン,-3516.0,13.0,18273.0,2.0,-7440.0,15.0,7.317,6.0
中山,3,7,ドリームガッサン,-6920.0,16.0,,,-977.0,6.0,,
中山,3,8,デスサイズ,1349.0,3.0,8984.0,4.0,-4449.0,14.0,5.884,7.0
中山,3,9,トーセンシーギリヤ,-5437.0,15.0,-1328.0,11.0,-14581.0,16.0,-21.346,15.0
中山,3,10,コンヴァーンクル,-742.0,8.0,12782.0,3.0,-1927.0,9.0,10.113,5.0
中山,3,11,ノーブルアスール,2611.0,2.0,6502.0,5.0,2600.0,5.0,11.713,3.0
中山,3,12,フレキシブル,-5223.0,14.0,-878.0,9.0,2940.0,4.0,-3.161,10.0
中山,3,13,ヴィスクレス,-1856.0,11.0,-6359.0,13.0,-3866.0,12.0,-12.081,14.0
中山,3,14,ミルトハーバー,-1645.0,10.0,1831.0,8.0,10011.0,1.0,10.197,4.0
中山,3,15,マダックス,309.0,6.0,-6742.0,14.0,-1232.0,7.0,-7.665,12.0
中山,3,16,ユキノサイエンス,575.0,5.0,-881.0,10.0,3263.0,2.0,2.957,8.0
中山,4,1,パンパネイラ,-1298.0,7.0,14548.0,1.0,-8318.0,11.0,4.932,3.0
中山,4,2,クリュメノス,-856.0,6.0,-330.0,6.0,-2715.0,9.0,-3.901,8.0
中山,4,3,ゴールドプレイヤー,-4802.0,11.0,7339.0,2.0,-36.0,7.0,2.501,4.0
中山,4,4,ロードキャリバー,-1379.0,8.0,-3787.0,9.0,1614.0,3.0,-3.552,7.0
中山,4,5,リケアマカロニ,4360.0,2.0,2606.0,3.0,3670.0,2.0,10.636,1.0
中山,4,6,トクシーゼファー,7212.0,1.0,-7356.0,10.0,5680.0,1.0,5.536,2.0
中山,4,7,ソルトバーン,-2226.0,9.0,-26250.0,12.0,-4643.0,10.0,-33.119,12.0
中山,4,8,スケダチムヨウ,-6841.0,12.0,186.0,5.0,176.0,6.0,-6.479,9.0
中山,4,9,インディヴァイン,-808.0,5.0,2001.0,4.0,230.0,4.0,1.423,5.0
