場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,11,1,ウェイクフィールド,3637.0,4.0,10049.0,1.0,-847.0,10.0,12.839,1.0
中山,11,2,アウダーシア,1195.0,7.0,10049.0,1.0,1059.0,5.0,12.303,2.0
中山,11,3,バドリナート,2068.0,6.0,-1788.0,10.0,73.0,6.0,0.353,9.0
中山,11,4,リッツパーティー,6424.0,1.0,4168.0,4.0,-9127.0,15.0,1.465,7.0
中山,11,5,アスクエジンバラ,2165.0,5.0,-517.0,9.0,6612.0,1.0,8.26,3.0
中山,11,6,サヴォアフェール,-6035.0,16.0,-20294.0,16.0,5562.0,3.0,-20.767,15.0
中山,11,7,ジャスティンシカゴ,-6014.0,15.0,-6660.0,15.0,-2662.0,12.0,-15.336,14.0
中山,11,8,ゴーイントゥスカイ,-5171.0,14.0,-1876.0,12.0,6111.0,2.0,-0.936,10.0
中山,11,9,サノノグレーター,704.0,9.0,2769.0,6.0,-2657.0,11.0,0.816,8.0
中山,11,10,バステール,533.0,10.0,3827.0,5.0,-414.0,8.0,3.946,6.0
中山,11,11,ミリオンクラウン,-695.0,12.0,124.0,8.0,-3130.0,13.0,-3.701,12.0
中山,11,12,ラージアンサンブル,5454.0,2.0,2101.0,7.0,-304.0,7.0,7.251,5.0
中山,11,13,フウセン,3996.0,3.0,-1788.0,10.0,5562.0,3.0,7.77,4.0
中山,11,14,ティラーノ,-542.0,11.0,-3232.0,13.0,-4354.0,14.0,-8.128,13.0
中山,11,15,エリプティクカーブ,-2711.0,13.0,5700.0,3.0,,,,
中山,11,16,ラディアントスター,775.0,8.0,-3782.0,14.0,-434.0,9.0,-3.441,11.0
阪神,11,1,アンジュドジョワ,4071.0,2.0,2207.0,5.0,7549.0,3.0,13.827,2.0
阪神,11,2,エンネ,-480.0,8.0,10930.0,2.0,1951.0,6.0,12.401,3.0
阪神,11,3,スマートプリエール,-5636.0,11.0,-18770.0,12.0,-668.0,8.0,-25.074,12.0
阪神,11,4,アンディムジーク,4965.0,1.0,-3537.0,10.0,-3506.0,12.0,-2.078,10.0
阪神,11,5,ファストフォワード,3219.0,4.0,-4166.0,11.0,5998.0,5.0,5.051,5.0
阪神,11,6,イクシード,757.0,6.0,638.0,7.0,467.0,7.0,1.862,8.0
阪神,11,7,モンローウォーク,-2114.0,10.0,11304.0,1.0,9112.0,1.0,18.302,1.0
阪神,11,8,ミリタリータトゥー,202.0,7.0,3347.0,4.0,-2753.0,11.0,0.796,9.0
阪神,11,9,ナムラコスモス,3346.0,3.0,169.0,8.0,8706.0,2.0,12.221,4.0
阪神,11,10,スウィートハピネス,-1611.0,9.0,-53.0,9.0,6437.0,4.0,4.773,6.0
阪神,11,11,レイクラシック,-11725.0,12.0,2207.0,5.0,-2036.0,10.0,-11.554,11.0
阪神,11,12,タイセイボーグ,1379.0,5.0,4577.0,3.0,-1936.0,9.0,4.02,7.0
中山,1,1,ヴィーデ,1437.0,1.0,14194.0,1.0,1429.0,4.0,17.06,1.0
中山,1,2,シークレットキー,-1093.0,7.0,1068.0,4.0,4514.0,1.0,4.489,2.0
中山,1,3,スノーリン,-1040.0,6.0,-190.0,6.0,-738.0,8.0,-1.968,7.0
中山,1,4,モナコブル,571.0,2.0,2271.0,2.0,-6316.0,10.0,-3.474,10.0
中山,1,5,セイウンビッグバン,-1655.0,8.0,-2722.0,10.0,2471.0,3.0,-1.906,5.0
中山,1,6,プレミアブルー,-2104.0,10.0,1814.0,3.0,-1804.0,9.0,-2.094,8.0
中山,1,7,グロリアラウス,311.0,4.0,-2135.0,9.0,-285.0,6.0,-2.109,9.0
中山,1,8,サラフィエル,385.0,3.0,-187.0,5.0,3673.0,2.0,3.871,3.0
中山,1,9,ストラクチャー,-2022.0,9.0,-1176.0,8.0,1250.0,5.0,-1.948,6.0
中山,1,10,ゴールデンルーキー,-679.0,5.0,-629.0,7.0,-384.0,7.0,-1.692,4.0
中山,2,1,ライヴテキーラ,1569.0,5.0,-3654.0,7.0,-2357.0,10.0,-4.442,7.0
中山,2,2,マイネルリシャール,723.0,6.0,-3425.0,6.0,1809.0,8.0,-0.893,6.0
中山,2,3,テキサス,5411.0,2.0,,,-1667.0,9.0,,
中山,2,4,サンタンヌ,-6298.0,9.0,8727.0,1.0,2906.0,5.0,5.335,3.0
中山,2,5,サーギュスターヴ,6907.0,1.0,,,3267.0,3.0,,
中山,2,6,ギガントシュラーク,3027.0,4.0,4269.0,4.0,4048.0,2.0,11.344,2.0
中山,2,7,ウィナーズチェック,5.0,7.0,-2131.0,5.0,1906.0,7.0,-0.22,5.0
中山,2,8,シュートザワークス,3603.0,3.0,5792.0,2.0,6638.0,1.0,16.033,1.0
中山,2,9,マイネルウルカヌス,-2688.0,8.0,-4846.0,8.0,2240.0,6.0,-5.294,8.0
中山,2,10,アルバスタキヤ,-8347.0,10.0,5121.0,3.0,3135.0,4.0,-0.091,4.0
中山,3,1,ブレイヴアーサー,-8806.0,15.0,-2273.0,9.0,-4415.0,12.0,-15.494,11.0
中山,3,2,キンバリー,-745.0,9.0,-3508.0,11.0,-13640.0,16.0,-17.893,13.0
中山,3,3,コスモベスケーデン,327.0,5.0,3524.0,5.0,339.0,7.0,4.19,4.0
中山,3,4,アルニタク,2611.0,2.0,-3840.0,12.0,-3272.0,11.0,-4.501,7.0
中山,3,5,ソラティオ,-3129.0,12.0,-3363.0,10.0,652.0,5.0,-5.84,8.0
中山,3,6,ラフエルガ,-6920.0,13.0,4634.0,4.0,-771.0,8.0,-3.057,6.0
中山,3,7,アレックスケー,5274.0,1.0,6144.0,1.0,1335.0,4.0,12.753,1.0
中山,3,8,サイモンオリエント,-8360.0,14.0,-7536.0,14.0,-6877.0,14.0,-22.773,14.0
中山,3,9,アドバンスアゲイン,1977.0,3.0,6144.0,1.0,3373.0,3.0,11.494,2.0
中山,3,10,パレスラン,,,2382.0,7.0,599.0,6.0,,
中山,3,11,サンアンドスターズ,164.0,6.0,5957.0,3.0,3993.0,2.0,10.114,3.0
中山,3,12,キセキノユニコーン,1507.0,4.0,-9885.0,15.0,-7252.0,15.0,-15.63,12.0
中山,3,13,シュネルアステリア,-2178.0,11.0,-5437.0,13.0,-5477.0,13.0,-13.092,10.0
中山,3,14,ヴァンデエス,40.0,7.0,3461.0,6.0,-2422.0,9.0,1.079,5.0
中山,3,15,セイカタカキヤチク,-879.0,10.0,-2162.0,8.0,-2900.0,10.0,-5.941,9.0
中山,3,16,イサチルサリーレ,-362.0,8.0,,,5617.0,1.0,,
中山,4,1,ジャジャミン,-1478.0,14.0,-6767.0,14.0,-5699.0,14.0,-13.944,14.0
中山,4,2,ランウェイミューズ,3845.0,4.0,4613.0,4.0,6183.0,2.0,14.641,2.0
中山,4,3,ブライティアロード,9710.0,1.0,-3912.0,9.0,4445.0,4.0,10.243,3.0
中山,4,4,ダイユウルミナス,-866.0,13.0,-3912.0,9.0,-2736.0,11.0,-7.514,10.0
中山,4,5,グランマエストロ,361.0,12.0,-23028.0,16.0,2252.0,5.0,-20.415,15.0
中山,4,6,ショウナンバーボン,-7789.0,16.0,-5231.0,12.0,1673.0,6.0,-11.347,12.0
中山,4,7,ピコプリンセス,1246.0,9.0,3935.0,5.0,-3411.0,12.0,1.77,7.0
中山,4,8,ワインダークシー,963.0,10.0,-8747.0,15.0,-4934.0,13.0,-12.718,13.0
中山,4,9,ワッフル,3323.0,6.0,2312.0,6.0,,,,
中山,4,10,ウインドオブヘヴン,7563.0,2.0,-5070.0,11.0,1554.0,7.0,4.047,6.0
中山,4,11,ロジタイガー,4314.0,3.0,9936.0,1.0,1279.0,8.0,15.529,1.0
中山,4,12,ニシノオールワン,1800.0,7.0,8006.0,2.0,-1544.0,10.0,8.262,4.0
中山,4,13,オンナキュヌヴィ,-6533.0,15.0,-6613.0,13.0,4840.0,3.0,-8.306,11.0
中山,4,14,アリアス,1743.0,8.0,-2006.0,7.0,-341.0,9.0,-0.604,8.0
中山,4,15,ポポラヴィスタ,736.0,11.0,-3087.0,8.0,7570.0,1.0,5.219,5.0
中山,4,16,ラグアイリータ,3795.0,5.0,6170.0,3.0,-11448.0,15.0,-1.483,9.0
