場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
東京,1,1,マドンナアスク,-915.0,5.0,,,-1269.0,7.0,,
東京,1,2,キタノオンザバス,-75.0,4.0,-4667.0,14.0,-10169.0,15.0,-14.911,12.0
東京,1,3,スウェーバック,-4732.0,11.0,5269.0,7.0,-9156.0,14.0,-8.619,10.0
東京,1,4,ジャメビュ,-34847.0,15.0,11532.0,5.0,-6758.0,12.0,-30.073,13.0
東京,1,5,ノーブルティアラ,-1677.0,7.0,13278.0,4.0,-1134.0,6.0,10.467,2.0
東京,1,6,スーパーガール,,,14064.0,3.0,1875.0,4.0,,
東京,1,7,ルージュリヴィエラ,-1208.0,6.0,2180.0,9.0,-1332.0,8.0,-0.36,7.0
東京,1,8,ファーストシーン,-2109.0,8.0,-473.0,12.0,5624.0,2.0,3.042,4.0
東京,1,9,エイシンウィゾール,-6816.0,12.0,-1039.0,13.0,3867.0,3.0,-3.988,8.0
東京,1,10,コスモエレジー,-8895.0,14.0,2172.0,10.0,9337.0,1.0,2.614,5.0
東京,1,11,チームユートピア,-4117.0,10.0,,,-7078.0,13.0,,
東京,1,12,ハングローズ,-2953.0,9.0,17199.0,2.0,-4431.0,9.0,9.815,3.0
東京,1,13,ライヴマルガリータ,5077.0,1.0,21293.0,1.0,-5363.0,10.0,21.007,1.0
東京,1,14,リワードシュテルン,1465.0,3.0,4705.0,8.0,-10361.0,16.0,-4.191,9.0
東京,1,15,スイープセレニティ,1936.0,2.0,469.0,11.0,-200.0,5.0,2.205,6.0
東京,1,16,イヌボウノヒカリ,-8554.0,13.0,6513.0,6.0,-6706.0,11.0,-8.747,11.0
東京,2,1,アヴァランチ,-75.0,8.0,-1684.0,9.0,2598.0,5.0,0.839,6.0
東京,2,2,フローズンブーケ,-2109.0,11.0,944.0,6.0,1436.0,7.0,0.271,7.0
東京,2,3,タイキプレジール,4115.0,4.0,-34.0,7.0,-4254.0,12.0,-0.173,8.0
東京,2,4,シルバーアックス,1465.0,5.0,7315.0,4.0,-10361.0,15.0,-1.581,12.0
東京,2,5,ピコレーヴ,5077.0,3.0,,,-5363.0,13.0,,
東京,2,6,アジュアカレンツ,-1208.0,10.0,10762.0,2.0,-4173.0,11.0,5.381,4.0
東京,2,7,ユイノカタリベ,-2332.0,12.0,-4558.0,11.0,5605.0,2.0,-1.285,11.0
