場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,グラデュエール,585.0,7.0,3522.0,3.0,1694.0,2.0,5.801,4.0
中山,1,2,サマースプラッシュ,-6679.0,14.0,2235.0,6.0,-9083.0,15.0,-13.527,13.0
中山,1,3,ツキノマバタキ,-624.0,9.0,-4291.0,11.0,-5155.0,14.0,-10.07,11.0
中山,1,4,コパノキャメロン,655.0,6.0,-7570.0,13.0,-342.0,5.0,-7.257,9.0
中山,1,5,ラングロワブリッジ,-1639.0,12.0,-3919.0,10.0,756.0,3.0,-4.802,8.0
中山,1,6,マイチバイ,-521.0,8.0,-897.0,7.0,-2498.0,10.0,-3.916,7.0
中山,1,7,カンレイスター,2808.0,3.0,7363.0,2.0,-3903.0,13.0,6.268,3.0
中山,1,8,ニシノゲッパク,-28743.0,15.0,,,-14267.0,16.0,,
中山,1,9,ノクスパーピリオ,-1267.0,11.0,2784.0,4.0,-2340.0,8.0,-0.823,6.0
中山,1,10,ブーケドリス,-5968.0,13.0,-3289.0,9.0,-2660.0,11.0,-11.917,12.0
中山,1,11,サザンホクトベガ,1384.0,4.0,20156.0,1.0,-1075.0,6.0,20.465,1.0
中山,1,12,アルナブ,,,-1155.0,8.0,-2296.0,7.0,,
中山,1,13,ソロイノシタク,-842.0,10.0,,,-3447.0,12.0,,
中山,1,14,プラチナムディスク,1293.0,5.0,-8328.0,14.0,-2340.0,8.0,-9.375,10.0
中山,1,15,オレンジリバー,5168.0,1.0,-5872.0,12.0,-3.0,4.0,-0.707,5.0
中山,1,16,ラストシャイニー,2999.0,2.0,2494.0,5.0,8608.0,1.0,14.101,2.0
中山,2,1,コスモラムバック,-181.0,7.0,-5236.0,10.0,3141.0,6.0,-2.276,10.0
中山,2,2,ウェルックス,-3735.0,13.0,1164.0,7.0,-1086.0,11.0,-3.657,11.0
中山,2,3,ブレイズランナー,-6225.0,14.0,-7798.0,13.0,3544.0,4.0,-10.479,12.0
中山,2,4,ターフクリスタル,2749.0,3.0,,,-3433.0,16.0,,
中山,2,5,ビリージェイ,,,-6240.0,12.0,-2140.0,13.0,,
中山,2,6,ユイノスレチガイ,-1027.0,10.0,-1492.0,8.0,3392.0,5.0,0.873,7.0
中山,2,7,トルネードアイル,-848.0,9.0,3771.0,5.0,1058.0,8.0,3.981,6.0
中山,2,8,タケルムサシ,1254.0,5.0,38220.0,1.0,217.0,9.0,39.691,1.0
中山,2,9,グラスアロー,-238.0,8.0,9891.0,3.0,-2234.0,14.0,7.419,4.0
中山,2,10,モメンタムシフト,1209.0,6.0,,,6859.0,1.0,,
中山,2,11,ナックスプレンダー,-1542.0,11.0,2948.0,6.0,4317.0,2.0,5.723,5.0
中山,2,12,ブザービーター,2541.0,4.0,-2230.0,9.0,89.0,10.0,0.4,8.0
中山,2,13,サルサブラヴァ,-6370.0,15.0,22036.0,2.0,-2942.0,15.0,12.724,2.0
中山,2,14,チャリティチャリス,5977.0,1.0,-6010.0,11.0,-1272.0,12.0,-1.305,9.0
中山,2,15,イーガービーバー,3284.0,2.0,,,4151.0,3.0,,
中山,2,16,シンエンドーツダ,-1904.0,12.0,8668.0,4.0,2625.0,7.0,9.389,3.0
中山,3,1,フレンドリーエール,-28743.0,14.0,,,-11621.0,16.0,,
中山,3,2,モズタンケ,1384.0,3.0,16068.0,2.0,-6125.0,13.0,11.327,3.0
中山,3,3,フクノハリファ,,,2897.0,6.0,9838.0,1.0,,
中山,3,4,ショウナンタヅナ,-521.0,6.0,14646.0,3.0,-9630.0,15.0,4.495,5.0
中山,3,5,ノブピースオブラブ,-1267.0,11.0,,,3328.0,4.0,,
中山,3,6,ニンジャトットリ,-991.0,10.0,5703.0,5.0,-2393.0,6.0,2.319,6.0
中山,3,7,エールオンマインド,-535.0,7.0,-1155.0,9.0,-2498.0,7.0,-4.188,8.0
中山,3,8,トウシンライオット,-272.0,5.0,-2205.0,10.0,-6031.0,12.0,-8.508,9.0
中山,3,9,リゼクールグレー,5168.0,1.0,12842.0,4.0,-5470.0,11.0,12.54,2.0
中山,3,10,ミスタートントン,2999.0,2.0,,,-8264.0,14.0,,
中山,3,11,スラッシュコード,,,-106.0,8.0,-2584.0,8.0,,
中山,3,12,ワンダーバリエンス,-2601.0,13.0,-2251.0,11.0,4617.0,3.0,-0.235,7.0
中山,3,13,ノブステップ,-842.0,9.0,1881.0,7.0,4631.0,2.0,5.67,4.0
中山,3,14,ナンヨーリクエスト,988.0,4.0,17041.0,1.0,-4321.0,10.0,13.708,1.0
中山,3,15,ピコレーヴ,-624.0,8.0,,,-4248.0,9.0,,
中山,3,16,カラクリスピリッツ,-1639.0,12.0,-14260.0,12.0,2870.0,5.0,-13.029,10.0
中山,4,1,オウケンハニー,-1904.0,10.0,796.0,8.0,-8702.0,14.0,-9.81,9.0
中山,4,2,スターサンサルー,-848.0,7.0,1763.0,6.0,-7397.0,12.0,-6.482,7.0
中山,4,3,アーティラリー,2541.0,3.0,7061.0,5.0,-947.0,7.0,8.655,2.0
中山,4,4,ギンケイ,,,39157.0,1.0,-780.0,6.0,,
中山,4,5,ドライヴトウショウ,,,7916.0,4.0,3260.0,2.0,,
中山,4,6,ブルーサーマル,-6370.0,13.0,-5131.0,12.0,1124.0,4.0,-10.377,10.0
中山,4,7,メイショウミズホ,5977.0,1.0,796.0,8.0,1832.0,3.0,8.605,3.0
中山,4,8,ルンベーラ,-3735.0,11.0,-805.0,11.0,-2796.0,10.0,-7.336,8.0
中山,4,9,ダイユウアドバンス,-181.0,5.0,401.0,10.0,-1751.0,9.0,-1.531,5.0
中山,4,10,ライブリピュア,4446.0,2.0,,,-4644.0,11.0,,
中山,4,11,キタノインテロ,-23307.0,14.0,-6743.0,14.0,-11882.0,16.0,-41.932,12.0
中山,4,12,バオシェテンシ,-238.0,6.0,15408.0,2.0,-10192.0,15.0,4.978,4.0
中山,4,13,ラショナルポイント,-6225.0,12.0,1065.0,7.0,1072.0,5.0,-4.088,6.0
中山,4,14,ペイシャロッチ,-1698.0,9.0,,,-1329.0,8.0,,
中山,4,15,トラストレガート,-1542.0,8.0,-6412.0,13.0,-7731.0,13.0,-15.685,11.0
中山,4,16,ラルルジェンヌ,1101.0,4.0,7942.0,3.0,5068.0,1.0,14.111,1.0
中山,5,1,エイシンジザイテン,788.0,7.0,11096.0,1.0,1763.0,6.0,13.647,2.0
中山,5,2,ラブトゥエニイワン,-8606.0,17.0,-3708.0,8.0,-6957.0,16.0,-19.271,15.0
中山,5,3,グリーンガーネット,-3017.0,15.0,1263.0,7.0,-2651.0,10.0,-4.405,8.0
中山,5,4,ヴォンサクレ,-133.0,10.0,-7401.0,13.0,-7574.0,17.0,-15.108,14.0
中山,5,5,カムバックトゥミー,-191.0,11.0,,,-7963.0,18.0,,
中山,5,6,ソルテソーロ,2508.0,5.0,-9971.0,14.0,-3606.0,12.0,-11.069,12.0
中山,5,7,ゴコウコイコイ,6046.0,2.0,-4545.0,10.0,-3883.0,14.0,-2.382,7.0
中山,5,8,ルサフィール,498.0,8.0,-9971.0,14.0,-3221.0,11.0,-12.694,13.0
中山,5,9,アデルバローズ,-368.0,13.0,7838.0,3.0,5920.0,3.0,13.39,3.0
中山,5,10,ヴァルカンテソーロ,-2367.0,14.0,-5697.0,11.0,-858.0,7.0,-8.922,9.0
中山,5,11,ヘヴンリーサイン,6722.0,1.0,7771.0,4.0,3386.0,5.0,17.879,1.0
中山,5,12,ランブルスコ,-3563.0,16.0,2825.0,6.0,5096.0,4.0,4.358,6.0
中山,5,13,ウインルナロッサ,-21001.0,18.0,4264.0,5.0,6869.0,2.0,-9.868,10.0
中山,5,14,ベアドッキューン,3024.0,4.0,-4093.0,9.0,7029.0,1.0,5.96,5.0
中山,5,15,マイネルリーヒム,2340.0,6.0,-5697.0,11.0,-6530.0,15.0,-9.887,11.0
中山,5,16,ナムラハンナ,3467.0,3.0,,,-1933.0,9.0,,
中山,5,17,ナディア,-244.0,12.0,,,-3614.0,13.0,,
中山,5,18,ダノンファンスター,91.0,9.0,10316.0,2.0,-1519.0,8.0,8.888,4.0
中山,6,1,ジェシーテソーロ,3407.0,7.0,6459.0,5.0,-3440.0,8.0,6.426,3.0
中山,6,2,タイキインドラ,6521.0,2.0,13327.0,1.0,,,,
中山,6,3,メトロポリターナ,-4021.0,13.0,,,-6403.0,11.0,,
中山,6,4,ニシノケンタマン,9033.0,1.0,2361.0,8.0,3474.0,1.0,14.868,1.0
中山,6,5,ブレードサクセス,-8054.0,15.0,-3712.0,10.0,-6760.0,12.0,-18.526,12.0
中山,6,6,アルプスオジョー,3871.0,6.0,5186.0,6.0,,,,
中山,6,7,ロードソルスティス,2347.0,8.0,-10179.0,15.0,-1652.0,6.0,-9.484,10.0
