場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,ゼラニウム,4424.0,3.0,,,,,,
中山,1,2,ソラニワラエバ,3324.0,4.0,2967.0,4.0,2571.0,3.0,8.862,2.0
中山,1,3,ハイトラクション,7212.0,1.0,8089.0,1.0,-2104.0,5.0,13.197,1.0
中山,1,4,シャイニーヒーロー,1177.0,5.0,-5394.0,8.0,4676.0,1.0,0.459,3.0
中山,1,5,ハチキンキリシマ,-27380.0,12.0,-4859.0,7.0,-11456.0,10.0,-43.695,9.0
中山,1,6,ナムラダックス,-742.0,6.0,,,1068.0,4.0,,
中山,1,7,グラスクラージュ,-3458.0,9.0,-9181.0,10.0,-4388.0,8.0,-17.027,8.0
中山,1,8,ヴィシーチェック,-8051.0,11.0,3702.0,2.0,-4386.0,7.0,-8.735,5.0
中山,1,9,サクセスボーイ,-1298.0,7.0,-7231.0,9.0,-2905.0,6.0,-11.434,7.0
中山,1,10,マジックファイト,-2226.0,8.0,-2040.0,6.0,-6358.0,9.0,-10.624,6.0
中山,1,11,イキフン,4944.0,2.0,-1967.0,5.0,,,,
中山,1,12,ニシノマキロイ,-6841.0,10.0,3702.0,2.0,2674.0,2.0,-0.465,4.0
中山,2,1,プレママドンナ,3618.0,5.0,-1933.0,5.0,,,,
中山,2,2,イントゥーザブルー,3845.0,4.0,17581.0,1.0,7861.0,1.0,29.287,1.0
中山,2,3,コスモデュアリズム,-28173.0,12.0,-1302.0,4.0,-11741.0,10.0,-41.216,9.0
中山,2,4,モーモーゼロ,736.0,8.0,-5781.0,8.0,1321.0,3.0,-3.724,5.0
中山,2,5,ヒズストーリー,513.0,9.0,-5380.0,6.0,-2031.0,5.0,-6.898,6.0
中山,2,6,マーズワース,1246.0,7.0,-7136.0,9.0,-4092.0,6.0,-9.982,7.0
中山,2,7,コスモティタノ,3323.0,6.0,3811.0,3.0,-4968.0,8.0,2.166,2.0
中山,2,8,アミノショコラ,-1761.0,10.0,-5510.0,7.0,3944.0,2.0,-3.327,4.0
中山,2,9,ヨドノプレミアム,-2718.0,11.0,6577.0,2.0,-4151.0,7.0,-0.292,3.0
中山,2,10,アイファーマーリン,4314.0,3.0,,,-12094.0,11.0,,
中山,2,11,スピカテソーロ,9710.0,1.0,-13686.0,10.0,-6332.0,9.0,-10.308,8.0
中山,2,12,ビシット,5399.0,2.0,,,1321.0,3.0,,
中山,3,1,ミクロスギガース,40.0,10.0,-1085.0,13.0,610.0,4.0,-0.435,12.0
中山,3,2,セイウンヤオヨロズ,2611.0,5.0,-5405.0,16.0,3545.0,3.0,0.751,9.0
中山,3,3,ジャメビュ,-8360.0,15.0,14887.0,3.0,-6546.0,10.0,-0.019,11.0
中山,3,4,フレンチブラッサム,164.0,8.0,8485.0,5.0,-8276.0,12.0,0.373,10.0
中山,3,5,ツクバヴァンガード,6403.0,2.0,-257.0,11.0,-3030.0,7.0,3.116,6.0
中山,3,6,スマートレイナ,83.0,9.0,11128.0,4.0,-1485.0,5.0,9.726,1.0
中山,3,7,チェストー,5274.0,3.0,2903.0,9.0,-6056.0,9.0,2.121,7.0
中山,3,8,ハングローズ,-5223.0,13.0,15138.0,2.0,-4930.0,8.0,4.985,5.0
中山,3,9,エリースノー,327.0,7.0,19306.0,1.0,-13192.0,14.0,6.441,3.0
中山,3,10,ジーティーニッツァ,-32816.0,16.0,3965.0,7.0,-16730.0,15.0,-45.581,15.0
中山,3,11,トリエンナーレ,3655.0,4.0,-362.0,12.0,6312.0,1.0,9.605,2.0
中山,3,12,サワエ,-3428.0,12.0,-2936.0,15.0,-8803.0,13.0,-15.167,14.0
中山,3,13,エンジェルサン,1507.0,6.0,2344.0,10.0,-2637.0,6.0,1.214,8.0
中山,3,14,ブルーダイヤシチー,-1667.0,11.0,3694.0,8.0,3694.0,2.0,5.721,4.0
中山,3,15,ミッキーサウザンド,-6920.0,14.0,5687.0,6.0,,,,
中山,3,16,ポンテヴェッキオ,7991.0,1.0,-1880.0,14.0,-7802.0,11.0,-1.691,13.0
中山,4,1,クールチェンジ,-5309.0,15.0,6545.0,4.0,6322.0,3.0,7.558,5.0
中山,4,2,ミナヅキ,-772.0,11.0,3798.0,9.0,6999.0,2.0,10.025,3.0
中山,4,3,シルバープレミア,294.0,8.0,518.0,10.0,-3341.0,12.0,-2.529,11.0
中山,4,4,カーヴドヴァン,6970.0,1.0,-7503.0,15.0,-3653.0,14.0,-4.186,12.0
中山,4,5,モントーヤ,-4629.0,14.0,4496.0,8.0,551.0,8.0,0.418,9.0
中山,4,6,グランフルス,1221.0,5.0,11168.0,2.0,-3391.0,13.0,8.998,4.0
中山,4,7,アンヴデット,405.0,7.0,10609.0,3.0,-7960.0,17.0,3.054,7.0
中山,4,8,ヤマニンリンキング,-717.0,10.0,5279.0,6.0,7418.0,1.0,11.98,2.0
中山,4,9,タイキヴィグルーズ,3353.0,4.0,-9320.0,16.0,-698.0,11.0,-6.665,13.0
中山,4,10,ジェイエルグリーン,-8347.0,17.0,6113.0,5.0,,,,
中山,4,11,エリュグレイス,-3585.0,12.0,-18372.0,17.0,2940.0,6.0,-19.017,15.0
中山,4,12,ナイトバード,6663.0,3.0,11296.0,1.0,-4123.0,15.0,13.836,1.0
中山,4,13,コスモアルペジオ,6907.0,2.0,-5776.0,14.0,552.0,7.0,1.683,8.0
中山,4,14,ウインスターリング,,,4987.0,7.0,3040.0,5.0,,
中山,4,15,イーガービーバー,245.0,9.0,-437.0,11.0,6024.0,4.0,5.832,6.0
中山,4,16,ヒシナスキロ,723.0,6.0,-2521.0,12.0,-657.0,10.0,-2.455,10.0
中山,4,17,シェンロン,-4139.0,13.0,,,-7447.0,16.0,,
中山,4,18,ベルバード,-7346.0,16.0,-4656.0,13.0,315.0,9.0,-11.687,14.0
中山,5,1,サムワンユーラヴド,-1249.0,5.0,2265.0,2.0,-906.0,8.0,0.11,3.0
中山,5,2,リオンパリス,-3171.0,7.0,-183.0,3.0,6778.0,1.0,3.424,1.0
中山,5,3,アテナプロマコス,,,-1747.0,6.0,899.0,5.0,,
中山,5,4,ブルードロップ,-5005.0,9.0,-5729.0,8.0,-845.0,7.0,-11.579,8.0
中山,5,5,グリマルキン,850.0,2.0,-183.0,3.0,-2359.0,10.0,-1.692,4.0
中山,5,6,ラインディアーナ,-5298.0,10.0,-655.0,5.0,1977.0,3.0,-3.976,6.0
中山,5,7,メイプルルビー,-583.0,4.0,,,-984.0,9.0,,
中山,5,8,サトノハクマイ,-3710.0,8.0,6619.0,1.0,174.0,6.0,3.083,2.0
中山,5,9,ワンモアタイム,492.0,3.0,-10417.0,9.0,1526.0,4.0,-8.399,7.0
中山,5,10,オラパ,6828.0,1.0,,,-5222.0,11.0,,
中山,5,11,アルレーヴ,-2799.0,6.0,-1826.0,7.0,2277.0,2.0,-2.348,5.0
中山,6,1,レーヴデリオン,5320.0,1.0,6555.0,2.0,6140.0,1.0,18.015,1.0
中山,6,2,アーバーバイティ,3035.0,3.0,6555.0,2.0,-7067.0,12.0,2.523,3.0
中山,6,3,ジェミニディウ,-1488.0,7.0,1475.0,6.0,-2217.0,9.0,-2.23,6.0
中山,6,4,トパーズヘッド,-5948.0,10.0,-905.0,7.0,-5296.0,11.0,-12.149,11.0
中山,6,5,クリアマインド,-6453.0,11.0,5091.0,5.0,-1530.0,7.0,-2.892,8.0
中山,6,6,ミコウェイ,-219.0,6.0,,,-1266.0,6.0,,
中山,6,7,ソットマツモト,-1583.0,8.0,-3823.0,11.0,5544.0,2.0,0.138,5.0
中山,6,8,ファイアリーボルト,5109.0,2.0,8073.0,1.0,2297.0,5.0,15.479,2.0
中山,6,9,ロンドンコーリング,-3588.0,9.0,5094.0,4.0,-4147.0,10.0,-2.641,7.0
中山,6,10,ゲンロクコイモヨウ,-9899.0,12.0,-2983.0,9.0,2649.0,4.0,-10.233,10.0
中山,6,11,ナイトパイロット,769.0,5.0,-2077.0,8.0,-1854.0,8.0,-3.162,9.0
中山,6,12,ノーブルパラス,2165.0,4.0,-3171.0,10.0,2784.0,3.0,1.778,4.0
中山,7,1,パワポケグッド,-1298.0,8.0,-2500.0,11.0,-3010.0,12.0,-6.808,9.0
中山,7,2,プロミスライン,3324.0,4.0,10751.0,3.0,7518.0,1.0,21.593,3.0
中山,7,3,ゴールドプレイヤー,-4802.0,11.0,7339.0,4.0,-49.0,9.0,2.488,5.0
中山,7,4,イントゥザウインド,-7177.0,13.0,42872.0,1.0,-7781.0,15.0,27.914,2.0
中山,7,5,ワンダーバリエンス,-2226.0,10.0,-2480.0,10.0,5476.0,3.0,0.77,7.0
中山,7,6,マイネルトレマーズ,-1091.0,7.0,2418.0,7.0,-450.0,10.0,0.877,6.0
中山,7,7,イーサンミラー,4569.0,3.0,3103.0,6.0,3812.0,5.0,11.484,4.0
中山,7,8,ユイノサダハル,-5425.0,12.0,-6675.0,14.0,-36.0,8.0,-12.136,11.0
中山,7,9,サングラント,5546.0,2.0,42872.0,1.0,5129.0,4.0,53.547,1.0
中山,7,10,カノープス,195.0,5.0,-6477.0,13.0,6278.0,2.0,-0.004,8.0
中山,7,11,タカラエイティ,-27380.0,15.0,6733.0,5.0,-1517.0,11.0,-22.164,15.0
中山,7,12,ゼンノスタニング,-8597.0,14.0,-504.0,9.0,-5099.0,14.0,-14.2,12.0
中山,7,13,レッドジェルブロワ,7212.0,1.0,-17904.0,16.0,662.0,7.0,-10.03,10.0
中山,7,14,カシマライフウ,-1379.0,9.0,-5072.0,12.0,-12953.0,16.0,-19.404,14.0
中山,7,15,テンカラットレター,-947.0,6.0,-9747.0,15.0,-4901.0,13.0,-15.595,13.0
中山,7,16,カーボフリオ,,,-48.0,8.0,3598.0,6.0,,
中山,8,1,ヴァルカンテソーロ,-4426.0,10.0,-4895.0,12.0,-763.0,8.0,-10.084,13.0
中山,8,2,スノーディーヴァ,7922.0,1.0,3073.0,6.0,3670.0,3.0,14.665,3.0
中山,8,3,チャームドウイング,5551.0,3.0,-5577.0,13.0,-2095.0,10.0,-2.121,9.0
中山,8,4,ペネトレイトゴー,1907.0,6.0,-4324.0,10.0,-3433.0,11.0,-5.85,10.0
中山,8,5,ヤマニンヘルシェ,608.0,7.0,-704.0,7.0,6670.0,1.0,6.574,4.0
中山,8,6,パーリーブラック,3307.0,5.0,8228.0,3.0,-7735.0,13.0,3.8,6.0
中山,8,7,ウインターブレス,-4672.0,11.0,-4398.0,11.0,2453.0,5.0,-6.617,11.0
中山,8,8,マイネルアウルム,-20.0,8.0,-3209.0,9.0,-6150.0,12.0,-9.379,12.0
中山,8,9,タイセイネクサス,5249.0,4.0,12797.0,2.0,-48.0,6.0,17.998,2.0
中山,8,10,ホウライブラック,-7580.0,14.0,5226.0,4.0,4186.0,2.0,1.832,7.0
中山,8,11,マーゴットドライ,-5716.0,12.0,-6825.0,14.0,-8416.0,14.0,-20.957,14.0
中山,8,12,コスモナエマ,7167.0,2.0,-2777.0,8.0,-306.0,7.0,4.084,5.0
中山,8,13,ベルトラッキ,-5721.0,13.0,4815.0,5.0,2684.0,4.0,1.778,8.0
中山,8,14,フォンドルレール,-2182.0,9.0,30528.0,1.0,-1571.0,9.0,26.775,1.0
中山,9,1,ホウオウシンデレラ,6989.0,2.0,-30048.0,13.0,-2346.0,10.0,-25.405,12.0
中山,9,2,ロケベンドラ,-280.0,7.0,7957.0,2.0,1667.0,3.0,9.344,2.0
中山,9,3,ベルビースタローン,-870.0,8.0,-2784.0,7.0,-2231.0,9.0,-5.885,8.0
中山,9,4,エリム,-1708.0,9.0,-3210.0,8.0,3019.0,1.0,-1.899,6.0
中山,9,5,オーロラアーク,-4054.0,10.0,-366.0,5.0,-1020.0,5.0,-5.44,7.0
中山,9,6,マルカオペラ,-5083.0,11.0,-9883.0,10.0,2395.0,2.0,-12.571,9.0
中山,9,7,レイユール,9217.0,1.0,9220.0,1.0,-834.0,4.0,17.603,1.0
中山,9,8,ミーントゥビー,3227.0,4.0,-2679.0,6.0,-1496.0,7.0,-0.948,5.0
中山,9,9,イブニングタイド,993.0,6.0,-11933.0,11.0,-2673.0,11.0,-13.613,10.0
中山,9,10,ルナルーチェット,,,-7268.0,9.0,,,,
中山,9,11,ミラーダカリエンテ,5920.0,3.0,7416.0,3.0,-5205.0,13.0,8.131,3.0
中山,9,12,シャンソンドール,-5579.0,12.0,6313.0,4.0,-1217.0,6.0,-0.483,4.0
中山,9,13,キスアンドクライ,1016.0,5.0,,,-2954.0,12.0,,
中山,9,14,ギフテッド,-6456.0,13.0,-15014.0,12.0,-1968.0,8.0,-23.438,11.0
中山,10,1,デルアヴァー,-114.0,6.0,-417.0,4.0,-1339.0,7.0,-1.87,6.0
中山,10,2,マイネルブリックス,3572.0,2.0,-1318.0,5.0,248.0,5.0,2.502,5.0
中山,10,3,ルールーリマ,-472.0,7.0,8989.0,2.0,-3413.0,8.0,5.104,4.0
中山,10,4,マイネルフーガ,8982.0,1.0,-2805.0,7.0,3834.0,2.0,10.011,2.0
中山,10,5,アマイ,-2277.0,8.0,-2779.0,6.0,-4701.0,10.0,-9.757,8.0
中山,10,6,トーアライデン,-53.0,5.0,-6288.0,9.0,2295.0,4.0,-4.046,7.0
中山,10,7,キントリヒ,-5998.0,10.0,-4641.0,8.0,-4255.0,9.0,-14.894,10.0
