場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,シセイヒナタ,-1740.0,9.0,-868.0,7.0,-5470.0,12.0,-8.078,11.0
中山,1,2,アドミ,-1808.0,10.0,-3072.0,11.0,611.0,4.0,-4.269,9.0
中山,1,3,ビアーレ,-272.0,7.0,3646.0,5.0,-1285.0,7.0,2.089,5.0
中山,1,4,ジョイアミーア,4924.0,3.0,16068.0,1.0,-976.0,6.0,20.016,1.0
中山,1,5,スカット,-3319.0,12.0,-8328.0,15.0,-2498.0,9.0,-14.145,13.0
中山,1,6,アイアンブランド,6945.0,1.0,-3860.0,12.0,-6717.0,13.0,-3.632,8.0
中山,1,7,イヌボウノキラメキ,-3665.0,13.0,14646.0,2.0,-7006.0,14.0,3.975,4.0
中山,1,8,ワンダーバリエンス,-2601.0,11.0,-2251.0,9.0,5085.0,1.0,0.233,7.0
中山,1,9,ローズオブジャパン,42.0,6.0,5615.0,4.0,2660.0,2.0,8.317,3.0
中山,1,10,オニノウタゲ,604.0,5.0,-7437.0,14.0,-10312.0,16.0,-17.145,14.0
中山,1,11,トコシエノヒトミ,5168.0,2.0,-8328.0,15.0,-2340.0,8.0,-5.5,10.0
中山,1,12,ジュニアスウィート,-6679.0,15.0,-1076.0,8.0,-2700.0,10.0,-10.455,12.0
中山,1,13,マジョリカ,4041.0,4.0,-2765.0,10.0,-358.0,5.0,0.918,6.0
中山,1,14,タヤスロレンヌ,-5950.0,14.0,-5321.0,13.0,-9083.0,15.0,-20.354,15.0
中山,1,15,マイニオサラスタス,-28743.0,16.0,2061.0,6.0,1626.0,3.0,-25.056,16.0
中山,1,16,ムーンブランシュ,-624.0,8.0,14646.0,2.0,-4907.0,11.0,9.115,2.0
中山,2,1,ビップマリク,-3450.0,9.0,2473.0,5.0,-2140.0,8.0,-3.117,7.0
中山,2,2,シデンイッセン,1992.0,4.0,-3583.0,13.0,-3634.0,13.0,-5.225,10.0
中山,2,3,アイデアユー,-4085.0,12.0,22036.0,1.0,1058.0,6.0,19.009,1.0
中山,2,4,スノースコール,-3824.0,11.0,401.0,7.0,-2453.0,9.0,-5.876,11.0
中山,2,5,クラージュスター,4305.0,3.0,-1586.0,11.0,-9428.0,15.0,-6.709,12.0
中山,2,6,ハルノアメ,-7152.0,15.0,-2801.0,12.0,3138.0,2.0,-6.815,13.0
中山,2,7,クアッドフォルツァ,132.0,5.0,-4985.0,15.0,-3203.0,12.0,-8.056,14.0
中山,2,8,コンヴァーンクル,-3735.0,10.0,7424.0,3.0,-2796.0,11.0,0.893,6.0
中山,2,9,ハロングロットル,-23307.0,16.0,3175.0,4.0,-12696.0,16.0,-32.828,16.0
中山,2,10,ハイランダー,4563.0,2.0,-3779.0,14.0,1416.0,5.0,2.2,4.0
中山,2,11,クリュメノス,5977.0,1.0,-1224.0,9.0,-2657.0,10.0,2.096,5.0
中山,2,12,ニシノモリミチ,-5373.0,13.0,-1492.0,10.0,3401.0,1.0,-3.464,8.0
中山,2,13,イントゥゴールデン,-1698.0,7.0,1238.0,6.0,-4117.0,14.0,-4.577,9.0
中山,2,14,コパノエイダン,-6370.0,14.0,-5621.0,16.0,3138.0,2.0,-8.853,15.0
中山,2,15,ハリウッドグラム,-1904.0,8.0,11309.0,2.0,-399.0,7.0,9.006,2.0
中山,2,16,ビックリパラダイス,-69.0,6.0,366.0,8.0,3046.0,4.0,3.343,3.0
中山,3,1,ハクサンマンゲツ,-2386.0,9.0,745.0,6.0,-2988.0,12.0,-4.629,10.0
中山,3,2,トウカイレオ,65.0,5.0,13973.0,2.0,-2988.0,12.0,11.05,2.0
中山,3,3,ショービット,5085.0,2.0,-1703.0,8.0,-751.0,7.0,2.631,4.0
中山,3,4,ミヤザキムスメ,-2941.0,11.0,6138.0,3.0,-3710.0,15.0,-0.513,5.0
