場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
福島,1,1,セルシャーム,-679.0,11.0,-7888.0,15.0,-4363.0,13.0,-12.93,14.0
福島,1,2,ロケットパンチ,-1236.0,13.0,-670.0,6.0,1733.0,7.0,-0.173,8.0
福島,1,3,レジェルテ,-3243.0,15.0,-5961.0,12.0,,,,
福島,1,4,ベストブラザーズ,1738.0,8.0,-6243.0,13.0,3365.0,4.0,-1.14,9.0
福島,1,5,グレートアゲイン,345.0,10.0,-1227.0,10.0,4858.0,3.0,3.976,7.0
福島,1,6,シンエンドーツダ,5362.0,4.0,6854.0,1.0,-73.0,8.0,12.143,3.0
福島,1,7,ディーズベンチャー,11898.0,1.0,-786.0,8.0,-87.0,9.0,11.025,5.0
福島,1,8,ウォーターサオラ,8146.0,3.0,467.0,5.0,2953.0,5.0,11.566,4.0
福島,1,9,パシオネ,2419.0,6.0,-5052.0,11.0,-6393.0,14.0,-9.026,13.0
福島,1,10,ライヴマティーニ,8315.0,2.0,-7184.0,14.0,-3705.0,12.0,-2.574,12.0
福島,1,11,シューティングガイ,-1018.0,12.0,-786.0,8.0,-593.0,11.0,-2.397,11.0
福島,1,12,クワッドマリニン,-1865.0,14.0,490.0,3.0,-476.0,10.0,-1.851,10.0
福島,1,13,カミノトップワン,1895.0,7.0,-741.0,7.0,13393.0,1.0,14.547,1.0
福島,1,14,ウインビギニング,3941.0,5.0,490.0,3.0,2311.0,6.0,6.742,6.0
福島,1,15,ジャストグレース,991.0,9.0,5442.0,2.0,7784.0,2.0,14.217,2.0
福島,2,1,ソワンドヴィクター,3654.0,3.0,-1148.0,9.0,-5130.0,14.0,-2.624,8.0
福島,2,2,ダノンルミエール,-2996.0,12.0,-4153.0,14.0,-1695.0,6.0,-8.844,12.0
福島,2,3,エクスペクタント,-4829.0,14.0,8727.0,4.0,-130.0,5.0,3.768,7.0
福島,2,4,ブルーエ,1578.0,8.0,-1121.0,8.0,-4476.0,11.0,-4.019,9.0
福島,2,5,アイリーノリチャン,2479.0,6.0,-3572.0,13.0,-3321.0,8.0,-4.414,10.0
福島,2,6,デンプシー,2474.0,7.0,-2094.0,10.0,3807.0,4.0,4.187,6.0
福島,2,7,チェリーブルーム,-21536.0,16.0,2963.0,6.0,-9281.0,15.0,-27.854,15.0
福島,2,8,ティスマイル,2921.0,4.0,7452.0,5.0,-3758.0,10.0,6.615,4.0
福島,2,9,カゼノオモイデ,2640.0,5.0,11052.0,2.0,-4873.0,12.0,8.819,2.0
福島,2,10,サプーズ,-961.0,9.0,-2989.0,11.0,-2577.0,7.0,-6.527,11.0
福島,2,11,サンタクローチェ,13837.0,1.0,-3330.0,12.0,-5082.0,13.0,5.425,5.0
福島,2,12,スリジェダムール,-1960.0,10.0,2393.0,7.0,6323.0,3.0,6.756,3.0
福島,2,13,セレブトーチ,-4491.0,13.0,-4938.0,15.0,-3647.0,9.0,-13.076,13.0
