場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
札幌,1,1,シンゼンノト,-24480.0,12.0,-5834.0,9.0,3575.0,4.0,-26.739,10.0
札幌,1,2,イリスロッソ,-4025.0,9.0,-2131.0,8.0,-4532.0,11.0,-10.688,9.0
札幌,1,3,サンクレセント,2830.0,1.0,6546.0,2.0,-563.0,7.0,8.813,2.0
札幌,1,4,サウンドエフォート,-3155.0,8.0,-1027.0,6.0,-2771.0,9.0,-6.953,7.0
札幌,1,5,ラストモーメント,-773.0,6.0,-7060.0,11.0,6703.0,2.0,-1.13,6.0
札幌,1,6,ワイドウィンザー,392.0,3.0,,,-760.0,8.0,,
札幌,1,7,リアルクウカイ,-5627.0,10.0,-6170.0,10.0,1307.0,6.0,-10.49,8.0
札幌,1,8,グランモンターナ,66.0,5.0,6488.0,3.0,5353.0,3.0,11.907,1.0
札幌,1,9,タイガーストリート,-6251.0,11.0,-2085.0,7.0,9096.0,1.0,0.76,4.0
札幌,1,10,クラウスーラ,239.0,4.0,3229.0,5.0,2177.0,5.0,5.645,3.0
札幌,1,11,パンジャケリー,2469.0,2.0,8754.0,1.0,,,,
札幌,1,12,レジェンドヴァーサ,-1200.0,7.0,5083.0,4.0,-3475.0,10.0,0.408,5.0
札幌,2,1,ラストシャイニー,-1971.0,7.0,-2738.0,8.0,4464.0,3.0,-0.245,6.0
札幌,2,2,ビレッジルイーザ,2479.0,4.0,-24308.0,10.0,-268.0,5.0,-22.097,10.0
札幌,2,3,チカマヨルキーナ,1276.0,5.0,-577.0,6.0,-1082.0,6.0,-0.383,7.0
札幌,2,4,ハスカップジャム,3730.0,3.0,5602.0,3.0,-4763.0,8.0,4.569,4.0
札幌,2,5,ルージュボニート,5892.0,2.0,7398.0,2.0,-1891.0,7.0,11.399,2.0
札幌,2,6,プルーフリーディン,6471.0,1.0,-1510.0,7.0,7262.0,2.0,12.223,1.0
札幌,2,7,サマースプラッシュ,-5737.0,9.0,1849.0,4.0,236.0,4.0,-3.652,8.0
札幌,2,8,ルパピヨンブラン,77.0,6.0,-4072.0,9.0,8016.0,1.0,4.021,5.0
