場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
新潟,1,1,ヴォルスター,-3040.0,14.0,6419.0,2.0,829.0,5.0,4.208,3.0
新潟,1,2,ファイツオン,-171.0,8.0,-4673.0,11.0,-895.0,8.0,-5.739,11.0
新潟,1,3,ノブダブルホワイト,-438.0,10.0,-5897.0,12.0,-2132.0,11.0,-8.467,13.0
新潟,1,4,アップストローク,-568.0,11.0,3339.0,4.0,-2256.0,12.0,0.515,7.0
新潟,1,5,ニシノインヴィクタ,399.0,7.0,-2599.0,8.0,1373.0,3.0,-0.827,8.0
新潟,1,6,オリンポスカズマ,2765.0,1.0,489.0,6.0,-1870.0,10.0,1.384,6.0
新潟,1,7,サトノエピック,1593.0,5.0,3961.0,3.0,-3153.0,13.0,2.401,5.0
新潟,1,8,ノーブルクライ,440.0,6.0,-4255.0,10.0,-1192.0,9.0,-5.007,10.0
新潟,1,9,サミアド,-280.0,9.0,-9429.0,13.0,1314.0,4.0,-8.395,12.0
新潟,1,10,メイショウトム,1783.0,4.0,330.0,7.0,-3924.0,14.0,-1.811,9.0
新潟,1,11,ビジューブリランテ,2621.0,3.0,-3366.0,9.0,3583.0,2.0,2.838,4.0
新潟,1,12,シークレットキー,2714.0,2.0,1073.0,5.0,3611.0,1.0,7.398,2.0
新潟,1,13,メイショウコガシラ,-2112.0,13.0,,,-722.0,7.0,,
新潟,1,14,ディベルティスマン,-784.0,12.0,10275.0,1.0,173.0,6.0,9.664,1.0
新潟,2,1,アメジストブリエ,270.0,7.0,6753.0,6.0,2155.0,9.0,9.178,5.0
新潟,2,2,ジョーヴェスタ,-7122.0,12.0,7324.0,5.0,-61.0,11.0,0.141,8.0
新潟,2,3,アトリ,-3121.0,10.0,7566.0,4.0,-5169.0,14.0,-0.724,9.0
新潟,2,4,スマートコーラル,1641.0,5.0,-8.0,11.0,4214.0,3.0,5.847,7.0
新潟,2,5,ミアルーチェ,,,-7698.0,12.0,3838.0,4.0,,
新潟,2,6,スマイルガーデン,-7603.0,13.0,2635.0,8.0,-6643.0,15.0,-11.611,14.0
新潟,2,7,オーケーリアン,-352.0,8.0,2635.0,8.0,5614.0,2.0,7.897,6.0
新潟,2,8,ノクスカンパーナ,3463.0,3.0,-9195.0,15.0,2705.0,7.0,-3.027,10.0
新潟,2,9,トリプルハッピー,6090.0,2.0,3087.0,7.0,2733.0,6.0,11.91,3.0
新潟,2,10,マカロンブルー,-960.0,9.0,18941.0,1.0,2861.0,5.0,20.842,2.0
新潟,2,11,アーティラリー,8909.0,1.0,10531.0,3.0,2591.0,8.0,22.031,1.0
新潟,2,12,ブラッドムーン,-13752.0,14.0,18941.0,1.0,5668.0,1.0,10.857,4.0
新潟,2,13,エンジェルグラース,3287.0,4.0,-8838.0,14.0,-3931.0,13.0,-9.482,13.0
新潟,2,14,ジュニアスウィート,-5464.0,11.0,221.0,10.0,-979.0,12.0,-6.222,12.0
新潟,2,15,メジロピオラ,1137.0,6.0,-8043.0,13.0,1720.0,10.0,-5.186,11.0
新潟,3,1,スラッシュコード,-6289.0,12.0,-1482.0,9.0,855.0,8.0,-6.916,12.0
新潟,3,2,アリディプラチノ,-928.0,9.0,-1550.0,10.0,384.0,10.0,-2.094,10.0
新潟,3,3,スノーランス,-603.0,7.0,4278.0,5.0,2213.0,3.0,5.888,5.0
新潟,3,4,ジュディーイメル,-219.0,5.0,-1329.0,8.0,3011.0,2.0,1.463,9.0
新潟,3,5,タイセイガナール,-2123.0,11.0,-5229.0,14.0,855.0,8.0,-6.497,11.0
新潟,3,6,マリブサーフ,9544.0,1.0,1513.0,6.0,1818.0,5.0,12.875,3.0
新潟,3,7,ゲレイロ,4503.0,2.0,-2474.0,11.0,1907.0,4.0,3.936,6.0
新潟,3,8,アンバサダネージュ,-1157.0,10.0,17061.0,2.0,876.0,7.0,16.78,1.0
新潟,3,9,バンダムソレール,3317.0,3.0,-2687.0,12.0,1607.0,6.0,2.237,8.0
新潟,3,10,ジュエルサンライズ,-704.0,8.0,-4509.0,13.0,-2122.0,13.0,-7.335,13.0
新潟,3,11,リオダプラタ,-33041.0,15.0,-7902.0,15.0,-2852.0,14.0,-43.795,15.0
新潟,3,12,メイショウアルマ,-427.0,6.0,8206.0,3.0,-107.0,11.0,7.672,4.0
新潟,3,13,ヒーナシャム,-16246.0,14.0,5617.0,4.0,-3004.0,15.0,-13.633,14.0
新潟,3,14,トゥントゥントゥン,2895.0,4.0,1298.0,7.0,-651.0,12.0,3.542,7.0
新潟,3,15,エナジーアユ,-12095.0,13.0,21650.0,1.0,5354.0,1.0,14.909,2.0
新潟,4,1,コンバスチョン,1422.0,3.0,2126.0,3.0,-1316.0,9.0,2.232,4.0
新潟,4,2,パープルアドミラル,3071.0,1.0,,,-5121.0,11.0,,
新潟,4,3,ハイウェイスター,-2110.0,11.0,-189.0,6.0,296.0,5.0,-2.003,9.0
