場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,ギンケイ,3659.0,6.0,39862.0,1.0,-347.0,7.0,43.174,1.0
中山,1,2,ゴールドビリーヴ,-1681.0,12.0,6615.0,5.0,8200.0,1.0,13.134,3.0
中山,1,3,デコニミカヅキ,-1320.0,10.0,8825.0,4.0,-271.0,6.0,7.234,6.0
中山,1,4,サーロー,4944.0,3.0,1191.0,8.0,-8373.0,14.0,-2.238,9.0
中山,1,5,サクラボーベル,3848.0,5.0,-10026.0,16.0,6812.0,3.0,0.634,8.0
中山,1,6,ミアルーチェ,-7177.0,15.0,-7033.0,13.0,5648.0,4.0,-8.562,13.0
中山,1,7,キタノエピックアン,3644.0,7.0,1620.0,6.0,3868.0,5.0,9.132,5.0
中山,1,8,タイセイルビー,5546.0,2.0,-1166.0,10.0,7367.0,2.0,11.747,4.0
中山,1,9,フライスカイハイ,2138.0,8.0,-6757.0,12.0,-1923.0,10.0,-6.542,11.0
中山,1,10,スターキャンディ,61.0,9.0,-5946.0,11.0,-539.0,9.0,-6.424,10.0
中山,1,11,エフハリスト,4360.0,4.0,-7275.0,14.0,-3720.0,11.0,-6.635,12.0
中山,1,12,カフェオリーブ,7212.0,1.0,15288.0,3.0,-358.0,8.0,22.142,2.0
中山,1,13,ゼフィリア,-3458.0,13.0,17399.0,2.0,-8392.0,15.0,5.549,7.0
中山,1,14,トラストレガート,-1651.0,11.0,-7356.0,15.0,-8149.0,13.0,-17.156,14.0
中山,1,15,トルマリンテソーロ,-6841.0,14.0,-820.0,9.0,,,,
中山,1,16,プレシャスフェザー,-27380.0,16.0,1403.0,7.0,-4087.0,12.0,-30.064,15.0
中山,2,1,チッタデラモーレ,2611.0,7.0,-5180.0,9.0,-2358.0,11.0,-4.927,10.0
中山,2,2,グリュック,3655.0,5.0,,,5347.0,1.0,,
中山,2,3,ハンナパール,-1849.0,14.0,-193.0,6.0,3263.0,3.0,1.221,8.0
中山,2,4,キイチムーブメント,715.0,8.0,4174.0,5.0,960.0,8.0,5.849,4.0
中山,2,5,キトゥンズシルバー,164.0,12.0,-1085.0,7.0,2909.0,5.0,1.988,7.0
中山,2,6,コブラツイスト,-742.0,13.0,,,2162.0,6.0,,
中山,2,7,アイアンロッキー,-2565.0,16.0,9515.0,4.0,-3488.0,13.0,3.462,5.0
中山,2,8,ヤマトスイフト,309.0,11.0,-5757.0,10.0,-1461.0,9.0,-6.909,11.0
中山,2,9,リゼクールグレー,6403.0,3.0,13845.0,2.0,-5888.0,15.0,14.36,2.0
中山,2,10,トゥモローズウェイ,7991.0,1.0,-5990.0,11.0,-4449.0,14.0,-2.448,9.0
中山,2,11,グランマズドリーム,575.0,9.0,-1085.0,7.0,3562.0,2.0,3.052,6.0
中山,2,12,タイセイギガース,4292.0,4.0,,,-2804.0,12.0,,
中山,2,13,ヘイスティハート,327.0,10.0,10007.0,3.0,-2249.0,10.0,8.085,3.0
中山,2,14,ラインジーク,3054.0,6.0,23642.0,1.0,1740.0,7.0,28.436,1.0
中山,2,15,ミスタートントン,6566.0,2.0,,,-9096.0,16.0,,
中山,2,16,ケイベエ,-2178.0,15.0,-15876.0,12.0,3231.0,4.0,-14.823,12.0
中山,3,1,ピクシーゲイル,-2494.0,13.0,-4750.0,10.0,-1705.0,8.0,-8.949,10.0
中山,3,2,ブッチギレ,4569.0,3.0,375.0,5.0,-6119.0,12.0,-1.175,5.0
中山,3,3,ニケフェリーチェ,-2226.0,12.0,5231.0,2.0,,,,
中山,3,4,モロノカガヤキ,135.0,8.0,-8083.0,12.0,230.0,5.0,-7.718,8.0
中山,3,5,ブルーアンビエンス,195.0,7.0,2287.0,3.0,-2486.0,10.0,-0.004,3.0
中山,3,6,ヒャクレツケン,4944.0,2.0,-3174.0,9.0,1040.0,4.0,2.81,2.0
中山,3,7,ミスターキャンベラ,-7177.0,16.0,145.0,6.0,3812.0,2.0,-3.22,7.0
中山,3,8,カシノスパーク,3324.0,5.0,-9532.0,13.0,-11491.0,14.0,-17.699,12.0
中山,3,9,サフール,61.0,9.0,6096.0,1.0,-1200.0,6.0,4.957,1.0
中山,3,10,パワポケグッド,-856.0,10.0,,,-3010.0,11.0,,
中山,3,11,コスモラムバック,1141.0,6.0,-5165.0,11.0,3022.0,3.0,-1.002,4.0
中山,3,12,エルドラド,-6711.0,15.0,2050.0,4.0,-9550.0,13.0,-14.211,11.0
中山,3,13,ラッキーストーン,3659.0,4.0,,,4247.0,1.0,,
中山,3,14,カンフーヒーロー,7212.0,1.0,-2802.0,8.0,-12406.0,15.0,-7.996,9.0
中山,3,15,ダイユウアドバンス,-1298.0,11.0,145.0,6.0,-1705.0,8.0,-2.858,6.0
中山,3,16,モズラストセール,-3458.0,14.0,-13237.0,14.0,-1234.0,7.0,-17.929,13.0
中山,4,1,シュバルツガイスト,-1352.0,13.0,5278.0,2.0,,,,
中山,4,2,オンクラウドナイン,-3205.0,14.0,2456.0,6.0,1789.0,5.0,1.04,6.0
中山,4,3,ヴォンヌヴォー,416.0,3.0,6763.0,1.0,-5571.0,13.0,1.608,5.0
中山,4,4,グランナヴィール,-626.0,8.0,-4074.0,12.0,-3685.0,12.0,-8.385,13.0
中山,4,5,エターナルシルバー,-677.0,9.0,4660.0,3.0,-1097.0,10.0,2.886,4.0
中山,4,6,リードアクトレス,-894.0,11.0,-656.0,10.0,-1769.0,11.0,-3.319,10.0
中山,4,7,アルデツヨシ,373.0,4.0,-609.0,9.0,818.0,8.0,0.582,7.0
中山,4,8,アウルムレガリア,355.0,5.0,-601.0,8.0,-627.0,9.0,-0.873,9.0
中山,4,9,ドーバーホーク,934.0,1.0,3905.0,4.0,3187.0,1.0,8.026,1.0
中山,4,10,クラウングスタフ,610.0,2.0,2214.0,7.0,2068.0,4.0,4.892,2.0
中山,4,11,エクロジャイト,340.0,6.0,-4906.0,14.0,1207.0,6.0,-3.359,11.0
中山,4,12,シャンデルナゴル,-1302.0,12.0,2802.0,5.0,2110.0,3.0,3.61,3.0
中山,4,13,デスティネ,-383.0,7.0,-2076.0,11.0,2992.0,2.0,0.533,8.0
中山,4,14,ホウオウスターツ,-805.0,10.0,-4242.0,13.0,1038.0,7.0,-4.009,12.0
中山,5,1,ファインブライト,1569.0,5.0,3738.0,7.0,-8621.0,15.0,-3.314,10.0
中山,5,2,ゴーントゥファー,245.0,8.0,7285.0,3.0,2616.0,2.0,10.146,3.0
中山,5,3,カキュウ,-715.0,9.0,10190.0,2.0,-8621.0,15.0,0.854,7.0
中山,5,4,サンマルフォース,6970.0,1.0,6834.0,4.0,2414.0,4.0,16.218,1.0
中山,5,5,コスモアンタレス,-2688.0,12.0,3941.0,6.0,2399.0,5.0,3.652,5.0
中山,5,6,フクスケ,-1407.0,10.0,-2589.0,9.0,3131.0,1.0,-0.865,8.0
中山,5,7,タッカーヴァンバン,-2520.0,11.0,-3453.0,10.0,-2345.0,9.0,-8.318,11.0
中山,5,8,グランフルス,6663.0,3.0,11168.0,1.0,-3581.0,12.0,14.25,2.0
中山,5,9,カドドゥディエ,-22737.0,16.0,,,-3341.0,11.0,,
