場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
新潟,1,1,ボルタドマール,-2007.0,11.0,-880.0,8.0,-621.0,2.0,-3.508,6.0
新潟,1,2,ブラックバラード,-784.0,10.0,757.0,3.0,-1903.0,7.0,-1.93,4.0
新潟,1,3,ロードオールライト,-171.0,5.0,-4266.0,12.0,-1105.0,5.0,-5.542,8.0
新潟,1,4,マーゴットソラーレ,-489.0,7.0,-957.0,9.0,-1131.0,6.0,-2.577,5.0
新潟,1,5,エブリモーメント,-2961.0,13.0,-2326.0,10.0,-706.0,3.0,-5.993,9.0
新潟,1,6,グロッシェン,1593.0,3.0,989.0,2.0,,,,
新潟,1,7,コスモアミマネラ,2765.0,1.0,244.0,5.0,-2872.0,8.0,0.137,3.0
新潟,1,8,クリアクォーツ,-280.0,6.0,-38.0,6.0,-7387.0,11.0,-7.705,11.0
新潟,1,9,シュエットアムール,-594.0,9.0,280.0,4.0,-7225.0,10.0,-7.539,10.0
新潟,1,10,ソレルビュレット,2621.0,2.0,,,,,,
新潟,1,11,メイショウブレゲ,-2112.0,12.0,-835.0,7.0,-712.0,4.0,-3.659,7.0
新潟,1,12,ナチュラルリバー,-515.0,8.0,-3472.0,11.0,5345.0,1.0,1.358,2.0
新潟,1,13,マグナレガリア,440.0,4.0,7205.0,1.0,-5390.0,9.0,2.255,1.0
新潟,2,1,ジュピターテソーロ,8909.0,1.0,508.0,3.0,5559.0,1.0,14.976,1.0
新潟,2,2,セブンワンダーズ,-960.0,7.0,-4881.0,8.0,-1712.0,9.0,-7.553,7.0
新潟,2,3,ベストブラザーズ,1868.0,3.0,-4881.0,8.0,5267.0,2.0,2.254,3.0
新潟,2,4,マリブ,-1018.0,8.0,-5386.0,10.0,4464.0,3.0,-1.94,5.0
新潟,2,5,メイショウセンドウ,1137.0,4.0,9689.0,1.0,-619.0,6.0,10.207,2.0
新潟,2,6,マクローリン,270.0,5.0,-2396.0,6.0,-1603.0,8.0,-3.729,6.0
新潟,2,7,ピアノアコード,8206.0,2.0,-3880.0,7.0,,,,
新潟,2,8,ロードステラート,-352.0,6.0,-530.0,4.0,2155.0,4.0,1.273,4.0
新潟,2,9,カズシ,-27605.0,10.0,7577.0,2.0,-1461.0,7.0,-21.489,9.0
