場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,アドアプローズ,1437.0,2.0,-369.0,9.0,-3132.0,12.0,-2.064,7.0
中山,1,2,カルマンフィルター,-679.0,8.0,258.0,8.0,-935.0,10.0,-1.356,5.0
中山,1,3,コトブキヘスペラス,-1093.0,9.0,-5472.0,13.0,19.0,7.0,-6.546,14.0
中山,1,4,テンプーシャオン,1110.0,3.0,1068.0,6.0,847.0,4.0,3.025,4.0
中山,1,5,ゴーツウキリシマ,-2080.0,13.0,906.0,7.0,-977.0,11.0,-2.151,8.0
中山,1,6,シュハリ,385.0,6.0,-6197.0,14.0,-384.0,9.0,-6.196,13.0
中山,1,7,アルシミスト,2617.0,1.0,3476.0,4.0,118.0,6.0,6.211,2.0
中山,1,8,バンデルオーラ,-1655.0,11.0,2484.0,5.0,-6304.0,13.0,-5.475,11.0
中山,1,9,アバットゥータ,-1564.0,10.0,-2694.0,10.0,2345.0,1.0,-1.913,6.0
中山,1,10,ブランフォルテ,-2022.0,12.0,4645.0,1.0,2162.0,2.0,4.785,3.0
中山,1,11,ロイガヴェーグル,-2104.0,14.0,-4222.0,12.0,765.0,5.0,-5.561,12.0
中山,1,12,ニシノブレイゼスト,571.0,5.0,4645.0,1.0,1807.0,3.0,7.023,1.0
中山,1,13,サトノドルチェ,-413.0,7.0,4182.0,3.0,-7174.0,14.0,-3.405,10.0
中山,1,14,グランナヴィール,1010.0,4.0,-3090.0,11.0,-349.0,8.0,-2.429,9.0
中山,2,1,スノーキャップ,-3591.0,11.0,-5097.0,12.0,-845.0,10.0,-9.533,10.0
中山,2,2,ゴータマ,3845.0,2.0,9500.0,2.0,5286.0,2.0,18.631,1.0
中山,2,3,ナナレイ,3618.0,3.0,9262.0,3.0,5604.0,1.0,18.484,2.0
中山,2,4,スペシャルサンクス,3323.0,4.0,-5051.0,11.0,-4178.0,11.0,-5.906,7.0
中山,2,5,ナリタライズ,-2847.0,10.0,13112.0,1.0,1268.0,7.0,11.533,3.0
中山,2,6,ニシノタカオ,-4459.0,12.0,-8435.0,13.0,1239.0,8.0,-11.655,11.0
中山,2,7,シジマ,1246.0,8.0,-937.0,7.0,5286.0,2.0,5.595,5.0
中山,2,8,バタフライ,-9263.0,14.0,-3621.0,8.0,869.0,9.0,-12.015,12.0
中山,2,9,ニシノムホウモノ,2418.0,6.0,929.0,6.0,-12875.0,13.0,-9.528,9.0
中山,2,10,ニシノアトール,2351.0,7.0,5772.0,4.0,-4968.0,12.0,3.155,6.0
中山,2,11,ハミングリップス,9710.0,1.0,-3621.0,8.0,3055.0,5.0,9.144,4.0
中山,2,12,ダンシングアワー,-1877.0,9.0,3162.0,5.0,,,,
中山,2,13,トーセンルルド,3204.0,5.0,,,3944.0,4.0,,
中山,2,14,タワーウマザンマイ,-8656.0,13.0,-3621.0,8.0,3055.0,5.0,-9.222,8.0
中山,3,1,ビスクヴィート,3451.0,3.0,504.0,4.0,-2422.0,7.0,1.533,5.0
中山,3,2,モミスケ,6403.0,2.0,-2273.0,5.0,950.0,5.0,5.08,3.0
中山,3,3,ソウラスフロス,1507.0,5.0,9284.0,1.0,4248.0,1.0,15.039,1.0
中山,3,4,シュアシング,1977.0,4.0,,,-4635.0,9.0,,
中山,3,5,ドナビッグベン,-742.0,6.0,-4656.0,6.0,,,,
中山,3,6,ベアアミーチ,-745.0,7.0,6144.0,2.0,3258.0,2.0,8.657,2.0
中山,3,7,スウィット,-2178.0,8.0,-4761.0,7.0,-4570.0,8.0,-11.509,8.0
中山,3,8,ギムナシオン,-6920.0,9.0,965.0,3.0,363.0,6.0,-5.592,6.0
中山,3,9,ヤマニンスペッキオ,-7925.0,10.0,-6067.0,10.0,2968.0,3.0,-11.024,7.0
中山,3,10,ダンシングリリー,-8360.0,11.0,-5898.0,8.0,-6388.0,10.0,-20.646,9.0
中山,3,11,ヒーローシー,6806.0,1.0,-5898.0,8.0,2711.0,4.0,3.619,4.0
中山,4,1,サンアンドスターズ,1221.0,3.0,2825.0,3.0,2240.0,4.0,6.286,1.0
中山,4,2,マイネルアルディ,-259.0,5.0,-2207.0,5.0,-4789.0,10.0,-7.255,6.0
中山,4,3,アニエーネ,-2688.0,7.0,5121.0,1.0,1906.0,5.0,4.339,3.0
中山,4,4,キャピタルストーン,-717.0,6.0,-5355.0,6.0,-1817.0,8.0,-7.889,7.0
中山,4,5,トーセンシントラ,6907.0,1.0,,,-1296.0,7.0,,
中山,4,6,クシェドゥソレイユ,-3486.0,9.0,,,7874.0,1.0,,
中山,4,7,ドナリー,405.0,4.0,-6292.0,7.0,519.0,6.0,-5.368,5.0
中山,4,8,エレスレイプニル,-3041.0,8.0,,,3158.0,3.0,,
中山,4,9,コスモバルムンク,6663.0,2.0,-2197.0,4.0,-4068.0,9.0,0.398,4.0
中山,4,10,キャッチアップ,-5309.0,10.0,5121.0,1.0,6161.0,2.0,5.973,2.0
中山,5,1,ビーハッピーデイ,,,-2875.0,9.0,-1308.0,6.0,,
中山,5,2,ローズサルーテ,-1249.0,7.0,-3832.0,12.0,-2651.0,9.0,-7.732,9.0
中山,5,3,アイファーエリース,4286.0,2.0,-266.0,7.0,-9293.0,14.0,-5.273,6.0
中山,5,4,コスモグリュー,-3931.0,12.0,3497.0,4.0,-845.0,5.0,-1.279,4.0
中山,5,5,ナツハゼ,-21710.0,14.0,2666.0,6.0,-2229.0,8.0,-21.273,11.0
中山,5,6,ナイトオブマース,-2359.0,9.0,-2875.0,9.0,-758.0,4.0,-5.992,7.0
中山,5,7,ジェイエルターボ,6828.0,1.0,,,8258.0,1.0,,
中山,5,8,リネンエトワール,-2183.0,8.0,11117.0,1.0,,,,
中山,5,9,コールオンユー,-3171.0,10.0,-872.0,8.0,-3023.0,11.0,-7.066,8.0
中山,5,10,ロックドダイアリー,1025.0,6.0,-10417.0,13.0,-1674.0,7.0,-11.066,10.0
中山,5,11,アマンドショコラ,-3222.0,11.0,4649.0,3.0,469.0,3.0,1.896,2.0
中山,5,12,フェスタベラ,2517.0,4.0,-2875.0,9.0,1613.0,2.0,1.255,3.0
中山,5,13,ポテ,1426.0,5.0,,,-3363.0,12.0,,
中山,5,14,ステラストリーム,-4403.0,13.0,3053.0,5.0,-3363.0,12.0,-4.713,5.0
中山,5,15,セレネリオン,3541.0,3.0,5608.0,2.0,-2700.0,10.0,6.449,1.0
中山,6,1,ネオロマーネ,-2616.0,6.0,123.0,5.0,,,,
中山,6,2,シンヒダカムーン,78.0,5.0,-4871.0,6.0,5521.0,2.0,0.728,4.0
中山,6,3,ヤマメゴリュウ,838.0,4.0,6333.0,3.0,-1553.0,5.0,5.618,3.0
中山,6,4,パッションノーヴァ,-6134.0,8.0,-9263.0,7.0,1073.0,4.0,-14.324,5.0
