場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
札幌,1,1,サンライズロイ,-131.0,6.0,8582.0,2.0,2848.0,4.0,11.299,2.0
札幌,1,2,アルデバローズ,2953.0,3.0,-5846.0,9.0,-4371.0,9.0,-7.264,7.0
札幌,1,3,ナブッコ,-6532.0,10.0,-12255.0,11.0,,,,
札幌,1,4,ペイシャクロス,4156.0,1.0,-1873.0,6.0,380.0,6.0,2.663,4.0
札幌,1,5,フェアリーキャット,-4205.0,9.0,9900.0,1.0,8591.0,1.0,14.286,1.0
札幌,1,6,ヒューザー,3651.0,2.0,-2157.0,7.0,6391.0,2.0,7.885,3.0
札幌,1,7,ドリームガッサン,2018.0,4.0,,,-175.0,7.0,,
札幌,1,8,アトラップモア,-1631.0,7.0,-2157.0,7.0,545.0,5.0,-3.243,6.0
札幌,1,9,コシタンタン,-10576.0,11.0,8582.0,2.0,3808.0,3.0,1.814,5.0
札幌,1,10,サンタクローチェ,-2310.0,8.0,-969.0,5.0,-7394.0,10.0,-10.673,9.0
札幌,1,11,ジャーナーリア,-112.0,5.0,-8642.0,10.0,-1386.0,8.0,-10.14,8.0
札幌,1,12,ペルヴォルム,-28553.0,12.0,2169.0,4.0,-10239.0,11.0,-36.623,10.0
札幌,2,1,ヒアカムズザサン,-1148.0,6.0,-12164.0,7.0,3570.0,3.0,-9.742,6.0
札幌,2,2,マイネルリコルディ,-3601.0,7.0,-3987.0,5.0,3695.0,1.0,-3.893,5.0
札幌,2,3,ステラルミノーザ,4723.0,2.0,4756.0,3.0,3624.0,2.0,13.103,2.0
札幌,2,4,ニーナラルゴ,-10286.0,8.0,,,2007.0,4.0,,
札幌,2,5,ロードレスポンス,3194.0,4.0,-5282.0,6.0,1829.0,5.0,-0.259,4.0
札幌,2,6,ジオ,8353.0,1.0,7840.0,1.0,-2357.0,8.0,13.836,1.0
札幌,2,7,ブライトシーン,-18474.0,9.0,6348.0,2.0,,,,
札幌,2,8,ブルーリボン,3075.0,5.0,,,-2092.0,7.0,,
札幌,2,9,ブラッグス,4643.0,3.0,-1825.0,4.0,-193.0,6.0,2.625,3.0
札幌,3,1,ブルーアンビエンス,5582.0,1.0,260.0,4.0,-2261.0,6.0,3.581,3.0
札幌,3,2,エボニードール,2113.0,5.0,3934.0,2.0,-4338.0,10.0,1.709,4.0
札幌,3,3,アズライトアスール,-5094.0,9.0,1972.0,3.0,-3004.0,8.0,-6.126,9.0
