場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
函館,1,1,ソルトアイリス,1496.0,6.0,-4875.0,12.0,5798.0,4.0,2.419,4.0
函館,1,2,キミノナハオリョウ,10667.0,1.0,-5340.0,13.0,15208.0,1.0,20.535,1.0
函館,1,3,バレンタインビスタ,-6142.0,14.0,-320.0,8.0,3358.0,5.0,-3.104,10.0
函館,1,4,スワトウ,-7166.0,16.0,-3764.0,10.0,-4353.0,14.0,-15.283,15.0
函館,1,5,エビスディアーナ,-3436.0,11.0,-1704.0,9.0,-1660.0,11.0,-6.8,12.0
函館,1,6,クリーンブーケ,-3731.0,12.0,1962.0,4.0,2858.0,7.0,1.089,5.0
函館,1,7,ルージュフローラ,1523.0,5.0,-11609.0,15.0,5836.0,3.0,-4.25,11.0
函館,1,8,ファインコンダクト,-2063.0,9.0,4641.0,2.0,-2125.0,13.0,0.453,6.0
函館,1,9,エコロアビス,3469.0,4.0,-6737.0,14.0,2932.0,6.0,-0.336,7.0
函館,1,10,スプリングドリーム,3514.0,2.0,13776.0,1.0,623.0,9.0,17.913,2.0
函館,1,11,ハルヒメ,3507.0,3.0,1978.0,3.0,-582.0,10.0,4.903,3.0
函館,1,12,ノーブルマドンナ,-6536.0,15.0,-23677.0,16.0,8068.0,2.0,-22.145,16.0
函館,1,13,トリアングルレディ,-2197.0,10.0,78.0,6.0,-9358.0,16.0,-11.477,14.0
函館,1,14,ミレニアルピンク,-4070.0,13.0,-24.0,7.0,1487.0,8.0,-2.607,9.0
函館,1,15,ブリリアンブルーム,-941.0,7.0,-4248.0,11.0,-6003.0,15.0,-11.192,13.0
函館,1,16,チャーミングアイ,-1096.0,8.0,641.0,5.0,-2064.0,12.0,-2.519,8.0
函館,2,1,ハイドパーク,6597.0,1.0,-1003.0,8.0,4007.0,2.0,9.601,3.0
函館,2,2,ポップアップ,93.0,6.0,-9202.0,11.0,-2550.0,9.0,-11.659,11.0
函館,2,3,ウインモンクール,3116.0,3.0,28775.0,1.0,-3356.0,10.0,28.535,1.0
函館,2,4,キヨタリート,-2483.0,9.0,10704.0,3.0,-1097.0,5.0,7.124,5.0
函館,2,5,ラヴィニアパーク,-1004.0,7.0,-3822.0,9.0,757.0,4.0,-4.069,8.0
函館,2,6,マーゴットデウス,920.0,5.0,12902.0,2.0,-2298.0,8.0,11.524,2.0
函館,2,7,テンカフブ,-4774.0,11.0,288.0,7.0,-1151.0,7.0,-5.637,10.0
函館,2,8,ロードステラート,-3524.0,10.0,2773.0,5.0,2633.0,3.0,1.882,6.0
函館,2,9,ジャストグレース,-1562.0,8.0,4717.0,4.0,6337.0,1.0,9.492,4.0
函館,2,10,トーセンアミューズ,1467.0,4.0,-5737.0,10.0,-1125.0,6.0,-5.395,9.0
函館,2,11,フクチャンブラック,3639.0,2.0,2773.0,5.0,-5318.0,11.0,1.094,7.0
函館,3,1,ステキサプライズ,2762.0,1.0,-5942.0,9.0,1154.0,4.0,-2.026,6.0
函館,3,2,ユーベルジーク,-10456.0,11.0,-6723.0,11.0,1665.0,3.0,-15.514,10.0
函館,3,3,エコロデュラン,-2663.0,9.0,-2099.0,8.0,-6113.0,10.0,-10.875,8.0
函館,3,4,マーマレードスカイ,1071.0,3.0,1894.0,6.0,-1589.0,8.0,1.376,4.0
函館,3,5,ソパデアホ,-2284.0,8.0,8487.0,3.0,2709.0,2.0,8.912,1.0
函館,3,6,シェイプオブユー,-4683.0,10.0,-6723.0,11.0,-426.0,6.0,-11.832,9.0
函館,3,7,カッサンドラ,-1207.0,6.0,3187.0,4.0,-1143.0,7.0,0.837,5.0
函館,3,8,コウユーネロガ,-982.0,5.0,2593.0,5.0,,,,
函館,3,9,ライトオブジアース,1869.0,2.0,92.0,7.0,359.0,5.0,2.32,3.0
函館,3,10,ワイドアルバ,-1436.0,7.0,-6676.0,10.0,4066.0,1.0,-4.046,7.0
函館,3,11,ラブデウザ,-24480.0,12.0,9159.0,2.0,-8774.0,11.0,-24.095,11.0
函館,3,12,グレイトソン,-717.0,4.0,12258.0,1.0,-3960.0,9.0,7.581,2.0
函館,4,1,ベアサナエチャン,-2320.0,11.0,6008.0,7.0,3534.0,4.0,7.222,5.0
函館,4,2,ワダツミ,-6325.0,14.0,-4378.0,14.0,-1576.0,10.0,-12.279,13.0
函館,4,3,コスモクラシック,-10769.0,15.0,870.0,9.0,-1231.0,8.0,-11.13,12.0
函館,4,4,エイシンインアウト,558.0,8.0,-5038.0,15.0,-1455.0,9.0,-5.935,11.0
函館,4,5,チリンドリ,2726.0,5.0,,,-2987.0,12.0,,
函館,4,6,コンティ,51.0,10.0,10334.0,1.0,9.0,5.0,10.394,4.0
函館,4,7,トルークマクト,105.0,9.0,9858.0,3.0,6329.0,1.0,16.292,1.0
函館,4,8,パンキー,-5471.0,12.0,6656.0,5.0,-3525.0,14.0,-2.34,9.0
函館,4,9,ヘクセンハウス,9713.0,1.0,6656.0,5.0,-1213.0,7.0,15.156,2.0
函館,4,10,マイネルディザイア,4316.0,3.0,9900.0,2.0,,,,
函館,4,11,ヒシナスキロ,6531.0,2.0,-1701.0,11.0,-506.0,6.0,4.324,7.0
函館,4,12,アーデルブリックス,3740.0,4.0,-2627.0,12.0,-2826.0,11.0,-1.713,8.0
函館,4,13,グランフルス,696.0,7.0,8677.0,4.0,-3304.0,13.0,6.069,6.0
函館,4,14,レジーナレガリア,1477.0,6.0,6008.0,7.0,6296.0,2.0,13.781,3.0
函館,4,15,デルマノリクラ,-16738.0,16.0,-292.0,10.0,-8216.0,15.0,-25.246,14.0
函館,4,16,コワンニシタガウ,-5907.0,13.0,-3644.0,13.0,3900.0,3.0,-5.651,10.0
函館,5,1,フェリチタ,3851.0,2.0,-7070.0,6.0,-4257.0,9.0,-7.476,7.0
函館,5,2,ラストモーメント,-89.0,5.0,-3981.0,4.0,7044.0,1.0,2.974,3.0
函館,5,3,コックニー,-1193.0,7.0,-7070.0,6.0,844.0,5.0,-7.419,6.0
函館,5,4,レインボースター,4472.0,1.0,4085.0,2.0,5905.0,2.0,14.462,1.0
函館,5,5,ゴートゥービッツン,-15711.0,10.0,-4563.0,5.0,-7961.0,10.0,-28.235,8.0
函館,5,6,キチロクタワー,3424.0,3.0,-7070.0,6.0,-2096.0,8.0,-5.742,5.0
函館,5,7,リアルジャパン,-7415.0,8.0,6576.0,1.0,4809.0,3.0,3.97,2.0
函館,5,8,クリアストライク,-7793.0,9.0,,,28.0,6.0,,
函館,5,9,トーセンルルド,-270.0,6.0,,,2680.0,4.0,,
函館,5,10,ブレイヴアーサー,474.0,4.0,1254.0,3.0,-1919.0,7.0,-0.191,4.0
函館,6,1,ビナハイバン,1269.0,6.0,-5698.0,11.0,-1461.0,9.0,-5.89,11.0
函館,6,2,メイショウセンドウ,17.0,9.0,7005.0,4.0,-2360.0,12.0,4.662,6.0
函館,6,3,ライヴマルガリータ,3571.0,3.0,14201.0,2.0,-2964.0,13.0,14.808,2.0
函館,6,4,モロノカガヤキ,4931.0,2.0,-6154.0,12.0,96.0,6.0,-1.127,8.0
函館,6,5,チャーチルデュース,-4178.0,11.0,1306.0,7.0,1151.0,4.0,-1.721,9.0
函館,6,6,ウインカトリーヌ,609.0,8.0,2134.0,6.0,2195.0,1.0,4.938,5.0
函館,6,7,シュヴェスター,1550.0,5.0,21667.0,1.0,1146.0,5.0,24.363,1.0
函館,6,8,カタフラクト,2245.0,4.0,866.0,8.0,2176.0,2.0,5.287,4.0
函館,6,9,メイショウライガ,-9631.0,13.0,-2625.0,10.0,-1231.0,8.0,-13.487,12.0
函館,6,10,ゴンフィンガー,-2392.0,10.0,-104.0,9.0,-229.0,7.0,-2.725,10.0
函館,6,11,ヘヴンリーサイン,5638.0,1.0,7034.0,3.0,1630.0,3.0,14.302,3.0
函館,6,12,アメリカンダンス,1105.0,7.0,3782.0,5.0,-1546.0,10.0,3.341,7.0
函館,6,13,ガダニーニ,-4982.0,12.0,,,-1904.0,11.0,,
函館,7,1,グランテレーズ,-9165.0,11.0,-3606.0,9.0,-934.0,8.0,-13.705,11.0
函館,7,2,アイムインディ,-6107.0,10.0,2240.0,5.0,1610.0,6.0,-2.257,7.0
函館,7,3,スプリングデイ,-943.0,5.0,9628.0,1.0,-2793.0,10.0,5.892,4.0
函館,7,4,ダブルチャレンジ,-3630.0,7.0,-9806.0,10.0,1418.0,7.0,-12.018,9.0
函館,7,5,ジュジュドール,6563.0,2.0,4673.0,3.0,2161.0,5.0,13.397,3.0
函館,7,6,ツルノマイハシ,4116.0,4.0,-13465.0,11.0,4190.0,3.0,-5.159,8.0
函館,7,7,マナボニート,5544.0,3.0,-29.0,6.0,9243.0,2.0,14.758,2.0
函館,7,8,アルバニー,8155.0,1.0,-134.0,7.0,11032.0,1.0,19.053,1.0
函館,7,9,ファニーバニー,-3892.0,8.0,3794.0,4.0,3297.0,4.0,3.199,5.0
函館,7,10,ナンナンプー,-1104.0,6.0,5305.0,2.0,-1778.0,9.0,2.423,6.0
函館,7,11,ヴェガリア,-5925.0,9.0,-2743.0,8.0,-4968.0,11.0,-13.636,10.0
函館,8,1,アッシュバーグ,3931.0,3.0,179.0,10.0,-5394.0,9.0,-1.284,8.0
函館,8,2,ホウオウバローロ,8209.0,1.0,-2155.0,11.0,6907.0,1.0,12.961,1.0
