場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
東京,1,1,シュートザムーン,-5798.0,14.0,-4325.0,14.0,-18683.0,16.0,-28.806,15.0
東京,1,2,センノウィン,-1399.0,9.0,-8793.0,16.0,-12906.0,15.0,-23.098,14.0
東京,1,3,マジンタクシー,-3298.0,11.0,-2380.0,13.0,-1139.0,6.0,-6.817,12.0
東京,1,4,ナンヨーロイヤル,134.0,7.0,809.0,7.0,-7511.0,14.0,-6.568,11.0
東京,1,5,ジョイグリーン,-785.0,8.0,28188.0,1.0,-1463.0,7.0,25.94,1.0
東京,1,6,アツンケル,-9423.0,15.0,-11.0,9.0,-1607.0,8.0,-11.041,13.0
東京,1,7,ドレドレ,4584.0,3.0,16036.0,4.0,-1859.0,9.0,18.761,3.0
東京,1,8,ヌクレオチド,920.0,6.0,20171.0,2.0,89.0,2.0,21.18,2.0
東京,1,9,ジュピターテソーロ,4905.0,2.0,809.0,7.0,7826.0,1.0,13.54,6.0
東京,1,10,ベアハンドキャッチ,-2109.0,10.0,-654.0,11.0,89.0,2.0,-2.674,8.0
東京,1,11,オセアフェアモント,-3423.0,12.0,-135.0,10.0,-2477.0,11.0,-6.035,10.0
東京,1,12,カンノンミッキー,3523.0,4.0,-881.0,12.0,-2179.0,10.0,0.463,7.0
東京,1,13,マランドロ,-38920.0,16.0,1966.0,6.0,-5594.0,13.0,-42.548,16.0
東京,1,14,ロザヴィータ,5350.0,1.0,15707.0,5.0,-3088.0,12.0,17.969,4.0
東京,1,15,ウェスケンジントン,1511.0,5.0,-4900.0,15.0,-46.0,4.0,-3.435,9.0
東京,1,16,レピュニット,-4583.0,13.0,20171.0,2.0,-706.0,5.0,14.882,5.0
東京,2,1,ユイアンゴロー,-3102.0,10.0,-456.0,7.0,-6229.0,11.0,-9.787,11.0
東京,2,2,バッハ,-6886.0,12.0,10117.0,2.0,-6702.0,12.0,-3.471,6.0
東京,2,3,モロノカガヤキ,4392.0,3.0,-9626.0,12.0,-94.0,5.0,-5.328,8.0
東京,2,4,オンザギャラクシー,2243.0,4.0,4558.0,3.0,2211.0,1.0,9.012,2.0
東京,2,5,タケルムサシ,48.0,6.0,33696.0,1.0,-1633.0,7.0,32.111,1.0
東京,2,6,ブラックパロット,6159.0,2.0,121.0,6.0,-7196.0,13.0,-0.916,5.0
東京,2,7,ブルースパーダ,-5489.0,11.0,-9626.0,12.0,-4503.0,9.0,-19.618,13.0
東京,2,8,コスモラムバック,-1191.0,7.0,-4466.0,10.0,29.0,4.0,-5.628,9.0
東京,2,9,ボンボンベイビー,1340.0,5.0,-754.0,8.0,-4844.0,10.0,-4.258,7.0
東京,2,10,ロイヤルドリーム,6888.0,1.0,-2726.0,9.0,-3795.0,8.0,0.367,3.0
東京,2,11,ジーティーブラック,-9965.0,13.0,239.0,5.0,-641.0,6.0,-10.367,12.0
東京,2,12,リーピングサイン,-1303.0,8.0,-8616.0,11.0,515.0,2.0,-9.404,10.0
東京,2,13,キョウエイアート,-2597.0,9.0,1545.0,4.0,491.0,3.0,-0.561,4.0
東京,3,1,コスモカノーネ,-9423.0,13.0,-10602.0,16.0,-2140.0,9.0,-22.165,15.0
東京,3,2,スティルアイライズ,-38920.0,16.0,-11.0,6.0,-5560.0,12.0,-44.491,16.0
東京,3,3,カラクリスピリッツ,-2845.0,9.0,-6300.0,15.0,1020.0,3.0,-8.125,10.0
東京,3,4,ホテルストリート,-9708.0,14.0,-135.0,7.0,-5052.0,11.0,-14.895,14.0
東京,3,5,セントポールヒロ,1511.0,4.0,-2686.0,10.0,-1797.0,8.0,-2.972,7.0
東京,3,6,グラスベリー,-1472.0,7.0,16988.0,1.0,-6657.0,14.0,8.859,2.0
東京,3,7,キタノエピックアン,1577.0,3.0,-503.0,8.0,-225.0,6.0,0.849,6.0
東京,3,8,サラサチャチャチャ,-10529.0,15.0,-4334.0,12.0,4204.0,1.0,-10.659,12.0
東京,3,9,ダイユウアドバンス,-1399.0,6.0,-3443.0,11.0,-3068.0,10.0,-7.91,9.0
東京,3,10,エアトベーレ,-2109.0,8.0,6172.0,4.0,298.0,4.0,4.361,3.0
東京,3,11,ゼフィリア,-5798.0,11.0,15707.0,3.0,-7481.0,15.0,2.428,4.0
東京,3,12,モントゥリエ,5350.0,1.0,-4715.0,13.0,-7511.0,16.0,-6.876,8.0
東京,3,13,ティーナ,3523.0,2.0,-2072.0,9.0,89.0,5.0,1.54,5.0
東京,3,14,タートルインメイ,-7603.0,12.0,586.0,5.0,-5594.0,13.0,-12.611,13.0
東京,3,15,ティルベリー,849.0,5.0,16036.0,2.0,-706.0,7.0,16.179,1.0
東京,3,16,タマモシルエット,-4506.0,10.0,-6211.0,14.0,2101.0,2.0,-8.616,11.0
東京,4,1,ドラゴンパッセ,-3086.0,12.0,192.0,12.0,-4757.0,14.0,-7.651,12.0
東京,4,2,マッドヘッドラブ,-1853.0,9.0,6023.0,4.0,-782.0,10.0,3.388,7.0
東京,4,3,ジュンレイ,-2139.0,10.0,5448.0,5.0,68.0,8.0,3.377,8.0
東京,4,4,ジューングレイス,-1180.0,7.0,15152.0,1.0,11169.0,1.0,25.141,1.0
東京,4,5,ウイングラナート,4636.0,1.0,1132.0,10.0,-6963.0,16.0,-1.195,10.0
東京,4,6,ペリドットテソーロ,-3891.0,13.0,3649.0,7.0,-3267.0,13.0,-3.509,11.0
東京,4,7,ステラデルークス,-8838.0,15.0,-2254.0,13.0,-912.0,11.0,-12.004,14.0
東京,4,8,ディジョネット,2281.0,4.0,3823.0,6.0,217.0,7.0,6.321,4.0
東京,4,9,ウェルックス,196.0,6.0,2594.0,8.0,1128.0,5.0,3.918,6.0
東京,4,10,ユイノレジスタンス,-4062.0,14.0,-8146.0,16.0,-2157.0,12.0,-14.365,16.0
東京,4,11,ブルーコーヴ,2858.0,3.0,486.0,11.0,926.0,6.0,4.27,5.0
東京,4,12,ゴールドプレイヤー,1219.0,5.0,1785.0,9.0,-267.0,9.0,2.737,9.0
東京,4,13,ガイストゼーゲン,-12503.0,16.0,-5312.0,15.0,7173.0,3.0,-10.642,13.0
東京,4,14,ハルカオル,-2511.0,11.0,11122.0,3.0,10928.0,2.0,19.539,3.0
東京,4,15,フェンリル,4132.0,2.0,12377.0,2.0,7173.0,3.0,23.682,2.0
東京,4,16,シャインプレマ,-1830.0,8.0,-3908.0,14.0,-6817.0,15.0,-12.555,15.0
東京,5,1,アームアンフルール,-1920.0,13.0,-4068.0,11.0,2903.0,3.0,-3.085,9.0
東京,5,2,ミラクルチケット,-26078.0,16.0,1008.0,5.0,3959.0,1.0,-21.111,16.0
東京,5,3,ニットウエース,-6426.0,15.0,17409.0,1.0,3959.0,1.0,14.942,1.0
東京,5,4,ウィズアツインクル,2554.0,2.0,3402.0,3.0,-4432.0,14.0,1.524,4.0
東京,5,5,シセイジャンヌ,-1619.0,12.0,-2889.0,9.0,-3712.0,13.0,-8.22,12.0
東京,5,6,マウンテンバローズ,14.0,6.0,1541.0,4.0,-3185.0,11.0,-1.63,7.0
東京,5,7,ビップジョワ,1828.0,3.0,-4394.0,12.0,-665.0,7.0,-3.231,10.0
東京,5,8,ハニーアンバー,-98.0,7.0,-3329.0,10.0,2575.0,6.0,-0.852,5.0
東京,5,9,ペアピーターソン,-1549.0,11.0,-747.0,7.0,-6019.0,15.0,-8.315,13.0
東京,5,10,エナノムスメ,-173.0,8.0,-4394.0,12.0,-3036.0,10.0,-7.603,11.0
東京,5,11,ピュアクローム,-1385.0,10.0,4946.0,2.0,-1967.0,9.0,1.594,3.0
東京,5,12,アルマリブレ,-5224.0,14.0,-4962.0,15.0,-3607.0,12.0,-13.793,14.0
東京,5,13,ガーデンバイザベイ,1173.0,4.0,-2730.0,8.0,-832.0,8.0,-2.389,8.0
東京,5,14,シャインアルプス,5747.0,1.0,-286.0,6.0,2620.0,4.0,8.081,2.0
東京,5,15,サイモンナイスラン,-768.0,9.0,-5396.0,16.0,-8607.0,16.0,-14.771,15.0
東京,5,16,レディホークダイヤ,662.0,5.0,-4394.0,12.0,2611.0,5.0,-1.121,6.0
東京,6,1,アイスアイスベイビ,-1593.0,13.0,-3529.0,13.0,-6524.0,16.0,-11.646,17.0
東京,6,2,ベルトラッキ,-1134.0,11.0,1936.0,4.0,1227.0,5.0,2.029,7.0
東京,6,3,イブキ,-4718.0,16.0,9969.0,1.0,-2874.0,13.0,2.377,5.0
東京,6,4,テンバコウクウ,-1069.0,10.0,-1493.0,10.0,-2417.0,12.0,-4.979,13.0
東京,6,5,サトノクラシカル,-4893.0,17.0,7548.0,3.0,1032.0,6.0,3.687,3.0
東京,6,6,レイランディ,1388.0,8.0,-713.0,6.0,2157.0,1.0,2.832,4.0
東京,6,7,ラスターヴァース,2440.0,6.0,-3683.0,16.0,-4178.0,14.0,-5.421,14.0
東京,6,8,ミクニフラッシュ,-1261.0,12.0,-4487.0,18.0,-488.0,8.0,-6.236,15.0
東京,6,9,スーザンバローズ,3565.0,2.0,-4052.0,17.0,-1330.0,10.0,-1.817,9.0
東京,6,10,レイヒストリコ,3317.0,3.0,9969.0,1.0,2006.0,3.0,15.292,1.0
東京,6,11,クリスタルドレス,-1755.0,14.0,-713.0,6.0,-5755.0,15.0,-8.223,16.0
東京,6,12,エースオブゴールド,-2046.0,15.0,-1336.0,9.0,-544.0,9.0,-3.926,11.0
東京,6,13,ブリサマリーナ,3204.0,4.0,-1829.0,11.0,172.0,7.0,1.547,8.0
東京,6,14,インタノン,502.0,9.0,1246.0,5.0,2011.0,2.0,3.759,2.0
東京,6,15,モリインビクタス,-25195.0,18.0,-3066.0,12.0,-13327.0,18.0,-41.588,18.0
東京,6,16,マイネルオラクル,7594.0,1.0,-3529.0,13.0,-8193.0,17.0,-4.128,12.0
東京,6,17,マイネルパーロル,2901.0,5.0,-3529.0,13.0,-2136.0,11.0,-2.764,10.0
東京,6,18,レフィノス,1495.0,7.0,-713.0,6.0,1415.0,4.0,2.197,6.0
東京,7,1,テリオスサラ,-8180.0,9.0,-1897.0,5.0,-4950.0,8.0,-15.027,9.0
東京,7,2,ベストミーエヴァー,3771.0,2.0,287.0,4.0,-4757.0,7.0,-0.699,5.0
東京,7,3,イトカワサクラ,3206.0,3.0,-3166.0,7.0,407.0,3.0,0.447,3.0
東京,7,4,エバーグルーヴ,6249.0,1.0,-7065.0,9.0,-746.0,5.0,-1.562,7.0
東京,7,5,プリムツァール,-497.0,7.0,1935.0,3.0,1880.0,1.0,3.318,2.0
東京,7,6,マイスターヴェルク,677.0,6.0,8513.0,1.0,-8883.0,9.0,0.307,4.0
東京,7,7,カフェアローロ,1498.0,5.0,-2430.0,6.0,159.0,4.0,-0.773,6.0
東京,7,8,ドーンコーラス,-3371.0,8.0,-4543.0,8.0,-1228.0,6.0,-9.142,8.0
東京,7,9,ブルーベリーフィズ,1698.0,4.0,2789.0,2.0,500.0,2.0,4.987,1.0
東京,8,1,セレジェイラ,-2161.0,11.0,-184.0,8.0,-3564.0,13.0,-5.909,12.0
東京,8,2,タリエシン,949.0,5.0,-2896.0,15.0,2873.0,3.0,0.926,6.0
東京,8,3,フェデラー,-2938.0,13.0,-184.0,8.0,1471.0,6.0,-1.651,7.0
東京,8,4,バロン,8406.0,2.0,2046.0,4.0,-1300.0,8.0,9.152,3.0
東京,8,5,ウォルラス,-14058.0,16.0,3684.0,3.0,2027.0,5.0,-8.347,15.0
東京,8,6,エイプリルインパリ,2354.0,3.0,-2081.0,14.0,-2200.0,11.0,-1.927,8.0
東京,8,7,マーゴットレーヴ,509.0,7.0,871.0,6.0,-4367.0,14.0,-2.987,10.0
東京,8,8,ドラゴンテイラー,-6156.0,15.0,-1153.0,12.0,-2694.0,12.0,-10.003,16.0
東京,8,9,セントラルヴァレー,806.0,6.0,1597.0,5.0,-5844.0,16.0,-3.441,11.0
