場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
札幌,1,1,アーミル,-6251.0,11.0,-3270.0,9.0,3683.0,4.0,-5.838,7.0
札幌,1,2,アッシュグレイス,-4025.0,8.0,4711.0,4.0,2464.0,5.0,3.15,3.0
札幌,1,3,アイビーミャーオ,-5580.0,10.0,9005.0,2.0,5898.0,2.0,9.323,2.0
札幌,1,4,ルーチェコメット,-2628.0,6.0,1575.0,5.0,1741.0,6.0,0.688,6.0
札幌,1,5,シェイプオブユー,-4760.0,9.0,-6302.0,11.0,-530.0,10.0,-11.592,10.0
札幌,1,6,ニシノギャルズ,,,-4604.0,10.0,1628.0,7.0,,
札幌,1,7,トリアングルレディ,-1200.0,5.0,-300.0,6.0,-9497.0,11.0,-10.997,9.0
札幌,1,8,ロングフルスペック,66.0,4.0,9005.0,2.0,6528.0,1.0,15.599,1.0
札幌,1,9,ペイシャクロス,2921.0,1.0,-1311.0,7.0,659.0,9.0,2.269,4.0
札幌,1,10,ベルグランボヌール,392.0,3.0,-12354.0,12.0,1065.0,8.0,-10.897,8.0
札幌,1,11,アジーザム,2874.0,2.0,15947.0,1.0,,,,
札幌,1,12,メイショウマドンナ,-3155.0,7.0,-1340.0,8.0,5258.0,3.0,0.763,5.0
札幌,2,1,デザートスピリット,84.0,6.0,12680.0,1.0,,,,
札幌,2,2,トムクリオーザ,-7019.0,12.0,-14428.0,10.0,-1102.0,7.0,-22.549,9.0
札幌,2,3,リーゼントエース,298.0,5.0,,,-5645.0,11.0,,
札幌,2,4,シガレス,-2945.0,9.0,706.0,5.0,3271.0,2.0,1.032,5.0
札幌,2,5,ティアラード,-2918.0,8.0,7956.0,3.0,1977.0,3.0,7.015,3.0
札幌,2,6,セールデュクール,433.0,4.0,4626.0,4.0,956.0,5.0,6.015,4.0
札幌,2,7,サンシルヴァリー,-4250.0,10.0,,,-4083.0,10.0,,
札幌,2,8,サンレガート,3274.0,3.0,-5217.0,7.0,1544.0,4.0,-0.399,6.0
札幌,2,9,アルデシンザン,4430.0,2.0,11819.0,2.0,-4020.0,9.0,12.229,1.0
札幌,2,10,ウィルレーヴィア,-1911.0,7.0,-1592.0,6.0,-2957.0,8.0,-6.46,7.0
札幌,2,11,シークレットタワー,-4798.0,11.0,-5362.0,8.0,530.0,6.0,-9.63,8.0
札幌,2,12,ムッチリスタイル,6765.0,1.0,-5367.0,9.0,9049.0,1.0,10.447,2.0
札幌,3,1,ブルーエ,3730.0,4.0,-571.0,7.0,-4365.0,14.0,-1.206,3.0
札幌,3,2,ホウオウファラオ,1006.0,8.0,-1534.0,10.0,-1468.0,8.0,-1.996,5.0
札幌,3,3,ブルーアンビエンス,-9631.0,12.0,1056.0,5.0,-1970.0,9.0,-10.545,11.0
札幌,3,4,レジオンポレール,-387.0,9.0,-18305.0,13.0,-919.0,6.0,-19.611,12.0
札幌,3,5,セラサイト,-5837.0,11.0,-167.0,6.0,-2521.0,12.0,-8.525,9.0
札幌,3,6,セブンワンダーズ,1276.0,7.0,-5451.0,11.0,328.0,3.0,-3.847,7.0
札幌,3,7,ジェイストリーク,1659.0,6.0,-18305.0,13.0,6311.0,1.0,-10.335,10.0
札幌,3,8,メイショウライゴー,2479.0,5.0,-903.0,9.0,-4094.0,13.0,-2.518,6.0
札幌,3,9,ジェッディンデデン,6183.0,1.0,13089.0,1.0,-2117.0,10.0,17.155,1.0
札幌,3,10,エクラドット,5892.0,2.0,-8951.0,12.0,-2498.0,11.0,-5.557,8.0
札幌,3,11,アオイミズホ,3775.0,3.0,-583.0,8.0,-435.0,5.0,2.757,2.0
札幌,3,12,ヒマラヤミュサ,-4662.0,10.0,3080.0,4.0,-211.0,4.0,-1.793,4.0
札幌,3,13,ファイアリービート,,,7387.0,2.0,5844.0,2.0,,
札幌,3,14,アメリカンダンス,,,3709.0,3.0,-1198.0,7.0,,
札幌,4,1,ドンレミラピュセル,-1096.0,7.0,5853.0,4.0,-1404.0,11.0,3.353,4.0
札幌,4,2,ブレッティレディ,,,-2440.0,9.0,-4877.0,16.0,,
札幌,4,3,ロジスカヤ,3666.0,3.0,1898.0,5.0,-3467.0,15.0,2.097,6.0
札幌,4,4,スカイピア,433.0,5.0,,,-304.0,8.0,,
札幌,4,5,メイショウテンジン,3025.0,4.0,8156.0,3.0,1244.0,7.0,12.425,2.0
札幌,4,6,ファイティンアスク,-7019.0,12.0,-14972.0,13.0,-535.0,9.0,-22.526,11.0
札幌,4,7,ユーベルジーク,-2945.0,9.0,-6416.0,12.0,2462.0,6.0,-6.899,8.0
札幌,4,8,リアララ,-470.0,6.0,,,-546.0,10.0,,
札幌,4,9,ヴェンデボヌール,-4227.0,10.0,-4283.0,10.0,-2059.0,13.0,-10.569,9.0
札幌,4,10,リネアベルタ,-1800.0,8.0,10294.0,2.0,10019.0,1.0,18.513,1.0
札幌,4,11,ニットウエース,,,16048.0,1.0,2653.0,5.0,,
札幌,4,12,レッドアイスピア,-11762.0,13.0,-5435.0,11.0,4460.0,3.0,-12.737,10.0
札幌,4,13,ゲフィオン,,,-19371.0,14.0,6020.0,2.0,,
札幌,4,14,チャーミングアイ,4430.0,2.0,381.0,7.0,-2239.0,14.0,2.572,5.0
札幌,4,15,ウォーターブビンガ,-4798.0,11.0,784.0,6.0,3975.0,4.0,-0.039,7.0
札幌,4,16,アドマイヤパープル,6765.0,1.0,-559.0,8.0,-1963.0,12.0,4.243,3.0
札幌,5,1,リズムオブサンダー,-2305.0,6.0,3050.0,3.0,1398.0,2.0,2.143,2.0
札幌,5,2,アオイゲート,4497.0,2.0,7293.0,1.0,-2469.0,5.0,9.321,1.0
札幌,5,3,ヴァンドレスト,595.0,3.0,-1167.0,4.0,-933.0,3.0,-1.505,4.0
札幌,5,4,ボディビルダー,4983.0,1.0,-3578.0,6.0,-3361.0,6.0,-1.956,5.0
札幌,5,5,ソフィーサンライズ,-2098.0,5.0,-1167.0,4.0,-5718.0,7.0,-8.983,6.0
札幌,5,6,マテンロウバモス,-774.0,4.0,,,-1624.0,4.0,,
札幌,5,7,バトルナイト,-4571.0,7.0,3586.0,2.0,1849.0,1.0,0.864,3.0
札幌,6,1,ゴーゴーリチャード,,,-9209.0,14.0,5747.0,2.0,,
札幌,6,2,ルールザウェイヴ,-6557.0,11.0,292.0,9.0,-1661.0,11.0,-7.926,10.0
札幌,6,3,クイーンズワーフ,,,418.0,7.0,4179.0,4.0,,
札幌,6,4,モノポリオ,834.0,4.0,9115.0,1.0,3240.0,6.0,13.189,1.0
札幌,6,5,ルクスアドラー,-2789.0,7.0,-456.0,11.0,,,,
札幌,6,6,モルニケ,-4747.0,9.0,1589.0,6.0,-89.0,9.0,-3.247,6.0
札幌,6,7,ブライトフレア,2440.0,2.0,305.0,8.0,7834.0,1.0,10.579,2.0
札幌,6,8,オーケーダイナ,6722.0,1.0,-538.0,12.0,1711.0,8.0,7.895,3.0
札幌,6,9,サンウリエル,-4685.0,8.0,-366.0,10.0,-1463.0,10.0,-6.514,8.0
札幌,6,10,ファニーバニー,429.0,6.0,2143.0,5.0,3791.0,5.0,6.363,4.0
札幌,6,11,ホウオウペトリュス,2075.0,3.0,-7442.0,13.0,1812.0,7.0,-3.555,7.0
札幌,6,12,サンセットゴールド,-9018.0,12.0,8760.0,2.0,-7656.0,12.0,-7.914,9.0
札幌,6,13,クラインシュミット,751.0,5.0,8206.0,3.0,,,,
札幌,6,14,ベアサナエチャン,-6147.0,10.0,6546.0,4.0,4579.0,3.0,4.978,5.0
札幌,7,1,シーリュウシー,-932.0,5.0,1663.0,5.0,-1428.0,7.0,-0.697,5.0
札幌,7,2,シドニーホバート,,,-2905.0,8.0,3475.0,3.0,,
札幌,7,3,タイキフィアリーベ,,,-3559.0,9.0,,,,
札幌,7,4,リバーソニック,-2262.0,6.0,33309.0,1.0,3703.0,1.0,34.75,1.0
札幌,7,5,ニヒトツーゼーア,-8391.0,7.0,854.0,7.0,3629.0,2.0,-3.908,6.0
札幌,7,6,トライゴーニック,,,-5803.0,10.0,468.0,6.0,,
札幌,7,7,アスクガンバーレ,486.0,4.0,-6392.0,11.0,1876.0,5.0,-4.03,7.0
札幌,7,8,ミスターエメラルド,1402.0,3.0,14789.0,2.0,3097.0,4.0,19.288,2.0
札幌,7,9,ステイアンビシャス,,,13440.0,3.0,-3676.0,10.0,,
札幌,7,10,ダイシンレアレア,6152.0,1.0,4468.0,4.0,-1580.0,8.0,9.04,3.0
札幌,7,11,ブーケドグレイス,1868.0,2.0,863.0,6.0,-2860.0,9.0,-0.129,4.0
札幌,8,1,シニャンガ,4570.0,4.0,-4567.0,8.0,167.0,3.0,0.17,5.0
札幌,8,2,サクラアドリア,-6322.0,10.0,4892.0,2.0,-5341.0,7.0,-6.771,7.0
札幌,8,3,ブランヴァンダイク,-375.0,7.0,-25011.0,11.0,5806.0,1.0,-19.58,9.0
札幌,8,4,シャルムグリーン,,,-7057.0,9.0,-6441.0,9.0,,
札幌,8,5,ララオウ,2516.0,5.0,-996.0,4.0,1431.0,2.0,2.951,2.0
札幌,8,6,ピティロディア,1537.0,6.0,-2079.0,6.0,,,,
札幌,8,7,ジェルブロア,-5521.0,9.0,7782.0,1.0,-6537.0,10.0,-4.276,6.0
札幌,8,8,ダノンプレサージュ,-1529.0,8.0,-9598.0,10.0,-1576.0,5.0,-12.703,8.0
札幌,8,9,マイネルシンベリン,9567.0,1.0,-2563.0,7.0,-4539.0,6.0,2.465,3.0
札幌,8,10,ゴールドジェスター,5847.0,3.0,4791.0,3.0,-470.0,4.0,10.168,1.0
札幌,8,11,ソワンドヴィクター,7531.0,2.0,-1141.0,5.0,-5789.0,8.0,0.601,4.0
札幌,9,1,アドミラルシップ,-785.0,7.0,-4158.0,10.0,-4781.0,10.0,-9.724,11.0
