場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
函館,1,1,ナオミニオールイン,3894.0,1.0,1755.0,6.0,8094.0,1.0,13.743,1.0
函館,1,2,チョウブク,-536.0,6.0,-3177.0,12.0,-4677.0,13.0,-8.39,13.0
函館,1,3,ミルトメロディー,-11762.0,15.0,3769.0,4.0,2164.0,3.0,-5.829,10.0
函館,1,4,ハッピーローヴァー,-6142.0,11.0,9000.0,2.0,-5574.0,14.0,-2.716,6.0
函館,1,5,ブルーハーツ,-3731.0,10.0,4541.0,3.0,-7832.0,16.0,-7.022,12.0
函館,1,6,テイクマイハート,-365.0,5.0,-5847.0,16.0,578.0,6.0,-5.634,9.0
函館,1,7,メーテルリンク,3507.0,3.0,-4556.0,14.0,1221.0,4.0,0.172,3.0
函館,1,8,ブラックジャック,-941.0,7.0,-4702.0,15.0,1177.0,5.0,-4.466,7.0
函館,1,9,クリオロゴールド,-2063.0,9.0,-2746.0,11.0,-795.0,10.0,-5.604,8.0
函館,1,10,カンフージョン,-7166.0,13.0,511.0,8.0,-155.0,8.0,-6.81,11.0
函館,1,11,テリオスルミ,-22174.0,16.0,-4248.0,13.0,189.0,7.0,-26.233,16.0
函館,1,12,ブレッティレディ,-1918.0,8.0,-2408.0,10.0,-4168.0,12.0,-8.494,14.0
函館,1,13,グランフィエルテ,-10415.0,14.0,10681.0,1.0,-702.0,9.0,-0.436,4.0
函館,1,14,ミスチヴマリアンヌ,3514.0,2.0,1227.0,7.0,5427.0,2.0,10.168,2.0
函館,1,15,ウインドトリック,-6536.0,12.0,3039.0,5.0,-6818.0,15.0,-10.315,15.0
函館,1,16,ブルーエ,1622.0,4.0,-1038.0,9.0,-2589.0,11.0,-2.005,5.0
函館,2,1,ウォータースパウト,8728.0,1.0,35742.0,1.0,-3446.0,12.0,41.024,2.0
函館,2,2,ティナンヴァランタ,-233.0,9.0,1326.0,8.0,5023.0,3.0,6.116,7.0
函館,2,3,アンミックス,-2669.0,10.0,7273.0,6.0,2491.0,7.0,7.095,6.0
函館,2,4,サチノブーケ,-4950.0,12.0,6739.0,7.0,-2075.0,10.0,-0.286,10.0
函館,2,5,ダリアフレイバー,1550.0,5.0,34805.0,3.0,13602.0,1.0,49.957,1.0
函館,2,6,エーデルハイ,3571.0,3.0,-9188.0,12.0,-12268.0,14.0,-17.885,13.0
函館,2,7,コイタマチャン,-4178.0,11.0,-7844.0,11.0,4901.0,5.0,-7.121,11.0
函館,2,8,ギンケイ,1269.0,6.0,34805.0,3.0,-98.0,8.0,35.976,3.0
函館,2,9,キトゥンズラスター,2245.0,4.0,-11802.0,13.0,-1372.0,9.0,-10.929,12.0
函館,2,10,ストリートクイーン,-4982.0,13.0,35742.0,1.0,-5437.0,13.0,25.323,4.0
函館,2,11,マーゴットクリュグ,101.0,8.0,-6154.0,10.0,8241.0,2.0,2.188,9.0
函館,2,12,サラサチャチャチャ,4931.0,2.0,-5502.0,9.0,4915.0,4.0,4.344,8.0
函館,2,13,ソルトバーン,-9631.0,14.0,-24914.0,14.0,-2803.0,11.0,-37.348,14.0
函館,2,14,フローレスカラーズ,1105.0,7.0,10596.0,5.0,3420.0,6.0,15.121,5.0
函館,3,1,ギオンバヤシ,-5907.0,15.0,7115.0,3.0,-5244.0,14.0,-4.036,12.0
函館,3,2,メイショウノヴァス,1477.0,7.0,-27117.0,16.0,11155.0,1.0,-14.485,15.0
函館,3,3,ヒルノボローニャ,2928.0,5.0,-3123.0,10.0,-2661.0,11.0,-2.856,11.0
函館,3,4,アームアンフルール,1146.0,8.0,-10000.0,15.0,-3920.0,13.0,-12.774,14.0
函館,3,5,デイズインザサン,-685.0,13.0,4243.0,6.0,5909.0,3.0,9.467,3.0
函館,3,6,ハヤブサブロー,-1055.0,14.0,-5625.0,14.0,-72.0,5.0,-6.752,13.0
函館,3,7,ゴコウコイコイ,9713.0,1.0,-4502.0,12.0,-3849.0,12.0,1.362,8.0
函館,3,8,インタノン,51.0,12.0,4708.0,5.0,-498.0,8.0,4.261,7.0
函館,3,9,スチョウプリンセス,105.0,10.0,13254.0,1.0,-8452.0,15.0,4.907,6.0
函館,3,10,ジャケットポケット,696.0,9.0,5857.0,4.0,-85.0,6.0,6.468,5.0
函館,3,11,ザタイムハズカム,4814.0,3.0,4177.0,7.0,6329.0,2.0,15.32,1.0
函館,3,12,ヤクジョ,68.0,11.0,9725.0,2.0,-1944.0,10.0,7.849,4.0
函館,3,13,スリールーディカ,-15638.0,16.0,-935.0,9.0,,,,
函館,3,14,マコトアディントン,6531.0,2.0,2702.0,8.0,1353.0,4.0,10.586,2.0
函館,3,15,ラインクインビー,2726.0,6.0,-3745.0,11.0,-448.0,7.0,-1.467,9.0
函館,3,16,ウインポーシャ,4316.0,4.0,-5183.0,13.0,-1142.0,9.0,-2.009,10.0
函館,4,1,クッカユフラ,-2669.0,12.0,-1909.0,11.0,770.0,5.0,-3.808,10.0
函館,4,2,ニシノモリミチ,-4982.0,13.0,-1581.0,10.0,2644.0,2.0,-3.919,11.0
函館,4,3,ミリオンアップ,-9631.0,14.0,2807.0,5.0,-4735.0,12.0,-11.559,13.0
