場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
福島,1,1,スプリングドリーム,-2960.0,11.0,16663.0,1.0,1670.0,8.0,15.373,2.0
福島,1,2,スイーヴル,9144.0,2.0,-7640.0,13.0,-7353.0,14.0,-5.849,12.0
福島,1,3,イングラム,671.0,6.0,16663.0,1.0,13777.0,1.0,31.111,1.0
福島,1,4,カンフージョン,-4140.0,12.0,246.0,7.0,-270.0,10.0,-4.164,11.0
福島,1,5,オレンジキャンパス,-400.0,8.0,-4169.0,12.0,3794.0,4.0,-0.775,8.0
福島,1,6,チュラヴェール,879.0,5.0,4766.0,4.0,148.0,9.0,5.793,3.0
福島,1,7,ラインカシウス,-13552.0,16.0,9393.0,3.0,2117.0,6.0,-2.042,9.0
福島,1,8,フレンズプラス,-1115.0,9.0,-2254.0,11.0,2903.0,5.0,-0.466,7.0
福島,1,9,セイウンサクラサケ,-10429.0,15.0,,,1856.0,7.0,,
福島,1,10,ゲレイロ,990.0,4.0,2004.0,5.0,-1660.0,11.0,1.334,4.0
福島,1,11,ジェム,-5346.0,13.0,,,5985.0,2.0,,
福島,1,12,ダイイズキャスト,9771.0,1.0,,,-3089.0,13.0,,
福島,1,13,ヨドノティアラ,-349.0,7.0,-303.0,8.0,-1867.0,12.0,-2.519,10.0
福島,1,14,クインズヒマワリ,-1921.0,10.0,-1572.0,10.0,4428.0,3.0,0.935,6.0
福島,1,15,ミュージックレイン,-6065.0,14.0,-303.0,8.0,-9734.0,16.0,-16.102,13.0
福島,1,16,ヴィビーム,8409.0,3.0,1863.0,6.0,-9074.0,15.0,1.198,5.0
福島,2,1,ビッグノエルルーフ,-3565.0,13.0,7318.0,5.0,3611.0,2.0,7.364,3.0
福島,2,2,アルティソナンテ,2528.0,5.0,704.0,9.0,1821.0,6.0,5.053,5.0
福島,2,3,ブルームザスマイル,-9604.0,14.0,14223.0,1.0,-3040.0,11.0,1.579,8.0
福島,2,4,マスカルポーネ,-1236.0,11.0,-2958.0,10.0,3399.0,3.0,-0.795,11.0
福島,2,5,ブリスフルイヤー,-351.0,9.0,721.0,8.0,-4344.0,12.0,-3.974,12.0
福島,2,6,スズノボンライミー,-15209.0,15.0,-3464.0,12.0,2145.0,5.0,-16.528,15.0
福島,2,7,プラトニックガール,-1619.0,12.0,7483.0,4.0,-4517.0,13.0,1.347,9.0
福島,2,8,ペールデュクラン,5362.0,1.0,7775.0,3.0,-1601.0,10.0,11.536,1.0
福島,2,9,ダノンプレサージュ,917.0,8.0,-10488.0,15.0,-358.0,9.0,-9.929,14.0
福島,2,10,フィーユレアル,-1018.0,10.0,-5321.0,13.0,121.0,8.0,-6.218,13.0
福島,2,11,ノーブルトレジャー,3690.0,4.0,-5738.0,14.0,4438.0,1.0,2.39,7.0
福島,2,12,ブエノスオプティマ,1846.0,6.0,3613.0,7.0,511.0,7.0,5.97,4.0
福島,2,13,ベルソテイラ,1738.0,7.0,6620.0,6.0,-7069.0,15.0,1.289,10.0
福島,2,14,シューペルブリアン,3715.0,3.0,10751.0,2.0,-5861.0,14.0,8.605,2.0
福島,2,15,メジロピオラ,3941.0,2.0,-2958.0,10.0,2404.0,4.0,3.387,6.0
福島,3,1,マコトアディントン,5541.0,3.0,3508.0,8.0,1888.0,5.0,10.937,2.0
福島,3,2,サクセスブルー,-3820.0,13.0,6565.0,3.0,-1018.0,10.0,1.727,8.0
福島,3,3,ソルプレーザ,4487.0,5.0,-5004.0,13.0,-2345.0,12.0,-2.862,10.0
福島,3,4,キトゥンズラスター,2529.0,7.0,-9473.0,16.0,-1150.0,11.0,-8.094,14.0
福島,3,5,ミズノミヤコ,-10910.0,16.0,4674.0,5.0,3312.0,3.0,-2.924,11.0
福島,3,6,エクラドット,-5160.0,14.0,-5604.0,14.0,-4900.0,14.0,-15.664,15.0
福島,3,7,エグジスタンス,6748.0,1.0,8787.0,1.0,2442.0,4.0,17.977,1.0
福島,3,8,グラスベルグ,221.0,10.0,-4940.0,12.0,1568.0,6.0,-3.151,12.0
福島,3,9,クラリノ,-1415.0,12.0,-7531.0,15.0,3345.0,2.0,-5.601,13.0
福島,3,10,ウインシャリーフ,4460.0,6.0,3667.0,7.0,1393.0,8.0,9.52,4.0
福島,3,11,コスモアミュレット,954.0,9.0,-4475.0,11.0,843.0,9.0,-2.678,9.0
福島,3,12,スマートエラン,4718.0,4.0,3983.0,6.0,-3249.0,13.0,5.452,6.0
福島,3,13,クリムゾンバースト,1135.0,8.0,1014.0,10.0,1501.0,7.0,3.65,7.0
福島,3,14,サイレントワルツ,-9062.0,15.0,2767.0,9.0,-12487.0,16.0,-18.782,16.0
福島,3,15,コーディアリティ,-642.0,11.0,6414.0,4.0,3876.0,1.0,9.648,3.0
福島,3,16,エコロゼット,6630.0,2.0,8787.0,1.0,-9262.0,15.0,6.155,5.0
福島,4,1,ゴールデンボート,-3565.0,14.0,-4469.0,12.0,-3949.0,9.0,-11.983,12.0
福島,4,2,トゥルージョワ,691.0,10.0,-3167.0,10.0,4411.0,2.0,1.935,8.0
福島,4,3,サトノワーグナー,-1018.0,11.0,-3167.0,10.0,-593.0,4.0,-4.778,10.0
福島,4,4,ヒケヤイワフネ,-1247.0,13.0,-8770.0,14.0,-7233.0,14.0,-17.25,13.0
福島,4,5,アスクハッピーマン,-3576.0,15.0,-10383.0,15.0,-6058.0,11.0,-20.017,14.0
福島,4,6,ジーゲスツーク,6713.0,1.0,1659.0,7.0,11617.0,1.0,19.989,2.0
福島,4,7,マルシュボヌール,2528.0,3.0,13814.0,3.0,,,,
福島,4,8,タイガーゲイト,5362.0,2.0,-2958.0,9.0,-2088.0,6.0,0.316,9.0
福島,4,9,アドフランマム,917.0,9.0,8031.0,4.0,-3408.0,7.0,5.54,5.0
福島,4,10,アラクラン,1738.0,8.0,7554.0,5.0,-3513.0,8.0,5.779,4.0
福島,4,11,アイビーチーキー,2351.0,4.0,-1174.0,8.0,2579.0,3.0,3.756,6.0
福島,4,12,オーケーグリット,1873.0,6.0,-8116.0,13.0,-4549.0,10.0,-10.792,11.0
福島,4,13,グランドタルマエ,1846.0,7.0,6620.0,6.0,-6284.0,12.0,2.182,7.0
福島,4,14,エッジランナー,-1236.0,12.0,16875.0,2.0,-1305.0,5.0,14.334,3.0
福島,4,15,ストリートクイーン,1895.0,5.0,37195.0,1.0,-6393.0,13.0,32.697,1.0
福島,5,1,スイートポメロ,7746.0,2.0,4962.0,4.0,844.0,8.0,13.552,1.0
福島,5,2,ミラクルチケット,-1035.0,8.0,-5275.0,15.0,2687.0,5.0,-3.623,12.0
福島,5,3,イッツオンリーラブ,-13825.0,15.0,11420.0,1.0,1627.0,6.0,-0.778,9.0
福島,5,4,アイアムアヒーロー,5439.0,3.0,2186.0,6.0,-2375.0,12.0,5.25,4.0
福島,5,5,メーテルリンク,-2238.0,11.0,-3809.0,12.0,1308.0,7.0,-4.739,13.0
福島,5,6,ミスチヴマリアンヌ,-4357.0,13.0,791.0,8.0,5445.0,2.0,1.879,6.0
福島,5,7,スカイプレリュード,-1341.0,9.0,-413.0,10.0,-704.0,10.0,-2.458,11.0
福島,5,8,エンジェルサン,2479.0,5.0,3375.0,5.0,-1941.0,11.0,3.913,5.0
福島,5,9,リラベガ,2640.0,4.0,-827.0,11.0,-10007.0,15.0,-8.194,14.0
福島,5,10,ピョイットハレルヤ,-2419.0,12.0,7862.0,2.0,4331.0,3.0,9.774,3.0
福島,5,11,カフジラクレット,-1960.0,10.0,-4153.0,13.0,4155.0,4.0,-1.958,10.0
福島,5,12,サカトクフェイス,-6114.0,14.0,-4153.0,13.0,-3220.0,14.0,-13.487,15.0
福島,5,13,シーズナルワーズ,9677.0,1.0,503.0,9.0,238.0,9.0,10.418,2.0
福島,5,14,レレリオーナ,-21536.0,16.0,5170.0,3.0,,,,
