場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,11,1,キャントウェイト,-695.0,7.0,-4268.0,8.0,898.0,6.0,-4.065,10.0
中山,11,2,ワイドエンペラー,791.0,5.0,-8074.0,13.0,-3392.0,11.0,-10.675,12.0
中山,11,3,リビアングラス,1639.0,3.0,13685.0,1.0,-7278.0,12.0,8.046,3.0
中山,11,4,ヴーレヴー,-2372.0,8.0,-6338.0,11.0,4774.0,3.0,-3.936,9.0
中山,11,5,アスクドゥポルテ,2165.0,2.0,-6456.0,12.0,-7357.0,13.0,-11.648,13.0
中山,11,6,パンジャ,6424.0,1.0,-3116.0,7.0,36.0,8.0,3.344,6.0
中山,11,7,レガレイラ,-3866.0,10.0,-4994.0,10.0,108.0,7.0,-8.752,11.0
中山,11,8,メイショウゲキリン,704.0,6.0,9627.0,3.0,-1756.0,10.0,8.575,2.0
中山,11,9,コスモキュランダ,-2711.0,9.0,-2652.0,6.0,3798.0,5.0,-1.565,8.0
中山,11,10,コスモブッドレア,1195.0,4.0,-4268.0,8.0,6530.0,1.0,3.457,5.0
中山,11,11,セイウンプラチナ,-3881.0,11.0,5518.0,5.0,5493.0,2.0,7.13,4.0
中山,11,12,エセルフリーダ,-5938.0,13.0,6298.0,4.0,-22.0,9.0,0.338,7.0
中山,11,13,ジューンテイク,-5171.0,12.0,10001.0,2.0,4478.0,4.0,9.308,1.0
中山,1,1,イカルステソーロ,4569.0,3.0,4151.0,3.0,-10119.0,14.0,-1.399,3.0
中山,1,2,アイビークロノス,-3458.0,11.0,,,-3481.0,9.0,,
中山,1,3,コスモセイント,7212.0,1.0,-239.0,5.0,-6729.0,13.0,0.244,2.0
中山,1,4,ノシェリー,-8051.0,14.0,-1967.0,8.0,7978.0,1.0,-2.04,6.0
中山,1,5,サイモントレノ,2251.0,5.0,-2358.0,9.0,-1794.0,8.0,-1.901,5.0
中山,1,6,オーケーエース,1597.0,6.0,,,-4640.0,11.0,,
中山,1,7,ゴルトシェーン,3324.0,4.0,-7599.0,10.0,2571.0,4.0,-1.704,4.0
中山,1,8,ウィンターブリーズ,-808.0,8.0,,,-802.0,6.0,,
中山,1,9,リュウノタキノボリ,-4205.0,12.0,-1620.0,7.0,-1005.0,7.0,-6.83,8.0
中山,1,10,ニシノツムジカゼ,,,-545.0,6.0,1498.0,5.0,,
中山,1,11,ニシノハクシャ,-6841.0,13.0,,,4250.0,2.0,,
中山,1,12,サスケソルトバーン,-1298.0,9.0,4234.0,2.0,-6212.0,12.0,-3.276,7.0
中山,1,13,ミクニルミナス,-2429.0,10.0,-7877.0,11.0,2674.0,3.0,-7.632,9.0
中山,1,14,コーズウルルン,4944.0,2.0,3702.0,4.0,-3891.0,10.0,4.755,1.0
中山,1,15,ラインホルト,135.0,7.0,7984.0,1.0,,,,
中山,2,1,ホワイトホール,3323.0,6.0,-5552.0,8.0,7861.0,1.0,5.632,3.0
中山,2,2,フォンターナドーロ,9710.0,1.0,-1302.0,4.0,-374.0,6.0,8.034,1.0
中山,2,3,セレスティナ,-6533.0,14.0,-2016.0,5.0,-586.0,7.0,-9.135,7.0
中山,2,4,ベールダウン,736.0,9.0,-5051.0,7.0,,,,
中山,2,5,リアスハート,-4473.0,13.0,,,-2603.0,8.0,,
中山,2,6,カラスアゲハ,5399.0,3.0,278.0,2.0,-7311.0,10.0,-1.634,6.0
中山,2,7,レイナクリューソス,1246.0,8.0,,,5286.0,2.0,,
中山,2,8,アヴァンデセール,3845.0,5.0,-3621.0,6.0,949.0,4.0,1.173,4.0
中山,2,9,ラヴレイン,4314.0,4.0,,,869.0,5.0,,
中山,2,10,セイウンコハルタ,6161.0,2.0,-220.0,3.0,-7471.0,11.0,-1.53,5.0
中山,2,11,アテナブレイブ,1743.0,7.0,,,,,,
中山,2,12,ジェイエルキール,-1248.0,10.0,-23253.0,10.0,-4151.0,9.0,-28.652,8.0
中山,2,13,セールデュクール,-1761.0,11.0,4829.0,1.0,3342.0,3.0,6.41,2.0
中山,2,14,ヌンエリン,-2847.0,12.0,-5611.0,9.0,,,,
中山,3,1,オオルリ,-8347.0,13.0,5121.0,3.0,-1321.0,9.0,-4.547,8.0
中山,3,2,ハンデンブレイズ,2534.0,3.0,4493.0,4.0,-4382.0,11.0,2.645,3.0
中山,3,3,セイウンオオゾラ,-717.0,9.0,-5998.0,9.0,-4742.0,12.0,-11.457,9.0
中山,3,4,オペレッタテソーロ,-259.0,8.0,2495.0,5.0,-4147.0,10.0,-1.911,6.0
中山,3,5,ポッドレーヴ,-3486.0,11.0,25245.0,1.0,,,,
中山,3,6,スーパーユタカ,405.0,7.0,,,349.0,7.0,,
中山,3,7,スカーレットクラン,850.0,5.0,,,519.0,6.0,,
中山,3,8,マイネルヘルリッヒ,-2688.0,10.0,5466.0,2.0,7011.0,1.0,9.789,1.0
中山,3,9,ティアラスピリット,6663.0,1.0,-9528.0,10.0,2379.0,5.0,-0.486,5.0
中山,3,10,タイセイソアリング,1502.0,4.0,-2531.0,7.0,5561.0,2.0,4.532,2.0
中山,3,11,マイネルシードル,-5309.0,12.0,-2197.0,6.0,4642.0,4.0,-2.864,7.0
中山,3,12,タッカーヴィーナス,3603.0,2.0,,,-889.0,8.0,,
中山,3,13,サウンズオーサム,436.0,6.0,-5000.0,8.0,5529.0,3.0,0.965,4.0
中山,4,1,ロードベラヴィータ,4809.0,1.0,8136.0,3.0,6071.0,1.0,19.016,3.0
中山,4,2,ワンダーマーベル,3245.0,4.0,4266.0,6.0,-1197.0,9.0,6.314,5.0
中山,4,3,マートングレイス,2029.0,6.0,19988.0,2.0,2288.0,4.0,24.305,2.0
中山,4,4,シャローオネスト,,,,,-1726.0,10.0,,
中山,4,5,レガシーマインド,-3868.0,14.0,-964.0,11.0,1528.0,5.0,-3.304,11.0
中山,4,6,アフォーダビリティ,4348.0,2.0,2611.0,7.0,-7108.0,14.0,-0.149,9.0
中山,4,7,ルバルマン,-1474.0,12.0,733.0,8.0,-783.0,6.0,-1.524,10.0
中山,4,8,アイファーニキーヤ,850.0,8.0,,,-8655.0,16.0,,
中山,4,9,フレイムオブキング,-443.0,10.0,733.0,8.0,4033.0,3.0,4.323,7.0
中山,4,10,ブリスブリンク,-1591.0,13.0,733.0,8.0,5755.0,2.0,4.897,6.0
中山,4,11,グランレーヴ,2062.0,5.0,37463.0,1.0,-7380.0,15.0,32.145,1.0
中山,4,12,パウンドザロック,-139.0,9.0,,,-4863.0,13.0,,
中山,4,13,エコロガレル,4295.0,3.0,5547.0,4.0,-915.0,7.0,8.927,4.0
中山,4,14,エマルタ,-1361.0,11.0,-5612.0,12.0,-972.0,8.0,-7.945,12.0
中山,4,15,サクシードシチー,-4246.0,15.0,-7793.0,13.0,-2836.0,11.0,-14.875,13.0
中山,4,16,ディスクリートサム,1574.0,7.0,5504.0,5.0,-3063.0,12.0,4.015,8.0
中山,5,1,ファンタジーゲーム,1292.0,4.0,-3120.0,10.0,-4667.0,13.0,-6.495,10.0
中山,5,2,マイバーゲン,-245.0,8.0,5608.0,3.0,-2359.0,8.0,3.004,3.0
中山,5,3,テルケンレンジシ,-1198.0,10.0,-10515.0,14.0,-3713.0,12.0,-15.426,12.0
中山,5,4,クロノスフィア,-1249.0,11.0,-2330.0,7.0,450.0,6.0,-3.129,6.0
中山,5,5,アニーリング,-1051.0,9.0,,,-8997.0,15.0,,
中山,5,6,ラプチュラス,2069.0,3.0,,,-999.0,7.0,,
中山,5,7,フロックコート,-5005.0,13.0,-419.0,6.0,-3023.0,11.0,-8.447,11.0
中山,5,8,ファイナルラッキー,-5298.0,14.0,-183.0,5.0,1977.0,3.0,-3.504,9.0
中山,5,9,ドナフェリーチェ,492.0,7.0,15486.0,1.0,-2359.0,8.0,13.619,1.0
中山,5,10,エッセンシャルサン,850.0,5.0,-2875.0,9.0,968.0,5.0,-1.057,5.0
中山,5,11,ロードキャピタル,2867.0,2.0,-5729.0,12.0,3827.0,2.0,0.965,4.0
中山,5,12,ポストトゥルース,-2359.0,12.0,-2330.0,7.0,,,,
中山,5,13,ジャストゴーイング,-6749.0,15.0,5915.0,2.0,-2369.0,10.0,-3.203,7.0
中山,5,14,ジュベルシャムス,655.0,6.0,-5729.0,12.0,1613.0,4.0,-3.461,8.0
中山,5,15,カームラディアンス,3541.0,1.0,-4079.0,11.0,5631.0,1.0,5.093,2.0
中山,5,16,アイレバルバドス,-21710.0,16.0,-137.0,4.0,-8463.0,14.0,-30.31,13.0
中山,6,1,エタンセル,2247.0,5.0,-3962.0,8.0,3572.0,7.0,1.857,5.0
中山,6,2,ブルージャイアント,-8954.0,12.0,15318.0,2.0,770.0,8.0,7.134,3.0
中山,6,3,アビヤント,4819.0,3.0,-14859.0,14.0,-791.0,9.0,-10.831,10.0
中山,6,4,ホールドミーワンス,1899.0,6.0,-6816.0,11.0,4452.0,5.0,-0.465,8.0
中山,6,5,ハルノアラシ,4259.0,4.0,-3784.0,7.0,-2722.0,10.0,-2.247,9.0
中山,6,6,ボールドタワー,1853.0,7.0,-4321.0,9.0,6890.0,2.0,4.422,4.0
中山,6,7,ヤングアメリカンズ,-889.0,8.0,4875.0,4.0,-4184.0,12.0,-0.198,7.0
中山,6,8,ウリズンベー,-6375.0,11.0,45746.0,1.0,,,,
中山,6,9,アデルフィー,-3940.0,10.0,8557.0,3.0,4994.0,4.0,9.611,2.0
中山,6,10,ナックシュバリエ,4869.0,2.0,-8257.0,13.0,3911.0,6.0,0.523,6.0
中山,6,11,タニセンドリーム,6644.0,1.0,3981.0,5.0,6969.0,1.0,17.594,1.0
中山,6,12,グランコネクシオン,,,-5590.0,10.0,5507.0,3.0,,
中山,6,13,ステラデルークス,-9006.0,13.0,-3149.0,6.0,-3536.0,11.0,-15.691,12.0
中山,6,14,タイセイエムロード,-1925.0,9.0,-7817.0,12.0,-5841.0,13.0,-15.583,11.0
中山,7,1,セットエトワール,343.0,9.0,6584.0,2.0,-901.0,10.0,6.026,2.0
中山,7,2,マイネルマスター,-4.0,10.0,6584.0,2.0,3993.0,1.0,10.573,1.0
中山,7,3,グランプラネッタ,-7003.0,17.0,-6445.0,13.0,1448.0,4.0,-12.0,13.0
中山,7,4,モウエエデショー,-5998.0,16.0,632.0,8.0,821.0,6.0,-4.545,10.0
中山,7,5,ウインボレロ,-7344.0,18.0,-14316.0,16.0,-745.0,9.0,-22.405,17.0
中山,7,6,ピエスユニーク,-5158.0,13.0,-24269.0,17.0,-41.0,7.0,-29.468,18.0
中山,7,7,マイネルダンク,-3151.0,12.0,-5096.0,11.0,-8265.0,17.0,-16.512,14.0
中山,7,8,ノーザンタイタン,-5315.0,14.0,-13369.0,15.0,-3641.0,11.0,-22.325,16.0
中山,7,9,ケイツールピア,1519.0,6.0,8031.0,1.0,-8148.0,16.0,1.402,4.0
中山,7,10,アレクレア,4850.0,3.0,2264.0,6.0,-7819.0,15.0,-0.705,8.0
中山,7,11,エピックフライト,1186.0,7.0,-24269.0,17.0,1007.0,5.0,-22.076,15.0
中山,7,12,マイネルモメンタム,-472.0,11.0,-3944.0,10.0,-5767.0,13.0,-10.183,12.0
中山,7,13,エルナト,776.0,8.0,5524.0,4.0,-348.0,8.0,5.952,3.0
中山,7,14,マーゴットコマチ,3256.0,4.0,4699.0,5.0,-9063.0,18.0,-1.108,9.0
中山,7,15,キョウエイグッド,-5472.0,15.0,2229.0,7.0,3693.0,2.0,0.45,7.0
中山,7,16,コスモアチーブ,8982.0,2.0,-3526.0,9.0,-4336.0,12.0,1.12,5.0
中山,7,17,ソロンゴ,10026.0,1.0,-10102.0,14.0,-6575.0,14.0,-6.651,11.0
中山,7,18,リアルセンター,2907.0,5.0,-5096.0,11.0,2772.0,3.0,0.583,6.0
中山,8,1,フラッシュポイント,,,2753.0,11.0,883.0,4.0,,
