場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
函館,1,1,チカバリエンテ,-941.0,5.0,2261.0,3.0,5992.0,1.0,7.312,2.0
函館,1,2,パンジャケリー,6765.0,1.0,6486.0,1.0,,,,
函館,1,3,ウィルレーヴィア,-1918.0,6.0,-1518.0,5.0,-2444.0,4.0,-5.88,5.0
函館,1,4,キセキノユニコーン,-3436.0,7.0,-9118.0,8.0,-4927.0,7.0,-17.481,6.0
函館,1,5,シークレットタワー,3469.0,4.0,-5736.0,6.0,935.0,3.0,-1.332,4.0
函館,1,6,ガーシュウィン,-11762.0,8.0,-7182.0,7.0,-3145.0,5.0,-22.089,7.0
函館,1,7,ダイシンドラゴン,3514.0,3.0,229.0,4.0,-4280.0,6.0,-0.537,3.0
函館,1,8,アイルドフルール,3894.0,2.0,6250.0,2.0,1559.0,2.0,11.703,1.0
函館,2,1,メイショウタイザン,1657.0,6.0,2343.0,8.0,-64.0,8.0,3.936,6.0
函館,2,2,ロジクリスエス,5037.0,2.0,-401.0,10.0,-5557.0,13.0,-0.921,9.0
函館,2,3,ライカ,-869.0,8.0,15066.0,2.0,2290.0,6.0,16.487,1.0
函館,2,4,テリコス,392.0,7.0,-6156.0,13.0,4140.0,3.0,-1.624,10.0
函館,2,5,テンレッドサン,5054.0,1.0,-755.0,11.0,2371.0,5.0,6.67,4.0
函館,2,6,アドフランマム,-23117.0,14.0,9046.0,4.0,-3616.0,10.0,-17.687,13.0
函館,2,7,マルシュボヌール,2371.0,4.0,17084.0,1.0,,,,
函館,2,8,サンオブザサン,-2330.0,10.0,-1312.0,12.0,-4355.0,12.0,-7.997,12.0
函館,2,9,スマートイデアル,-9751.0,13.0,7568.0,6.0,4115.0,4.0,1.932,8.0
函館,2,10,ヒルノボローニャ,3430.0,3.0,-6563.0,14.0,-3767.0,11.0,-6.9,11.0
函館,2,11,モノノケ,-4173.0,12.0,-125.0,9.0,6648.0,2.0,2.35,7.0
函館,2,12,ロスニーニョス,-902.0,9.0,2376.0,7.0,8961.0,1.0,10.435,3.0
函館,2,13,ルナノーヴァ,2129.0,5.0,11599.0,3.0,1729.0,7.0,15.457,2.0
函館,2,14,ヤマメイッカ,-2862.0,11.0,8812.0,5.0,-710.0,9.0,5.24,5.0
函館,3,1,エコロセレナ,-929.0,8.0,-1297.0,8.0,2139.0,5.0,-0.087,7.0
函館,3,2,アジーザム,-2501.0,10.0,20069.0,1.0,,,,
函館,3,3,ビップアリス,-7391.0,11.0,2715.0,6.0,648.0,6.0,-4.028,9.0
函館,3,4,ブザービーター,3997.0,2.0,-2875.0,9.0,-365.0,7.0,0.757,6.0
函館,3,5,ホワイトラバーズ,-2105.0,9.0,8808.0,4.0,7242.0,2.0,13.945,3.0
函館,3,6,ハナイロマヒナ,2957.0,3.0,-4209.0,10.0,2798.0,3.0,1.546,5.0
函館,3,7,イングラム,127.0,7.0,16135.0,2.0,14623.0,1.0,30.885,1.0
函館,3,8,ビタミンドロップ,1992.0,4.0,3546.0,5.0,-819.0,8.0,4.719,4.0
函館,3,9,ジャーナーリア,-28553.0,12.0,-9331.0,12.0,-1285.0,10.0,-39.169,11.0
函館,3,10,ウィズアツインクル,601.0,6.0,107.0,7.0,-3759.0,11.0,-3.051,8.0
函館,3,11,コシタンタン,8994.0,1.0,9711.0,3.0,2445.0,4.0,21.15,2.0
函館,3,12,ヴェンデボヌール,644.0,5.0,-5610.0,11.0,-850.0,9.0,-5.816,10.0
函館,4,1,ミカレオス,596.0,5.0,2595.0,3.0,8950.0,1.0,12.141,1.0
函館,4,2,ブリックアブラック,-1512.0,11.0,-3605.0,9.0,2156.0,6.0,-2.961,9.0
函館,4,3,フォーチュンローズ,2536.0,3.0,-4653.0,14.0,2360.0,5.0,0.243,6.0
函館,4,4,ウインブリザード,-917.0,9.0,-4640.0,13.0,1986.0,7.0,-3.571,10.0
函館,4,5,ブッチギレ,-14828.0,16.0,-2161.0,7.0,-4251.0,15.0,-21.24,15.0
函館,4,6,アルタティール,2212.0,4.0,-1194.0,5.0,897.0,9.0,1.915,5.0
函館,4,7,カノープス,-6311.0,14.0,-2686.0,8.0,3137.0,3.0,-5.86,12.0
