場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
東京,1,1,サルヴァトーレ,-220.0,8.0,9320.0,1.0,353.0,5.0,9.453,1.0
東京,1,2,ベラトール,-196.0,7.0,2952.0,5.0,-2013.0,9.0,0.743,6.0
東京,1,3,コルデアニル,-2034.0,14.0,-1449.0,13.0,1333.0,4.0,-2.15,9.0
東京,1,4,ワキノノーブル,1043.0,2.0,-218.0,8.0,2741.0,1.0,3.566,5.0
東京,1,5,モナコブル,232.0,4.0,-298.0,9.0,-4294.0,12.0,-4.36,11.0
東京,1,6,ボールドハーテッド,-729.0,11.0,-1776.0,14.0,,,,
東京,1,7,ブラックシールド,-230.0,9.0,4328.0,3.0,1659.0,3.0,5.757,3.0
東京,1,8,ナスノソナタ,-903.0,12.0,7897.0,2.0,-517.0,6.0,6.477,2.0
東京,1,9,アウスヴァール,65.0,5.0,-726.0,10.0,-1575.0,7.0,-2.236,10.0
東京,1,10,コスモアミマネラ,1511.0,1.0,327.0,7.0,-1968.0,8.0,-0.13,8.0
東京,1,11,シャトーホークビル,-426.0,10.0,-838.0,11.0,-5108.0,13.0,-6.372,13.0
東京,1,12,タガノバルコス,-161.0,6.0,4328.0,3.0,-3748.0,11.0,0.419,7.0
東京,1,13,フェスティヴビーム,-1891.0,13.0,-1382.0,12.0,-2417.0,10.0,-5.69,12.0
東京,1,14,ライラスター,936.0,3.0,1006.0,6.0,2546.0,2.0,4.488,4.0
東京,2,1,ラショナルポイント,-9708.0,14.0,2094.0,6.0,-2028.0,11.0,-9.642,12.0
東京,2,2,ビレッジルイーザ,-2206.0,10.0,-22807.0,16.0,2101.0,3.0,-22.912,15.0
東京,2,3,アジュアカレンツ,-10384.0,15.0,12535.0,2.0,-3178.0,14.0,-1.027,6.0
東京,2,4,ダイユウヴェンティ,10196.0,1.0,-5110.0,12.0,-3068.0,13.0,2.018,5.0
東京,2,5,コーリンクレア,1550.0,7.0,-2380.0,11.0,-411.0,8.0,-1.241,7.0
東京,2,6,カグヤヒメ,,,-7623.0,14.0,3606.0,2.0,,
東京,2,7,デルマザオウ,3523.0,4.0,2662.0,4.0,1109.0,5.0,7.294,3.0
東京,2,8,アリストクラット,-3343.0,11.0,2205.0,5.0,-2140.0,12.0,-3.278,9.0
東京,2,9,アイアンパイク,1912.0,5.0,-1352.0,9.0,-12527.0,16.0,-11.967,13.0
東京,2,10,アンニャンクッキー,-5798.0,13.0,-1823.0,10.0,-396.0,7.0,-8.017,11.0
東京,2,11,アテナガール,-1577.0,9.0,-8312.0,15.0,-3321.0,15.0,-13.21,14.0
東京,2,12,ソフィアプルーマ,5350.0,3.0,28188.0,1.0,1272.0,4.0,34.81,1.0
東京,2,13,タイセイルビー,6729.0,2.0,1476.0,7.0,12027.0,1.0,20.232,2.0
東京,2,14,リナクィーンアスク,-534.0,8.0,-664.0,8.0,-1923.0,10.0,-3.121,8.0
東京,2,15,ライトハウス,-3423.0,12.0,-5119.0,13.0,864.0,6.0,-7.678,10.0
東京,2,16,クラックアスマイル,1577.0,6.0,6040.0,3.0,-1797.0,9.0,5.82,4.0
東京,3,1,ヴェントベローチェ,2235.0,3.0,177.0,10.0,-12204.0,16.0,-9.792,16.0
東京,3,2,クインズヒマワリ,5350.0,2.0,849.0,8.0,4232.0,3.0,10.431,4.0
東京,3,3,ベセル,10196.0,1.0,-7753.0,16.0,1872.0,6.0,4.315,6.0
東京,3,4,ロジシーザ,-7603.0,15.0,15296.0,2.0,993.0,9.0,8.686,5.0
東京,3,5,カミカクシ,-9708.0,16.0,2669.0,5.0,5257.0,2.0,-1.782,9.0
東京,3,6,ヨシウッドテール,1577.0,4.0,-1109.0,11.0,1562.0,7.0,2.03,7.0
東京,3,7,プリンセスダーコ,-2206.0,9.0,-3950.0,14.0,1562.0,7.0,-4.594,12.0
東京,3,8,ジューングレイス,-534.0,6.0,18835.0,1.0,10664.0,1.0,28.965,1.0
東京,3,9,レイズレガシー,-3423.0,11.0,-4314.0,15.0,-1710.0,14.0,-9.447,14.0
東京,3,10,キタノシオン,-3298.0,10.0,2669.0,5.0,103.0,11.0,-0.526,8.0
東京,3,11,ファナティカル,83.0,5.0,9673.0,4.0,3376.0,4.0,13.132,2.0
東京,3,12,サトノワーグナー,-4583.0,12.0,1860.0,7.0,356.0,10.0,-2.367,10.0
東京,3,13,クラウンアバンティ,-4991.0,13.0,-2069.0,13.0,-2465.0,15.0,-9.525,15.0
東京,3,14,エルアン,-785.0,7.0,-2015.0,12.0,-445.0,12.0,-3.245,11.0
