場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,フローレスカラーズ,4446.0,2.0,11327.0,4.0,3401.0,4.0,19.174,1.0
中山,1,2,セルレーヴ,-6370.0,14.0,-2868.0,11.0,-789.0,9.0,-10.027,12.0
中山,1,3,タイセイルビー,3904.0,3.0,-1245.0,10.0,6369.0,2.0,9.028,5.0
中山,1,4,ビレッジルイーザ,3429.0,4.0,-25499.0,15.0,-3203.0,12.0,-25.273,14.0
中山,1,5,スターキャンディ,-69.0,7.0,-5293.0,13.0,-1172.0,10.0,-6.534,10.0
中山,1,6,アスコットヴェール,-3735.0,12.0,15546.0,1.0,2209.0,5.0,14.02,3.0
中山,1,7,アースアクシス,-4085.0,13.0,14056.0,2.0,-4617.0,14.0,5.354,7.0
中山,1,8,エコロストーム,1101.0,6.0,-629.0,9.0,6369.0,2.0,6.841,6.0
中山,1,9,イヌボウノキラメキ,5977.0,1.0,13316.0,3.0,-435.0,8.0,18.858,2.0
中山,1,10,ニューカワイイ,-238.0,8.0,5883.0,7.0,-340.0,7.0,5.305,8.0
中山,1,11,クイーンズホリデー,1254.0,5.0,3741.0,8.0,69.0,6.0,5.064,9.0
中山,1,12,ゴールドビリーヴ,-1027.0,9.0,6398.0,6.0,6859.0,1.0,12.23,4.0
中山,1,13,ロット,-1747.0,11.0,-3006.0,12.0,-4428.0,13.0,-9.181,11.0
中山,1,14,モーニンムスメ,-23307.0,15.0,7327.0,5.0,-10192.0,15.0,-26.172,15.0
中山,1,15,フライスカイハイ,-1542.0,10.0,-5722.0,14.0,-2796.0,11.0,-10.06,13.0
中山,2,1,ジェネラスキング,-3735.0,13.0,-5813.0,13.0,-1086.0,7.0,-10.634,12.0
中山,2,2,クリュメノス,5977.0,1.0,-1224.0,6.0,,,,
中山,2,3,ドゥーニ,1101.0,6.0,697.0,3.0,-2117.0,8.0,-0.319,4.0
中山,2,4,ウィリーズロック,-6370.0,16.0,-3838.0,10.0,89.0,6.0,-10.119,10.0
中山,2,5,ミスターキャンベラ,-4085.0,14.0,240.0,4.0,3919.0,1.0,0.074,3.0
中山,2,6,エオリアンリッジ,-2209.0,12.0,-471.0,5.0,-7791.0,14.0,-10.471,11.0
中山,2,7,セブンワンダーズ,-1657.0,9.0,,,217.0,5.0,,
中山,2,8,マイネルスラーヴァ,-1698.0,10.0,-2801.0,9.0,3401.0,2.0,-1.098,5.0
中山,2,9,コパノエイダン,-1027.0,8.0,-5850.0,14.0,3159.0,3.0,-3.718,6.0
中山,2,10,ブライトラン,132.0,7.0,-2007.0,7.0,-4644.0,12.0,-6.519,8.0
中山,2,11,カンフーヒーロー,-1904.0,11.0,-2562.0,8.0,-10233.0,15.0,-14.699,13.0
中山,2,12,ヴァンデスペランス,1254.0,5.0,14056.0,1.0,-3510.0,11.0,11.8,2.0
中山,2,13,ウェイヴメカニクス,3429.0,4.0,7805.0,2.0,1416.0,4.0,12.65,1.0
中山,2,14,エイシンニラク,4009.0,3.0,-5671.0,11.0,-7695.0,13.0,-9.357,9.0
中山,2,15,ダゴベルト,4446.0,2.0,-5722.0,12.0,-3113.0,10.0,-4.389,7.0
中山,2,16,レイズレガシー,-6225.0,15.0,-9265.0,15.0,-2140.0,9.0,-17.63,14.0
中山,3,1,コハクロン,-256.0,8.0,1701.0,6.0,-6031.0,14.0,-4.586,9.0
中山,3,2,ピグマリオン,-272.0,9.0,-4592.0,11.0,2933.0,7.0,-1.931,7.0
中山,3,3,シーシェル,655.0,5.0,-3072.0,8.0,3453.0,5.0,1.036,6.0
中山,3,4,ミルトハーバー,-991.0,12.0,2627.0,5.0,8684.0,1.0,10.32,2.0
中山,3,5,チッタデラモーレ,-6563.0,15.0,-5709.0,13.0,-2584.0,11.0,-14.856,13.0
中山,3,6,デルマアソ,-624.0,10.0,-4211.0,10.0,-1483.0,10.0,-6.318,11.0
中山,3,7,アシャカバッハ,-842.0,11.0,6507.0,2.0,-2899.0,12.0,2.766,5.0
中山,3,8,アンジュブルー,-4455.0,13.0,-3626.0,9.0,4293.0,3.0,-3.788,8.0
中山,3,9,エコロバロン,7056.0,1.0,9111.0,1.0,-358.0,9.0,15.809,1.0
中山,3,10,タイセイギガース,1384.0,4.0,,,-3033.0,13.0,,
中山,3,11,ミリオングローリー,5168.0,2.0,783.0,7.0,3129.0,6.0,9.08,3.0
中山,3,12,イゲマジャ,4041.0,3.0,,,5418.0,2.0,,
中山,3,13,ロイヤルスパイア,-5968.0,14.0,-5321.0,12.0,-6125.0,15.0,-17.414,14.0
中山,3,14,キイチムーブメント,585.0,6.0,4569.0,3.0,1154.0,8.0,6.308,4.0
中山,3,15,ゴールドパレード,-6679.0,16.0,4473.0,4.0,-10972.0,16.0,-13.178,12.0
中山,3,16,ベアゴーフォー,42.0,7.0,-8914.0,14.0,3937.0,4.0,-4.935,10.0
中山,4,1,ティブロン,1209.0,5.0,-2230.0,3.0,-3346.0,14.0,-4.367,7.0
