場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
中山,1,1,バル,7056.0,1.0,1356.0,8.0,-9630.0,13.0,-1.218,6.0
中山,1,2,シュートザムーン,-4455.0,15.0,,,-14267.0,14.0,,
中山,1,3,テルケンレンタッチ,-2666.0,14.0,1895.0,3.0,-8264.0,12.0,-9.035,12.0
中山,1,4,デスサイズ,2249.0,5.0,7363.0,1.0,-2700.0,6.0,6.912,2.0
中山,1,5,メイショウバリスタ,652.0,7.0,-2249.0,11.0,-649.0,5.0,-2.246,7.0
中山,1,6,パンジー,4893.0,3.0,3909.0,2.0,2989.0,2.0,11.791,1.0
中山,1,7,ヨドノティアラ,1293.0,6.0,1425.0,7.0,-3447.0,7.0,-0.729,5.0
中山,1,8,ウシャス,5168.0,2.0,-8328.0,14.0,,,,
中山,1,9,マダックス,-521.0,9.0,-6293.0,13.0,-410.0,4.0,-7.224,10.0
中山,1,10,ハンナパール,-1740.0,13.0,-18.0,9.0,3835.0,1.0,2.077,3.0
中山,1,11,シルバープレート,585.0,8.0,-897.0,10.0,791.0,3.0,0.479,4.0
中山,1,12,アクシズ,-1267.0,12.0,1496.0,6.0,-6031.0,10.0,-5.802,9.0
中山,1,13,チョウブク,-842.0,11.0,-4272.0,12.0,-3707.0,8.0,-8.821,11.0
中山,1,14,ワルキューレキング,-6679.0,16.0,-9255.0,15.0,-4817.0,9.0,-20.751,13.0
中山,1,15,カンノンミッキー,-624.0,10.0,1866.0,4.0,,,,
中山,1,16,ヘルヴィッツ,2999.0,4.0,1680.0,5.0,-7484.0,11.0,-2.805,8.0
中山,2,1,プリンセスダーコ,-6370.0,14.0,-6412.0,10.0,4568.0,3.0,-8.214,10.0
中山,2,2,トーケンジンロック,5977.0,1.0,-6036.0,9.0,4317.0,4.0,4.258,3.0
中山,2,3,イーグルロック,2541.0,6.0,1678.0,3.0,-4132.0,11.0,0.087,5.0
中山,2,4,ブッチギレ,4305.0,2.0,-995.0,4.0,-5201.0,12.0,-1.891,6.0
中山,2,5,ネオアカジョウ,1992.0,7.0,-4199.0,6.0,,,,
中山,2,6,アイデアユー,-4085.0,13.0,22036.0,1.0,1058.0,7.0,19.009,1.0
中山,2,7,ラヴィニアパーク,1101.0,9.0,-8223.0,12.0,1416.0,6.0,-5.706,8.0
中山,2,8,レッツゴーファイト,-69.0,11.0,-27717.0,13.0,-11913.0,14.0,-39.699,12.0
中山,2,9,イサチルシーキング,2749.0,5.0,-5131.0,8.0,5835.0,1.0,3.453,4.0
中山,2,10,クアッドフォルツァ,132.0,10.0,-4985.0,7.0,-3203.0,10.0,-8.056,9.0
中山,2,11,ラッキースウィッチ,3429.0,4.0,,,3544.0,5.0,,
中山,2,12,ジュンノシャップ,-23307.0,15.0,,,-2140.0,9.0,,
中山,2,13,ロジシーザ,1254.0,8.0,13316.0,2.0,-4.0,8.0,14.566,2.0
中山,2,14,ヴァルク,4009.0,3.0,-3519.0,5.0,-9943.0,13.0,-9.453,11.0
中山,2,15,シュタットパーク,-1904.0,12.0,-6743.0,11.0,4917.0,2.0,-3.73,7.0
中山,3,1,タイセイエキサイト,8224.0,2.0,7110.0,4.0,1726.0,5.0,17.06,3.0
中山,3,2,タカスタカスタカス,4197.0,3.0,,,-2665.0,10.0,,
中山,3,3,ヒナノムサシ,38.0,8.0,7156.0,3.0,-4842.0,12.0,2.352,8.0
中山,3,4,ジェイエルキャリア,-1092.0,10.0,4073.0,6.0,,,,
中山,3,5,ビップムーラン,-6079.0,14.0,-2400.0,11.0,-66.0,6.0,-8.545,11.0
中山,3,6,シエルライズ,3965.0,4.0,1651.0,9.0,-2602.0,9.0,3.014,7.0
中山,3,7,フュルスティン,-2094.0,11.0,1836.0,8.0,4557.0,2.0,4.299,6.0
