場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
東京,1,1,ツクバヴァンガード,-8756.0,15.0,-1346.0,10.0,-4726.0,13.0,-14.828,13.0
東京,1,2,ライカ,681.0,5.0,16368.0,3.0,1610.0,4.0,18.659,1.0
東京,1,3,ビップブレット,5077.0,3.0,-7541.0,14.0,-2364.0,10.0,-4.828,11.0
東京,1,4,フォーエバーラブ,-75.0,7.0,910.0,7.0,3520.0,2.0,4.355,6.0
東京,1,5,エクスプレスナイト,-4117.0,14.0,1373.0,6.0,-1269.0,9.0,-4.013,10.0
東京,1,6,コウソクルリアン,-1989.0,11.0,1397.0,5.0,1758.0,3.0,1.166,8.0
東京,1,7,ライヴマティーニ,31.0,6.0,-11374.0,16.0,-4773.0,14.0,-16.116,14.0
東京,1,8,テンノルーキー,5087.0,2.0,-5634.0,12.0,549.0,5.0,0.002,9.0
東京,1,9,エフハリスト,-1208.0,10.0,469.0,8.0,-4259.0,12.0,-4.998,12.0
東京,1,10,ゲンテン,-2628.0,12.0,-6954.0,13.0,-11947.0,16.0,-21.529,15.0
東京,1,11,タマモトップハット,4115.0,4.0,-755.0,9.0,-1134.0,8.0,2.226,7.0
東京,1,12,タイセイゴッシュ,,,-8022.0,15.0,464.0,6.0,,
東京,1,13,プラネタリーアワー,-745.0,8.0,14804.0,4.0,-600.0,7.0,13.459,2.0
東京,1,14,トウカイレオ,-2953.0,13.0,17067.0,2.0,-3350.0,11.0,10.764,3.0
東京,1,15,スーホ,9428.0,1.0,-5350.0,11.0,3976.0,1.0,8.054,5.0
東京,1,16,パンパネイラ,-808.0,9.0,17199.0,1.0,-5777.0,15.0,10.614,4.0
東京,2,1,オウケンシルヴァー,-2081.0,14.0,1382.0,7.0,154.0,7.0,-0.545,9.0
東京,2,2,メイショウコウベ,7980.0,1.0,-651.0,9.0,-358.0,8.0,6.971,4.0
東京,2,3,ベネスピラ,3340.0,4.0,3952.0,3.0,1380.0,4.0,8.672,3.0
東京,2,4,カイトヴィント,337.0,9.0,27336.0,1.0,-11239.0,16.0,16.434,1.0
東京,2,5,ライノ,3177.0,5.0,1903.0,6.0,630.0,6.0,5.71,5.0
東京,2,6,タケルゴールド,1358.0,8.0,4536.0,2.0,-2861.0,11.0,3.033,7.0
東京,2,7,スマートクオーレ,-8455.0,16.0,-1169.0,11.0,-7580.0,15.0,-17.204,16.0
東京,2,8,アルカナエ,6461.0,2.0,2770.0,5.0,4258.0,2.0,13.489,2.0
東京,2,9,ブレイヴアロウ,-343.0,12.0,-4135.0,15.0,8508.0,1.0,4.03,6.0
東京,2,10,メイショウアゴナス,250.0,10.0,-3312.0,12.0,-494.0,9.0,-3.556,11.0
東京,2,11,ソリッドベーシス,1366.0,7.0,-7525.0,16.0,679.0,5.0,-5.48,14.0
東京,2,12,ディースプレマシー,-317.0,11.0,2780.0,4.0,-4099.0,13.0,-1.636,10.0
東京,2,13,トレインザマインド,5905.0,3.0,109.0,8.0,-3485.0,12.0,2.529,8.0
東京,2,14,ロードインフェルノ,1567.0,6.0,-3880.0,14.0,-1929.0,10.0,-4.242,13.0
東京,2,15,チュラビックタイム,-1459.0,13.0,-3875.0,13.0,-4160.0,14.0,-9.494,15.0
東京,2,16,カージオイド,-5814.0,15.0,-726.0,10.0,2669.0,3.0,-3.871,12.0
東京,3,1,ピードモント,-2628.0,12.0,3156.0,4.0,2754.0,5.0,3.282,4.0
東京,3,2,ホウオウファラオ,-1989.0,10.0,611.0,5.0,-4259.0,15.0,-5.637,10.0
東京,3,3,タニセンローマ,-745.0,9.0,-5400.0,12.0,1076.0,6.0,-5.069,9.0
東京,3,4,フクノエルデ,-8554.0,14.0,,,3388.0,4.0,,
東京,3,5,ロードトライデント,-8756.0,15.0,-4568.0,11.0,11029.0,1.0,-2.295,7.0
東京,3,6,ニシノヒンメル,-488.0,7.0,,,5605.0,2.0,,
東京,3,7,ポッドスモーカー,-677.0,8.0,,,86.0,11.0,,
東京,3,8,イナズマダイモン,860.0,6.0,-3187.0,9.0,-200.0,12.0,-2.527,8.0
東京,3,9,アスクホープマン,5077.0,3.0,233.0,6.0,668.0,8.0,5.978,3.0
東京,3,10,ドゥーニ,5550.0,1.0,-2250.0,8.0,-3576.0,13.0,-0.276,5.0
東京,3,11,トルネードアイル,1936.0,5.0,6014.0,3.0,4170.0,3.0,12.12,2.0
東京,3,12,スカイレックス,4609.0,4.0,-7169.0,13.0,1076.0,6.0,-1.484,6.0
東京,3,13,ニシノナスタチウム,-2269.0,11.0,-83.0,7.0,-10894.0,16.0,-13.246,12.0
東京,3,14,ワルキューレキング,-2953.0,13.0,-3970.0,10.0,-3801.0,14.0,-10.724,11.0
東京,3,15,レイズテンペスト,5087.0,2.0,9570.0,2.0,549.0,9.0,15.206,1.0
東京,3,16,リアライズタキオン,,,24473.0,1.0,256.0,10.0,,
東京,4,1,プティシラー,4032.0,3.0,-7946.0,14.0,367.0,8.0,-3.547,12.0
東京,4,2,ルビーサンセット,8881.0,1.0,893.0,5.0,-3233.0,14.0,6.541,3.0
東京,4,3,レウコテア,3824.0,5.0,-4956.0,12.0,3752.0,3.0,2.62,8.0
東京,4,4,アスクドゥチャンプ,-7886.0,15.0,,,-2423.0,13.0,,
東京,4,5,ミアルーチェ,-1688.0,12.0,-2768.0,9.0,3203.0,5.0,-1.253,11.0
東京,4,6,トウカイティエラ,3836.0,4.0,3148.0,4.0,6976.0,1.0,13.96,1.0
東京,4,7,ナムラコハル,3667.0,6.0,8887.0,2.0,-1794.0,10.0,10.76,2.0
東京,4,8,ヘルヴィッツ,2924.0,7.0,-545.0,7.0,-3233.0,14.0,-0.854,10.0
東京,4,9,ラガッツァケコーレ,-9235.0,16.0,-3059.0,11.0,3387.0,4.0,-8.907,13.0
東京,4,10,リバーブレーション,629.0,10.0,4596.0,3.0,809.0,6.0,6.034,4.0
東京,4,11,ノースブルースカイ,-6844.0,14.0,11957.0,1.0,-1794.0,10.0,3.319,6.0
東京,4,12,ベラジオカイザー,-2616.0,13.0,,,-4224.0,16.0,,
東京,4,13,クィーンコッチャン,4195.0,2.0,-27.0,6.0,640.0,7.0,4.808,5.0
東京,4,14,ヴィスクレス,-1636.0,11.0,-7289.0,13.0,-2025.0,12.0,-10.95,14.0
東京,4,15,アンジュブルー,841.0,9.0,-2831.0,10.0,4730.0,2.0,2.74,7.0
東京,4,16,フライトマップ,1089.0,8.0,-584.0,8.0,-880.0,9.0,-0.375,9.0
東京,5,1,ルージュリリック,9917.0,1.0,448.0,8.0,2111.0,3.0,12.476,3.0
東京,5,2,ヤマニンアレシス,2522.0,6.0,8525.0,4.0,-838.0,10.0,10.209,5.0
東京,5,3,ペルシアーノ,-2022.0,9.0,2721.0,6.0,-9485.0,16.0,-8.786,11.0
東京,5,4,フォセットジェンヌ,-2541.0,11.0,13793.0,2.0,1512.0,5.0,12.764,2.0
