場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
函館,1,1,ステラトップガン,1903.0,4.0,16236.0,1.0,2328.0,2.0,20.467,1.0
函館,1,2,リーゼントエース,-79.0,5.0,,,-5923.0,5.0,,
函館,1,3,リアルジャパン,-4574.0,6.0,7813.0,2.0,7292.0,1.0,10.531,2.0
函館,1,4,ショパンコンクール,4330.0,2.0,6348.0,3.0,-10432.0,6.0,0.246,3.0
函館,1,5,タイフーンナイン,4547.0,1.0,5774.0,5.0,,,,
函館,1,6,ゴートゥービッツン,-23910.0,8.0,-6028.0,7.0,-11615.0,7.0,-41.553,6.0
函館,1,7,アイルドフルール,-12923.0,7.0,6348.0,3.0,1852.0,3.0,-4.723,5.0
函館,1,8,キチロクタワー,3755.0,3.0,-4976.0,6.0,-2059.0,4.0,-3.28,4.0
函館,2,1,デルマハルナ,60.0,3.0,8404.0,2.0,-10368.0,9.0,-1.904,6.0
函館,2,2,ラブデウザ,-10576.0,9.0,7218.0,4.0,-8986.0,8.0,-12.344,9.0
函館,2,3,ハネマン,-7014.0,8.0,2465.0,6.0,-6399.0,7.0,-10.948,7.0
函館,2,4,ジャーナーリア,-775.0,4.0,-8936.0,10.0,-1285.0,5.0,-10.996,8.0
函館,2,5,ミスマラッカ,1992.0,2.0,-52.0,8.0,-3328.0,6.0,-1.388,5.0
函館,2,6,ホワイトラバーズ,-2105.0,7.0,8404.0,2.0,6696.0,1.0,12.995,2.0
函館,2,7,ミスチヴマリアンヌ,-974.0,6.0,4501.0,5.0,2633.0,3.0,6.16,3.0
函館,2,8,エコロセレナ,-929.0,5.0,-1297.0,9.0,2139.0,4.0,-0.087,4.0
函館,2,9,アルマフレイヤ,-28553.0,10.0,2029.0,7.0,-15212.0,10.0,-41.736,10.0
函館,2,10,トルークマクト,8994.0,1.0,20069.0,1.0,4371.0,2.0,33.434,1.0
函館,3,1,サクセスゴールド,-5.0,7.0,36447.0,1.0,-630.0,8.0,35.812,1.0
函館,3,2,デルマバンダイサン,-349.0,8.0,457.0,5.0,11483.0,1.0,11.591,3.0
函館,3,3,ルージュリヴィエラ,3430.0,4.0,1901.0,4.0,-47.0,6.0,5.284,5.0
函館,3,4,ロジクリスエス,5037.0,2.0,-418.0,8.0,-4582.0,14.0,0.037,7.0
函館,3,5,マスカルポーネ,5054.0,1.0,-2978.0,13.0,2612.0,4.0,4.688,6.0
函館,3,6,キヨタリート,,,6711.0,3.0,-1506.0,9.0,,
函館,3,7,キセログラフィカ,-2862.0,11.0,-256.0,7.0,-2154.0,11.0,-5.272,12.0
