場所,R,馬番,馬名,騎手利益度,騎手利益度順位,種牡馬利益度,種牡馬利益度順位,調教師利益度,調教師利益度順位,総合利益度,総合利益度順位
函館,1,1,シバノパージャン,-7166.0,13.0,6477.0,5.0,-3150.0,12.0,-3.839,10.0
函館,1,2,アゲンストオッズ,-4070.0,12.0,5278.0,6.0,279.0,5.0,1.487,6.0
函館,1,3,サンエンジェルス,2513.0,4.0,11730.0,1.0,-2702.0,11.0,11.541,1.0
函館,1,4,ハイバーニアン,3507.0,2.0,-1031.0,11.0,-4741.0,14.0,-2.265,8.0
函館,1,5,ミルトメロディー,-11762.0,15.0,5139.0,7.0,2282.0,2.0,-4.341,11.0
函館,1,6,ヴェンデボヌール,3514.0,1.0,-4702.0,12.0,-2125.0,10.0,-3.313,9.0
函館,1,7,コシタンタン,-941.0,9.0,7966.0,3.0,4013.0,1.0,11.038,2.0
函館,1,8,ルナノーヴァ,-365.0,8.0,8061.0,2.0,-1794.0,9.0,5.902,4.0
函館,1,9,マテンロウブリッジ,1622.0,6.0,-4983.0,14.0,-3800.0,13.0,-7.161,12.0
函館,1,10,ニシノオールワン,2477.0,5.0,6496.0,4.0,-1030.0,8.0,7.943,3.0
函館,1,11,デルマアサマ,2928.0,3.0,-4983.0,14.0,528.0,3.0,-1.527,7.0
函館,1,12,ビップアリス,605.0,7.0,3769.0,8.0,-948.0,7.0,3.426,5.0
函館,1,13,カガラプンツェル,-9344.0,14.0,-6837.0,16.0,-182.0,6.0,-16.363,15.0
函館,1,14,フリーダムスタイル,-3731.0,11.0,-4702.0,12.0,528.0,3.0,-7.905,13.0
函館,1,15,マメーアップル,-1918.0,10.0,641.0,10.0,-10269.0,15.0,-11.546,14.0
函館,1,16,アルマフレイヤ,-22174.0,16.0,1022.0,9.0,-12937.0,16.0,-34.089,16.0
函館,2,1,ライヴマルガリータ,-535.0,7.0,12509.0,2.0,-2198.0,7.0,9.776,3.0
函館,2,2,ホワイトラバーズ,8728.0,1.0,7559.0,4.0,8159.0,1.0,24.446,1.0
函館,2,3,マルシュボヌール,1550.0,4.0,15852.0,1.0,,,,
函館,2,4,ダンツアラーム,-19044.0,11.0,9884.0,3.0,-3606.0,8.0,-12.766,9.0
函館,2,5,サトノフレイ,1105.0,5.0,-11613.0,11.0,-1778.0,6.0,-12.286,8.0
函館,2,6,キタノオンザバス,-8729.0,10.0,-3721.0,9.0,-8130.0,10.0,-20.58,10.0
函館,2,7,テリコス,609.0,6.0,-5644.0,10.0,3953.0,3.0,-1.082,5.0
函館,2,8,ペガサスウィンド,6620.0,2.0,251.0,5.0,7052.0,2.0,13.923,2.0
函館,2,9,ユマハム,3375.0,3.0,-2132.0,8.0,-80.0,4.0,1.163,4.0
函館,2,10,ストロングボーイ,-2711.0,9.0,-415.0,7.0,-4561.0,9.0,-7.687,7.0
函館,2,11,セスティーナ,-2392.0,8.0,251.0,5.0,-178.0,5.0,-2.319,6.0
函館,3,1,ビタミンドロップ,-694.0,5.0,3941.0,6.0,-1227.0,9.0,2.02,6.0
函館,3,2,ホウオウバトラー,2762.0,2.0,-131.0,8.0,-5031.0,11.0,-2.4,10.0
函館,3,3,タマモキャロル,-132.0,4.0,-6199.0,12.0,7131.0,2.0,0.8,7.0
函館,3,4,ヒューザー,-2663.0,9.0,-1116.0,9.0,7709.0,1.0,3.93,5.0
函館,3,5,ライトニングロッド,-1207.0,7.0,18072.0,1.0,-1151.0,8.0,15.714,1.0
函館,3,6,スマートイデアル,-6398.0,10.0,8487.0,2.0,2385.0,3.0,4.474,4.0
函館,3,7,ルクソンライト,-982.0,6.0,6025.0,3.0,-105.0,6.0,4.938,3.0
函館,3,8,セラサイト,-10456.0,12.0,-2018.0,11.0,-2529.0,10.0,-15.003,12.0
函館,3,9,エコロセレナ,-1268.0,8.0,-1617.0,10.0,2132.0,4.0,-0.753,8.0
函館,3,10,クインズスズラン,2069.0,3.0,6025.0,3.0,-9905.0,12.0,-1.811,9.0
