,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,80.0,131.0,,117.0,91.0,3.0,84.0,127.0,,,,4.0,5.0,6.0,75.0,,87.0,34.0,12.0,45.0,13.0,81.0,96.0,16.0,5.0
2022,58.0,117.0,,87.0,83.0,5.0,85.0,90.0,,2.0,1.0,7.0,7.0,3.0,71.0,,51.0,33.0,8.0,43.0,9.0,63.0,84.0,13.0,6.0
2023,74.0,102.0,,97.0,77.0,2.0,38.0,138.0,,,2.0,,,1.0,38.0,32.0,75.0,28.0,18.0,48.0,9.0,66.0,84.0,12.0,5.0
2024,49.0,77.0,,63.0,59.0,4.0,34.0,92.0,3.0,,6.0,4.0,,1.0,30.0,56.0,14.0,12.0,18.0,23.0,11.0,48.0,51.0,13.0,3.0
2025,74.0,103.0,,89.0,83.0,5.0,38.0,139.0,1.0,,,4.0,2.0,1.0,32.0,55.0,41.0,41.0,21.0,27.0,13.0,71.0,81.0,11.0,1.0
