場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
新潟,1,1,ヒートオンビート,青木孝文,90.0,112.0,131.0,101.0,131.0,85.0,91.0,,105.857,5.0
新潟,1,2,ビップランバン,清水久詞,83.0,109.0,141.0,118.0,140.0,91.0,109.0,,113.0,4.0
新潟,1,3,エンデュミオン,清水久詞,83.0,109.0,141.0,118.0,140.0,91.0,,,113.667,3.0
新潟,1,4,ニシノパプルブリリ,加藤和宏,86.0,69.0,68.0,76.0,76.0,98.0,,,78.833,13.0
新潟,1,5,エターナリー,池上昌和,120.0,126.0,121.0,113.0,124.0,109.0,112.0,,117.857,1.0
新潟,1,6,トーセンオリジン,和田雄二,81.0,63.0,105.0,85.0,96.0,79.0,86.0,,85.0,11.0
新潟,1,7,ワールドスケール,加藤公太,,,,,,,,,,
新潟,1,8,デシマルサーガ,粕谷昌央,91.0,110.0,125.0,92.0,120.0,86.0,67.0,,98.714,8.0
新潟,1,9,シャンドゥレール,国枝栄　,81.0,96.0,89.0,94.0,94.0,94.0,,,91.333,10.0
新潟,1,10,ブルメンダール,国枝栄　,81.0,96.0,89.0,94.0,94.0,94.0,94.0,,91.714,9.0
新潟,1,11,マイネルヴァッサー,土田稔　,73.0,97.0,92.0,86.0,91.0,69.0,87.0,,85.0,11.0
新潟,1,12,ロードトゥフェイム,尾形和幸,84.0,110.0,112.0,109.0,98.0,90.0,103.0,,100.857,7.0
新潟,1,13,サルサロッサ,高柳瑞樹,114.0,117.0,106.0,92.0,104.0,93.0,,,104.333,6.0
新潟,1,14,パトリック,岡田稲男,137.0,119.0,117.0,110.0,114.0,109.0,91.0,,113.857,2.0
新潟,2,1,ルージュラティーナ,池江泰寿,98.0,89.0,96.0,88.0,97.0,97.0,99.0,,94.857,12.0
新潟,2,2,ハプスブルグ,河嶋宏樹,80.0,143.0,140.0,148.0,124.0,98.0,,,122.167,1.0
新潟,2,3,ラグナトーレ,角田晃一,127.0,104.0,102.0,109.0,107.0,114.0,,,110.5,2.0
新潟,2,4,メイブロッサム,堀内岳志,56.0,97.0,86.0,85.0,79.0,103.0,,,84.333,15.0
