場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
新潟,1,1,ヒートオンビート,石神深一,91.0,87.0,88.0,88.0,226.0,,116.0,3.0
新潟,1,2,ビップランバン,中村将之,100.0,75.0,83.0,83.0,21.0,,72.4,12.0
新潟,1,3,エンデュミオン,鷲頭虎太,101.0,74.0,50.0,49.0,104.0,,75.6,11.0
新潟,1,4,ニシノパプルブリリ,水沼元輝,49.0,21.0,69.0,67.0,77.0,,56.6,14.0
新潟,1,5,エターナリー,金子光希,152.0,126.0,114.0,114.0,,,126.5,2.0
新潟,1,6,トーセンオリジン,大江原圭,81.0,79.0,90.0,90.0,21.0,,72.2,13.0
新潟,1,7,ワールドスケール,黒岩悠　,113.0,107.0,99.0,99.0,55.0,,94.6,6.0
新潟,1,8,デシマルサーガ,土田真翔,98.0,108.0,210.0,196.0,49.0,,132.2,1.0
新潟,1,9,シャンドゥレール,伴啓太　,103.0,106.0,105.0,105.0,21.0,,88.0,8.0
新潟,1,10,ブルメンダール,上野翔　,119.0,93.0,109.0,109.0,21.0,,90.2,7.0
新潟,1,11,マイネルヴァッサー,小野寺祐,94.0,123.0,98.0,98.0,21.0,,86.8,9.0
新潟,1,12,ロードトゥフェイム,小牧加矢,112.0,99.0,98.0,98.0,,,101.75,5.0
新潟,1,13,サルサロッサ,井上敏樹,132.0,139.0,95.0,96.0,75.0,,107.4,4.0
新潟,1,14,パトリック,森一馬　,90.0,100.0,99.0,99.0,39.0,,85.4,10.0
新潟,2,1,ルージュラティーナ,荻野極　,104.0,97.0,101.0,92.0,105.0,,99.8,6.0
新潟,2,2,ハプスブルグ,古川奈穂,106.0,89.0,94.0,90.0,93.0,,94.4,9.0
新潟,2,3,ラグナトーレ,河原田菜,104.0,87.0,91.0,102.0,101.0,,97.0,8.0
新潟,2,4,メイブロッサム,松本大輝,83.0,102.0,103.0,93.0,87.0,,93.6,10.0
新潟,2,5,リュウゼツラン,小林美駒,95.0,90.0,90.0,97.0,85.0,,91.4,12.0
新潟,2,6,メリザンド,舟山瑠泉,,,,,,,,
新潟,2,7,オプレントジュエル,丹内祐次,108.0,102.0,100.0,107.0,100.0,,103.4,3.0
新潟,2,8,ココリアマテル,佐々木大,103.0,102.0,101.0,98.0,99.0,,100.6,5.0
新潟,2,9,エイユーサブリナ,秋山稔樹,108.0,105.0,108.0,107.0,105.0,,106.6,2.0
新潟,2,10,ケングロリア,橋木太希,108.0,88.0,80.0,44.0,138.0,,91.6,11.0
新潟,2,11,アウスラフラッグ,菊沢一樹,118.0,115.0,108.0,106.0,111.0,,111.6,1.0
新潟,2,12,アップリンク,石神深道,79.0,97.0,75.0,53.0,60.0,,72.8,14.0
新潟,2,13,コスモサンビタリア,丸山元気,102.0,98.0,95.0,96.0,98.0,,97.8,7.0
新潟,2,14,トゥーザムーン,横山琉人,105.0,93.0,103.0,106.0,103.0,,102.0,4.0
新潟,2,15,ドナコルコバド,小沢大仁,74.0,96.0,95.0,104.0,80.0,,89.8,13.0
新潟,3,1,サツキレジーナ,今村聖奈,94.0,83.0,91.0,92.0,99.0,,91.8,10.0
新潟,3,2,マテンロウバディ,永島まな,90.0,90.0,86.0,91.0,82.0,,87.8,13.0
新潟,3,3,ミッキーマカパ,舟山瑠泉,,,,,,,,
新潟,3,4,アイアンオバーカム,武藤雅　,87.0,94.0,99.0,88.0,90.0,,91.6,11.0
新潟,3,5,レジョンデロル,菊沢一樹,118.0,115.0,108.0,112.0,111.0,,112.8,1.0
新潟,3,6,リラキトス,荻野極　,104.0,97.0,101.0,109.0,105.0,,103.2,4.0
新潟,3,7,アンジュオスリール,石神深道,79.0,97.0,75.0,86.0,60.0,,79.4,14.0
新潟,3,8,ワンダーブリング,角田大和,105.0,99.0,107.0,110.0,114.0,,107.0,2.0
新潟,3,9,エテオクロス,石田拓郎,95.0,108.0,95.0,80.0,90.0,,93.6,8.0
新潟,3,10,アルムチャーチル,秋山稔樹,108.0,105.0,108.0,105.0,105.0,,106.2,3.0
