場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
新潟,1,1,ヒートオンビート,青木孝文,-437.0,94.0,94.0,68.0,560.0,-1567.0,-217.0,,-1405.0,7.0
新潟,1,2,ビップランバン,清水久詞,-531.0,446.0,812.0,1448.0,1229.0,-972.0,800.0,,3232.0,2.0
新潟,1,3,エンデュミオン,清水久詞,-531.0,446.0,812.0,1448.0,1229.0,-972.0,,,2432.0,3.0
新潟,1,4,ニシノパプルブリリ,加藤和宏,-506.0,-186.0,-379.0,-1440.0,-332.0,-132.0,,,-2975.0,10.0
新潟,1,5,エターナリー,池上昌和,608.0,237.0,105.0,767.0,195.0,1043.0,296.0,,3251.0,1.0
新潟,1,6,トーセンオリジン,和田雄二,-544.0,-260.0,96.0,-998.0,-101.0,-2225.0,-728.0,,-4760.0,12.0
新潟,1,7,ワールドスケール,加藤公太,,,,,,,,,,
新潟,1,8,デシマルサーガ,粕谷昌央,-326.0,48.0,741.0,-683.0,768.0,-1299.0,-1749.0,,-2500.0,8.0
新潟,1,9,シャンドゥレール,国枝栄　,-525.0,-305.0,-146.0,-581.0,-245.0,-821.0,,,-2623.0,9.0
新潟,1,10,ブルメンダール,国枝栄　,-525.0,-305.0,-146.0,-581.0,-245.0,-821.0,-773.0,,-3396.0,11.0
新潟,1,11,マイネルヴァッサー,土田稔　,-988.0,-28.0,-271.0,-1226.0,-331.0,-2344.0,-562.0,,-5750.0,13.0
新潟,1,12,ロードトゥフェイム,尾形和幸,-691.0,73.0,234.0,187.0,-46.0,-963.0,111.0,,-1095.0,6.0
新潟,1,13,サルサロッサ,高柳瑞樹,346.0,418.0,50.0,-244.0,52.0,-606.0,,,16.0,5.0
新潟,1,14,パトリック,岡田稲男,739.0,391.0,157.0,723.0,274.0,506.0,-486.0,,2304.0,4.0
新潟,2,1,ルージュラティーナ,池江泰寿,-44.0,-1038.0,-333.0,-1427.0,-489.0,-259.0,-160.0,,-3750.0,12.0
新潟,2,2,ハプスブルグ,河嶋宏樹,-158.0,3886.0,4272.0,2910.0,2228.0,-115.0,,,13023.0,1.0
新潟,2,3,ラグナトーレ,角田晃一,516.0,488.0,371.0,1151.0,975.0,896.0,,,4397.0,3.0
新潟,2,4,メイブロッサム,堀内岳志,-1571.0,-295.0,-2150.0,-1523.0,-1745.0,303.0,,,-6981.0,15.0
新潟,2,5,リュウゼツラン,水野貴広,-166.0,-41.0,1066.0,-7.0,1090.0,-1472.0,,,470.0,6.0
新潟,2,6,メリザンド,田中博康,-438.0,-148.0,112.0,152.0,-94.0,-622.0,182.0,,-856.0,8.0
新潟,2,7,オプレントジュエル,田村康仁,-582.0,-267.0,-584.0,-326.0,-1080.0,-169.0,,,-3008.0,11.0
新潟,2,8,ココリアマテル,古賀慎明,-131.0,631.0,-591.0,472.0,-260.0,97.0,,,218.0,7.0
