場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
中山,1,未勝利,ダート,1200,重,1,アイムインディ,3歳,武豊,蛯名正義,差し,,,短距離,右回り,ダ道悪,Lv2 ,インディチャンプ,,距離短縮,1,B,13.6,7.0,13.6,7.0,,,,,C,,,,
中山,1,未勝利,ダート,1200,重,2,メビウスロマンス,3歳,戸崎圭太,矢嶋大樹,先行,,,短距離,右回り,ダ道悪,Lv2 ,ニューイヤーズデイ,休明3走,距離短縮,2,B,12.9,5.0,12.9,5.0,35.9,2.0,36.3,1.0,D,C,C,,
中山,1,未勝利,ダート,1200,重,3,マーゴットオーメン,3歳,菊沢一樹,菊沢隆徳,,,,短距離,右回り,ダ道悪,Lv2 ,ゴールドドリーム,,,8,D,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,重,4,テンハートビート,3歳,丹内祐次,西田雄一,逃げ,,,短距離,右回り,ダ道悪,Lv2 ,リオンディーズ,休明初戦,距離短縮,6,D,12.7,3.0,12.7,2.0,,,,,C,B,,,
中山,1,未勝利,ダート,1200,重,5,ブルーノザビーチ,3歳,小林凌大,尾形和幸,,,,短距離,右回り,ダ道悪,Lv2 ,マテラスカイ,,,12,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,重,6,ロマンスドール,3歳,水沼元輝,石栗龍彦,,,,短距離,右回り,ダ道悪,Lv2 ,マクフィ,,,15,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,重,7,マオノサルート,3歳,原優介,黒岩陽一,,,,短距離,右回り,ダ道悪,Lv2 ,スマートファルコン,,,13,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,重,8,ララムーティエ,3歳,小林脩斗,青木孝文,,,,短距離,右回り,ダ道悪,Lv2 ,ノーブルミッション,,,14,E,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,重,9,ティアップシャイン,3歳,佐藤翔馬,奥平雅士,先行,,,短距離,右回り,ダ道悪,Lv2 ,ダノンスマッシュ,,距離短縮,4,C,12.9,5.0,12.9,5.0,35.9,2.0,38.3,4.0,C,,,,
中山,1,未勝利,ダート,1200,重,10,マリノステアハート,3歳,木幡巧也,牧光二,,,,短距離,右回り,ダ道悪,Lv2 ,モーニン,,,7,D,,,,,,,,,,,,,
中山,1,未勝利,ダート,1200,重,11,ジャメビュ,3歳,遠藤汰月,佐藤吉勝,追込,25.0,25.0,短距離,右回り,ダ道悪,Lv2 ,ダノンレジェンド,連闘,,5,C,12.6,2.0,12.8,4.0,36.2,4.0,36.7,2.0,D,C,C,D,C
中山,1,未勝利,ダート,1200,重,12,ロジザボード,3歳,岩田康誠,古賀慎明,,,,短距離,右回り,ダ道悪,Lv2 ,ドレフォン,,,9,D,,,,,,,,,,,,,
