場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
札幌,1,未勝利,ダート,1000,良,1,シンゼンノト,2歳,遠藤汰月,荒川義之,差し,,,短距離,右回り,,Lv2 ,ヴァンゴッホ,,距離短縮
札幌,1,未勝利,ダート,1000,良,2,イリスロッソ,2歳,古川奈穂,伊坂重信,先行,,,短距離,右回り,,Lv2 ,フィレンツェファイア,,距離短縮
札幌,1,未勝利,ダート,1000,良,3,サンクレセント,2歳,丹内祐次,伊藤圭三,先行,,0.0,短距離,右回り,,Lv2 ,ディスクリートキャット,,
札幌,1,未勝利,ダート,1000,良,4,サウンドエフォート,2歳,吉田隼人,安達昭夫,追込,,,短距離,右回り,,Lv2 ,ヘニーヒューズ,,距離短縮
札幌,1,未勝利,ダート,1000,良,5,ラストモーメント,2歳,大久保友,北出成人,差し,,0.0,短距離,右回り,,Lv2 ,ゴールドドリーム,,
札幌,1,未勝利,ダート,1000,良,6,ワイドウィンザー,2歳,小林美駒,西園翔太,先行,,100.0,短距離,右回り,,Lv2 ,ワイドファラオ,,
札幌,1,未勝利,ダート,1000,良,7,リアルクウカイ,2歳,原田和真,萱野浩二,逃げ,,100.0,短距離,右回り,,Lv2 ,シャンハイボビー,,
札幌,1,未勝利,ダート,1000,良,8,グランモンターナ,2歳,古川吉洋,井上智史,先行,,,短距離,右回り,,Lv2 ,ミスチヴィアスアレックス,,距離短縮
札幌,1,未勝利,ダート,1000,良,9,タイガーストリート,2歳,小沢大仁,大橋勇樹,先行,,0.0,短距離,右回り,,Lv2 ,フィレンツェファイア,,
札幌,1,未勝利,ダート,1000,良,10,クラウスーラ,2歳,西村淳也,小栗実,先行,,100.0,短距離,右回り,,Lv2 ,ニューイヤーズデイ,,
札幌,1,未勝利,ダート,1000,良,11,パンジャケリー,2歳,横山和生,橋田宜長,先行,,,短距離,右回り,,Lv2 ,ディスクリートキャット,,距離短縮
札幌,1,未勝利,ダート,1000,良,12,レジェンドヴァーサ,2歳,横山琉人,相沢郁,追込,,,短距離,右回り,,Lv2 ,ミッキーアイル,,距離短縮
札幌,2,未勝利,ダート,1700,良,1,ラストシャイニー,3歳,松本大輝,千葉直人,差し,,,中距離,右回り,,Lv2 ,ダノンプレミアム,,距離延長
札幌,2,未勝利,ダート,1700,良,2,ビレッジルイーザ,3歳,小林美駒,伊藤圭三,逃げ,,33.33333333333333,中距離,右回り,,Lv2 ,ノーブルミッション,,
札幌,2,未勝利,ダート,1700,良,3,チカマヨルキーナ,3歳,横山琉人,藤岡健一,差し,0.0,0.0,中距離,右回り,,Lv2 ,ナダル,休明2走,
札幌,2,未勝利,ダート,1700,良,4,ハスカップジャム,3歳,長浜鴻緒,中舘英二,逃げ,,0.0,中距離,右回り,,Lv2 ,フィエールマン,休明3走,
札幌,2,未勝利,ダート,1700,良,5,ルージュボニート,3歳,丹内祐次,高柳瑞樹,先行,,0.0,中距離,右回り,,Lv2 ,キズナ,,
札幌,2,未勝利,ダート,1700,良,6,プルーフリーディン,3歳,鮫島克駿,小林真也,先行,,40.0,中距離,右回り,,Lv2 ,ジャスタウェイ,,
札幌,2,未勝利,ダート,1700,良,7,サマースプラッシュ,3歳,古川奈穂,石栗龍彦,追込,,0.0,中距離,右回り,,Lv2 ,アポロケンタッキー,,
札幌,2,未勝利,ダート,1700,良,8,ルパピヨンブラン,3歳,西村淳也,杉山佳明,差し,,33.33333333333333,中距離,右回り,,Lv2 ,ゴールドドリーム,,
札幌,2,未勝利,ダート,1700,良,9,スリーケイ,3歳,佐々木大,高橋一哉,逃げ,,0.0,中距離,右回り,,Lv2 ,クリソベリル,,
札幌,2,未勝利,ダート,1700,良,10,ワイルドカグラ,3歳,河原田菜,渡辺薫彦,逃げ,,0.0,中距離,右回り,,Lv2 ,シニスターミニスター,休明3走,距離短縮
札幌,3,未勝利,芝,1200,良,1,ロンドンプライド,3歳,河原田菜,竹内正洋,逃げ,,100.0,短距離,右回り,,Lv3 ,リオンディーズ,,
札幌,3,未勝利,芝,1200,良,2,ランスオブラヴ,3歳,武豊,奥村豊,先行,,50.0,短距離,右回り,,Lv3 ,サトノダイヤモンド,,
札幌,3,未勝利,芝,1200,良,3,サトノシュトローム,3歳,鮫島克駿,堀宣行,,,,短距離,右回り,,Lv3 ,キタサンブラック,,
札幌,3,未勝利,芝,1200,良,4,ロジスカヤ,3歳,長浜鴻緒,新開幸一,先行,,25.0,短距離,右回り,,Lv3 ,シルバーステート,休明2走,
札幌,3,未勝利,芝,1200,良,5,ティンクルバレット,3歳,古川奈穂,池添学,先行,,0.0,短距離,右回り,,Lv3 ,ミッキーアイル,休明2走,
札幌,3,未勝利,芝,1200,良,6,モノノケ,3歳,和田陽希,宮地貴稔,追込,,,短距離,右回り,,Lv3 ,マテラスカイ,,距離短縮
