場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
新潟,1,未勝利,障害,2890,良,1,ナスノソナタ,4歳,水沼元輝,武井亮,差し,,,長距離,左回り,,,レイデオロ,休明2走,距離延長,13,E,13.2,13.0,13.6,5.0,37.9,5.0,41.4,5.0,C,C,C,D,B
新潟,1,未勝利,障害,2890,良,2,サマーアゲイン,5歳以上,高田潤,渡辺薫彦,先行,,,長距離,左回り,,,キズナ,休明初戦,距離延長,6,D,12.4,4.0,,,35.8,2.0,37.5,2.0,C,C,,,B
新潟,1,未勝利,障害,2890,良,3,ゲレル,4歳,上野翔,小野次郎,差し,,,長距離,左回り,,,ブラックタイド,休明初戦,距離延長,5,D,12.7,5.0,,,,,,,C,C,B,D,B
新潟,1,未勝利,障害,2890,良,4,ジュリアスローズ,5歳以上,大江原圭,粕谷昌央,差し,0.0,,長距離,左回り,,,エピファネイア,休明初戦,距離延長,12,E,12.9,8.0,,,,,,,C,C,C,C,C
新潟,1,未勝利,障害,2890,良,5,エポカスピーガ,4歳,草野太郎,田中剛,逃げ,,,長距離,左回り,,,エポカドーロ,休明2走,距離延長,11,E,12.0,2.0,12.2,1.0,34.8,1.0,38.9,4.0,C,C,C,B,B
新潟,1,未勝利,障害,2890,良,6,ライツフォル,5歳以上,難波剛健,高橋義忠,先行,,,長距離,左回り,,,ミッキーアイル,,距離短縮,1,A,11.9,1.0,,,35.9,3.0,38.0,3.0,C,C,B,B,D
新潟,1,未勝利,障害,2890,良,7,ナヴァラトゥナ,4歳,坂口智康,手塚貴徳,差し,,,長距離,左回り,,,フィエールマン,休明初戦,距離延長,9,D,13.0,10.0,13.1,3.0,,,,,B,D,B,C,C
新潟,1,未勝利,障害,2890,良,8,アヴニールドブリエ,5歳以上,伴啓太,大和田成,追込,,,長距離,左回り,,,エピファネイア,休明初戦,距離延長,7,D,13.1,12.0,13.5,4.0,,,,,B,E,B,C,C
新潟,1,未勝利,障害,2890,良,9,イモータルバード,5歳以上,中村将之,栗田徹,先行,,,長距離,左回り,,,レイデオロ,休明2走,距離延長,14,E,12.3,3.0,12.7,2.0,36.1,4.0,36.6,1.0,C,C,E,C,C
新潟,1,未勝利,障害,2890,良,10,アンノウンウォリア,5歳以上,黒岩悠,平田修,追込,,,長距離,左回り,,,マジェスティックウォリアー,休明2走,距離短縮,8,D,12.9,8.0,,,,,,,C,C,C,B,C
新潟,1,未勝利,障害,2890,良,11,トーアマリシテン,5歳以上,五十嵐雄,小島茂之,差し,,,長距離,左回り,,,ビーチパトロール,休明初戦,距離延長,4,C,13.0,10.0,,,,,,,C,C,C,C,C
新潟,1,未勝利,障害,2890,良,12,アニージョ,5歳以上,森一馬,吉田直弘,追込,0.0,,長距離,左回り,,,ケープブランコ,休明2走,距離短縮,2,C,12.7,5.0,,,,,,,C,C,C,C,C
新潟,1,未勝利,障害,2890,良,13,フォルガイル,5歳以上,金子光希,加藤和宏,追込,0.0,,長距離,左回り,,,レイデオロ,,,3,C,12.8,7.0,,,,,,,C,C,C,C,C
新潟,1,未勝利,障害,2890,良,14,ホウオウスターツ,4歳,小林凌大,池上昌和,追込,,,長距離,左回り,,,ダノンバラード,,距離延長,10,D,13.2,13.0,,,,,,,C,C,C,C,E
新潟,2,未勝利,ダート,1800,良,1,ナウオアネヴァー,3歳,川又賢治,寺島良,先行,,25.0,中距離,左回り,,Lv1 ,キズナ,,距離短縮,3,C,12.5,1.0,13.4,3.0,37.4,,37.8,3.0,C,C,C,C,C
新潟,2,未勝利,ダート,1800,良,2,パイザナンバー,3歳,城戸義政,畑端省吾,追込,,0.0,中距離,左回り,,Lv1 ,ルヴァンスレーヴ,,,6,D,13.5,8.0,13.5,4.0,37.3,3.0,37.6,2.0,C,C,,,
新潟,2,未勝利,ダート,1800,良,3,クロームクロス,3歳,斎藤新,西園翔太,差し,,,中距離,左回り,,Lv1 ,ミスターメロディ,休明初戦,距離延長,5,D,13.3,7.0,13.3,1.0,,,,,B,,,,
新潟,2,未勝利,ダート,1800,良,4,カンフーヒーロー,3歳,水沼元輝,的場均,追込,,0.0,中距離,左回り,,Lv1 ,ストロングリターン,,距離延長,9,E,12.7,3.0,14.5,9.0,37.3,3.0,39.4,,C,C,C,E,D
新潟,2,未勝利,ダート,1800,良,5,ヴァルク,3歳,河原田菜,武市康男,差し,,0.0,中距離,左回り,,Lv1 ,パドトロワ,休明3走,,8,E,13.1,6.0,13.6,6.0,38.1,,38.5,,C,D,C,,
新潟,2,未勝利,ダート,1800,良,6,エタンセル,3歳,小林美駒,高木登,逃げ,,100.0,中距離,左回り,,Lv1 ,ブリックスアンドモルタル,,距離延長,1,A,12.5,1.0,13.3,1.0,36.1,1.0,37.5,1.0,C,B,C,C,
新潟,2,未勝利,ダート,1800,良,7,アデルフィー,3歳,吉田隼人,金成貴史,差し,,33.33333333333333,中距離,左回り,,Lv1 ,モーニン,,距離延長,2,B,12.9,4.0,13.5,4.0,36.7,2.0,37.8,3.0,D,C,C,C,C
新潟,2,未勝利,ダート,1800,良,8,マーゴットデウス,3歳,小沢大仁,今野貞一,追込,,,中距離,左回り,,Lv1 ,ドレフォン,休明2走,距離短縮,7,D,13.8,9.0,14.4,8.0,,,,,D,B,,,
新潟,2,未勝利,ダート,1800,良,9,カフジマリボー,3歳,柴田裕一,中竹和也,追込,,0.0,中距離,左回り,,Lv1 ,ハービンジャー,,,4,C,12.9,4.0,13.6,6.0,38.8,,39.3,,D,B,C,,
新潟,3,未勝利,ダート,1200,良,1,パソドブレ,3歳,石神深道,中川公成,差し,,0.0,短距離,左回り,,Lv2 ,リアルインパクト,休明初戦,,12,E,12.9,8.0,12.9,5.0,37.2,,38.1,6.0,C,B,,,
新潟,3,未勝利,ダート,1200,良,2,ベルオーシャン,3歳,舟山瑠泉,柄崎将寿,先行,,33.33333333333333,短距離,左回り,,Lv2 ,ミスチヴィアスアレックス,,距離短縮,3,C,12.2,4.0,13.0,6.0,35.7,5.0,37.7,3.0,B,D,C,D,D
新潟,3,未勝利,ダート,1200,良,3,ジョイベル,3歳,遠藤汰月,本間忍,,,,短距離,左回り,,Lv2 ,ノーブルミッション,,,15,E,,,,,,,,,,,,,
新潟,3,未勝利,ダート,1200,良,4,ロンバスブレス,3歳,菊沢一樹,石栗龍彦,,,,短距離,左回り,,Lv2 ,イスラボニータ,,,9,D,,,,,,,,,,,,,
新潟,3,未勝利,ダート,1200,良,5,パピヨンヴェール,3歳,石川裕紀,吉岡辰弥,追込,,,短距離,左回り,,Lv2 ,ロードカナロア,休明初戦,,6,D,13.6,11.0,13.6,10.0,,,,,B,,,,
新潟,3,未勝利,ダート,1200,良,6,マリリンバローズ,3歳,荻野極,佐藤悠太,先行,,100.0,短距離,左回り,,Lv2 ,ナダル,休明3走,,1,B,12.4,6.0,12.5,3.0,35.1,3.0,37.6,2.0,C,D,B,C,
新潟,3,未勝利,ダート,1200,良,7,アドバンスジェンヌ,3歳,河原田菜,小手川準,,,,短距離,左回り,,Lv2 ,モーニン,,,11,E,,,,,,,,,,,,,
新潟,3,未勝利,ダート,1200,良,8,スカット,3歳,上里直汰,堀内岳志,差し,0.0,40.0,短距離,左回り,,Lv2 ,ゴールドドリーム,,,7,D,12.0,3.0,12.4,2.0,34.9,2.0,37.7,3.0,C,C,B,B,E
新潟,3,未勝利,ダート,1200,良,9,プティシラー,3歳,長浜鴻緒,上原博之,先行,,0.0,短距離,左回り,,Lv2 ,アメリカンペイトリオット,休明2走,距離延長,5,C,13.1,9.0,13.3,8.0,37.1,,38.2,7.0,C,C,,,
新潟,3,未勝利,ダート,1200,良,10,マジンタクシー,3歳,吉田隼人,深山雅史,差し,0.0,0.0,短距離,左回り,,Lv2 ,マテラスカイ,,距離短縮,4,C,11.8,1.0,13.1,7.0,34.6,1.0,38.6,,D,C,B,C,C
新潟,3,未勝利,ダート,1200,良,11,アンジュリオ,3歳,丸田恭介,高橋文雅,追込,,,短距離,左回り,,Lv2 ,マクフィ,休明初戦,距離短縮,14,E,13.8,12.0,14.4,12.0,39.7,,47.9,,C,B,,,
新潟,3,未勝利,ダート,1200,良,12,エコロセレナ,3歳,斎藤新,斎藤誠,先行,,66.66666666666666,短距離,左回り,,Lv2 ,コントレイル,,,2,B,11.9,2.0,11.9,1.0,35.4,4.0,37.4,1.0,C,C,C,C,C
新潟,3,未勝利,ダート,1200,良,13,ライブリピュア,3歳,小林凌大,尾形和幸,追込,,,短距離,左回り,,Lv2 ,クリエイター2,,距離短縮,13,E,13.4,10.0,13.8,11.0,37.2,,39.7,,C,D,C,B,C
新潟,3,未勝利,ダート,1200,良,14,リトセア,3歳,小沢大仁,浜田多実,先行,,0.0,短距離,左回り,,Lv2 ,カリフォルニアクローム,休明初戦,,8,D,12.7,7.0,12.8,4.0,35.7,5.0,38.0,5.0,C,C,,,
新潟,3,未勝利,ダート,1200,良,15,リリーサンライズ,3歳,富田暁,矢作芳人,先行,,0.0,短距離,左回り,,Lv2 ,ニューイヤーズデイ,休明3走,,10,E,12.3,5.0,13.5,9.0,35.9,7.0,38.3,,C,C,C,C,C
新潟,4,未勝利,障害,2890,良,1,コイヌール,5歳以上,伴啓太,柄崎将寿,差し,,,長距離,左回り,,,リオンディーズ,休明初戦,距離延長,7,D,12.8,10.0,13.9,5.0,,,,,B,B,B,C,C
新潟,4,未勝利,障害,2890,良,2,ロワゾブルー,4歳,土田真翔,小島茂之,差し,,,長距離,左回り,,,ノヴェリスト,休明3走,距離短縮,14,E,13.2,13.0,,,38.6,5.0,43.0,6.0,C,C,C,B,C
新潟,4,未勝利,障害,2890,良,3,スティルシャイニン,4歳,水沼元輝,天間昭一,差し,,,長距離,左回り,,,メイショウボーラー,,距離短縮,6,D,12.8,10.0,,,,,,,C,C,C,C,C
新潟,4,未勝利,障害,2890,良,4,オーサムストローク,5歳以上,草野太郎,伊藤圭三,先行,,,長距離,左回り,,,エピファネイア,休明初戦,距離延長,9,D,12.3,3.0,13.7,4.0,36.3,1.0,39.7,5.0,C,E,D,D,C
新潟,4,未勝利,障害,2890,良,5,トモジャシャトー,5歳以上,大江原圭,小笠倫弘,差し,,,長距離,左回り,,,デクラレーションオブウォー,休明初戦,距離延長,11,E,12.7,8.0,13.6,3.0,37.7,3.0,38.4,4.0,C,C,,C,C
新潟,4,未勝利,障害,2890,良,6,テーオーサンドニ,5歳以上,中村将之,高柳大輔,逃げ,,,長距離,左回り,,,キタサンブラック,休明初戦,距離延長,4,C,12.0,1.0,,,,,,,C,C,C,C,
