場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
東京,1,未勝利,ダート,1600,良,1,サバイバルトゥルー,2歳,石神深道,和田雄二,追込,,,短距離,左回り,,Lv2 ,ルーラーシップ,,距離短縮,14,E,13.8,11.0,13.8,11.0,,,,,C,B,,,
東京,1,未勝利,ダート,1600,良,2,クイーンズホリデー,2歳,荻野極,林徹,追込,,,短距離,左回り,,Lv2 ,オルフェーヴル,,距離短縮,6,D,14.0,13.0,14.0,13.0,39.1,7.0,40.7,,C,,,,
東京,1,未勝利,ダート,1600,良,3,ガーネットテソーロ,2歳,舟山瑠泉,高木登,追込,,,短距離,左回り,,Lv2 ,シルバーステート,,,12,E,13.7,10.0,13.7,10.0,,,,,B,,,,
東京,1,未勝利,ダート,1600,良,4,エコールナヴァール,2歳,ルメール,森一誠,先行,,,短距離,左回り,,Lv2 ,アドマイヤマーズ,,距離延長,3,B,12.9,5.0,13.6,9.0,,,,,C,D,,,
東京,1,未勝利,ダート,1600,良,5,ウィングブルー,2歳,斎藤新,斎藤誠,先行,,,短距離,左回り,,Lv2 ,アドマイヤマーズ,,距離短縮,2,B,12.6,2.0,12.8,3.0,36.9,4.0,39.6,5.0,C,C,D,,
東京,1,未勝利,ダート,1600,良,6,ソーマッチ,2歳,遠藤汰月,鈴木伸尋,追込,,,短距離,左回り,,Lv2 ,ロジャーバローズ,,,11,E,14.1,15.0,14.1,15.0,,,,,B,,,,
東京,1,未勝利,ダート,1600,良,7,フライスカイハイ,2歳,吉田隼人,菊川正達,差し,,,短距離,左回り,,Lv2 ,ロードカナロア,,距離短縮,5,C,13.2,7.0,13.2,6.0,36.4,2.0,39.1,2.0,E,B,,,
東京,1,未勝利,ダート,1600,良,8,レヴェランジェ,2歳,津村明秀,鈴木慎太,先行,,,短距離,左回り,,Lv2 ,サングレーザー,,,1,B,12.8,4.0,12.8,3.0,,,,,C,B,,,
東京,1,未勝利,ダート,1600,良,9,ナタール,2歳,佐藤翔馬,杉浦宏昭,先行,,,短距離,左回り,,Lv2 ,Saxon Warrior,休明初戦,,15,E,13.2,7.0,13.2,6.0,,,,,C,B,,,
東京,1,未勝利,ダート,1600,良,10,ロココ,2歳,丸山元気,根本康広,追込,,,短距離,左回り,,Lv2 ,ミスターメロディ,休明初戦,距離延長,10,E,13.3,9.0,13.3,8.0,36.4,2.0,38.9,1.0,C,B,,,
東京,1,未勝利,ダート,1600,良,11,ニシノガランテ,2歳,木幡巧也,牧光二,差し,,,短距離,左回り,,Lv2 ,ファインニードル,,距離延長,7,D,13.0,6.0,13.0,5.0,37.1,5.0,40.1,6.0,C,,,,
東京,1,未勝利,ダート,1600,良,12,ロンドンプライド,2歳,吉田豊,竹内正洋,先行,,,短距離,左回り,,Lv2 ,リオンディーズ,休明初戦,距離短縮,8,D,12.7,3.0,12.7,2.0,,,,,C,B,,,
東京,1,未勝利,ダート,1600,良,13,エンゼルランプ,2歳,嶋田純次,武市康男,追込,,,短距離,左回り,,Lv2 ,ダノンプレミアム,,距離短縮,13,E,13.9,12.0,13.9,12.0,39.0,6.0,39.3,3.0,C,,,,
東京,1,未勝利,ダート,1600,良,14,アーティラリー,2歳,菊沢一樹,松山将樹,差し,,,短距離,左回り,,Lv2 ,ホッコータルマエ,,距離短縮,9,D,14.0,13.0,14.0,13.0,39.2,,39.3,3.0,C,,,,
東京,1,未勝利,ダート,1600,良,15,ジャストビコーズ,2歳,横山武史,武井亮,先行,,,短距離,左回り,,Lv2 ,インディチャンプ,,距離短縮,4,C,12.5,1.0,12.5,1.0,35.3,1.0,40.3,7.0,A,B,D,,
東京,2,未勝利,ダート,1400,良,1,ドレドレ,2歳,長浜鴻緒,矢嶋大樹,差し,,,短距離,左回り,,Lv2 ,ドレフォン,,距離短縮,9,D,13.3,11.0,13.4,11.0,37.3,,37.6,1.0,C,C,,,
東京,2,未勝利,ダート,1400,良,2,ロゼインパルス,2歳,丹内祐次,伊藤伸一,追込,,,短距離,左回り,,Lv2 ,ストロングリターン,,距離延長,13,E,13.2,9.0,13.2,9.0,36.9,6.0,39.3,,D,B,,,
東京,2,未勝利,ダート,1400,良,3,アイアンブランド,2歳,柴田大知,南田美知,追込,,,短距離,左回り,,Lv2 ,ビッグアーサー,,距離延長,12,E,13.1,8.0,13.1,8.0,37.0,,39.2,,C,,,,
東京,2,未勝利,ダート,1400,良,4,エッジアキュート,2歳,木幡巧也,大和田成,差し,,,短距離,左回り,,Lv2 ,イスラボニータ,,,2,B,13.2,9.0,13.2,9.0,,,,,B,,,,
東京,2,未勝利,ダート,1400,良,5,フレンチブラッサム,2歳,野中悠太,柄崎将寿,差し,,,短距離,左回り,,Lv2 ,ホッコータルマエ,,距離短縮,10,E,13.5,12.0,13.5,12.0,38.9,,39.8,,C,,,,
東京,2,未勝利,ダート,1400,良,6,エコロバロン,2歳,菊沢一樹,菊沢隆徳,差し,,,短距離,左回り,,Lv2 ,フォーウィールドライブ,,距離延長,6,D,12.4,1.0,12.4,1.0,35.3,1.0,39.3,,D,C,,,
東京,2,未勝利,ダート,1400,良,7,ゴディアンフィンチ,2歳,横山典弘,安田翔伍,追込,,,短距離,左回り,,Lv2 ,シスキン,,距離短縮,3,C,14.0,13.0,14.0,13.0,40.8,,38.7,6.0,D,,,,
東京,2,未勝利,ダート,1400,良,8,グラティアム,2歳,三浦皇成,嘉藤貴行,先行,,,短距離,左回り,,Lv2 ,ナダル,,距離延長,1,A,12.9,6.0,12.9,6.0,36.1,3.0,37.6,1.0,C,C,,,
東京,2,未勝利,ダート,1400,良,9,ヘイマー,2歳,遠藤汰月,伊藤伸一,先行,,,短距離,左回り,,Lv2 ,アドマイヤムーン,休明初戦,距離短縮,8,D,12.9,6.0,12.9,6.0,,,,,D,,,,
東京,2,未勝利,ダート,1400,良,10,エクスプレスナイト,2歳,石田拓郎,青木孝文,追込,,,短距離,左回り,,Lv2 ,アジアエクスプレス,,距離延長,7,D,12.8,5.0,12.8,5.0,37.0,,37.9,4.0,D,D,C,,
東京,2,未勝利,ダート,1400,良,11,ベアアッコチャン,2歳,松岡正海,杉浦宏昭,差し,,,短距離,左回り,,Lv2 ,フォーウィールドライブ,,距離延長,4,C,12.7,4.0,12.7,4.0,35.6,2.0,37.6,1.0,D,C,,,
東京,2,未勝利,ダート,1400,良,12,ニシノランペイジ,2歳,内田博幸,松山将樹,差し,0.0,0.0,短距離,左回り,,Lv2 ,アジアエクスプレス,休明3走,距離延長,11,E,12.5,2.0,12.5,2.0,36.4,4.0,38.4,5.0,D,C,C,,
東京,2,未勝利,ダート,1400,良,13,ヴェネチアンキング,2歳,横山武史,伊藤圭三,逃げ,,,短距離,左回り,,Lv2 ,マジェスティックウォリアー,,距離短縮,5,D,12.6,3.0,12.6,3.0,36.6,5.0,41.9,,B,,,,
東京,3,未勝利,芝,1400,良,1,カゼノハゴロモ,2歳,野中悠太,根本康広,差し,,,短距離,左回り,,Lv1 ,ビッグアーサー,,距離短縮,12,E,12.4,2.0,13.0,5.0,35.8,4.0,36.1,,C,C,B,,
東京,3,未勝利,芝,1400,良,2,フックセンチョウ,2歳,石田拓郎,佐藤吉勝,追込,,,短距離,左回り,,Lv1 ,アスクピーターパン,,距離短縮,11,E,13.6,12.0,13.7,12.0,37.2,,34.8,4.0,B,B,,,
東京,3,未勝利,芝,1400,良,3,ミスターマーボー,2歳,原優介,青木孝文,先行,,,短距離,左回り,,Lv1 ,シュヴァルグラン,,距離短縮,3,C,12.6,3.0,12.6,1.0,36.5,,34.3,3.0,C,C,C,,
東京,3,未勝利,芝,1400,良,4,カズノダイジョウ,2歳,長浜鴻緒,浅利英明,先行,0.0,,短距離,左回り,,Lv1 ,ハービンジャー,休明初戦,距離短縮,6,D,12.6,3.0,12.6,1.0,35.7,2.0,38.1,,C,D,,,
東京,3,未勝利,芝,1400,良,5,リトルエンジェル,2歳,上里直汰,清水英克,追込,,,短距離,左回り,,Lv1 ,ミスチヴィアスアレックス,,距離延長,10,E,13.3,9.0,13.3,9.0,37.5,,35.3,5.0,D,,,,
東京,3,未勝利,芝,1400,良,6,トーアシチフクジン,2歳,江田照男,村田一誠,差し,,,短距離,左回り,,Lv1 ,ニューイヤーズデイ,休明初戦,距離短縮,9,D,13.3,9.0,13.3,9.0,38.1,,41.4,,C,,,,
東京,3,未勝利,芝,1400,良,7,ダイヤテソーロ,2歳,木幡巧也,牧光二,逃げ,0.0,,短距離,左回り,,Lv1 ,ダノンバラード,休明初戦,距離延長,4,D,12.1,1.0,13.1,6.0,34.7,1.0,35.5,6.0,D,C,A,,
東京,3,未勝利,芝,1400,良,8,ウレシイゴサン,2歳,杉原誠人,伊藤大士,追込,,,短距離,左回り,,Lv1 ,ベンバトル,休明2走,距離延長,7,D,12.7,5.0,13.1,6.0,35.7,2.0,34.1,1.0,C,B,E,C,
東京,3,未勝利,芝,1400,良,9,シャオママル,2歳,ルメール,加藤士津,差し,,0.0,短距離,左回り,,Lv1 ,アルアイン,,距離短縮,1,A,12.8,6.0,12.8,3.0,36.4,6.0,34.1,1.0,C,B,,,
東京,3,未勝利,芝,1400,良,10,ファインコンダクト,2歳,横山武史,久保田貴,先行,,,短距離,左回り,,Lv1 ,ファインニードル,,距離短縮,2,B,12.8,6.0,12.8,3.0,36.3,5.0,36.8,,D,,,,
東京,3,未勝利,芝,1400,良,11,ワディアルリヤハ,2歳,横山和生,田村康仁,先行,,,短距離,左回り,,Lv1 ,St Mark's Basilica,,距離短縮,5,D,13.1,8.0,13.1,6.0,36.9,,35.7,,D,,,,
東京,3,未勝利,芝,1400,良,12,ヴェリタスポルタ,2歳,丹内祐次,菊川正達,逃げ,0.0,,短距離,左回り,,Lv1 ,シスキン,連闘,距離短縮,8,D,13.4,11.0,13.4,11.0,36.6,,40.6,,C,,,,
東京,4,未勝利,障害,3000,良,1,リプレイ,4歳,土田真翔,戸田博文,追込,,,長距離,左回り,,,ミッキーアイル,,距離延長,14,E,12.6,7.0,,,,,,,C,C,C,C,E
東京,4,未勝利,障害,3000,良,2,トーアマリシテン,4歳,石神深一,小島茂之,差し,,,長距離,左回り,,,ビーチパトロール,休明2走,,11,E,13.0,13.0,,,36.6,6.0,39.1,7.0,C,C,D,B,D
東京,4,未勝利,障害,3000,良,3,ボエーム,4歳,坂口智康,石栗龍彦,差し,,,長距離,左回り,,,アニマルキングダム,休明3走,距離延長,13,E,12.4,5.0,12.5,1.0,34.9,1.0,38.0,4.0,C,C,B,C,C
