,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2021,304.0,192.0,,240.0,227.0,29.0,116.0,380.0,80.0,60.0,,2.0,24.0,14.0,90.0,,171.0,55.0,55.0,76.0,31.0,137.0,257.0,28.0,43.0
2022,273.0,181.0,,233.0,195.0,26.0,133.0,321.0,56.0,56.0,13.0,2.0,42.0,13.0,89.0,,153.0,30.0,61.0,68.0,31.0,125.0,227.0,31.0,40.0
2023,245.0,153.0,,184.0,198.0,16.0,46.0,352.0,49.0,56.0,2.0,7.0,18.0,9.0,21.0,72.0,95.0,69.0,104.0,77.0,27.0,115.0,198.0,35.0,23.0
2024,293.0,197.0,,211.0,249.0,30.0,81.0,409.0,59.0,68.0,,,18.0,2.0,63.0,182.0,47.0,51.0,63.0,52.0,39.0,145.0,230.0,33.0,43.0
2025,217.0,142.0,,161.0,171.0,27.0,61.0,298.0,37.0,46.0,,3.0,23.0,28.0,35.0,73.0,76.0,38.0,47.0,51.0,22.0,95.0,174.0,27.0,41.0
