場所,R,クラス,種別,距離,馬場状態,レースレベル,馬番,馬名,年齢,騎手名,調教師名,距離区分,回り,道悪判定,種牡馬名,臨戦過程,距離変遷,推定人気,人気ランク,テン1F_過去,テン1F_過去_ランク,テン1F_前走,テン1F_前走_ランク,テン_T,テン_T_ランク,上がり_T,上がり_T_ランク,前走_評価,前々走_評価,3走前_評価,4走前_評価,5走前_評価
函館,9,自己条件,芝,1200,良(暫定),Lv2 ,7,ウォーターサグラダ,3歳,武豊,武幸四郎,短距離,右回り,,シルバーステート,休明2走,,6,D,12.7,10.0,12.9,8.0,34.8,,34.8,,C,C,D,B,
函館,9,自己条件,芝,1200,良(暫定),Lv2 ,8,マイオウンウェイ,3歳,小沢大仁,高野友和,短距離,右回り,,キズナ,休明初戦,,9,E,12.4,6.0,13.0,9.0,35.4,,34.9,,D,B,D,B,C
函館,9,自己条件,芝,1200,良(暫定),Lv2 ,9,スミッコディスコ,3歳,横山和生,鈴木慎太,短距離,右回り,,ダノンプレミアム,休明2走,距離短縮,3,C,12.4,6.0,12.4,2.0,34.3,2.0,33.9,2.0,D,B,B,C,B
函館,9,自己条件,芝,1200,良(暫定),Lv2 ,10,トーアサジタリウス,3歳,古川吉洋,佐々木国,短距離,右回り,,ドリームバレンチノ,休明3走,距離短縮,11,E,13.0,11.0,,,,,,,,,,,
函館,9,自己条件,芝,1200,良(暫定),Lv2 ,11,ロンドンオービタル,3歳,横山武史,岩戸孝樹,短距離,右回り,,タワーオブロンドン,,,4,C,12.1,3.0,12.8,6.0,34.3,2.0,34.7,,C,C,B,D,C
函館,9,自己条件,芝,1200,良(暫定),Lv2 ,12,アヤサンジョリーン,3歳,落合玄太,五十嵐冬,短距離,右回り,,ノーブルミッション,,,12,E,,,,,,,,,,,,,
函館,10,自己条件,芝,2600,良(暫定),Lv1 ,1,シャインバオバブ,4歳,古川吉洋,本田優,長距離,右回り,,シルバーステート,連闘,距離延長,7,D,12.7,2.0,13.5,4.0,36.8,,34.2,4.0,B,D,C,B,C
函館,10,自己条件,芝,2600,良(暫定),Lv1 ,2,ローレルオーブ,4歳,斎藤新,杉山佳明,長距離,右回り,,ウインブライト,休明初戦,,5,B,12.7,2.0,13.5,4.0,37.4,,34.4,,C,C,C,B,B
函館,10,自己条件,芝,2600,良(暫定),Lv1 ,3,アスクファイアモア,3歳,古川奈穂,矢作芳人,長距離,右回り,,ブリックスアンドモルタル,休明初戦,,4,B,13.6,8.0,14.0,8.0,36.9,,34.1,2.0,C,C,C,,
函館,10,自己条件,芝,2600,良(暫定),Lv1 ,4,ゴールデンパゴーダ,3歳,佐々木大,上原佑紀,長距離,右回り,,バゴ,休明初戦,距離延長,3,B,12.8,5.0,12.8,2.0,35.7,2.0,34.3,,C,D,C,,
函館,10,自己条件,芝,2600,良(暫定),Lv1 ,5,ペリプルス,5歳以上,横山琉人,佐藤吉勝,長距離,右回り,,ゴールドシップ,休明初戦,,6,D,12.7,2.0,13.8,7.0,36.6,4.0,36.5,,D,C,D,C,B
函館,10,自己条件,芝,2600,良(暫定),Lv1 ,6,バズアップビート,4歳,武豊,武幸四郎,長距離,右回り,,エピファネイア,休明2走,距離延長,2,B,12.8,5.0,13.2,3.0,36.1,3.0,33.8,1.0,B,C,D,B,A
函館,10,自己条件,芝,2600,良(暫定),Lv1 ,7,サイモンイロハニー,4歳,小沢大仁,谷潔,長距離,右回り,,ゴールドシップ,休明初戦,距離延長,8,D,13.1,7.0,13.5,4.0,37.9,,34.1,2.0,C,B,D,B,C
函館,10,自己条件,芝,2600,良(暫定),Lv1 ,8,マイネルゼウス,4歳,丹内祐次,奥村武,長距離,右回り,,ダノンバラード,,距離延長,1,B,12.3,1.0,12.7,1.0,35.4,1.0,34.8,,C,D,C,B,E
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,1,キープサインオン,4歳,岩田康誠,加藤征弘,短距離,右回り,,ビッグアーサー,休明初戦,距離短縮,11,D,12.1,9.0,12.8,9.0,35.9,,33.9,4.0,D,C,C,C,C
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,2,バンブルビー,4歳,石田拓郎,浅利英明,短距離,右回り,,ウインブライト,,距離短縮,10,D,12.3,14.0,12.8,9.0,34.6,,34.2,6.0,B,B,C,C,C
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,3,ピコアーガイル,5歳以上,横山和生,伊藤大士,短距離,右回り,,Justify,休明初戦,,9,D,11.5,1.0,11.7,1.0,33.9,2.0,35.6,,B,D,D,D,C
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,4,マジカルフェアリー,4歳,佐々木大,寺島良,短距離,右回り,,サートゥルナーリア,休明3走,,5,D,12.3,14.0,12.6,6.0,34.4,6.0,34.0,5.0,D,B,D,D,C
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,5,スイミーユニバンス,5歳以上,小林美駒,平田修,短距離,右回り,,ドゥラメンテ,休明初戦,距離短縮,14,E,12.1,9.0,13.8,16.0,36.3,,33.6,2.0,B,C,D,D,C
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,6,レザンノワール,5歳以上,丹内祐次,伊藤圭三,短距離,右回り,,シルバーステート,休明初戦,,7,D,11.9,2.0,11.9,2.0,34.7,,34.5,,D,B,B,D,B
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,7,ニシノラヴァンダ,4歳,横山琉人,奥平雅士,短距離,右回り,,サトノアラジン,休明初戦,,16,E,11.9,2.0,12.3,3.0,34.4,6.0,35.6,,B,B,D,C,D
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,8,フードマン,4歳,横山武史,小栗実,短距離,右回り,,Kingman,連闘,,3,C,12.2,12.0,12.3,3.0,34.1,5.0,34.3,8.0,C,C,D,C,C
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,9,スムースベルベット,5歳以上,長浜鴻緒,手塚貴徳,短距離,右回り,,ディスクリートキャット,,距離短縮,15,E,11.9,2.0,13.3,14.0,34.5,8.0,34.3,8.0,C,D,B,D,D
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,10,アンジュプロミス,3歳,古川奈穂,矢作芳人,短距離,右回り,,ドレフォン,休明2走,,4,D,11.9,2.0,12.6,6.0,34.0,4.0,35.1,,C,C,B,C,B
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,11,ビーコング,5歳以上,池添謙一,小手川準,短距離,右回り,,タリスマニック,休明3走,距離短縮,13,E,11.9,2.0,12.9,11.0,35.4,,37.3,,C,C,C,C,C
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,12,モンサンゴールデン,3歳,柴田裕一,中竹和也,短距離,右回り,,シルバーステート,,,2,B,11.9,2.0,12.6,6.0,34.5,8.0,34.3,8.0,C,B,C,C,C
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,13,ブルーサンセット,4歳,北村友一,奥村豊,短距離,右回り,,アドマイヤマーズ,休明初戦,,8,D,11.9,2.0,12.3,3.0,33.9,2.0,35.5,,B,B,B,C,C
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,14,トウカイエルデ,5歳以上,斎藤新,茶木太樹,短距離,右回り,,オルフェーヴル,休明初戦,,6,D,12.1,9.0,12.9,11.0,34.6,,34.2,6.0,A,D,D,D,C
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,15,モズアンタレス,5歳以上,吉田隼人,飯田祐史,短距離,右回り,,グランプリボス,休明3走,,12,E,12.2,12.0,13.6,15.0,35.3,,33.3,1.0,B,C,D,B,B
函館,11,自己条件,芝,1200,良(暫定),Lv3 ,16,ラパンチュール,4歳,武豊,蛯名正義,短距離,右回り,,タワーオブロンドン,休明初戦,距離短縮,1,B,12.7,16.0,13.1,13.0,33.7,1.0,33.6,2.0,D,B,D,D,B
函館,12,自己条件,ダート,1700,良(暫定),Lv2 ,1,コムルヴァン,5歳以上,原田和真,伊坂重信,中距離,右回り,,ブリックスアンドモルタル,連闘,距離延長,11,E,13.1,9.0,13.4,7.0,36.9,5.0,35.6,1.0,C,,D,B,C
函館,12,自己条件,ダート,1700,良(暫定),Lv2 ,2,ブレイジングスター,4歳,和田陽希,高橋康之,中距離,右回り,,モーニン,,,9,D,12.4,1.0,14.2,10.0,37.2,,37.7,,C,D,C,C,C
函館,12,自己条件,ダート,1700,良(暫定),Lv2 ,3,マーベリックシチー,5歳以上,国分恭介,岡田稲男,中距離,右回り,,パイロ,,,5,D,13.0,7.0,13.8,8.0,36.9,5.0,37.5,,C,C,D,D,D
函館,12,自己条件,ダート,1700,良(暫定),Lv2 ,4,ディナン,4歳,舟山瑠泉,杉山佳明,中距離,右回り,,ナダル,休明初戦,距離延長,3,C,,,,,,,,,,,,,
函館,12,自己条件,ダート,1700,良(暫定),Lv2 ,5,リュウカルネ,3歳,横山武史,伊藤圭三,中距離,右回り,,ドレフォン,休明2走,距離延長,2,B,12.9,6.0,12.9,3.0,36.6,3.0,37.7,,C,D,,,
函館,12,自己条件,ダート,1700,良(暫定),Lv2 ,6,ノリノドラゴン,3歳,吉田隼人,荒川義之,中距離,右回り,,ホッコータルマエ,,距離短縮,6,D,13.0,7.0,13.0,4.0,37.5,,37.4,5.0,C,C,D,C,C
函館,12,自己条件,ダート,1700,良(暫定),Lv2 ,7,ゴールドブレイズ,3歳,長浜鴻緒,浅利英明,中距離,右回り,,ゴールドドリーム,休明初戦,距離短縮,1,A,12.5,2.0,12.5,1.0,35.7,2.0,38.1,,C,C,C,,
函館,12,自己条件,ダート,1700,良(暫定),Lv2 ,8,カージオイド,4歳,丹内祐次,黒岩陽一,中距離,右回り,,サトノダイヤモンド,休明初戦,距離短縮,10,D,12.8,5.0,13.1,5.0,37.1,,37.8,,C,C,C,C,C
函館,12,自己条件,ダート,1700,良(暫定),Lv2 ,9,ブライトビギニング,4歳,佐々木大,室井潔,中距離,右回り,,ニューイヤーズデイ,,距離延長,7,D,12.5,2.0,12.8,2.0,35.5,1.0,36.3,3.0,C,B,,,
函館,12,自己条件,ダート,1700,良(暫定),Lv2 ,10,エンダードラゴン,4歳,武豊,友道康夫,中距離,右回り,,リアルスティール,休明初戦,距離延長,4,C,12.6,4.0,13.1,5.0,36.6,3.0,36.1,2.0,C,A,C,D,A
函館,12,自己条件,ダート,1700,良(暫定),Lv2 ,11,ラッキーヤース,5歳以上,小林美駒,鈴木伸尋,中距離,右回り,,シュヴァルグラン,,距離延長,8,D,13.1,9.0,14.0,9.0,37.9,,36.7,4.0,C,C,D,B,C
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,1,リコラピッド,3歳,丸山元気,森一誠,短距離,左回り,ダ道悪,レイデオロ,休明初戦,距離短縮,11,E,14.0,16.0,14.0,15.0,,,,,C,,,,
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,2,アンチェーン,3歳,江田照男,嘉藤貴行,短距離,左回り,ダ道悪,ヘニーヒューズ,,,6,D,12.6,4.0,12.6,3.0,35.5,3.0,36.9,2.0,B,D,C,D,
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,3,ホウオウロレンシア,3歳,佐藤翔馬,高木登,短距離,左回り,ダ道悪,ゴールドシップ,連闘,,2,B,12.4,3.0,12.4,1.0,35.2,2.0,36.9,2.0,C,C,C,C,C
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,4,オウケンサクラコ,3歳,丸田恭介,田中勝春,短距離,左回り,ダ道悪,レインボーライン,連闘,,8,D,13.4,12.0,13.6,11.0,36.5,,36.8,1.0,C,C,C,B,B
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,5,フェスティヴハート,3歳,柴田大知,畠山吉宏,短距離,左回り,ダ道悪,アジアエクスプレス,休明3走,,4,C,12.0,1.0,12.5,2.0,35.8,4.0,37.8,5.0,C,B,,C,E
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,6,ベッラモレーン,3歳,石橋脩,矢野英一,短距離,左回り,ダ道悪,アジアエクスプレス,休明3走,距離延長,7,D,13.0,8.0,13.7,14.0,36.0,5.0,38.0,6.0,C,B,B,D,
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,7,ホワイトオパール,3歳,黛弘人,尾関知人,短距離,左回り,ダ道悪,レイデオロ,休明3走,距離延長,14,E,13.4,12.0,13.4,8.0,36.0,5.0,38.4,,C,C,B,,
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,8,サマースプラッシュ,3歳,菊沢一樹,石栗龍彦,短距離,左回り,ダ道悪,アポロケンタッキー,,,12,E,12.8,7.0,12.8,4.0,36.1,7.0,38.3,8.0,C,B,C,C,
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,9,ノーブルブロウ,3歳,木幡巧也,中川公成,短距離,左回り,ダ道悪,レッドファルクス,休明初戦,距離延長,15,E,13.6,15.0,13.6,11.0,,,,,B,,,,
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,10,ユニバーサルラヴ,3歳,三浦皇成,尾関知人,短距離,左回り,ダ道悪,ミスチヴィアスアレックス,休明3走,距離延長,10,D,12.2,2.0,13.2,6.0,35.1,1.0,38.5,,C,D,C,,
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,11,カキュウ,3歳,原優介,佐藤吉勝,短距離,左回り,ダ道悪,フィエールマン,,距離短縮,16,E,13.1,10.0,14.1,16.0,,,,,B,D,C,C,B
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,12,アーティラリー,3歳,杉原誠人,松山将樹,短距離,左回り,ダ道悪,ホッコータルマエ,,,9,D,13.0,8.0,13.2,6.0,36.7,,38.5,,C,B,D,C,B
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,13,フジサン,3歳,大野拓弥,大竹正博,短距離,左回り,ダ道悪,キズナ,,,5,D,13.5,14.0,13.5,10.0,,,,,B,,,,
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,14,ダノンプレサージュ,3歳,横山典弘,大竹正博,短距離,左回り,ダ道悪,サートゥルナーリア,休明3走,距離短縮,1,A,12.7,6.0,13.4,8.0,36.2,8.0,38.2,7.0,C,C,D,C,
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,15,マッドヘッドラブ,3歳,武藤雅,戸田博文,短距離,左回り,ダ道悪,パイロ,休明2走,距離短縮,13,E,12.6,4.0,12.9,5.0,36.2,8.0,41.9,,D,C,,,
東京,1,未勝利,ダート,1600,重(暫定),Lv3 ,16,ゴールドビリーヴ,3歳,ゴンサル,鈴木慎太,短距離,左回り,ダ道悪,ゴールドアクター,,,3,C,13.2,11.0,13.6,11.0,36.6,,37.2,4.0,C,B,C,D,
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,1,サクラドール,3歳,戸崎圭太,田島俊明,短距離,左回り,ダ道悪,ゴールドドリーム,,,1,A,12.7,4.0,13.0,2.0,35.9,3.0,37.3,8.0,D,C,C,C,C
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,2,ヴェントベローチェ,3歳,北村宏司,勢司和浩,短距離,左回り,ダ道悪,ダノンプレミアム,休明3走,,6,C,13.2,9.0,13.8,8.0,36.7,,37.0,6.0,C,C,C,B,C
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,3,パッサージュワイズ,3歳,菅原隆一,天間昭一,短距離,左回り,ダ道悪,ヴァンセンヌ,,,16,E,,,,,,,,,,,,,
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,4,リオダプラタ,3歳,上里直汰,西田雄一,短距離,左回り,ダ道悪,アメリカンペイトリオット,,距離延長,11,E,13.2,9.0,13.2,3.0,36.6,6.0,39.0,,C,,,,
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,5,スウィートラキ,3歳,木幡初也,堀内岳志,短距離,左回り,ダ道悪,スマートファルコン,休明3走,,14,E,12.5,3.0,13.2,3.0,35.5,2.0,38.4,,C,C,C,D,
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,6,エッジランナー,3歳,松岡正海,戸田博文,短距離,左回り,ダ道悪,サンダースノー,休明3走,距離短縮,12,E,13.3,13.0,13.3,5.0,37.9,,39.6,,C,C,C,,
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,7,ブルーミーティア,3歳,横山典弘,鈴木伸尋,短距離,左回り,ダ道悪,モズアスコット,,,3,C,12.7,4.0,14.0,10.0,36.6,6.0,36.8,4.0,B,C,C,C,C
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,8,セキテイロックス,3歳,小林脩斗,嘉藤貴行,短距離,左回り,ダ道悪,ホッコータルマエ,,距離延長,4,C,13.2,9.0,14.2,11.0,37.0,,36.8,4.0,C,C,C,B,
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,9,ソーマッチ,3歳,木幡育也,鈴木伸尋,短距離,左回り,ダ道悪,ロジャーバローズ,,距離延長,15,E,13.0,8.0,14.2,11.0,36.6,6.0,37.7,,C,C,,C,B
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,10,ショウナンタヅナ,3歳,津村明秀,武市康男,短距離,左回り,ダ道悪,ドレフォン,休明2走,,5,C,12.9,6.0,13.9,9.0,37.3,,37.0,6.0,C,C,B,C,D
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,11,キイチムーブメント,3歳,原優介,青木孝文,短距離,左回り,ダ道悪,エスポワールシチー,,,7,D,13.2,9.0,,,36.6,6.0,36.4,3.0,,C,C,C,
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,12,ブレイブシュガー,3歳,吉田豊,高橋文雅,短距離,左回り,ダ道悪,ミスチヴィアスアレックス,,距離短縮,8,D,13.3,13.0,13.6,7.0,36.6,6.0,37.4,,C,B,C,C,C
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,13,ステラゲイル,3歳,丸田恭介,石栗龍彦,短距離,左回り,ダ道悪,インカンテーション,,距離短縮,13,E,12.4,2.0,,,36.3,5.0,38.7,,,B,C,B,
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,14,レイズレガシー,3歳,松山弘平,高柳瑞樹,短距離,左回り,ダ道悪,ロジャーバローズ,,,2,B,12.9,6.0,13.3,5.0,35.9,3.0,36.3,2.0,C,C,C,E,B
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,15,ガヤーズベース,3歳,菊沢一樹,田中勝春,短距離,左回り,ダ道悪,フォーウィールドライブ,,距離延長,9,D,14.0,15.0,14.3,13.0,37.9,,36.0,1.0,C,B,D,,
東京,2,未勝利,ダート,1400,重(暫定),Lv2 ,16,トゥントゥントゥン,3歳,嶋田純次,手塚貴久,短距離,左回り,ダ道悪,ダノンバラード,,距離延長,10,D,12.2,1.0,12.2,1.0,35.0,1.0,40.6,,C,D,B,B,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,1,ルミナスレイナ,3歳,吉田豊,菊沢隆徳,中距離,左回り,芝道悪,デクラレーションオブウォー,,,13,E,13.6,10.0,14.1,10.0,36.5,7.0,34.6,8.0,D,B,C,,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,2,ブレイブキトゥン,3歳,佐藤翔馬,尾形和幸,中距離,左回り,芝道悪,シルバーステート,,距離延長,15,E,13.0,4.0,13.0,3.0,36.6,8.0,34.5,7.0,B,C,,,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,3,セキテイリノ,3歳,ゴンサル,田中剛,中距離,左回り,芝道悪,サトノダイヤモンド,休明初戦,距離短縮,5,D,12.6,1.0,12.9,1.0,34.5,1.0,34.9,,C,D,C,E,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,4,ジュンヴィヴァン,3歳,木幡巧也,伊坂重信,中距離,左回り,芝道悪,ジュンツバサ,,,11,D,,,,,,,,,,,,,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,5,シルフィー,3歳,大野拓弥,村田一誠,中距離,左回り,芝道悪,シルバーステート,休明初戦,距離延長,4,C,13.7,11.0,13.7,8.0,37.4,,34.4,6.0,C,,,,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,6,カドドゥディエ,3歳,菊沢一樹,西田雄一,中距離,左回り,芝道悪,クラウンレガーロ,休明3走,距離短縮,8,D,13.0,4.0,13.5,6.0,35.7,2.0,34.8,,C,C,C,D,B
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,7,ジュナベーラ,3歳,ルメール,木村哲也,中距離,左回り,芝道悪,スワーヴリチャード,休明3走,,1,A,13.3,7.0,14.5,13.0,36.8,,33.8,2.0,D,B,A,D,A
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,8,コスモヘリアンサス,3歳,柴田大知,伊藤大士,中距離,左回り,芝道悪,ウインブライト,休明初戦,距離短縮,12,E,14.4,13.0,14.4,12.0,38.6,,34.8,,C,,,,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,9,ペプチドドリーム,3歳,丸山元気,松尾卓哉,中距離,左回り,芝道悪,ヘンリーバローズ,,,9,D,,,,,,,,,,,,,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,10,クレアノア,3歳,戸崎圭太,久保田貴,中距離,左回り,芝道悪,アドマイヤマーズ,休明2走,距離延長,3,C,13.5,9.0,13.7,8.0,36.0,6.0,33.6,1.0,D,C,B,B,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,11,ムーングレイル,3歳,松山弘平,森一誠,中距離,左回り,芝道悪,ミッキーアイル,,,6,D,12.6,1.0,13.0,3.0,35.9,5.0,33.8,2.0,B,C,C,C,C
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,12,チャチャット,3歳,横山典弘,柄崎将寿,中距離,左回り,芝道悪,レイデオロ,休明初戦,距離延長,7,D,13.0,4.0,13.0,3.0,35.7,2.0,34.8,,C,B,C,B,B
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,13,ウインアプローチ,3歳,松岡正海,畠山吉宏,中距離,左回り,芝道悪,ウインブライト,休明3走,距離延長,2,C,12.7,3.0,12.9,1.0,35.7,2.0,33.9,4.0,B,D,D,,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,14,タケショウカイザー,3歳,丸田恭介,奥村武,中距離,左回り,芝道悪,ゴールドシップ,休明3走,距離短縮,10,D,13.3,7.0,13.6,7.0,36.8,,34.0,5.0,D,B,D,,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,15,タイセイネクサス,3歳,黛弘人,古賀慎明,中距離,左回り,芝道悪,キズナ,,,16,E,,,,,,,,,,,,,
東京,3,未勝利,芝,1800,稍(暫定),Lv2 ,16,フュチュール,3歳,杉原誠人,嘉藤貴行,中距離,左回り,芝道悪,ウインブライト,休明初戦,距離短縮,14,E,14.1,12.0,14.1,10.0,37.7,,36.2,,B,,,,
東京,4,新馬,芝,1400,稍(暫定),Lv1 ,1,インサイドエッジ,2歳,ゴンサル,和田勇介,短距離,左回り,芝道悪,エピファネイア,,,10,D,,,,,,,,,,,,,
東京,4,新馬,芝,1400,稍(暫定),Lv1 ,2,ルークウォーム,2歳,津村明秀,手塚貴久,短距離,左回り,芝道悪,Too Darn Hot,,,2,B,,,,,,,,,,,,,
東京,4,新馬,芝,1400,稍(暫定),Lv1 ,3,アフィーリア,2歳,三浦皇成,浅利英明,短距離,左回り,芝道悪,ドレフォン,,,7,D,,,,,,,,,,,,,
東京,4,新馬,芝,1400,稍(暫定),Lv1 ,4,オーケーマドンナ,2歳,菊沢一樹,相沢郁,短距離,左回り,芝道悪,ハービンジャー,,,9,D,,,,,,,,,,,,,
東京,4,新馬,芝,1400,稍(暫定),Lv1 ,5,ソプラノクイーン,2歳,戸崎圭太,中舘英二,短距離,左回り,芝道悪,キズナ,,,4,D,,,,,,,,,,,,,
東京,4,新馬,芝,1400,稍(暫定),Lv1 ,6,エルシオン,2歳,横山典弘,柄崎将寿,短距離,左回り,芝道悪,ステルヴィオ,,,8,D,,,,,,,,,,,,,
東京,4,新馬,芝,1400,稍(暫定),Lv1 ,7,パストザクラウン,2歳,原優介,高橋義忠,短距離,左回り,芝道悪,サトノクラウン,,,11,D,,,,,,,,,,,,,
東京,4,新馬,芝,1400,稍(暫定),Lv1 ,8,スターリーデー,2歳,今村聖奈,茶木太樹,短距離,左回り,芝道悪,インディチャンプ,,,5,D,,,,,,,,,,,,,
東京,4,新馬,芝,1400,稍(暫定),Lv1 ,9,ニクスルーナ,2歳,松山弘平,高柳大輔,短距離,左回り,芝道悪,ジャンダルム,,,3,C,,,,,,,,,,,,,
東京,4,新馬,芝,1400,稍(暫定),Lv1 ,10,ゴールデンハニビー,2歳,ルメール,黒岩陽一,短距離,左回り,芝道悪,エピファネイア,,,1,B,,,,,,,,,,,,,
東京,4,新馬,芝,1400,稍(暫定),Lv1 ,11,ユリア,2歳,荻野極,久保田貴,短距離,左回り,芝道悪,シスキン,,,6,D,,,,,,,,,,,,,
東京,5,新馬,芝,1600,稍(暫定),Lv1 ,1,レッチュベルク,2歳,荻野極,久保田貴,短距離,左回り,芝道悪,インディチャンプ,,,2,B,,,,,,,,,,,,,
東京,5,新馬,芝,1600,稍(暫定),Lv1 ,2,コンクレデンツァ,2歳,武藤雅,戸田博文,短距離,左回り,芝道悪,ニューイヤーズデイ,,,9,E,,,,,,,,,,,,,
東京,5,新馬,芝,1600,稍(暫定),Lv1 ,3,ニシノアイオーン,2歳,嶋田純次,手塚貴久,短距離,左回り,芝道悪,サリオス,,,7,D,,,,,,,,,,,,,
東京,5,新馬,芝,1600,稍(暫定),Lv1 ,4,マーズエクレール,2歳,戸崎圭太,佐藤悠太,短距離,左回り,芝道悪,アドマイヤマーズ,,,3,C,,,,,,,,,,,,,
東京,5,新馬,芝,1600,稍(暫定),Lv1 ,5,ホワイトフレアー,2歳,原優介,黒岩陽一,短距離,左回り,芝道悪,サリオス,,,5,D,,,,,,,,,,,,,
東京,5,新馬,芝,1600,稍(暫定),Lv1 ,6,ペアスターロード,2歳,松山弘平,前川恭子,短距離,左回り,芝道悪,コントレイル,,,4,C,,,,,,,,,,,,,
東京,5,新馬,芝,1600,稍(暫定),Lv1 ,7,ウィールズアップ,2歳,津村明秀,池上昌和,短距離,左回り,芝道悪,ブリックスアンドモルタル,,,6,D,,,,,,,,,,,,,
東京,5,新馬,芝,1600,稍(暫定),Lv1 ,8,ナナレイ,2歳,丸山元気,小野次郎,短距離,左回り,芝道悪,カリフォルニアクローム,,,10,E,,,,,,,,,,,,,
東京,5,新馬,芝,1600,稍(暫定),Lv1 ,9,コナパームス,2歳,ルメール,森一誠,短距離,左回り,芝道悪,アドマイヤマーズ,,,1,A,,,,,,,,,,,,,
東京,5,新馬,芝,1600,稍(暫定),Lv1 ,10,ジーティーフクジ,2歳,上里直汰,武市康男,短距離,左回り,芝道悪,マインドユアビスケッツ,,,8,E,,,,,,,,,,,,,
東京,6,未勝利,ダート,1600,重(暫定),Lv3 ,1,タマモブレイキン,3歳,菊沢一樹,伊藤圭三,短距離,左回り,ダ道悪,ブリックスアンドモルタル,,,6,D,12.9,8.0,12.9,3.0,36.1,2.0,37.4,6.0,C,C,C,C,C
東京,6,未勝利,ダート,1600,重(暫定),Lv3 ,2,ロングミックス,3歳,横山典弘,村田一誠,短距離,左回り,ダ道悪,ベンバトル,,,1,B,13.0,12.0,13.0,5.0,36.4,5.0,37.0,2.0,C,,,,
東京,6,未勝利,ダート,1600,重(暫定),Lv3 ,3,ビンバラ,3歳,三浦皇成,大竹正博,短距離,左回り,ダ道悪,サンダースノー,,,4,C,12.9,8.0,12.9,3.0,36.2,3.0,38.1,,C,,,,
東京,6,未勝利,ダート,1600,重(暫定),Lv3 ,4,ベンガルボダイジュ,3歳,上里直汰,杉浦宏昭,短距離,左回り,ダ道悪,ルーラーシップ,,,13,E,12.7,4.0,,,38.8,,39.8,,,C,C,,C
