場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
東京,1,1,ジャストマイウェイ,ルメール,103.0,95.0,100.0,97.0,101.0,,99.2,3.0
東京,1,2,レースクイーン,江田照男,79.0,111.0,90.0,89.0,83.0,,90.4,10.0
東京,1,3,モルニケ,戸崎圭太,96.0,101.0,100.0,98.0,97.0,,98.4,4.0
東京,1,4,ルージュブリッツ,横山和生,97.0,96.0,102.0,100.0,95.0,,98.0,5.0
東京,1,5,クイーンオブハート,長浜鴻緒,89.0,107.0,103.0,96.0,95.0,,98.0,5.0
東京,1,6,ルサフィール,菊沢一樹,105.0,115.0,110.0,112.0,111.0,,110.6,1.0
東京,1,7,ダイユウヴェンティ,内田博幸,98.0,97.0,90.0,99.0,94.0,,95.6,8.0
東京,1,8,ブルーエ,原優介　,106.0,84.0,91.0,96.0,100.0,,95.4,9.0
東京,1,9,セルリア,横山琉人,101.0,93.0,93.0,93.0,103.0,,96.6,7.0
東京,1,10,ニシノマーレ,津村明秀,101.0,105.0,104.0,106.0,105.0,,104.2,2.0
東京,2,1,クールフィールド,石橋脩　,90.0,98.0,107.0,105.0,101.0,,100.2,2.0
東京,2,2,ラブデウザ,水沼元輝,60.0,90.0,95.0,83.0,77.0,,81.0,12.0
東京,2,3,フロリスタン,原田和真,106.0,57.0,95.0,119.0,125.0,,100.4,1.0
東京,2,4,ルーナディサングエ,菅原隆一,68.0,67.0,64.0,74.0,96.0,,73.8,14.0
東京,2,5,コパノカーター,杉原誠人,97.0,95.0,93.0,98.0,98.0,,96.2,6.0
東京,2,6,ファストワーカー,丹内祐次,75.0,102.0,100.0,98.0,100.0,,95.0,7.0
東京,2,7,マリンディーゼル,岩部純二,75.0,84.0,80.0,81.0,63.0,,76.6,13.0
東京,2,8,ツァレヴナ,佐々木大,87.0,102.0,101.0,106.0,99.0,,99.0,3.0
東京,2,9,サトミノアカリ,小林美駒,52.0,90.0,90.0,94.0,85.0,,82.2,11.0
東京,2,10,イーアンベ,吉田隼人,112.0,97.0,96.0,91.0,96.0,,98.4,4.0
東京,2,11,ビップムーラン,戸崎圭太,96.0,101.0,96.0,98.0,97.0,,97.6,5.0
東京,2,12,カンタベリービーム,小林凌大,82.0,87.0,99.0,94.0,80.0,,88.4,10.0
東京,2,13,トモエナゲ,小林脩斗,87.0,84.0,99.0,97.0,95.0,,92.4,8.0
東京,2,14,アイファーローレル,石田拓郎,82.0,108.0,95.0,80.0,90.0,,91.0,9.0
東京,2,15,シーキングザバース,遠藤汰月,,,,,,,,
東京,2,16,マジッククッキー,上里直汰,,,,,,,,
東京,3,1,ラストスマイル,杉原誠人,97.0,95.0,107.0,103.0,98.0,,100.0,2.0
