場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
東京,1,1,ジャストマイウェイ,国枝栄　,99.0,86.0,95.0,97.0,91.0,94.0,,,93.667,6.0
東京,1,2,レースクイーン,蛯名利弘,46.0,86.0,72.0,38.0,89.0,80.0,75.0,,69.429,10.0
東京,1,3,モルニケ,金成貴史,99.0,107.0,96.0,110.0,101.0,100.0,,,102.167,2.0
東京,1,4,ルージュブリッツ,古賀慎明,105.0,109.0,101.0,83.0,101.0,101.0,,,100.0,3.0
東京,1,5,クイーンオブハート,根本康広,90.0,116.0,93.0,97.0,97.0,99.0,,,98.667,4.0
東京,1,6,ルサフィール,矢野英一,102.0,96.0,84.0,91.0,93.0,91.0,,,92.833,7.0
東京,1,7,ダイユウヴェンティ,松永康利,88.0,99.0,95.0,55.0,95.0,93.0,,,87.5,9.0
東京,1,8,ブルーエ,田村康仁,97.0,98.0,95.0,101.0,100.0,99.0,,,98.333,5.0
東京,1,9,セルリア,大和田成,127.0,113.0,104.0,109.0,115.0,127.0,,,115.833,1.0
東京,1,10,ニシノマーレ,伊藤大士,83.0,94.0,94.0,88.0,93.0,91.0,,,90.5,8.0
東京,2,1,クールフィールド,矢野英一,102.0,96.0,92.0,91.0,93.0,91.0,,,94.167,8.0
東京,2,2,ラブデウザ,加藤和宏,90.0,90.0,89.0,84.0,91.0,98.0,,,90.333,10.0
東京,2,3,フロリスタン,松山将樹,94.0,100.0,97.0,128.0,87.0,108.0,,,102.333,3.0
東京,2,4,ルーナディサングエ,天間昭一,85.0,98.0,82.0,104.0,89.0,76.0,,,89.0,12.0
東京,2,5,コパノカーター,大和田成,127.0,113.0,107.0,109.0,115.0,127.0,,,116.333,1.0
東京,2,6,ファストワーカー,伊藤大士,83.0,94.0,92.0,88.0,93.0,91.0,,,90.167,11.0
東京,2,7,マリンディーゼル,南田美知,78.0,79.0,77.0,61.0,67.0,73.0,,,72.5,15.0
東京,2,8,ツァレヴナ,野中賢二,53.0,95.0,100.0,82.0,92.0,86.0,,,84.667,14.0
東京,2,9,サトミノアカリ,鈴木伸尋,91.0,103.0,91.0,99.0,96.0,87.0,,,94.5,7.0
東京,2,10,イーアンベ,和田雄二,77.0,101.0,81.0,95.0,88.0,79.0,,,86.833,13.0
東京,2,11,ビップムーラン,田島俊明,106.0,94.0,104.0,87.0,99.0,104.0,,,99.0,6.0
東京,2,12,カンタベリービーム,石栗龍彦,106.0,98.0,106.0,105.0,111.0,113.0,,,106.5,2.0
東京,2,13,トモエナゲ,青木孝文,86.0,102.0,96.0,96.0,93.0,85.0,76.0,,90.571,9.0
東京,2,14,アイファーローレル,根本康広,90.0,116.0,108.0,97.0,97.0,99.0,,,101.167,4.0
東京,2,15,シーキングザバース,村田一誠,73.0,75.0,69.0,61.0,76.0,72.0,,,71.0,16.0
東京,2,16,マジッククッキー,加藤士津,105.0,94.0,104.0,105.0,98.0,97.0,,,100.5,5.0
東京,3,1,ラストスマイル,本間忍　,101.0,92.0,95.0,107.0,82.0,105.0,,,97.0,5.0
東京,3,2,リスレジャンデール,栗田徹　,91.0,91.0,97.0,98.0,98.0,92.0,,,94.5,7.0
東京,3,3,ファインブライト,佐藤吉勝,83.0,88.0,83.0,68.0,90.0,102.0,,,85.667,9.0
東京,3,4,ゴールドパレード,天間昭一,85.0,98.0,96.0,104.0,95.0,76.0,,,92.333,8.0
東京,3,5,ケンブリッジサクラ,石栗龍彦,106.0,98.0,97.0,105.0,81.0,113.0,,,100.0,3.0
東京,3,6,ナデシコ,村田一誠,73.0,75.0,82.0,61.0,72.0,72.0,93.0,,75.429,10.0
東京,3,7,ベアサナエチャン,杉浦宏昭,98.0,105.0,103.0,100.0,97.0,95.0,,,99.667,4.0
東京,3,8,タイセイカラーズ,奥村武　,99.0,87.0,101.0,101.0,93.0,96.0,,,96.167,6.0
東京,3,9,エミフルソウタ,根本康広,90.0,116.0,93.0,97.0,106.0,99.0,,,100.167,2.0
東京,3,10,ビップルーク,嘉藤貴行,109.0,105.0,104.0,94.0,103.0,102.0,126.0,,106.143,1.0
東京,4,1,ルクソンライト,伊藤圭三,99.0,93.0,103.0,90.0,101.0,99.0,,,97.5,7.0
東京,4,2,ポッドシャンク,武市康男,101.0,134.0,84.0,99.0,86.0,98.0,,,100.333,3.0
東京,4,3,ニシノオトムスメ,西田雄一,87.0,111.0,104.0,116.0,102.0,93.0,,,102.167,2.0
東京,4,4,フライデイゼーン,岩戸孝樹,86.0,74.0,93.0,87.0,89.0,92.0,,,86.833,15.0
東京,4,5,ジーティーニッツァ,伊藤伸一,82.0,88.0,82.0,98.0,94.0,89.0,,,88.833,14.0
東京,4,6,カフェオリーブ,古賀慎明,105.0,71.0,93.0,83.0,101.0,101.0,,,92.333,10.0
