場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
東京,1,1,ジャストマイウェイ,ルメール,826.0,-874.0,-170.0,-844.0,392.0,,-670.0,4.0
東京,1,2,レースクイーン,江田照男,-1844.0,1213.0,-900.0,-1472.0,-2285.0,,-5288.0,9.0
東京,1,3,モルニケ,戸崎圭太,-1122.0,318.0,100.0,-943.0,-1178.0,,-2825.0,7.0
東京,1,4,ルージュブリッツ,横山和生,-607.0,-784.0,531.0,109.0,-1147.0,,-1898.0,5.0
東京,1,5,クイーンオブハート,長浜鴻緒,-880.0,1492.0,629.0,-1080.0,-718.0,,-557.0,3.0
東京,1,6,ルサフィール,菊沢一樹,316.0,3343.0,2869.0,3695.0,2621.0,,12844.0,1.0
東京,1,7,ダイユウヴェンティ,内田博幸,-421.0,-558.0,-1699.0,-146.0,-1360.0,,-4184.0,8.0
東京,1,8,ブルーエ,原優介　,1603.0,-4128.0,-2557.0,-1704.0,122.0,,-6664.0,10.0
東京,1,9,セルリア,横山琉人,62.0,-1045.0,-985.0,-1128.0,437.0,,-2659.0,6.0
東京,1,10,ニシノマーレ,津村明秀,144.0,707.0,1316.0,1782.0,1270.0,,5219.0,2.0
東京,2,1,クールフィールド,石橋脩　,-1295.0,-366.0,1848.0,1273.0,132.0,,1592.0,2.0
東京,2,2,ラブデウザ,水沼元輝,-80.0,-789.0,-315.0,-867.0,-655.0,,-2706.0,8.0
東京,2,3,フロリスタン,原田和真,242.0,-3300.0,-384.0,1371.0,1664.0,,-407.0,3.0
東京,2,4,ルーナディサングエ,菅原隆一,-452.0,-732.0,-751.0,-641.0,-101.0,,-2677.0,7.0
東京,2,5,コパノカーター,杉原誠人,-304.0,-721.0,-1340.0,-377.0,-321.0,,-3063.0,10.0
東京,2,6,ファストワーカー,丹内祐次,-1109.0,665.0,-92.0,-600.0,60.0,,-1076.0,4.0
東京,2,7,マリンディーゼル,岩部純二,-1184.0,-1282.0,-1828.0,-2020.0,-2287.0,,-8601.0,14.0
東京,2,8,ツァレヴナ,佐々木大,-1373.0,537.0,468.0,2205.0,-175.0,,1662.0,1.0
東京,2,9,サトミノアカリ,小林美駒,-824.0,-1267.0,-1549.0,-935.0,-938.0,,-5513.0,13.0
東京,2,10,イーアンベ,吉田隼人,23.0,-220.0,-385.0,-978.0,-263.0,,-1823.0,5.0
東京,2,11,ビップムーラン,戸崎圭太,-1122.0,318.0,-1345.0,-943.0,-1178.0,,-4270.0,11.0
東京,2,12,カンタベリービーム,小林凌大,-245.0,-1225.0,-73.0,-627.0,-776.0,,-2946.0,9.0
東京,2,13,トモエナゲ,小林脩斗,-252.0,-1210.0,-113.0,-326.0,-396.0,,-2297.0,6.0
東京,2,14,アイファーローレル,石田拓郎,-620.0,980.0,-675.0,-2815.0,-1161.0,,-4291.0,12.0
東京,2,15,シーキングザバース,遠藤汰月,,,,,,,,
東京,2,16,マジッククッキー,上里直汰,,,,,,,,
東京,3,1,ラストスマイル,杉原誠人,-304.0,-721.0,1564.0,548.0,-321.0,,766.0,1.0
東京,3,2,リスレジャンデール,ルメール,826.0,-874.0,-170.0,-313.0,392.0,,-139.0,4.0
東京,3,3,ファインブライト,大野拓弥,-746.0,-593.0,1845.0,378.0,-334.0,,550.0,2.0
東京,3,4,ゴールドパレード,横山琉人,62.0,-1045.0,-985.0,1004.0,437.0,,-527.0,5.0
東京,3,5,ケンブリッジサクラ,丸田恭介,-400.0,-353.0,-385.0,840.0,444.0,,146.0,3.0
東京,3,6,ナデシコ,遠藤汰月,,,,,,,,
東京,3,7,ベアサナエチャン,松岡正海,-1076.0,379.0,1912.0,-380.0,-1794.0,,-959.0,7.0
東京,3,8,タイセイカラーズ,石川裕紀,-75.0,-560.0,-196.0,88.0,-710.0,,-1453.0,8.0
東京,3,9,エミフルソウタ,野中悠太,342.0,473.0,-242.0,-1354.0,50.0,,-731.0,6.0
東京,3,10,ビップルーク,小林美駒,-824.0,-1267.0,195.0,-339.0,-938.0,,-3173.0,9.0
東京,4,1,ルクソンライト,横山武史,-1885.0,-313.0,-2911.0,-1784.0,-2451.0,-796.0,-10140.0,13.0
