場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,カウニスミエリ,レッドファルクス,410.0,-221.0,2243.0,-36.0,-129.0,-466.0,,,1801.0,7.0
中山,1,2,マイネルブリオン,ゴールドドリーム,-263.0,-1060.0,-384.0,-2512.0,108.0,,,,-4111.0,11.0
中山,1,3,ミラクルミッキー,コパノリッキー,252.0,-342.0,-2742.0,-1865.0,-2463.0,-1172.0,,,-8332.0,15.0
中山,1,4,アスピノール,アメリカンペイトリオット,851.0,-181.0,-1007.0,-452.0,-87.0,1481.0,-939.0,,-334.0,8.0
中山,1,5,リワードインペリオ,エスポワールシチー,628.0,842.0,1555.0,495.0,1164.0,1074.0,981.0,,6739.0,4.0
中山,1,6,アイドルフェスタ,カリフォルニアクローム,496.0,1874.0,1310.0,1253.0,1311.0,1358.0,,,7602.0,3.0
中山,1,7,ヒルビリーエレジー,サンダースノー,1570.0,3025.0,4847.0,4503.0,2687.0,4169.0,,,20801.0,1.0
中山,1,8,キャンディリボン,タワーオブロンドン,-642.0,494.0,-614.0,197.0,-157.0,,,,-722.0,10.0
中山,1,9,キタノラータム,ビッグアーサー,79.0,-2689.0,-2995.0,-2474.0,-2015.0,-1572.0,,,-11666.0,16.0
中山,1,10,ウインレアリゼ,ゴールドドリーム,-263.0,-1060.0,-384.0,-2512.0,108.0,,,,-4111.0,11.0
中山,1,11,イズルード,イスラボニータ,668.0,693.0,-2141.0,725.0,3209.0,620.0,,,3774.0,5.0
中山,1,12,フラッシュタイム,エイシンフラッシュ,-138.0,-643.0,-1122.0,-937.0,-2976.0,-1906.0,,,-7722.0,14.0
中山,1,13,アルパインハット,サンダースノー,1570.0,3025.0,4847.0,4503.0,2687.0,4169.0,,,20801.0,1.0
