場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
函館,1,1,ロイヤルタイム,和田正一,127.0,110.0,116.0,109.0,118.0,113.0,,,115.5,1.0
函館,1,2,ジャストビート,安達昭夫,93.0,79.0,86.0,81.0,96.0,95.0,,,88.333,9.0
函館,1,3,チェンドル,小手川準,89.0,98.0,78.0,99.0,93.0,94.0,,,91.833,7.0
函館,1,4,ブルームオブピース,北出成人,67.0,108.0,113.0,105.0,99.0,108.0,,,100.0,4.0
函館,1,5,トーセンシーギリヤ,小野次郎,70.0,96.0,111.0,73.0,107.0,110.0,,,94.5,5.0
函館,1,6,サマーカムカム,和田雄二,50.0,101.0,99.0,95.0,93.0,94.0,,,88.667,8.0
函館,1,7,セレーノ,高橋亮　,98.0,100.0,102.0,91.0,108.0,103.0,,,100.333,3.0
函館,1,8,ラシッド,杉浦宏昭,118.0,105.0,103.0,100.0,97.0,105.0,,,104.667,2.0
函館,1,9,スマートプリエール,大久保龍,89.0,89.0,93.0,91.0,99.0,98.0,,,93.167,6.0
函館,1,10,ティブロン,矢嶋大樹,81.0,117.0,84.0,86.0,71.0,86.0,,,87.5,10.0
函館,1,11,シャインヴィーラ,本田優　,63.0,84.0,99.0,90.0,95.0,91.0,,,87.0,11.0
函館,2,1,ハイエンドモデル,武藤善則,127.0,100.0,92.0,103.0,96.0,102.0,129.0,,107.0,2.0
函館,2,2,メイショウユウモウ,西園正都,125.0,95.0,111.0,104.0,103.0,102.0,,,106.667,3.0
函館,2,3,オンサイト,小西一男,131.0,82.0,98.0,102.0,93.0,99.0,,,100.833,7.0
函館,2,4,エーデルムート,矢野英一,68.0,96.0,92.0,94.0,93.0,88.0,,,88.5,10.0
函館,2,5,プレインコート,吉岡辰弥,86.0,106.0,107.0,110.0,104.0,103.0,103.0,,102.714,5.0
函館,2,6,フォレストオール,栗田徹　,76.0,91.0,90.0,89.0,86.0,94.0,,,87.667,12.0
函館,2,7,タマゴ,鈴木孝志,60.0,91.0,104.0,98.0,92.0,100.0,120.0,,95.0,8.0
函館,2,8,バスキュラリティ,羽月友彦,121.0,101.0,100.0,98.0,96.0,100.0,,,102.667,6.0
函館,2,9,テーオーリップマン,藤野健太,132.0,79.0,85.0,62.0,91.0,96.0,,,90.833,9.0
函館,2,10,レストプレドゥモア,小林真也,287.0,97.0,110.0,105.0,106.0,105.0,115.0,,132.143,1.0
函館,2,11,ブラックエンパイア,松永康利,135.0,99.0,102.0,105.0,95.0,101.0,88.0,,103.571,4.0
函館,2,12,フルグライト,堀内岳志,63.0,97.0,86.0,85.0,108.0,90.0,,,88.167,11.0
函館,3,1,ケイアイワイラーパ,野中賢二,56.0,95.0,100.0,98.0,130.0,104.0,95.0,,96.857,9.0
函館,3,2,ライジングショット,吉村圭司,116.0,100.0,108.0,107.0,107.0,110.0,,,108.0,3.0
函館,3,3,アルデツヨシ,田中剛　,174.0,113.0,107.0,120.0,93.0,112.0,,,119.833,1.0
函館,3,4,ステイアンビシャス,堀内岳志,63.0,97.0,86.0,85.0,75.0,90.0,,,82.667,12.0
函館,3,5,ドルチェリターン,池添学　,107.0,112.0,108.0,99.0,94.0,108.0,,,104.667,6.0
函館,3,6,チョウリニア,羽月友彦,121.0,101.0,100.0,98.0,152.0,100.0,,,112.0,2.0
函館,3,7,クレヨンポップ,水野貴広,117.0,100.0,106.0,100.0,101.0,106.0,,,105.0,5.0
函館,3,8,マブアンドフェール,古賀慎明,40.0,109.0,93.0,105.0,102.0,96.0,,,90.833,11.0
函館,3,9,スナドケイ,尾形和幸,123.0,94.0,85.0,95.0,98.0,96.0,113.0,,100.571,7.0
函館,3,10,メアリーバローズ,寺島良　,109.0,96.0,96.0,99.0,105.0,94.0,,,99.833,8.0
函館,3,11,スティレセイル,福永祐一,76.0,104.0,111.0,119.0,108.0,106.0,115.0,,105.571,4.0
函館,3,12,ハイアップグレード,谷潔　　,78.0,96.0,111.0,95.0,87.0,105.0,,,95.333,10.0
函館,4,1,ロアヴィヴィエンヌ,本間忍　,51.0,92.0,95.0,87.0,97.0,79.0,66.0,,81.0,15.0
函館,4,2,ウェーヴレット,菊沢隆徳,91.0,104.0,107.0,104.0,109.0,95.0,95.0,,100.714,5.0
函館,4,3,マゴイチタ,武英智　,123.0,98.0,105.0,100.0,104.0,101.0,,,105.167,2.0
函館,4,4,アンビシャスヨシノ,吉田直弘,101.0,93.0,92.0,101.0,105.0,101.0,,,98.833,9.0
函館,4,5,キントラダンサー,長谷川浩,80.0,95.0,109.0,98.0,107.0,102.0,,,98.5,10.0
函館,4,6,ブラックティンカー,和田雄二,50.0,101.0,99.0,108.0,88.0,94.0,,,90.0,12.0
函館,4,7,テーオーシュターデ,宮徹　　,98.0,98.0,107.0,94.0,104.0,99.0,85.0,,97.857,11.0
函館,4,8,ダディーズグーグー,畑端省吾,89.0,111.0,82.0,102.0,102.0,111.0,,,99.5,8.0
函館,4,9,ベールドインパクト,小島茂之,81.0,104.0,112.0,104.0,107.0,105.0,,,102.167,4.0
函館,4,10,ガジュノリホワイト,尾形和幸,123.0,94.0,103.0,95.0,87.0,96.0,,,99.667,7.0
函館,4,11,ダイヤノゴトク,小栗実　,173.0,123.0,108.0,103.0,102.0,109.0,,,119.667,1.0
函館,4,12,ジョーブラック,清水久詞,115.0,95.0,101.0,93.0,98.0,100.0,100.0,,100.286,6.0
函館,4,13,マーゴットジェム,今野貞一,73.0,83.0,86.0,89.0,98.0,91.0,80.0,,85.714,14.0
函館,4,14,メイショウハボマイ,本田優　,63.0,84.0,99.0,98.0,99.0,91.0,,,89.0,13.0
函館,4,15,ラブカマクフィー,田島俊明,125.0,94.0,92.0,105.0,99.0,99.0,109.0,,103.286,3.0
函館,5,1,コンスピラシー,本間忍　,51.0,92.0,95.0,87.0,82.0,79.0,,,81.0,15.0
函館,5,2,アレグランサ,栗田徹　,76.0,91.0,97.0,89.0,98.0,94.0,,,90.833,13.0
函館,5,3,マージャング,矢作芳人,118.0,101.0,99.0,100.0,99.0,102.0,,,103.167,6.0
函館,5,4,ラブリーリディア,中内田充,120.0,95.0,95.0,100.0,98.0,93.0,,,100.167,9.0
函館,5,5,フィナルフェリス,武市康男,65.0,82.0,100.0,88.0,96.0,88.0,,,86.5,14.0
函館,5,6,リュウゼツラン,水野貴広,117.0,100.0,84.0,100.0,108.0,106.0,,,102.5,8.0
函館,5,7,スペースリーガ,森一誠　,136.0,127.0,113.0,135.0,140.0,130.0,84.0,,123.571,1.0
函館,5,8,エリカブルージュ,杉山晴紀,66.0,106.0,106.0,106.0,106.0,105.0,,,99.167,10.0
函館,5,9,ハクサンミラクル,武藤善則,127.0,100.0,104.0,103.0,91.0,102.0,,,104.5,4.0
函館,5,10,ルージュレアリーズ,福永祐一,76.0,104.0,99.0,119.0,103.0,106.0,115.0,,103.143,7.0
函館,5,11,レイナサグラーダ,小栗実　,173.0,123.0,108.0,103.0,111.0,109.0,106.0,,119.0,2.0
函館,5,12,クランドゥイユ,前川恭子,,,,,,,,,,
函館,5,13,クックパイン,堀宣行　,108.0,107.0,108.0,101.0,102.0,103.0,,,104.833,3.0
函館,5,14,ホウオウアーネスト,安田翔伍,114.0,105.0,103.0,99.0,101.0,103.0,,,104.167,5.0
函館,5,15,スイートフェアリー,佐々木晶,56.0,103.0,105.0,110.0,97.0,104.0,,,95.833,11.0
函館,5,16,カズナリ,中舘英二,75.0,97.0,83.0,89.0,99.0,99.0,97.0,,91.286,12.0
函館,6,1,ゴールドパートナー,嘉藤貴行,105.0,105.0,104.0,104.0,103.0,105.0,,,104.333,8.0
函館,6,2,フジュム,茶木太樹,105.0,102.0,103.0,97.0,92.0,96.0,94.0,,98.429,11.0
函館,6,3,ヒシカリナン,矢作芳人,118.0,101.0,105.0,100.0,99.0,102.0,,,104.167,9.0
函館,6,4,ハッピールンナ,大根田裕,134.0,115.0,114.0,109.0,112.0,109.0,,,115.5,2.0
函館,6,5,モリノアミーゴ,鈴木伸尋,76.0,103.0,91.0,103.0,90.0,99.0,,,93.667,12.0
函館,6,6,グレインワーク,池添学　,107.0,112.0,108.0,99.0,102.0,108.0,110.0,,106.571,4.0
函館,6,7,エマージェンス,堀内岳志,63.0,97.0,86.0,85.0,79.0,90.0,,,83.333,14.0
函館,6,8,ヴァサヴォワール,宮田敬介,148.0,96.0,89.0,95.0,95.0,86.0,96.0,,100.714,10.0
函館,6,9,ノイシュタット,牧光二　,131.0,110.0,104.0,106.0,111.0,104.0,,,111.0,3.0
函館,6,10,エポカリーナ,土田稔　,96.0,70.0,68.0,69.0,82.0,86.0,170.0,,91.571,13.0
