場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
函館,1,1,ロイヤルタイム,黛弘人　,98.0,108.0,102.0,108.0,109.0,,105.0,4.0
函館,1,2,ジャストビート,丹内祐次,109.0,102.0,107.0,107.0,104.0,,105.8,2.0
函館,1,3,チェンドル,小林美駒,67.0,90.0,102.0,97.0,96.0,,90.4,8.0
函館,1,4,ブルームオブピース,和田陽希,,,,,,,,
函館,1,5,トーセンシーギリヤ,原田和真,21.0,57.0,115.0,83.0,90.0,,73.2,9.0
函館,1,6,サマーカムカム,森田誠也,,,,,,,,
函館,1,7,セレーノ,鮫島克駿,103.0,107.0,103.0,107.0,106.0,,105.2,3.0
函館,1,8,ラシッド,佐々木大,116.0,102.0,103.0,98.0,104.0,,104.6,5.0
函館,1,9,スマートプリエール,武豊　　,97.0,95.0,95.0,97.0,98.0,,96.4,7.0
函館,1,10,ティブロン,北村友一,121.0,108.0,102.0,102.0,105.0,,107.6,1.0
函館,1,11,シャインヴィーラ,松本大輝,110.0,102.0,92.0,93.0,106.0,,100.6,6.0
函館,2,1,ハイエンドモデル,小林美駒,67.0,90.0,90.0,94.0,96.0,,87.4,7.0
函館,2,2,メイショウユウモウ,和田陽希,,,,,,,,
函館,2,3,オンサイト,舟山瑠泉,,,,,,,,
函館,2,4,エーデルムート,丹内祐次,109.0,102.0,100.0,98.0,104.0,,102.6,5.0
函館,2,5,プレインコート,森田誠也,,,,,,,,
函館,2,6,フォレストオール,キング　,,,,,,,,
函館,2,7,タマゴ,佐々木大,116.0,102.0,101.0,106.0,104.0,,105.8,3.0
函館,2,8,バスキュラリティ,鮫島克駿,103.0,107.0,105.0,102.0,106.0,,104.6,4.0
函館,2,9,テーオーリップマン,橋木太希,88.0,80.0,119.0,55.0,,,85.5,8.0
函館,2,10,レストプレドゥモア,斎藤新　,88.0,102.0,102.0,103.0,102.0,,99.4,6.0
函館,2,11,ブラックエンパイア,荻野琢真,131.0,125.0,104.0,130.0,112.0,,120.4,1.0
函館,2,12,フルグライト,鷲頭虎太,127.0,104.0,107.0,113.0,108.0,,111.8,2.0
函館,3,1,ケイアイワイラーパ,武豊　　,97.0,95.0,100.0,104.0,98.0,,98.8,5.0
函館,3,2,ライジングショット,川又賢治,95.0,95.0,100.0,108.0,95.0,,98.6,6.0
函館,3,3,アルデツヨシ,丹内祐次,109.0,102.0,100.0,111.0,104.0,,105.2,4.0
函館,3,4,ステイアンビシャス,松岡正海,151.0,102.0,88.0,91.0,104.0,,107.2,3.0
函館,3,5,ドルチェリターン,北村友一,121.0,108.0,100.0,110.0,105.0,,108.8,1.0
函館,3,6,チョウリニア,古川奈穂,103.0,89.0,94.0,164.0,92.0,,108.4,2.0
函館,3,7,クレヨンポップ,古川吉洋,85.0,103.0,94.0,76.0,101.0,,91.8,8.0
函館,3,8,マブアンドフェール,横山武史,103.0,100.0,92.0,96.0,98.0,,97.8,7.0
函館,3,9,スナドケイ,小林美駒,67.0,90.0,90.0,21.0,96.0,,72.8,10.0
函館,3,10,メアリーバローズ,森田誠也,,,,,,,,
函館,3,11,スティレセイル,キング　,,,,,,,,
函館,3,12,ハイアップグレード,柴田裕一,91.0,96.0,74.0,82.0,,,85.75,9.0
函館,4,1,ロアヴィヴィエンヌ,松岡正海,151.0,102.0,108.0,101.0,104.0,,113.2,1.0
函館,4,2,ウェーヴレット,鷲頭虎太,127.0,104.0,105.0,113.0,108.0,,111.4,2.0
函館,4,3,マゴイチタ,丹内祐次,109.0,102.0,107.0,98.0,104.0,,104.0,5.0
函館,4,4,アンビシャスヨシノ,松本大輝,110.0,102.0,92.0,104.0,106.0,,102.8,7.0
函館,4,5,キントラダンサー,横山和生,95.0,96.0,102.0,100.0,106.0,,99.8,8.0
函館,4,6,ブラックティンカー,吉田隼人,105.0,97.0,96.0,91.0,96.0,,97.0,9.0
函館,4,7,テーオーシュターデ,橋木太希,88.0,163.0,119.0,55.0,,,106.25,3.0
函館,4,8,ダディーズグーグー,藤岡佑介,99.0,112.0,104.0,103.0,107.0,,105.0,4.0
函館,4,9,ベールドインパクト,舟山瑠泉,,,,,,,,
函館,4,10,ガジュノリホワイト,小林美駒,67.0,90.0,102.0,94.0,96.0,,89.8,11.0
函館,4,11,ダイヤノゴトク,森田誠也,,,,,,,,
函館,4,12,ジョーブラック,浜中俊　,103.0,103.0,107.0,103.0,103.0,,103.8,6.0
函館,4,13,マーゴットジェム,古川奈穂,103.0,89.0,91.0,91.0,92.0,,93.2,10.0
函館,4,14,メイショウハボマイ,和田陽希,,,,,,,,
函館,4,15,ラブカマクフィー,柴田裕一,91.0,69.0,104.0,82.0,,,86.5,12.0
函館,5,1,コンスピラシー,原田和真,21.0,57.0,115.0,83.0,90.0,,73.2,14.0
函館,5,2,アレグランサ,丹内祐次,109.0,102.0,107.0,107.0,104.0,,105.8,4.0
函館,5,3,マージャング,吉田隼人,105.0,97.0,96.0,99.0,96.0,,98.6,10.0
函館,5,4,ラブリーリディア,横山武史,103.0,100.0,100.0,97.0,98.0,,99.6,9.0
函館,5,5,フィナルフェリス,古川奈穂,103.0,89.0,91.0,90.0,92.0,,93.0,11.0
函館,5,6,リュウゼツラン,小林美駒,67.0,90.0,102.0,97.0,96.0,,90.4,12.0
函館,5,7,スペースリーガ,柴田裕一,91.0,69.0,72.0,82.0,,,78.5,13.0
函館,5,8,エリカブルージュ,菱田裕二,94.0,101.0,100.0,102.0,104.0,,100.2,8.0
函館,5,9,ハクサンミラクル,黛弘人　,98.0,108.0,102.0,108.0,109.0,,105.0,5.0
函館,5,10,ルージュレアリーズ,藤岡佑介,99.0,112.0,104.0,109.0,107.0,,106.2,3.0
函館,5,11,レイナサグラーダ,和田陽希,,,,,,,,
函館,5,12,クランドゥイユ,北村友一,121.0,108.0,102.0,102.0,105.0,,107.6,2.0
函館,5,13,クックパイン,キング　,,,,,,,,
函館,5,14,ホウオウアーネスト,横山和生,95.0,96.0,102.0,104.0,106.0,,100.6,7.0
函館,5,15,スイートフェアリー,鷲頭虎太,127.0,104.0,105.0,101.0,108.0,,109.0,1.0
函館,5,16,カズナリ,佐々木大,116.0,102.0,103.0,98.0,104.0,,104.6,6.0
函館,6,1,ゴールドパートナー,横山和生,95.0,96.0,103.0,104.0,106.0,,100.8,6.0
函館,6,2,フジュム,森田誠也,,,,,,,,
函館,6,3,ヒシカリナン,武豊　　,97.0,95.0,100.0,97.0,98.0,,97.4,8.0
函館,6,4,ハッピールンナ,古川吉洋,85.0,103.0,94.0,104.0,101.0,,97.4,8.0
函館,6,5,モリノアミーゴ,小林美駒,67.0,90.0,90.0,97.0,96.0,,88.0,11.0
函館,6,6,グレインワーク,和田陽希,,,,,,,,
函館,6,7,エマージェンス,佐々木大,116.0,102.0,101.0,98.0,104.0,,104.2,3.0
函館,6,8,ヴァサヴォワール,舟山瑠泉,,,,,,,,
函館,6,9,ノイシュタット,丹内祐次,109.0,102.0,100.0,107.0,104.0,,104.4,2.0
函館,6,10,エポカリーナ,古川奈穂,103.0,89.0,94.0,90.0,92.0,,93.6,10.0
函館,6,11,サンライズミモザ,松本大輝,110.0,102.0,103.0,93.0,106.0,,102.8,4.0
函館,6,12,キムタックフェイス,菱田裕二,94.0,101.0,107.0,102.0,104.0,,101.6,5.0
函館,6,13,ザハント,横山武史,103.0,100.0,92.0,97.0,98.0,,98.0,7.0
函館,6,14,エルフェニックス,鮫島克駿,103.0,107.0,105.0,107.0,106.0,,105.6,1.0
函館,7,1,エスペシャリー,横山和生,95.0,102.0,102.0,100.0,106.0,,101.0,6.0
