場所,R,馬番,馬名,騎手名,騎手利益度_1,騎手利益度_2,騎手利益度_3,騎手利益度_4,騎手利益度_5,騎手利益度_6,騎手利益度,騎手利益度順位
函館,1,1,シンヒダカゴールド,古川吉洋,-940.0,505.0,2441.0,1137.0,412.0,1196.0,4751.0,4.0
函館,1,2,カルミネイション,中井裕二,-1110.0,-1156.0,623.0,-531.0,-398.0,,-2572.0,10.0
函館,1,3,メイズ,黛弘人　,-117.0,1090.0,383.0,-86.0,2516.0,110.0,3896.0,6.0
函館,1,4,レオンバルディア,和田陽希,,,,,,,,
函館,1,5,グリフォン,古川奈穂,29.0,-1108.0,-646.0,-977.0,-1283.0,-377.0,-4362.0,13.0
函館,1,6,オーケーダイナ,武豊　　,-209.0,-700.0,-1575.0,-765.0,-1109.0,-353.0,-4711.0,14.0
函館,1,7,ブラックティンカー,吉田隼人,0.0,-220.0,-533.0,-978.0,-649.0,-318.0,-2698.0,11.0
函館,1,8,ズットマツモト,川又賢治,-80.0,-233.0,-59.0,242.0,-557.0,-6.0,-693.0,8.0
函館,1,9,メルシーボクアスク,藤岡佑介,-98.0,1701.0,1203.0,597.0,2795.0,400.0,6598.0,3.0
函館,1,10,ホウオウハナビ,岩田康誠,-471.0,-933.0,-815.0,-1325.0,-66.0,-246.0,-3856.0,12.0
函館,1,11,リリーオブザハート,鮫島克駿,278.0,2077.0,1501.0,686.0,4053.0,-150.0,8445.0,1.0
函館,1,12,エファセデリエール,鷲頭虎太,81.0,365.0,463.0,1391.0,1056.0,568.0,3924.0,5.0
函館,1,13,アスコットレイ,原田和真,0.0,-3300.0,892.0,1371.0,-662.0,-356.0,-2055.0,9.0
函館,1,14,ミストラルフェザー,斎藤新　,-143.0,214.0,-479.0,551.0,625.0,209.0,977.0,7.0
函館,1,15,グランクリュ,荻野琢真,466.0,1474.0,1251.0,2136.0,1665.0,16.0,7008.0,2.0
函館,2,1,ステイアンビシャス,松岡正海,1482.0,379.0,-2983.0,-169.0,965.0,-54.0,-380.0,7.0
函館,2,2,ケイアイワイラーパ,武豊　　,-209.0,-700.0,40.0,111.0,-1109.0,-42.0,-1909.0,11.0
函館,2,3,ピストルスター,北村友一,1023.0,1113.0,16.0,285.0,1825.0,-200.0,4062.0,5.0
函館,2,4,メムエクラ,野中悠太,-395.0,473.0,-243.0,22.0,-583.0,-680.0,-1406.0,10.0
函館,2,5,ドラギニャン,丹内祐次,1210.0,665.0,-92.0,621.0,3082.0,-243.0,5243.0,3.0
函館,2,6,マージャング,吉田隼人,0.0,-220.0,-385.0,75.0,-649.0,-26.0,-1205.0,9.0
函館,2,7,ライジングショット,川又賢治,-80.0,-233.0,-28.0,51.0,-557.0,164.0,-683.0,8.0
函館,2,8,ウィスパーボイス,黛弘人　,-117.0,1090.0,1517.0,338.0,2516.0,-381.0,4963.0,4.0
函館,2,9,ガウラサンダー,鮫島克駿,278.0,2077.0,2133.0,-53.0,4053.0,1327.0,9815.0,1.0
函館,2,10,ハイクオリティ,佐々木大,1930.0,537.0,468.0,-150.0,2169.0,838.0,5792.0,2.0
函館,2,11,ニホンピロカミーノ,松本大輝,81.0,177.0,336.0,169.0,710.0,-285.0,1188.0,6.0
函館,2,12,サンピラーゴールド,小林美駒,-1293.0,-1267.0,-1549.0,-711.0,-896.0,372.0,-5344.0,12.0
函館,3,1,オルロジェール,古川奈穂,29.0,-1108.0,-791.0,-842.0,-1283.0,-208.0,-4203.0,12.0
函館,3,2,ロッキンミー,木幡巧也,715.0,298.0,298.0,-432.0,-621.0,,258.0,7.0
函館,3,3,ハッピールンナ,古川吉洋,-940.0,505.0,-1488.0,865.0,412.0,-625.0,-1271.0,10.0
函館,3,4,クインズマカロン,荻野琢真,466.0,1474.0,326.0,52.0,1665.0,164.0,4147.0,5.0
函館,3,5,ヒサエノオモカゲ,横山武史,312.0,69.0,-2911.0,-1160.0,-845.0,-796.0,-5331.0,14.0
函館,3,6,メイショウナナコ,丹内祐次,1210.0,665.0,-92.0,3048.0,3082.0,-243.0,7670.0,2.0
函館,3,7,レディゴディヴァ,鮫島克駿,278.0,2077.0,2133.0,2828.0,4053.0,1327.0,12696.0,1.0
函館,3,8,デアルーチェ,鷲頭虎太,81.0,365.0,710.0,36.0,1056.0,76.0,2324.0,6.0
