場所,R,馬番,馬名,調教師名,調教師利益度_1,調教師利益度_2,調教師利益度_3,調教師利益度_4,調教師利益度_5,調教師利益度_6,調教師利益度_7,調教師利益度_8,調教師利益度,調教師利益度順位
函館,1,1,シンヒダカゴールド,角田晃一,-223.0,488.0,561.0,1151.0,67.0,59.0,-28.0,159.0,2234.0,4.0
函館,1,2,カルミネイション,緒方努　,-223.0,-1134.0,-3102.0,-105.0,-827.0,-1582.0,-319.0,-1504.0,-8796.0,13.0
函館,1,3,メイズ,森一誠　,363.0,908.0,864.0,1443.0,-910.0,2107.0,,,4775.0,1.0
函館,1,4,レオンバルディア,佐藤悠太,,,,,,,,,,
函館,1,5,グリフォン,小椋研介,-552.0,-2652.0,-3643.0,-2190.0,-2200.0,-5043.0,-394.0,-1261.0,-17935.0,14.0
函館,1,6,オーケーダイナ,奥村豊　,-37.0,711.0,992.0,319.0,882.0,1608.0,,,4475.0,2.0
函館,1,7,ブラックティンカー,和田雄二,-347.0,161.0,-79.0,646.0,-1818.0,-731.0,-709.0,-238.0,-3115.0,9.0
函館,1,8,ズットマツモト,竹内正洋,-523.0,269.0,190.0,-179.0,1653.0,-57.0,-585.0,296.0,1064.0,6.0
函館,1,9,メルシーボクアスク,蛯名正義,-121.0,1896.0,-298.0,-170.0,451.0,428.0,,,2186.0,5.0
函館,1,10,ホウオウハナビ,奥村武　,11.0,-951.0,206.0,-691.0,173.0,-309.0,-68.0,-47.0,-1676.0,7.0
函館,1,11,リリーオブザハート,辻野泰之,-86.0,787.0,1018.0,768.0,913.0,890.0,,,4290.0,3.0
函館,1,12,エファセデリエール,伊坂重信,1.0,-636.0,-1385.0,-1773.0,-1715.0,-1876.0,-121.0,351.0,-7154.0,12.0
函館,1,13,アスコットレイ,粕谷昌央,-162.0,-201.0,-1578.0,-625.0,480.0,-1213.0,,,-3299.0,10.0
函館,1,14,ミストラルフェザー,茶木太樹,27.0,223.0,-1437.0,-404.0,-275.0,-693.0,11.0,-489.0,-3037.0,8.0
函館,1,15,グランクリュ,今野貞一,-159.0,-1492.0,-1432.0,-1057.0,-139.0,-1820.0,,,-6099.0,11.0
函館,2,1,ステイアンビシャス,堀内岳志,-407.0,-295.0,-2150.0,-1523.0,-668.0,-1367.0,,,-6410.0,12.0
函館,2,2,ケイアイワイラーパ,野中賢二,-221.0,-335.0,28.0,-237.0,270.0,686.0,-137.0,-293.0,-239.0,8.0
函館,2,3,ピストルスター,高橋亮　,-22.0,39.0,-374.0,-204.0,595.0,479.0,,,513.0,7.0
函館,2,4,メムエクラ,高木登　,-443.0,1384.0,959.0,647.0,283.0,311.0,,,3141.0,4.0
函館,2,5,ドラギニャン,河嶋宏樹,905.0,3886.0,4272.0,2910.0,184.0,5288.0,,,17445.0,1.0
函館,2,6,マージャング,矢作芳人,424.0,140.0,1034.0,71.0,-215.0,818.0,,,2272.0,6.0
函館,2,7,ライジングショット,吉村圭司,113.0,35.0,985.0,911.0,164.0,1824.0,,,4032.0,3.0
函館,2,8,ウィスパーボイス,千田輝彦,189.0,1193.0,1742.0,1224.0,-116.0,2595.0,741.0,294.0,7862.0,2.0
函館,2,9,ガウラサンダー,高柳大輔,-433.0,387.0,934.0,632.0,-133.0,1150.0,,,2537.0,5.0
函館,2,10,ハイクオリティ,今野貞一,-159.0,-1492.0,-342.0,-1057.0,-458.0,-1820.0,732.0,238.0,-4358.0,11.0
函館,2,11,ニホンピロカミーノ,安達昭夫,-28.0,-1522.0,-170.0,-1064.0,-205.0,-811.0,-477.0,359.0,-3918.0,10.0
函館,2,12,サンピラーゴールド,鈴木伸尋,-260.0,264.0,-1367.0,349.0,-161.0,-181.0,,,-1356.0,9.0
函館,3,1,オルロジェール,池江泰寿,-96.0,-1038.0,-333.0,-1427.0,-489.0,-718.0,,,-4101.0,13.0
函館,3,2,ロッキンミー,杉浦宏昭,286.0,458.0,203.0,572.0,-233.0,835.0,,,2121.0,6.0
函館,3,3,ハッピールンナ,大根田裕,404.0,1228.0,2479.0,739.0,1281.0,1601.0,,,7732.0,2.0
函館,3,4,クインズマカロン,小林真也,1306.0,-256.0,1467.0,368.0,-217.0,878.0,410.0,308.0,4264.0,5.0
函館,3,5,ヒサエノオモカゲ,千葉直人,-394.0,1414.0,-38.0,422.0,-1175.0,-1051.0,,,-822.0,9.0
函館,3,6,メイショウナナコ,荒川義之,-293.0,481.0,2613.0,2407.0,1278.0,270.0,,,6756.0,3.0
函館,3,7,レディゴディヴァ,小崎憲　,296.0,-36.0,-313.0,-6.0,793.0,-2548.0,290.0,-1004.0,-2528.0,12.0
函館,3,8,デアルーチェ,井上智史,,,,,,,,,,
函館,3,9,デルマアポロニア,蛯名正義,-121.0,1896.0,-182.0,-170.0,-533.0,428.0,,,1318.0,7.0
函館,3,10,コスモトロイメル,田島俊明,246.0,-704.0,670.0,635.0,218.0,-186.0,,,879.0,8.0
函館,3,11,フィヤール,藤原英昭,30.0,459.0,-485.0,18.0,-1030.0,-1233.0,,,-2241.0,11.0
函館,3,12,シルフラ,大竹正博,98.0,641.0,-562.0,-299.0,-453.0,-1188.0,-76.0,-178.0,-2017.0,10.0
函館,3,13,キタノホウセキ,畑端省吾,-106.0,930.0,1507.0,268.0,691.0,1776.0,,,5066.0,4.0
函館,3,14,デザフィアドール,宮本博　,-72.0,2229.0,1351.0,1214.0,1341.0,1846.0,,,7909.0,1.0
函館,4,1,レッドヴァリアート,加藤公太,,,,,,,,,,
函館,4,2,アルハイルフォート,高野友和,-141.0,317.0,1012.0,147.0,528.0,1035.0,0.0,153.0,3051.0,3.0
函館,4,3,シャインフリーリー,矢嶋大樹,-130.0,924.0,-1578.0,1832.0,-1950.0,-1344.0,,,-2246.0,6.0
函館,4,4,アルマデオロ,清水久詞,178.0,-809.0,357.0,-1261.0,-1042.0,141.0,,,-2436.0,7.0
函館,4,5,マイネルラカイユ,天間昭一,236.0,-250.0,-462.0,-1349.0,-484.0,-1438.0,,,-3747.0,11.0
函館,4,6,ペールノエル,西村真幸,-163.0,-253.0,-134.0,-1426.0,-578.0,-884.0,,,-3438.0,10.0
函館,4,7,カリータフェリス,鈴木慎太,32.0,882.0,949.0,1165.0,794.0,1281.0,-296.0,225.0,5032.0,1.0
函館,4,8,ヨヒーン,杉山晴紀,-338.0,609.0,1277.0,969.0,822.0,1196.0,,,4535.0,2.0
函館,4,9,フィエールガール,土田稔　,-45.0,-2629.0,-804.0,-1508.0,-1075.0,-1331.0,,,-7392.0,12.0
函館,4,10,アスクデッドヒート,矢作芳人,424.0,140.0,-340.0,71.0,-356.0,818.0,,,757.0,5.0
函館,4,11,アイルビリーヴ,新谷功一,-11.0,-469.0,-541.0,-658.0,-462.0,-493.0,,,-2634.0,8.0
函館,4,12,ピティロディア,西田雄一,120.0,739.0,-1989.0,-801.0,-750.0,-65.0,,,-2746.0,9.0
函館,4,13,ホウオウチェスター,安田翔伍,27.0,283.0,344.0,-114.0,83.0,442.0,481.0,95.0,1641.0,4.0
函館,5,1,ケイベエ,杉浦宏昭,286.0,-326.0,298.0,-16.0,882.0,835.0,,,1959.0,2.0
函館,5,2,チェンドル,小手川準,-170.0,19.0,-2335.0,-63.0,-138.0,-949.0,,,-3636.0,9.0
函館,5,3,チョウブク,新開幸一,-141.0,73.0,-381.0,-20.0,-535.0,-367.0,,,-1371.0,7.0
函館,5,4,ココソラーレ,天間昭一,236.0,-1159.0,-462.0,160.0,-1327.0,-1438.0,,,-3990.0,11.0
函館,5,5,フィオラーノ,吉田直弘,6.0,248.0,-711.0,144.0,493.0,120.0,,,300.0,4.0
函館,5,6,トーセンシーギリヤ,小野次郎,-364.0,-228.0,1372.0,-1282.0,49.0,1266.0,,,813.0,3.0
函館,5,7,ロンドンオービタル,岩戸孝樹,-218.0,-712.0,-1964.0,-748.0,-1558.0,-2043.0,,,-7243.0,14.0
函館,5,8,オンマイビート,松山将樹,-790.0,-24.0,-752.0,1079.0,-1537.0,-1932.0,,,-3956.0,10.0
函館,5,9,テンバコウクウ,柄崎将寿,,,,,,,,,,
函館,5,10,ブルームオブピース,北出成人,-364.0,-247.0,1494.0,254.0,2726.0,1806.0,,,5669.0,1.0
函館,5,11,ナムラシンジロー,羽月友彦,226.0,-491.0,-187.0,-525.0,-476.0,-28.0,,,-1481.0,8.0
函館,5,12,ラシューバ,栗田徹　,-455.0,4.0,-564.0,-136.0,-1913.0,-990.0,,,-4054.0,12.0
函館,5,13,ピコパープル,上原博之,148.0,222.0,-40.0,-395.0,-492.0,268.0,,,-289.0,5.0
函館,5,14,ハネマン,伊坂重信,1.0,490.0,-1385.0,-254.0,-1715.0,-1876.0,,,-4739.0,13.0
函館,5,15,ニシノオールワン,加藤征弘,-77.0,-102.0,-426.0,-19.0,347.0,-1018.0,,,-1295.0,6.0
函館,5,16,イッスンボウシ,的場均　,113.0,-1340.0,-1941.0,-1776.0,-3862.0,-229.0,,,-9035.0,15.0
函館,6,1,ブラックレーション,本田優　,-486.0,-2456.0,-268.0,-212.0,-824.0,-2053.0,408.0,-104.0,-5995.0,10.0
函館,6,2,ロコモーション,武藤善則,320.0,-20.0,-1252.0,352.0,-837.0,268.0,-495.0,-510.0,-2174.0,6.0
函館,6,3,レズルレクティオ,安田翔伍,27.0,283.0,44.0,-114.0,83.0,442.0,481.0,39.0,1285.0,4.0
函館,6,4,ダイハッシュウ,牧田和弥,167.0,-825.0,-180.0,-1088.0,-9.0,-2502.0,666.0,-697.0,-4468.0,9.0
函館,6,5,ララエキリーブル,坂口智康,-155.0,-873.0,-1371.0,-1777.0,-837.0,-1133.0,-983.0,-42.0,-7171.0,11.0
