場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
函館,1,1,シンヒダカゴールド,古川吉洋,85.0,103.0,112.0,105.0,101.0,124.0,105.0,4.0
函館,1,2,カルミネイション,中井裕二,83.0,80.0,108.0,95.0,67.0,,86.6,13.0
函館,1,3,メイズ,黛弘人　,98.0,108.0,102.0,99.0,109.0,102.0,103.0,6.0
函館,1,4,レオンバルディア,和田陽希,,,,,,,,
函館,1,5,グリフォン,古川奈穂,103.0,89.0,91.0,91.0,92.0,78.0,90.667,12.0
函館,1,6,オーケーダイナ,武豊　　,97.0,95.0,95.0,97.0,98.0,93.0,95.833,10.0
函館,1,7,ブラックティンカー,吉田隼人,105.0,97.0,96.0,91.0,96.0,93.0,96.333,9.0
函館,1,8,ズットマツモト,川又賢治,95.0,95.0,98.0,103.0,95.0,99.0,97.5,8.0
函館,1,9,メルシーボクアスク,藤岡佑介,99.0,112.0,104.0,103.0,107.0,106.0,105.167,3.0
函館,1,10,ホウオウハナビ,岩田康誠,86.0,92.0,96.0,93.0,100.0,92.0,93.167,11.0
函館,1,11,リリーオブザハート,鮫島克駿,103.0,107.0,103.0,102.0,106.0,98.0,103.167,5.0
函館,1,12,エファセデリエール,鷲頭虎太,127.0,104.0,105.0,113.0,108.0,123.0,113.333,2.0
函館,1,13,アスコットレイ,原田和真,21.0,57.0,115.0,119.0,90.0,68.0,78.333,14.0
函館,1,14,ミストラルフェザー,斎藤新　,88.0,102.0,98.0,103.0,102.0,105.0,99.667,7.0
函館,1,15,グランクリュ,荻野琢真,131.0,125.0,122.0,130.0,112.0,101.0,120.167,1.0
函館,2,1,ステイアンビシャス,松岡正海,151.0,102.0,88.0,91.0,104.0,99.0,105.833,3.0
函館,2,2,ケイアイワイラーパ,武豊　　,97.0,95.0,100.0,104.0,98.0,99.0,98.833,10.0
函館,2,3,ピストルスター,北村友一,121.0,108.0,100.0,110.0,105.0,96.0,106.667,1.0
函館,2,4,メムエクラ,野中悠太,21.0,103.0,99.0,102.0,97.0,90.0,85.333,11.0
函館,2,5,ドラギニャン,丹内祐次,109.0,102.0,100.0,111.0,104.0,97.0,103.833,7.0
函館,2,6,マージャング,吉田隼人,105.0,97.0,96.0,111.0,96.0,99.0,100.667,8.0
函館,2,7,ライジングショット,川又賢治,95.0,95.0,100.0,108.0,95.0,106.0,99.833,9.0
函館,2,8,ウィスパーボイス,黛弘人　,98.0,108.0,110.0,123.0,109.0,91.0,106.5,2.0
函館,2,9,ガウラサンダー,鮫島克駿,103.0,107.0,105.0,99.0,106.0,113.0,105.5,5.0
函館,2,10,ハイクオリティ,佐々木大,116.0,102.0,101.0,96.0,104.0,113.0,105.333,6.0
函館,2,11,ニホンピロカミーノ,松本大輝,110.0,102.0,103.0,124.0,106.0,90.0,105.833,3.0
函館,2,12,サンピラーゴールド,小林美駒,67.0,90.0,90.0,21.0,96.0,112.0,79.333,12.0
函館,3,1,オルロジェール,古川奈穂,103.0,89.0,94.0,90.0,92.0,95.0,93.833,13.0
函館,3,2,ロッキンミー,木幡巧也,103.0,101.0,101.0,98.0,94.0,,99.4,8.0
函館,3,3,ハッピールンナ,古川吉洋,85.0,103.0,94.0,104.0,101.0,89.0,96.0,12.0
函館,3,4,クインズマカロン,荻野琢真,131.0,125.0,104.0,101.0,112.0,107.0,113.333,1.0
函館,3,5,ヒサエノオモカゲ,横山武史,103.0,100.0,92.0,97.0,98.0,92.0,97.0,10.0
函館,3,6,メイショウナナコ,丹内祐次,109.0,102.0,100.0,107.0,104.0,97.0,103.167,7.0
函館,3,7,レディゴディヴァ,鮫島克駿,103.0,107.0,105.0,107.0,106.0,113.0,106.833,3.0
函館,3,8,デアルーチェ,鷲頭虎太,127.0,104.0,107.0,101.0,108.0,102.0,108.167,2.0
函館,3,9,デルマアポロニア,武豊　　,97.0,95.0,100.0,97.0,98.0,99.0,97.667,9.0
函館,3,10,コスモトロイメル,小林美駒,67.0,90.0,90.0,97.0,96.0,112.0,92.0,14.0
函館,3,11,フィヤール,北村友一,121.0,108.0,100.0,102.0,105.0,96.0,105.333,5.0
函館,3,12,シルフラ,佐々木大,116.0,102.0,101.0,98.0,104.0,113.0,105.667,4.0
函館,3,13,キタノホウセキ,川又賢治,95.0,95.0,100.0,86.0,95.0,106.0,96.167,11.0
函館,3,14,デザフィアドール,川端海翼,135.0,84.0,103.0,93.0,99.0,107.0,103.5,6.0
函館,4,1,レッドヴァリアート,佐々木大,116.0,102.0,103.0,98.0,104.0,115.0,106.333,2.0
函館,4,2,アルハイルフォート,北村友一,121.0,108.0,102.0,102.0,105.0,102.0,106.667,1.0
函館,4,3,シャインフリーリー,黛弘人　,98.0,108.0,102.0,108.0,109.0,102.0,104.5,4.0
函館,4,4,アルマデオロ,武豊　　,97.0,95.0,95.0,97.0,98.0,93.0,95.833,10.0
函館,4,5,マイネルラカイユ,木幡巧也,103.0,97.0,101.0,98.0,110.0,,101.8,6.0
函館,4,6,ペールノエル,丹内祐次,109.0,102.0,107.0,107.0,104.0,109.0,106.333,2.0
函館,4,7,カリータフェリス,小林美駒,67.0,90.0,102.0,97.0,96.0,121.0,95.5,11.0
函館,4,8,ヨヒーン,鮫島克駿,103.0,107.0,103.0,107.0,106.0,98.0,104.0,5.0
函館,4,9,フィエールガール,斎藤新　,88.0,102.0,98.0,97.0,102.0,105.0,98.667,9.0
函館,4,10,アスクデッドヒート,古川奈穂,103.0,89.0,91.0,90.0,92.0,78.0,90.5,12.0
函館,4,11,アイルビリーヴ,舟山瑠泉,,,,,,,,
