場所,R,クラス,種別,距離,馬場状態,馬番,馬名,年齢,騎手名,調教師名,脚質傾向,コース複勝率,距離帯複勝率,距離区分,回り,道悪判定,レースレベル,種牡馬名,臨戦過程,距離変遷
東京,1,未勝利,芝,1600,良,1,クラウンウルル,2歳,小林脩斗,菊川正達,差し,,,短距離,左回り,,Lv1 ,482,,距離延長
東京,1,未勝利,芝,1600,良,2,クラリネットソナタ,2歳,佐々木大,田中博康,先行,,,短距離,左回り,,Lv1 ,480,休明初戦,距離短縮
東京,1,未勝利,芝,1600,良,3,イミグラントソング,2歳,岩田康誠,辻哲英,先行,,0.0,短距離,左回り,,Lv1 ,480,,
東京,1,未勝利,芝,1600,良,4,ジェイルブレイク,2歳,菅原隆一,蛯名利弘,差し,,,短距離,左回り,,Lv1 ,444,,距離短縮
東京,1,未勝利,芝,1600,良,5,シベリアンデネブ,2歳,松岡正海,水野貴広,追込,,0.0,短距離,左回り,,Lv1 ,484,,
東京,1,未勝利,芝,1600,良,6,ベストシーン,2歳,丸山元気,手塚貴久,追込,,100.0,短距離,左回り,,Lv1 ,462,,
東京,1,未勝利,芝,1600,良,7,ウインティターニア,2歳,荻野極,高木登,追込,,0.0,短距離,左回り,,Lv1 ,450,,
東京,1,未勝利,芝,1600,良,8,ナンゴクトップガン,2歳,岩部純二,天間昭一,追込,,,短距離,左回り,,Lv1 ,458,休明初戦,距離延長
東京,1,未勝利,芝,1600,良,9,アサクサグレース,2歳,Ｍ．デム,戸田博文,先行,,50.0,短距離,左回り,,Lv1 ,458,,
東京,1,未勝利,芝,1600,良,10,フクシマコウヨウ,2歳,菅原明良,小島茂之,追込,,0.0,短距離,左回り,,Lv1 ,434,休明初戦,距離延長
東京,1,未勝利,芝,1600,良,11,ニシノキヨハ,2歳,三浦皇成,千葉直人,追込,,,短距離,左回り,,Lv1 ,416,,距離短縮
東京,1,未勝利,芝,1600,良,12,メロンパンマニア,2歳,柴田大知,和田雄二,追込,0.0,0.0,短距離,左回り,,Lv1 ,470,休明2走,
東京,2,未勝利,ダート,1400,良,1,グランシャット,2歳,横山和生,宮田敬介,差し,,,短距離,左回り,,Lv3 ,442,休明2走,距離延長
東京,2,未勝利,ダート,1400,良,2,セラード,2歳,長浜鴻緒,佐藤吉勝,追込,,,短距離,左回り,,Lv3 ,434,,距離延長
東京,2,未勝利,ダート,1400,良,3,シュレン,2歳,菊沢一樹,千葉直人,追込,,,短距離,左回り,,Lv3 ,376,,距離延長
東京,2,未勝利,ダート,1400,良,4,ダイユウボンバー,2歳,木幡育也,松永康利,差し,,,短距離,左回り,,Lv3 ,444,休明初戦,距離短縮
東京,2,未勝利,ダート,1400,良,5,アナベルケイツー,2歳,木幡巧也,牧光二,先行,0.0,,短距離,左回り,,Lv3 ,450,連闘,距離短縮
東京,2,未勝利,ダート,1400,良,6,チョウノミツツボ,2歳,岩部純二,奥平雅士,先行,,,短距離,左回り,,Lv3 ,406,,
東京,2,未勝利,ダート,1400,良,7,フクノジョヴァンニ,2歳,菅原明良,伊藤圭三,差し,,0.0,短距離,左回り,,Lv3 ,436,,
東京,2,未勝利,ダート,1400,良,8,ガールネクストドア,2歳,黛弘人,石毛善彦,追込,,,短距離,左回り,,Lv3 ,458,,距離延長
東京,2,未勝利,ダート,1400,良,9,イッシンフラン,2歳,江田照男,竹内正洋,先行,,,短距離,左回り,,Lv3 ,452,休明初戦,距離短縮
東京,2,未勝利,ダート,1400,良,10,ザローズハーツ,2歳,佐々木大,大竹正博,先行,,,短距離,左回り,,Lv3 ,444,,距離短縮
東京,2,未勝利,ダート,1400,良,11,オーシンブーケ,2歳,斎藤新,斎藤誠,先行,,,短距離,左回り,,Lv3 ,434,,距離短縮
東京,2,未勝利,ダート,1400,良,12,マジカルレインボー,2歳,高杉吏麒,尾関知人,差し,,,短距離,左回り,,Lv3 ,488,,距離延長
東京,2,未勝利,ダート,1400,良,13,リッスンクロース,2歳,丸山元気,林徹,差し,,,短距離,左回り,,Lv3 ,442,休明初戦,距離延長
東京,2,未勝利,ダート,1400,良,14,オーガスタフラッグ,2歳,柴田大知,田中剛,差し,,,短距離,左回り,,Lv3 ,504,,
