場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
中山,1,1,チッピンガム,伊藤工真,99.0,101.0,97.0,103.0,86.0,120.0,101.0,2.0
中山,1,2,ルリモンハナバチ,菅原隆一,21.0,67.0,64.0,74.0,30.0,86.0,57.0,14.0
中山,1,3,ペイシャヴァルスリ,江田照男,100.0,111.0,89.0,89.0,95.0,77.0,93.5,11.0
中山,1,4,グレコ,水沼元輝,59.0,90.0,95.0,83.0,87.0,137.0,91.833,12.0
中山,1,5,アンスリウムリリー,嶋田純次,93.0,99.0,95.0,101.0,97.0,101.0,97.667,7.0
中山,1,6,パラサイコロジー,大野拓弥,98.0,97.0,95.0,102.0,101.0,98.0,98.5,5.0
中山,1,7,ラヴィーズドリーム,遠藤汰月,,,,,,,,
中山,1,8,キタノロワーズ,岩部純二,93.0,84.0,80.0,81.0,92.0,86.0,86.0,13.0
中山,1,9,コットンフラワー,木幡巧也,96.0,103.0,101.0,100.0,98.0,94.0,98.667,4.0
中山,1,10,ハクシンマルペンサ,小林美駒,92.0,90.0,90.0,94.0,96.0,112.0,95.667,9.0
中山,1,11,サトミノマリア,津村明秀,102.0,105.0,100.0,106.0,99.0,92.0,100.667,3.0
中山,1,12,タブロー,内田博幸,97.0,97.0,96.0,99.0,94.0,88.0,95.167,10.0
中山,1,13,アサクサグレース,戸崎圭太,98.0,101.0,96.0,98.0,101.0,95.0,98.167,6.0
中山,1,14,シスター,北村宏司,101.0,98.0,101.0,106.0,100.0,103.0,101.5,1.0
中山,1,15,レトロブーム,上里直汰,,,,,,,,
中山,1,16,ミートザターゲット,小林凌大,108.0,87.0,99.0,94.0,97.0,92.0,96.167,8.0
中山,2,1,ニシノブレイゼスト,池添謙一,82.0,102.0,98.0,103.0,98.0,83.0,94.333,8.0
中山,2,2,アステルリヴェール,横山和生,106.0,96.0,103.0,104.0,106.0,104.0,103.167,3.0
中山,2,3,バイオマックス,長浜鴻緒,99.0,107.0,98.0,109.0,101.0,140.0,109.0,2.0
中山,2,4,メイショウコウベ,大野拓弥,98.0,97.0,95.0,102.0,101.0,98.0,98.5,6.0
中山,2,5,タキノボリ,北村宏司,101.0,98.0,101.0,101.0,100.0,103.0,100.667,4.0
中山,2,6,スパーブケン,松岡正海,101.0,102.0,88.0,98.0,104.0,99.0,98.667,5.0
中山,2,7,トレインザマインド,内田博幸,97.0,97.0,96.0,83.0,94.0,88.0,92.5,11.0
中山,2,8,セレブウマザンマイ,原優介　,99.0,84.0,102.0,99.0,95.0,85.0,94.0,9.0
中山,2,9,フォルスマジック,上里直汰,,,,,,,,
中山,2,10,ミステンザン,武藤雅　,95.0,94.0,99.0,94.0,94.0,99.0,95.833,7.0
中山,2,11,アスコットロマン,江田照男,100.0,111.0,89.0,86.0,95.0,77.0,93.0,10.0
中山,2,12,ピコシー,鮫島克駿,119.0,107.0,105.0,107.0,106.0,113.0,109.5,1.0
中山,3,1,オイセサン,小林美駒,92.0,90.0,90.0,94.0,96.0,112.0,95.667,12.0
中山,3,2,キープサインオン,鮫島克駿,119.0,107.0,105.0,102.0,106.0,113.0,108.667,2.0
中山,3,3,アイアンオバーカム,柴田大知,95.0,91.0,89.0,84.0,93.0,99.0,91.833,15.0
中山,3,4,ポッドベル,横山武史,99.0,100.0,92.0,95.0,98.0,92.0,96.0,11.0
中山,3,5,ダイヤモンドピラー,長浜鴻緒,99.0,107.0,98.0,96.0,101.0,140.0,106.833,4.0
中山,3,6,マテンロウバディ,田辺裕信,99.0,103.0,98.0,100.0,101.0,95.0,99.333,6.0
中山,3,7,ガトリンテソーロ,佐々木大,102.0,102.0,101.0,106.0,104.0,113.0,104.667,5.0
中山,3,8,エテオクロス,大野拓弥,98.0,97.0,95.0,102.0,101.0,98.0,98.5,7.0
中山,3,9,ノイシュロス,菊沢一樹,102.0,115.0,108.0,112.0,108.0,116.0,110.167,1.0
中山,3,10,チャンピオンリボン,木幡初也,109.0,93.0,93.0,98.0,102.0,86.0,96.833,9.0
中山,3,11,スプリット,小林凌大,108.0,87.0,99.0,94.0,97.0,92.0,96.167,10.0
中山,3,12,オロパタジン,横山琉人,99.0,93.0,103.0,93.0,97.0,101.0,97.667,8.0
中山,3,13,ベルツリー,江田照男,100.0,111.0,89.0,89.0,95.0,77.0,93.5,13.0
中山,3,14,ドリームジャック,水沼元輝,59.0,90.0,95.0,83.0,87.0,137.0,91.833,15.0
中山,3,15,グルナルーフス,宮崎北斗,100.0,104.0,112.0,102.0,95.0,134.0,107.833,3.0
中山,3,16,アイビーガオー,原優介　,99.0,84.0,102.0,96.0,95.0,85.0,93.5,13.0
中山,4,1,クラシカルカイザー,小林美駒,92.0,90.0,102.0,97.0,96.0,,95.4,13.0
中山,4,2,マジックスクロール,丸田恭介,116.0,98.0,98.0,105.0,106.0,,104.6,2.0
中山,4,3,ヤマニンエイドロン,大野拓弥,98.0,97.0,107.0,102.0,101.0,,101.0,8.0
中山,4,4,ケルティックハーツ,佐藤翔馬,142.0,107.0,95.0,60.0,105.0,,101.8,6.0
中山,4,5,スノークルーズ,武藤雅　,95.0,94.0,82.0,94.0,94.0,,91.8,18.0
中山,4,6,エレガントプルーフ,佐々木大,102.0,102.0,103.0,98.0,104.0,,101.8,6.0
中山,4,7,ウインスティーガ,戸崎圭太,98.0,101.0,100.0,99.0,101.0,,99.8,11.0
中山,4,8,エイシンパルサー,内田博幸,97.0,97.0,90.0,83.0,94.0,,92.2,17.0
中山,4,9,ミエノフェアリー,北村宏司,101.0,98.0,105.0,101.0,100.0,,101.0,8.0
中山,4,10,ロードフィアレス,原優介　,99.0,84.0,91.0,99.0,95.0,,93.6,16.0
中山,4,11,バトラーズワーフ,石川裕紀,108.0,97.0,99.0,100.0,101.0,,101.0,8.0
中山,4,12,ケイアイカラキア,長浜鴻緒,99.0,107.0,103.0,109.0,101.0,,103.8,3.0
中山,4,13,パトリオティズム,柴田大知,95.0,91.0,92.0,98.0,93.0,,93.8,14.0
中山,4,14,アオイウィンダム,石橋脩　,97.0,98.0,88.0,91.0,95.0,,93.8,14.0
中山,4,15,ゴールドジェスター,松岡正海,101.0,102.0,108.0,98.0,104.0,,102.6,5.0
中山,4,16,ケイツーブル,黛弘人　,112.0,108.0,102.0,108.0,109.0,,107.8,1.0
中山,4,17,タイセイグレーター,横山和生,106.0,96.0,102.0,104.0,106.0,,102.8,4.0
中山,4,18,メイデンヘッド,嶋田純次,93.0,99.0,108.0,97.0,97.0,,98.8,12.0
中山,5,1,ニシノクードクール,武藤雅　,95.0,91.0,82.0,88.0,94.0,,90.0,9.0
中山,5,2,ドゥカート,北村宏司,101.0,106.0,105.0,106.0,100.0,,103.6,2.0
中山,5,3,ハイタイド,石橋脩　,97.0,104.0,88.0,105.0,95.0,,97.8,5.0
中山,5,4,アタラシイカドデニ,内田博幸,97.0,90.0,90.0,99.0,94.0,,94.0,8.0
中山,5,5,シュードタキライト,佐々木大,102.0,104.0,103.0,106.0,104.0,,103.8,1.0
