場所,R,馬番,馬名,調教師名,調教師妙味度_1,調教師妙味度_2,調教師妙味度_3,調教師妙味度_4,調教師妙味度_5,調教師妙味度_6,調教師妙味度_7,調教師妙味度_8,調教師妙味度,調教師妙味度順位
中山,1,1,チッピンガム,金成貴史,110.0,107.0,113.0,101.0,101.0,103.0,,,105.833,3.0
中山,1,2,ルリモンハナバチ,小手川準,104.0,98.0,106.0,90.0,99.0,94.0,,,98.5,7.0
中山,1,3,ペイシャヴァルスリ,菊川正達,82.0,101.0,90.0,96.0,90.0,95.0,,,92.333,12.0
中山,1,4,グレコ,加藤和宏,83.0,90.0,89.0,99.0,91.0,80.0,,,88.667,16.0
中山,1,5,アンスリウムリリー,鈴木慎太,108.0,109.0,109.0,110.0,113.0,110.0,,,109.833,2.0
中山,1,6,パラサイコロジー,新開幸一,95.0,97.0,95.0,89.0,94.0,96.0,,,94.333,10.0
中山,1,7,ラヴィーズドリーム,伊藤伸一,112.0,84.0,82.0,77.0,94.0,94.0,,,90.5,15.0
中山,1,8,キタノロワーズ,萱野浩二,114.0,97.0,90.0,96.0,95.0,96.0,,,98.0,8.0
中山,1,9,コットンフラワー,松永康利,86.0,99.0,102.0,105.0,95.0,101.0,97.0,105.0,98.75,6.0
中山,1,10,ハクシンマルペンサ,蛯名利弘,89.0,86.0,93.0,103.0,89.0,90.0,,,91.667,13.0
中山,1,11,サトミノマリア,鈴木伸尋,96.0,103.0,91.0,103.0,96.0,99.0,,,98.0,8.0
中山,1,12,タブロー,矢野英一,96.0,96.0,92.0,94.0,93.0,88.0,,,93.167,11.0
中山,1,13,アサクサグレース,戸田博文,108.0,111.0,96.0,106.0,108.0,99.0,,,104.667,5.0
中山,1,14,シスター,勢司和浩,100.0,79.0,88.0,85.0,94.0,99.0,,,90.833,14.0
中山,1,15,レトロブーム,西田雄一,109.0,107.0,104.0,92.0,102.0,99.0,106.0,119.0,104.75,4.0
中山,1,16,ミートザターゲット,森一誠　,123.0,127.0,107.0,135.0,88.0,130.0,,,118.333,1.0
中山,2,1,ニシノブレイゼスト,高木登　,102.0,114.0,106.0,106.0,109.0,102.0,101.0,111.0,106.375,2.0
中山,2,2,アステルリヴェール,嘉藤貴行,98.0,105.0,104.0,104.0,103.0,105.0,,,103.167,3.0
中山,2,3,バイオマックス,黒岩陽一,97.0,91.0,96.0,93.0,94.0,96.0,,,94.5,8.0
中山,2,4,メイショウコウベ,和田勇介,91.0,105.0,95.0,108.0,101.0,95.0,106.0,87.0,98.5,6.0
中山,2,5,タキノボリ,勢司和浩,100.0,79.0,88.0,85.0,89.0,99.0,109.0,93.0,92.75,9.0
中山,2,6,スパーブケン,水野貴広,109.0,100.0,106.0,100.0,108.0,106.0,95.0,93.0,102.125,4.0
中山,2,7,トレインザマインド,中舘英二,109.0,97.0,103.0,89.0,99.0,99.0,97.0,94.0,98.375,7.0
中山,2,8,セレブウマザンマイ,青木孝文,107.0,102.0,96.0,101.0,101.0,109.0,91.0,98.0,100.625,5.0
中山,2,9,フォルスマジック,菊川正達,82.0,101.0,90.0,96.0,92.0,95.0,,,92.667,10.0
中山,2,10,ミステンザン,和田正一,99.0,110.0,101.0,115.0,118.0,113.0,,,109.333,1.0
中山,2,11,アスコットロマン,天間昭一,84.0,98.0,82.0,80.0,95.0,90.0,,,88.167,12.0
中山,2,12,ピコシー,奥村武　,91.0,87.0,87.0,90.0,93.0,97.0,,,90.833,11.0
中山,3,1,オイセサン,鈴木伸尋,96.0,103.0,91.0,103.0,96.0,99.0,,,98.0,4.0
中山,3,2,キープサインオン,加藤征弘,93.0,103.0,100.0,102.0,102.0,93.0,90.0,101.0,98.0,4.0
中山,3,3,アイアンオバーカム,南田美知,89.0,79.0,77.0,96.0,67.0,88.0,,,82.667,15.0
中山,3,4,ポッドベル,和田勇介,91.0,105.0,95.0,108.0,91.0,95.0,,,97.5,8.0
中山,3,5,ダイヤモンドピラー,伊藤圭三,86.0,95.0,103.0,103.0,101.0,101.0,86.0,107.0,97.75,7.0
中山,3,6,マテンロウバディ,久保田貴,92.0,101.0,99.0,97.0,104.0,94.0,,,97.833,6.0
中山,3,7,ガトリンテソーロ,菊川正達,82.0,101.0,90.0,96.0,90.0,95.0,69.0,95.0,89.75,14.0
中山,3,8,エテオクロス,新開幸一,95.0,97.0,95.0,89.0,94.0,96.0,,,94.333,12.0
中山,3,9,ノイシュロス,清水英克,97.0,109.0,90.0,107.0,100.0,111.0,87.0,69.0,96.25,9.0
中山,3,10,チャンピオンリボン,竹内正洋,101.0,103.0,107.0,99.0,112.0,100.0,,,103.667,1.0
中山,3,11,スプリット,小西一男,95.0,82.0,98.0,102.0,93.0,99.0,,,94.833,10.0
中山,3,12,オロパタジン,相沢郁　,107.0,89.0,95.0,87.0,88.0,100.0,95.0,94.0,94.375,11.0
中山,3,13,ベルツリー,村田一誠,62.0,75.0,69.0,81.0,76.0,79.0,,,73.667,16.0
中山,3,14,ドリームジャック,加藤和宏,83.0,90.0,89.0,99.0,91.0,80.0,101.0,103.0,92.0,13.0
中山,3,15,グルナルーフス,中川公成,92.0,99.0,103.0,105.0,109.0,88.0,,,99.333,3.0
中山,3,16,アイビーガオー,青木孝文,107.0,102.0,96.0,101.0,93.0,109.0,,,101.333,2.0
中山,4,1,クラシカルカイザー,稲垣幸雄,119.0,103.0,101.0,107.0,106.0,106.0,,,107.0,3.0
中山,4,2,マジックスクロール,伊藤大士,87.0,94.0,94.0,94.0,91.0,95.0,,,92.5,15.0
中山,4,3,ヤマニンエイドロン,辻哲英　,122.0,109.0,123.0,105.0,112.0,107.0,98.0,,110.857,2.0
中山,4,4,ケルティックハーツ,杉浦宏昭,91.0,105.0,103.0,107.0,97.0,105.0,,,101.333,8.0
