場所,R,馬番,馬名,種牡馬名,種牡馬利益度_1,種牡馬利益度_2,種牡馬利益度_3,種牡馬利益度_4,種牡馬利益度_5,種牡馬利益度_6,種牡馬利益度_7,種牡馬利益度_8,種牡馬利益度,種牡馬利益度順位
中山,1,1,アドアプローズ,ジャングルポケット,-10.0,-11.0,-14.0,-139.0,-21.0,-80.0,-52.0,-42.0,-369.0,9.0
中山,1,2,カルマンフィルター,スワーヴリチャード,-312.0,1545.0,934.0,,226.0,-2071.0,,-64.0,258.0,8.0
中山,1,3,コトブキヘスペラス,ハーツクライ,-259.0,-226.0,-141.0,-1123.0,-861.0,-1225.0,-1117.0,-520.0,-5472.0,13.0
中山,1,4,テンプーシャオン,ドレフォン,-848.0,1595.0,-551.0,-526.0,-331.0,3246.0,-740.0,-777.0,1068.0,6.0
中山,1,5,ゴーツウキリシマ,ナムラタイタン,198.0,1.0,-20.0,328.0,-20.0,231.0,188.0,,906.0,7.0
中山,1,6,シュハリ,カレンブラックヒル,-556.0,-725.0,-332.0,-2113.0,-411.0,-1405.0,-648.0,-7.0,-6197.0,14.0
中山,1,7,アルシミスト,オルフェーヴル,607.0,1462.0,271.0,175.0,331.0,614.0,282.0,-266.0,3476.0,4.0
中山,1,8,バンデルオーラ,トーセンラー,312.0,-180.0,0.0,-209.0,611.0,835.0,1040.0,75.0,2484.0,5.0
中山,1,9,アバットゥータ,ハービンジャー,-98.0,-1622.0,182.0,-236.0,-251.0,-403.0,360.0,-626.0,-2694.0,10.0
中山,1,10,ブランフォルテ,シルバーステート,2039.0,-1281.0,-752.0,874.0,-176.0,1278.0,1907.0,756.0,4645.0,1.0
中山,1,11,ロイガヴェーグル,サトノアラジン,-433.0,-337.0,-61.0,-624.0,-277.0,-1019.0,-1357.0,-114.0,-4222.0,12.0
中山,1,12,ニシノブレイゼスト,シルバーステート,2039.0,-1281.0,-752.0,874.0,-176.0,1278.0,1907.0,756.0,4645.0,1.0
中山,1,13,サトノドルチェ,オルフェーヴル,607.0,1462.0,271.0,175.0,331.0,614.0,988.0,-266.0,4182.0,3.0
中山,1,14,グランナヴィール,ゴールドシップ,-895.0,-923.0,437.0,-774.0,298.0,-1154.0,,-79.0,-3090.0,11.0
中山,2,1,スノーキャップ,フィレンツェファイア,-944.0,-215.0,-1385.0,-745.0,-195.0,-1095.0,-46.0,-472.0,-5097.0,12.0
中山,2,2,ゴータマ,ディスクリートキャット,812.0,657.0,1987.0,105.0,2587.0,2361.0,,991.0,9500.0,2.0
中山,2,3,ナナレイ,カリフォルニアクローム,-280.0,2027.0,823.0,-431.0,3334.0,2271.0,1227.0,291.0,9262.0,3.0
中山,2,4,スペシャルサンクス,フィレンツェファイア,-944.0,-215.0,-1385.0,-745.0,-195.0,-1095.0,,-472.0,-5051.0,11.0
中山,2,5,ナリタライズ,イスラボニータ,2615.0,2297.0,2755.0,1925.0,2310.0,2721.0,,-1511.0,13112.0,1.0
中山,2,6,ニシノタカオ,セイウンコウセイ,-497.0,-967.0,-1526.0,-2167.0,-1973.0,-1056.0,,-249.0,-8435.0,13.0
中山,2,7,シジマ,アメリカンペイトリオット,-532.0,-1521.0,867.0,-742.0,-83.0,829.0,,245.0,-937.0,7.0
中山,2,8,バタフライ,タワーオブロンドン,913.0,448.0,-1035.0,-110.0,-1986.0,-1795.0,,-56.0,-3621.0,8.0
中山,2,9,ニシノムホウモノ,ビッグアーサー,36.0,-951.0,1036.0,-53.0,-260.0,286.0,,835.0,929.0,6.0
中山,2,10,ニシノアトール,ネロ,-31.0,508.0,2035.0,191.0,1132.0,1051.0,,886.0,5772.0,4.0
中山,2,11,ハミングリップス,タワーオブロンドン,913.0,448.0,-1035.0,-110.0,-1986.0,-1795.0,,-56.0,-3621.0,8.0
中山,2,12,ダンシングアワー,ディーマジェスティ,612.0,1859.0,-410.0,-16.0,560.0,984.0,,-427.0,3162.0,5.0
中山,2,13,トーセンルルド,ハイランドリール,,,,,,,,,,
中山,2,14,タワーウマザンマイ,タワーオブロンドン,913.0,448.0,-1035.0,-110.0,-1986.0,-1795.0,,-56.0,-3621.0,8.0
中山,3,1,ビスクヴィート,マインドユアビスケッツ,-1252.0,1338.0,-290.0,585.0,552.0,-1281.0,,852.0,504.0,4.0
中山,3,2,モミスケ,ビッグアーサー,36.0,-951.0,-1290.0,-53.0,-260.0,286.0,,-41.0,-2273.0,5.0
中山,3,3,ソウラスフロス,フォーウィールドライブ,479.0,2466.0,1931.0,1492.0,3272.0,67.0,,-423.0,9284.0,1.0
中山,3,4,シュアシング,ジャンダルム,,,,,,,,,,
中山,3,5,ドナビッグベン,タワーオブロンドン,913.0,448.0,-921.0,-110.0,-1986.0,-1795.0,-816.0,-389.0,-4656.0,6.0
中山,3,6,ベアアミーチ,ミスチヴィアスアレックス,-598.0,-197.0,2237.0,2171.0,2186.0,-106.0,,451.0,6144.0,2.0
中山,3,7,スウィット,エイシンフラッシュ,96.0,-178.0,-597.0,-716.0,-1220.0,-1082.0,-771.0,-293.0,-4761.0,7.0
中山,3,8,ギムナシオン,マテラスカイ,1302.0,-202.0,-432.0,-261.0,108.0,580.0,,-130.0,965.0,3.0
