,芝,ダート,障害,短距離,中距離,長距離,左回り,右回り,札幌,函館,福島,新潟,東京,中山,中京,京都,阪神,小倉,芝道悪,ダ道悪,新馬,未勝利,自己条件,OP,重賞
2022,35.0,75.0,,72.0,37.0,1.0,56.0,54.0,,,26.0,24.0,25.0,28.0,7.0,,,,10.0,35.0,9.0,52.0,48.0,1.0,
2023,112.0,150.0,32.0,154.0,103.0,37.0,136.0,158.0,,5.0,64.0,81.0,34.0,62.0,21.0,,1.0,26.0,32.0,58.0,19.0,169.0,100.0,6.0,
2024,34.0,61.0,34.0,52.0,40.0,37.0,39.0,90.0,,,26.0,27.0,2.0,16.0,10.0,,,48.0,13.0,21.0,,80.0,41.0,8.0,
2025,68.0,91.0,39.0,94.0,60.0,44.0,91.0,107.0,,,45.0,58.0,30.0,48.0,3.0,1.0,3.0,10.0,11.0,41.0,9.0,108.0,73.0,8.0,
