場所,R,馬番,馬名,騎手名,騎手妙味度_1,騎手妙味度_2,騎手妙味度_3,騎手妙味度_4,騎手妙味度_5,騎手妙味度_6,騎手妙味度,騎手妙味度順位
福島,1,1,ラヴスティンガー,秋山稔樹,114.0,105.0,108.0,107.0,107.0,,108.2,2.0
福島,1,2,リッスンクロース,舟山瑠泉,,,,,,,,
福島,1,3,ベルジャッド,亀田温心,125.0,95.0,98.0,102.0,106.0,,105.2,3.0
福島,1,4,マンノミューズ,角田大和,105.0,99.0,107.0,108.0,104.0,,104.6,4.0
福島,1,5,サーフプラチナム,内田博幸,87.0,97.0,96.0,83.0,94.0,,91.4,13.0
福島,1,6,キタノマーシャル,小林脩斗,90.0,84.0,99.0,83.0,90.0,,89.2,14.0
福島,1,7,ノメンターノ,杉原誠人,95.0,95.0,93.0,103.0,103.0,,97.8,9.0
福島,1,8,リックメイン,小林美駒,116.0,90.0,90.0,97.0,96.0,,97.8,9.0
福島,1,9,シルヴァーレディ,菊沢一樹,115.0,115.0,108.0,106.0,108.0,,110.4,1.0
福島,1,10,エピックサイクル,石田拓郎,126.0,108.0,95.0,93.0,90.0,,102.4,5.0
福島,1,11,ベルチュガダン,丸山元気,94.0,98.0,95.0,96.0,94.0,,95.4,11.0
福島,1,12,キミオモウハナ,斎藤新　,98.0,102.0,102.0,97.0,102.0,,100.2,8.0
福島,1,13,クリムゾンボタン,佐藤翔馬,94.0,107.0,98.0,60.0,105.0,,92.8,12.0
福島,1,14,ディザーヴユー,小沢大仁,108.0,96.0,95.0,104.0,104.0,,101.4,6.0
福島,1,15,カスバートテソーロ,丹内祐次,94.0,102.0,100.0,107.0,104.0,,101.4,6.0
福島,2,1,ワンダーレジット,横山琉人,102.0,93.0,103.0,93.0,97.0,,97.6,8.0
福島,2,2,サヨノミッキー,亀田温心,125.0,95.0,98.0,100.0,106.0,,104.8,1.0
福島,2,3,ロゴモコ,上里直汰,,,,,,,,
福島,2,4,タイセイルヴァン,石田拓郎,126.0,108.0,95.0,80.0,90.0,,99.8,5.0
福島,2,5,スナークサンダー,永島まな,91.0,90.0,86.0,91.0,90.0,,89.6,14.0
福島,2,6,ゴールドプレミアム,川端海翼,77.0,84.0,103.0,112.0,99.0,,95.0,13.0
福島,2,7,アイファーモービル,丸山元気,94.0,98.0,95.0,97.0,94.0,,95.6,12.0
福島,2,8,プレミアムハニー,遠藤汰月,,,,,,,,
福島,2,9,モズアカトンボ,斎藤新　,98.0,102.0,102.0,103.0,102.0,,101.4,3.0
福島,2,10,ミッキーショット,荻野極　,87.0,97.0,101.0,109.0,92.0,,97.2,9.0
福島,2,11,ニシノプライム,古川吉洋,102.0,103.0,94.0,105.0,101.0,,101.0,4.0
福島,2,12,アスコットアイ,小沢大仁,108.0,96.0,95.0,78.0,104.0,,96.2,11.0
福島,2,13,アスクサヴァイバル,古川奈穂,132.0,89.0,94.0,91.0,92.0,,99.6,6.0
福島,2,14,シンフォニーシーズ,丹内祐次,94.0,102.0,100.0,98.0,104.0,,99.6,6.0
福島,2,15,スノーサイレンス,小林美駒,116.0,90.0,90.0,94.0,96.0,,97.2,9.0
福島,2,16,テイエムファラオ,佐藤翔馬,94.0,107.0,98.0,106.0,105.0,,102.0,2.0
福島,3,1,マカナ,丹内祐次,94.0,102.0,107.0,107.0,104.0,,102.8,7.0
福島,3,2,ブリリアントカーラ,亀田温心,125.0,95.0,103.0,102.0,106.0,,106.2,4.0
福島,3,3,スタンピー,内田博幸,87.0,97.0,90.0,83.0,94.0,,90.2,12.0
福島,3,4,バストス,古川奈穂,132.0,89.0,91.0,90.0,92.0,,98.8,10.0
福島,3,5,クルールローザンヌ,小沢大仁,108.0,96.0,91.0,104.0,104.0,,100.6,8.0
福島,3,6,ティティナ,小林美駒,116.0,90.0,102.0,97.0,96.0,,100.2,9.0
福島,3,7,フィエールガール,石神深道,71.0,97.0,79.0,53.0,81.0,,76.2,15.0
福島,3,8,フィナルフェリス,鷲頭虎太,121.0,104.0,105.0,101.0,108.0,,107.8,3.0
福島,3,9,ココロエ,小林脩斗,90.0,84.0,72.0,83.0,90.0,,83.8,14.0
福島,3,10,ノーランサンライズ,今村聖奈,209.0,83.0,87.0,88.0,86.0,,110.6,2.0
福島,3,11,フジサンエンヤス,石田拓郎,126.0,108.0,70.0,93.0,90.0,,97.4,11.0
福島,3,12,ジュラ,菊沢一樹,115.0,115.0,110.0,106.0,108.0,,110.8,1.0
福島,3,13,メテオレーナ,田中健　,105.0,125.0,92.0,98.0,107.0,,105.4,5.0
福島,3,14,レジーナシルバルム,古川吉洋,102.0,103.0,112.0,104.0,101.0,,104.4,6.0
福島,3,15,ストレートブラック,永島まな,91.0,90.0,89.0,83.0,90.0,,88.6,13.0
福島,3,16,オールニッポン,舟山瑠泉,,,,,,,,
福島,4,1,ポッドロルフ,上里直汰,,,,,,,,
福島,4,2,シプレーノート,菊沢一樹,115.0,115.0,110.0,112.0,108.0,,112.0,1.0
福島,4,3,メイショウナナカゼ,小林美駒,116.0,90.0,102.0,94.0,96.0,,99.6,7.0
福島,4,4,クリアクォーツ,内田博幸,87.0,97.0,90.0,99.0,94.0,,93.4,10.0
福島,4,5,サンライズロンドン,川端海翼,77.0,84.0,100.0,112.0,99.0,,94.4,9.0
福島,4,6,ロンドンキッド,永島まな,91.0,90.0,89.0,91.0,90.0,,90.2,11.0
福島,4,7,ロールザボーンズ,古川奈穂,132.0,89.0,91.0,91.0,92.0,,99.0,8.0
福島,4,8,ラピルスイメル,藤懸貴志,97.0,105.0,102.0,105.0,107.0,,103.2,3.0
福島,4,9,ピースフルゴールド,斎藤新　,98.0,102.0,98.0,103.0,102.0,,100.6,6.0
福島,4,10,パッションビラーゴ,今村聖奈,209.0,83.0,87.0,92.0,86.0,,111.4,2.0
福島,4,11,アンビシャスヨシノ,松本大輝,100.0,102.0,92.0,104.0,106.0,,100.8,5.0
福島,4,12,カウンターセブン,丹内祐次,94.0,102.0,107.0,98.0,104.0,,101.0,4.0
福島,5,1,シンヒダカゴールド,角田大和,105.0,99.0,110.0,108.0,104.0,,105.2,5.0
福島,5,2,コンセントレイト,川端海翼,77.0,84.0,100.0,93.0,99.0,,90.6,14.0
福島,5,3,リケアキャンディ,秋山稔樹,114.0,105.0,101.0,107.0,107.0,,106.8,3.0
福島,5,4,ジャヴェール,石田拓郎,126.0,108.0,70.0,93.0,90.0,,97.4,13.0
福島,5,5,アクデニズ,横山琉人,102.0,93.0,93.0,106.0,97.0,,98.2,12.0
福島,5,6,ウェーヴレット,鷲頭虎太,121.0,104.0,105.0,101.0,108.0,,107.8,2.0
福島,5,7,ブルーメサイア,今村聖奈,209.0,83.0,87.0,88.0,86.0,,110.6,1.0
福島,5,8,ファンタズマ,舟山瑠泉,,,,,,,,
福島,5,9,アクロスザリバー,古川奈穂,132.0,89.0,91.0,90.0,92.0,,98.8,10.0
福島,5,10,ドルチェルナ,斎藤新　,98.0,102.0,98.0,97.0,102.0,,99.4,8.0
福島,5,11,コスモコロネット,橋木太希,147.0,88.0,163.0,44.0,55.0,,99.4,8.0
福島,5,12,ウインリベラシオン,小沢大仁,108.0,96.0,91.0,104.0,104.0,,100.6,6.0
福島,5,13,ジュールスレーヴ,小林美駒,116.0,90.0,102.0,97.0,96.0,,100.2,7.0
福島,5,14,ヴォワラクテ,松本大輝,100.0,102.0,92.0,93.0,106.0,,98.6,11.0
福島,5,15,サクラアドリア,亀田温心,125.0,95.0,103.0,102.0,106.0,,106.2,4.0
福島,5,16,ベルサ,永島まな,91.0,90.0,89.0,83.0,90.0,,88.6,15.0
福島,6,1,セイフウサツキ,永島まな,91.0,90.0,86.0,83.0,90.0,,88.0,13.0
福島,6,2,オキョンピー,丹内祐次,94.0,102.0,100.0,107.0,104.0,,101.4,5.0
福島,6,3,コスモシェルベット,杉原誠人,95.0,95.0,93.0,103.0,103.0,,97.8,9.0
福島,6,4,ファイアーワークス,水口優也,100.0,144.0,119.0,112.0,113.0,,117.6,2.0
福島,6,5,チョウリニア,古川奈穂,132.0,89.0,94.0,90.0,92.0,,99.4,8.0
福島,6,6,ハクシンマルペンサ,遠藤汰月,,,,,,,,
福島,6,7,ミラクルミッキー,古川吉洋,102.0,103.0,94.0,104.0,101.0,,100.8,7.0
福島,6,8,メイショウトサンコ,今村聖奈,209.0,83.0,91.0,88.0,86.0,,111.4,3.0
福島,6,9,マテンロウカナロア,小沢大仁,108.0,96.0,95.0,104.0,104.0,,101.4,5.0
福島,6,10,ソラノキャンバス,石神深道,71.0,97.0,75.0,53.0,81.0,,75.4,14.0
福島,6,11,トンヤイビーン,石田拓郎,126.0,108.0,95.0,93.0,90.0,,102.4,4.0
福島,6,12,ヘイケ,小林美駒,116.0,90.0,90.0,97.0,96.0,,97.8,9.0
福島,6,13,ブラザービート,内田博幸,87.0,97.0,96.0,83.0,94.0,,91.4,12.0
福島,6,14,デルマムーン,荻野極　,87.0,97.0,101.0,92.0,92.0,,93.8,11.0
福島,6,15,ミユンガー,国分恭介,162.0,111.0,112.0,108.0,112.0,,121.0,1.0
福島,7,1,ブライティアダイヤ,横山琉人,102.0,105.0,93.0,93.0,97.0,,98.0,11.0
福島,7,2,ドランクマン,松本大輝,100.0,97.0,92.0,104.0,106.0,,99.8,9.0
福島,7,3,サンライズフォルス,川端海翼,77.0,122.0,100.0,112.0,99.0,,102.0,7.0
福島,7,4,ピースフルナイト,斎藤新　,98.0,98.0,98.0,103.0,102.0,,99.8,9.0
福島,7,5,マイネルラッシュ,丹内祐次,94.0,108.0,107.0,98.0,104.0,,102.2,6.0
福島,7,6,ツッチーフェイス,小沢大仁,108.0,93.0,91.0,78.0,104.0,,94.8,12.0
福島,7,7,マテンロウアネモス,今村聖奈,209.0,94.0,87.0,92.0,86.0,,113.6,1.0
福島,7,8,ハウファアイルゴー,古川奈穂,132.0,96.0,91.0,91.0,92.0,,100.4,8.0
福島,7,9,ガットネロ,永島まな,91.0,88.0,89.0,91.0,90.0,,89.8,14.0
福島,7,10,イリスアスール,角田大和,105.0,117.0,110.0,110.0,104.0,,109.2,2.0
福島,7,11,アンバーニードル,菊沢一樹,115.0,101.0,110.0,112.0,108.0,,109.2,2.0
